step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.2299925535917282,0.144424170255661,0.057000044733285904
1,-0.30355194211006165,-0.16132043302059174,0.056999918073415756
2,-0.3035518527030945,-0.16132044792175293,0.05699986591935158
3,-0.3035520017147064,-0.16132038831710815,0.05699992924928665
4,-0.30355194211006165,-0.16132041811943054,0.05699990317225456
5,-0.30355188250541687,-0.16132043302059174,0.05699991434812546
6,-0.3035520017147064,-0.16132040321826935,0.05699988827109337
7,-0.30355191230773926,-0.16132041811943054,0.05699991434812546
8,-0.3035520315170288,-0.16132088005542755,0.05699988827109337
9,-0.30355194211006165,-0.16132041811943054,0.056999873369932175
10,-0.3035518229007721,-0.16132044792175293,0.05699991434812546
11,-0.30355194211006165,-0.16132043302059174,0.05699991062283516
12,-0.3035518527030945,-0.16132043302059174,0.056999873369932175
13,-0.3035520017147064,-0.16132041811943054,0.056999873369932175
14,-0.3035518527030945,-0.16132043302059174,0.056999918073415756
15,-0.3035520017147064,-0.16132040321826935,0.05699993297457695
16,-0.30355191230773926,-0.16132043302059174,0.056999873369932175
17,-0.3035520017147064,-0.16132040321826935,0.05699988827109337
18,-0.30355194211006165,-0.16132043302059174,0.05699993669986725
19,-0.3035518527030945,-0.16132043302059174,0.05699986219406128
20,-0.3035520315170288,-0.16132088005542755,0.056999947875738144
21,-0.30355194211006165,-0.16132041811943054,0.056999895721673965
22,-0.30355188250541687,-0.16132043302059174,0.05699991062283516
23,-0.3035520017147064,-0.16132040321826935,0.056999873369932175
24,-0.30355194211006165,-0.16132043302059174,0.05699985846877098
25,-0.30355188250541687,-0.16132043302059174,0.05699986591935158
26,-0.3035520315170288,-0.16132088005542755,0.05699992552399635
27,-0.30355194211006165,-0.16132043302059174,0.056999869644641876
28,-0.30726444721221924,-0.14909788966178894,0.05700024217367172
29,-0.3133954107761383,-0.13343288004398346,0.05700000375509262
30,-0.31863218545913696,-0.12295007705688477,0.056999001652002335
31,-0.3229859173297882,-0.11368709802627563,0.057042334228754044
32,-0.3246285915374756,-0.10503527522087097,0.057033564895391464
33,-0.32410550117492676,-0.09672841429710388,0.05702756717801094
34,-0.32223838567733765,-0.0887172520160675,0.057024937123060226
35,-0.3199189603328705,-0.08005516231060028,0.05701024457812309
36,-0.31717175245285034,-0.07447090744972229,0.05700817331671715
37,-0.31686991453170776,-0.07420729100704193,0.057008352130651474
38,-0.31596970558166504,-0.07404206693172455,0.05702148377895355
39,-0.31591394543647766,-0.07437676191329956,0.05697036534547806
40,-0.3154873847961426,-0.07616323232650757,0.05696192383766174
41,-0.31517457962036133,-0.07754899561405182,0.056966185569763184
42,-0.31560081243515015,-0.07780113816261292,0.056998126208782196
43,-0.31691887974739075,-0.07823647558689117,0.05760879069566727
