step,obs/agent/xarm7_ball_ee-1/qvel_0,obs/agent/xarm7_ball_ee-1/qvel_1,obs/agent/xarm7_ball_ee-1/qvel_2,obs/agent/xarm7_ball_ee-1/qvel_3,obs/agent/xarm7_ball_ee-1/qvel_4,obs/agent/xarm7_ball_ee-1/qvel_5,obs/agent/xarm7_ball_ee-1/qvel_6,obs/agent/xarm7_ball_ee-1/qvel_7
0,0.06477872282266617,-0.2239435315132141,-0.24769991636276245,0.5262534618377686,0.25029489398002625,-0.4397636950016022,0.38390862941741943,0.22293621301651
1,0.03676235303282738,-0.2826738953590393,-0.25949111580848694,0.47970888018608093,0.13315200805664062,-0.4298102855682373,0.38939401507377625,0.06632030755281448
2,-0.03376699611544609,-0.32771122455596924,-0.25661760568618774,0.47306883335113525,0.1518043577671051,-0.42853471636772156,0.3924963176250458,0.2634357213973999
3,-0.04917116090655327,-0.28131547570228577,-0.2657853066921234,0.4304892122745514,0.11705756932497025,-0.4203839600086212,0.3934266269207001,0.28906458616256714
4,-0.09682822972536087,-0.24508072435855865,-0.3126917779445648,0.38048887252807617,0.08718473464250565,-0.4067734181880951,0.392900675535202,0.3634593188762665
5,-0.11371749639511108,-0.19925835728645325,-0.35291293263435364,0.3056970536708832,0.06568136811256409,-0.3847936689853668,0.3896842896938324,0.38580989837646484
6,-0.12168512493371964,-0.1443837583065033,-0.3905957341194153,0.19026821851730347,0.05203814059495926,-0.3472122251987457,0.38675788044929504,0.3807269334793091
7,-0.09941250085830688,-0.12376663833856583,-0.40154990553855896,0.10574121028184891,0.06132479012012482,-0.3061705529689789,0.38134539127349854,0.38486072421073914
8,-0.02549724653363228,-0.02424030564725399,-0.3908231556415558,-0.03331998735666275,0.0810910239815712,-0.23244549334049225,0.37933462858200073,0.282087504863739
9,0.01589883677661419,0.15285354852676392,-0.3724563717842102,-0.16966213285923004,0.08340387046337128,-0.16328389942646027,0.36504480242729187,0.2656753957271576
10,0.0275679100304842,0.2368834912776947,-0.3723621666431427,-0.21983453631401062,0.039466001093387604,-0.16057860851287842,0.3544633686542511,0.03046843223273754
11,0.09975728392601013,0.2519010603427887,-0.35802987217903137,-0.22862772643566132,0.010608738288283348,-0.18182110786437988,0.34352824091911316,0.19415652751922607
12,0.16882263123989105,0.25083115696907043,-0.3562021255493164,-0.2592013478279114,-0.009048309177160263,-0.17413799464702606,0.3353192210197449,0.1666145622730255
13,0.24144788086414337,0.22699646651744843,-0.33148500323295593,-0.23762831091880798,0.021032527089118958,-0.20638415217399597,0.32722315192222595,-0.005603567697107792
14,0.2827942967414856,0.14150191843509674,-0.3075800836086273,-0.1619177758693695,0.04863687604665756,-0.26115384697914124,0.33245980739593506,0.015464156866073608
15,0.3092584013938904,0.032030049711465836,-0.3014622926712036,-0.10653795301914215,0.07439032942056656,-0.28170859813690186,0.3465757966041565,0.06343412399291992
16,0.31194037199020386,-0.11911727488040924,-0.3241334855556488,0.004379034973680973,0.042026907205581665,-0.2735377550125122,0.3569905459880829,0.14163537323474884
