step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,-0.987521767616272,0.9850917458534241,-0.9551613330841064,0.9396555423736572,-0.9901304841041565,-0.929593026638031,0.8226587176322937,0.6861982345581055,-0.7496504783630371,0.9826563000679016,-0.9057906866073608,0.48151499032974243,0.9634330868721008,-0.9637726545333862,-0.2544712424278259,0.7343820929527283
1,-0.9836581945419312,0.9981393218040466,-0.9431307911872864,0.8640815019607544,-0.9844759702682495,-0.9641979336738586,0.8039931058883667,0.889991044998169,-0.8471267223358154,0.9709720015525818,-0.8977890014648438,0.6136809587478638,0.9331202507019043,-0.9620450139045715,-0.15229633450508118,0.5635572671890259
2,-0.9839000105857849,0.9977985620498657,-0.9400774240493774,0.8807839155197144,-0.98367840051651,-0.9628564119338989,0.8033154010772705,0.9165641069412231,-0.8474198579788208,0.9735356569290161,-0.8717837333679199,0.737242579460144,0.9359588623046875,-0.9617027044296265,-0.299771249294281,0.5916991233825684
3,-0.984903872013092,0.9971649646759033,-0.9308117032051086,0.8914384841918945,-0.9800019264221191,-0.9562008380889893,0.7856833934783936,0.9407635927200317,-0.8540258407592773,0.9784528613090515,-0.8400065302848816,0.8224219679832458,0.9365138411521912,-0.9597583413124084,-0.3833133578300476,0.615979790687561
4,-0.9831194877624512,0.9965732097625732,-0.9256826043128967,0.9032905101776123,-0.9776964783668518,-0.9562734365463257,0.7634186744689941,0.9527585506439209,-0.8538843989372253,0.980489194393158,-0.8144454956054688,0.8737754821777344,0.9444382786750793,-0.9610540866851807,-0.4707293212413788,0.6571974158287048
5,-0.9777412414550781,0.9926227331161499,-0.9324966669082642,0.9169760942459106,-0.9733401536941528,-0.9612624645233154,0.6946547031402588,0.9458467960357666,-0.7739405632019043,0.9852781295776367,-0.7169015407562256,0.871832549571991,0.9524169564247131,-0.9603868722915649,-0.5109550356864929,0.7610138058662415
6,-0.9665094017982483,0.9816323518753052,-0.934901237487793,0.957852303981781,-0.9670835733413696,-0.9756108522415161,0.6429266929626465,0.9424805045127869,-0.6741907000541687,0.986065149307251,-0.5407615303993225,0.8885096907615662,0.9678036570549011,-0.9667724967002869,-0.5509488582611084,0.8677288293838501
7,-0.9571813941001892,0.9592090845108032,-0.9393026232719421,0.9612475633621216,-0.9566419720649719,-0.9762254953384399,0.5710452795028687,0.9308704137802124,-0.5297034978866577,0.989336371421814,-0.36608871817588806,0.8648601770401001,0.9713037610054016,-0.9659169316291809,-0.5521317720413208,0.8981849551200867
8,-0.9396129846572876,0.9005115032196045,-0.9411877393722534,0.9645999073982239,-0.9525811672210693,-0.9797741174697876,0.5218366384506226,0.9193508625030518,-0.43211042881011963,0.9909011721611023,-0.1963820606470108,0.7658531665802002,0.9701796770095825,-0.9602934122085571,-0.5383908152580261,0.9060956239700317
9,-0.914752185344696,0.7781479358673096,-0.9366618394851685,0.9489365220069885,-0.9540539979934692,-0.9803560376167297,0.33994030952453613,0.8623114824295044,-0.18233776092529297,0.9899616241455078,-0.021841807290911674,0.6242539882659912,0.9465625286102295,-0.9470652341842651,-0.5066841840744019,0.9336992502212524
10,-0.8906789422035217,0.5588808059692383,-0.9282779693603516,0.9204044342041016,-0.9625798463821411,-0.9797359704971313,0.12936370074748993,0.7587615251541138,0.09905260056257248,0.9892414212226868,0.11593471467494965,0.38517168164253235,0.898356020450592,-0.926352322101593,-0.4547078311443329,0.9457796216011047
11,-0.8883168697357178,0.29038330912590027,-0.9283753633499146,0.8731132745742798,-0.967808187007904,-0.9735205173492432,-0.013363773003220558,0.6578474044799805,0.2833859622478485,0.9879711866378784,0.20345962047576904,0.38597190380096436,0.8236883878707886,-0.916583240032196,-0.5121812224388123,0.9558486938476562
12,-0.8720530271530151,0.09707807749509811,-0.9316960573196411,0.8157607316970825,-0.9735186100006104,-0.9663540124893188,-0.15249072015285492,0.521553635597229,0.44119691848754883,0.9878743886947632,0.29204946756362915,0.4396802484989166,0.7556804418563843,-0.9137042760848999,-0.5592295527458191,0.9652715921401978
13,-0.8900548219680786,0.04017224162817001,-0.9320687651634216,0.7257665395736694,-0.9799296259880066,-0.952153205871582,-0.1257927268743515,0.42755451798439026,0.4948883056640625,0.9825157523155212,0.32549425959587097,0.30813390016555786,0.6732204556465149,-0.8740513324737549,-0.5917500257492065,0.9617041945457458
14,-0.911140501499176,0.04944005236029625,-0.9494041204452515,0.707656979560852,-0.9811469316482544,-0.9347668886184692,-0.13060693442821503,0.3661241829395294,0.5449205636978149,0.974993884563446,0.41468575596809387,0.1996806412935257,0.6060470342636108,-0.8674454689025879,-0.6651082634925842,0.968035101890564
