step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.3942231833934784,-0.058210939168930054,0.3466520607471466,0.6079531908035278,-0.7775418758392334,-0.16069097816944122,0.24879896640777588,0.37876051664352417,-0.891425609588623
1,0.3788759112358093,-0.0606088750064373,0.31196340918540955,0.6139955520629883,-0.7704156041145325,-0.17166593670845032,0.1764470338821411,0.34595561027526855,-0.9215102195739746
2,0.36133256554603577,-0.06239018216729164,0.279763400554657,0.61997389793396,-0.7602097392082214,-0.19419986009597778,0.09824734926223755,0.3207746744155884,-0.9420462846755981
3,0.3409721553325653,-0.06322646886110306,0.24958553910255432,0.623912513256073,-0.7478708624839783,-0.22676512598991394,0.014324517920613289,0.3010639548301697,-0.9534963965415955
4,0.31844910979270935,-0.06386615335941315,0.22213894128799438,0.6241222023963928,-0.7345547676086426,-0.26627179980278015,-0.07203248143196106,0.2852481007575989,-0.9557430148124695
5,0.29403042793273926,-0.06423000991344452,0.19782578945159912,0.6200479865074158,-0.7202452421188354,-0.31110644340515137,-0.15905095636844635,0.2729058861732483,-0.9488019943237305
6,0.26796838641166687,-0.06420665234327316,0.17683550715446472,0.6114599108695984,-0.7047240734100342,-0.3598341643810272,-0.24543781578540802,0.2634059190750122,-0.9329403638839722
7,0.24121767282485962,-0.06484641879796982,0.15970051288604736,0.5993804931640625,-0.6888664364814758,-0.4076838791370392,-0.32678458094596863,0.2543555498123169,-0.9102281332015991
8,0.21411100029945374,-0.06516605615615845,0.1468982696533203,0.5852157473564148,-0.6714850068092346,-0.45456624031066895,-0.4015900790691376,0.24700027704238892,-0.8818823099136353
9,0.18644538521766663,-0.06423225998878479,0.13763532042503357,0.5669301748275757,-0.6524747610092163,-0.5028587579727173,-0.47280704975128174,0.2421463131904602,-0.8472418189048767
10,0.15951251983642578,-0.06303326785564423,0.1316688358783722,0.5440084338188171,-0.6332818865776062,-0.5504624843597412,-0.5384541749954224,0.23965764045715332,-0.807856023311615
11,0.1341155767440796,-0.06180500239133835,0.12848345935344696,0.5158494114875793,-0.6147280931472778,-0.5966646671295166,-0.5983116626739502,0.23995286226272583,-0.76449054479599
12,0.11011999845504761,-0.06048893928527832,0.12733829021453857,0.4814593195915222,-0.5973775386810303,-0.641355574131012,-0.6535570621490479,0.242883563041687,-0.7168477773666382
13,0.08740383386611938,-0.059057168662548065,0.1276363581418991,0.4397916793823242,-0.5815441012382507,-0.6843900084495544,-0.7050387263298035,0.24848967790603638,-0.6642087697982788
14,0.06583189964294434,-0.057443536818027496,0.1294020414352417,0.39043867588043213,-0.5683673024177551,-0.7242349982261658,-0.7522121071815491,0.2566067576408386,-0.6069019436836243
15,0.04563724994659424,-0.05548110604286194,0.13245932757854462,0.33378469944000244,-0.5578130483627319,-0.7598898410797119,-0.7942728400230408,0.267706036567688,-0.5454028844833374
16,0.027997255325317383,-0.05290348082780838,0.1362219750881195,0.2746862769126892,-0.5512353777885437,-0.7878369688987732,-0.8278685808181763,0.2811618447303772,-0.4853675961494446
17,0.013298511505126953,-0.049760788679122925,0.14003022015094757,0.21569597721099854,-0.5501857399940491,-0.8067038059234619,-0.8529364466667175,0.2960335612297058,-0.4299575984477997
18,-0.0005127191543579102,-0.047266263514757156,0.14417223632335663,0.15959501266479492,-0.5539357662200928,-0.8171197772026062,-0.8733751177787781,0.306602418422699,-0.37843212485313416
19,-0.01578998565673828,-0.046877674758434296,0.14780254662036896,0.1122133731842041,-0.5638722777366638,-0.8182031512260437,-0.8927111625671387,0.30444014072418213,-0.33223968744277954
20,-0.032232582569122314,-0.05291254073381424,0.14922943711280823,0.09255290031433105,-0.5810287594795227,-0.8086035251617432,-0.9121860265731812,0.27609580755233765,-0.30279991030693054
21,-0.04813802242279053,-0.06231984868645668,0.15200011432170868,0.08255267143249512,-0.5982678532600403,-0.797032356262207,-0.9311317205429077,0.2387588620185852,-0.2756590247154236
22,-0.05982375144958496,-0.07314740121364594,0.15447160601615906,0.08250927925109863,-0.6160383224487305,-0.7833831906318665,-0.9449264407157898,0.2014485001564026,-0.25793927907943726
23,-0.06871134042739868,-0.08541953563690186,0.15764088928699493,0.07930821180343628,-0.6366024613380432,-0.7671031951904297,-0.9553661346435547,0.17114412784576416,-0.2408008575439453
24,-0.07528585195541382,-0.09808661043643951,0.1617950201034546,0.06698650121688843,-0.6578530669212341,-0.7501614093780518,-0.9634770750999451,0.15272730588912964,-0.2199687361717224
25,-0.07906603813171387,-0.10994729399681091,0.16645848751068115,0.048093557357788086,-0.6794410347938538,-0.7321521639823914,-0.9692485332489014,0.1453607678413391,-0.19856348633766174
26,-0.08164322376251221,-0.12088734656572342,0.17220452427864075,0.02043205499649048,-0.701041042804718,-0.7128282189369202,-0.9739892482757568,0.14697498083114624,-0.17246253788471222
27,-0.08322232961654663,-0.13094164431095123,0.17854273319244385,-0.011434078216552734,-0.7224124073982239,-0.6913679242134094,-0.9773013591766357,0.1543482542037964,-0.14511610567569733
28,-0.08287376165390015,-0.1399534046649933,0.1845213770866394,-0.03853785991668701,-0.7413970232009888,-0.669959306716919,-0.9785215258598328,0.1638755202293396,-0.1250624656677246
29,-0.08129900693893433,-0.1482432633638382,0.1903846263885498,-0.06373345851898193,-0.7588667869567871,-0.6481198668479919,-0.9783830642700195,0.1755405068397522,-0.10932578146457672
30,-0.07464510202407837,-0.1502229869365692,0.19127732515335083,-0.08091139793395996,-0.770099401473999,-0.6327719688415527,-0.9735355377197266,0.19719624519348145,-0.11550860106945038
31,-0.06428641080856323,-0.15166231989860535,0.1889188587665558,-0.07615864276885986,-0.7803621888160706,-0.6206727623939514,-0.9673696160316467,0.20868957042694092,-0.143682599067688
32,-0.05369597673416138,-0.1534041315317154,0.18670329451560974,-0.06949007511138916,-0.789307177066803,-0.6100535988807678,-0.9600644707679749,0.21904808282852173,-0.17405231297016144
33,-0.04449629783630371,-0.15850646793842316,0.18774160742759705,-0.06454765796661377,-0.7996167540550232,-0.5970316529273987,-0.9542263150215149,0.2245417833328247,-0.19756808876991272
34,-0.03486430644989014,-0.1653275042772293,0.1907777488231659,-0.0688166618347168,-0.8101372122764587,-0.582187294960022,-0.9462963342666626,0.2377912402153015,-0.2190406173467636
35,-0.023561298847198486,-0.17109531164169312,0.19280102849006653,-0.06997072696685791,-0.8179342746734619,-0.5710408091545105,-0.9350975751876831,0.25314414501190186,-0.24801330268383026
36,-0.01033627986907959,-0.17393986880779266,0.19292983412742615,-0.0692816972732544,-0.820231556892395,-0.56782066822052,-0.9197065830230713,0.2730062007904053,-0.28214794397354126
37,0.0020776987075805664,-0.1768348664045334,0.19545602798461914,-0.0743182897567749,-0.8212317228317261,-0.5657342076301575,-0.9030182361602783,0.29612547159194946,-0.3112359344959259
38,0.01604306697845459,-0.17935743927955627,0.19861102104187012,-0.07859539985656738,-0.8221016526222229,-0.5638895630836487,-0.8822309374809265,0.32074880599975586,-0.34465739130973816
39,0.03032708168029785,-0.18252092599868774,0.20245391130447388,-0.08397936820983887,-0.8217392563819885,-0.5636417269706726,-0.858371913433075,0.3469458818435669,-0.3779236376285553
40,0.042911648750305176,-0.1862955391407013,0.20696818828582764,-0.09301936626434326,-0.821219265460968,-0.5629799365997314,-0.8334503769874573,0.37355905771255493,-0.407202810049057
41,0.04870420694351196,-0.18773028254508972,0.20927119255065918,-0.09737682342529297,-0.8188754320144653,-0.5656508803367615,-0.8176825046539307,0.38983362913131714,-0.4235861599445343
42,0.05154144763946533,-0.18803586065769196,0.2108701765537262,-0.09709668159484863,-0.8153254389762878,-0.5708035230636597,-0.8069151043891907,0.40022140741348267,-0.43440863490104675
43,0.05574989318847656,-0.187722310423851,0.2141191065311432,-0.10189926624298096,-0.8013673424720764,-0.5894292593002319,-0.795653760433197,0.42130643129348755,-0.4352424740791321
44,0.06363528966903687,-0.18991291522979736,0.2183568775653839,-0.10867345333099365,-0.7894043922424316,-0.6041778326034546,-0.7755552530288696,0.44752931594848633,-0.4452321529388428
45,0.07369118928909302,-0.195031076669693,0.22007200121879578,-0.10725367069244385,-0.7866480350494385,-0.6080144047737122,-0.7484726905822754,0.46642065048217773,-0.47142383456230164
46,0.08386868238449097,-0.20122072100639343,0.2208583950996399,-0.10509097576141357,-0.788690447807312,-0.6057418584823608,-0.7182128429412842,0.4815008044242859,-0.5023218989372253
47,0.09235835075378418,-0.20668642222881317,0.22219118475914001,-0.10404682159423828,-0.7881330251693726,-0.6066470146179199,-0.6883103847503662,0.49734896421432495,-0.5280841588973999
48,0.09799104928970337,-0.21045829355716705,0.2239067256450653,-0.10114109516143799,-0.7852740287780762,-0.6108317971229553,-0.6627104878425598,0.5111090540885925,-0.5473412275314331
49,0.10198360681533813,-0.21329382061958313,0.22540777921676636,-0.09633994102478027,-0.7831293940544128,-0.6143507957458496,-0.6402792930603027,0.5213280916213989,-0.5641448497772217
50,0.10566812753677368,-0.2159310281276703,0.22712033987045288,-0.09352874755859375,-0.7825314998626709,-0.6155461072921753,-0.617712676525116,0.5304823517799377,-0.5805338025093079
51,0.1095343828201294,-0.21881356835365295,0.22913777828216553,-0.09271204471588135,-0.783639669418335,-0.6142585277557373,-0.5938319563865662,0.5387076139450073,-0.5976267457008362
52,0.11381876468658447,-0.2225683331489563,0.23107609152793884,-0.09429240226745605,-0.7867388129234314,-0.6100419163703918,-0.5676134824752808,0.545900821685791,-0.6162850260734558
53,0.12039181590080261,-0.23070721328258514,0.23433712124824524,-0.09855902194976807,-0.7933105230331421,-0.6007866263389587,-0.531265914440155,0.5524383783340454,-0.6423147916793823
54,0.12527501583099365,-0.24420598149299622,0.23909181356430054,-0.11350023746490479,-0.8044539093971252,-0.5830708742141724,-0.49015533924102783,0.5558119416236877,-0.6714319586753845
55,0.12771177291870117,-0.2585407495498657,0.24438512325286865,-0.13656187057495117,-0.8138085603713989,-0.5648596286773682,-0.4476900100708008,0.5593516826629639,-0.6976383924484253
56,0.12805813550949097,-0.2709982395172119,0.25084149837493896,-0.1625605821609497,-0.8183736205101013,-0.551215648651123,-0.4053671360015869,0.564716100692749,-0.7188693881034851
57,0.12862524390220642,-0.2820017337799072,0.2572903633117676,-0.1909412145614624,-0.820071816444397,-0.5394662022590637,-0.3590283691883087,0.5698431730270386,-0.7391733527183533
58,0.1270104944705963,-0.29147762060165405,0.2623903155326843,-0.22579121589660645,-0.8184604644775391,-0.5283380150794983,-0.31736841797828674,0.574556827545166,-0.7544281482696533
59,0.12293919920921326,-0.29953283071517944,0.2654808461666107,-0.26898491382598877,-0.8124822378158569,-0.5172232389450073,-0.28404858708381653,0.580049455165863,-0.7634521126747131
60,0.12079581618309021,-0.3056429326534271,0.26777487993240356,-0.31253230571746826,-0.8010335564613342,-0.5105574131011963,-0.2515110671520233,0.5880804061889648,-0.7687026262283325
61,0.12018442153930664,-0.3110385239124298,0.26948025822639465,-0.3546673059463501,-0.7862043976783752,-0.5060570240020752,-0.2171676754951477,0.595708429813385,-0.7732849717140198
62,0.11940285563468933,-0.3163053095340729,0.2711189389228821,-0.39740967750549316,-0.768150269985199,-0.5020067691802979,-0.18336498737335205,0.6025035381317139,-0.7767668962478638
