step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.01656806468963623,-0.17282581329345703,0.06157606840133667,0.2059769630432129,-0.9550110101699829,-0.21337197721004486,-0.6948248744010925,0.01080334186553955,-0.719097912311554
1,0.04199683666229248,-0.15661144256591797,0.063934326171875,0.17608022689819336,-0.9591705203056335,-0.22133150696754456,-0.6481103301048279,0.056271493434906006,-0.7594646215438843
2,0.06848412752151489,-0.1408381462097168,0.0689207911491394,0.14023035764694214,-0.962085485458374,-0.23393794894218445,-0.5969942808151245,0.10633468627929688,-0.795167088508606
3,0.09470629692077637,-0.12747430801391602,0.07540193200111389,0.1023518443107605,-0.9634624123573303,-0.24751603603363037,-0.5448079705238342,0.1538928747177124,-0.8243186473846436
4,0.12023863196372986,-0.11707448959350586,0.08274096250534058,0.0594211220741272,-0.9632453322410583,-0.26196834444999695,-0.49363571405410767,0.19974428415298462,-0.8464194536209106
5,0.14417463541030884,-0.10985374450683594,0.09010306000709534,0.011881709098815918,-0.9608959555625916,-0.27665483951568604,-0.4455259442329407,0.24260622262954712,-0.8617708086967468
6,0.164811909198761,-0.10607528686523438,0.09618702530860901,-0.040038466453552246,-0.9562307596206665,-0.289861798286438,-0.40425723791122437,0.28079408407211304,-0.8704774379730225
7,0.18189802765846252,-0.10436105728149414,0.10109883546829224,-0.09382152557373047,-0.9486058950424194,-0.3022322654724121,-0.36976194381713867,0.3150586485862732,-0.8740790486335754
8,0.19261714816093445,-0.10404634475708008,0.1031552255153656,-0.1473621129989624,-0.9392322897911072,-0.31004372239112854,-0.34934040904045105,0.3426874279975891,-0.8720817565917969
9,0.1961856186389923,-0.10538959503173828,0.10028889775276184,-0.20085453987121582,-0.9300312995910645,-0.3077325224876404,-0.3473283052444458,0.3613354563713074,-0.8653322458267212
10,0.1963372826576233,-0.10861778259277344,0.09374268352985382,-0.2522352933883667,-0.9213870763778687,-0.2956744134426117,-0.354013592004776,0.3722373843193054,-0.8579707145690918
11,0.19506299495697021,-0.1119694709777832,0.08589696884155273,-0.29794394969940186,-0.9128744006156921,-0.27908724546432495,-0.36269062757492065,0.37869715690612793,-0.8514951467514038
12,0.19162321090698242,-0.11516523361206055,0.07741409540176392,-0.33763861656188965,-0.9049249291419983,-0.2590578496456146,-0.37437301874160767,0.38161778450012207,-0.8451110124588013
13,0.1879887878894806,-0.1167449951171875,0.06942787766456604,-0.3719766139984131,-0.8966832160949707,-0.239984393119812,-0.3845866620540619,0.3841789960861206,-0.8393447399139404
14,0.1870478093624115,-0.11629104614257812,0.06348329782485962,-0.40190041065216064,-0.8872299194335938,-0.22649359703063965,-0.3867456316947937,0.3886755108833313,-0.8362770080566406
15,0.1888086497783661,-0.1139383316040039,0.06029166281223297,-0.42958831787109375,-0.8757421374320984,-0.22029447555541992,-0.3808934688568115,0.3969133496284485,-0.8350928425788879
16,0.194504976272583,-0.1106729507446289,0.060911163687705994,-0.453640341758728,-0.8628239631652832,-0.22303655743598938,-0.3652743399143219,0.4083000421524048,-0.8365797996520996
17,0.20131632685661316,-0.10672712326049805,0.06467688083648682,-0.47494280338287354,-0.8490017056465149,-0.2315722107887268,-0.3465690314769745,0.42232996225357056,-0.8375722765922546
18,0.20641547441482544,-0.10273933410644531,0.0702795684337616,-0.4929354190826416,-0.8359376192092896,-0.24129459261894226,-0.3310670852661133,0.4366762638092041,-0.836485743522644
19,0.20778724551200867,-0.09851741790771484,0.07624450325965881,-0.5101543664932251,-0.8231959939002991,-0.24918076395988464,-0.32288801670074463,0.4518320560455322,-0.8316196203231812
20,0.20613738894462585,-0.09460687637329102,0.08127491176128387,-0.5257718563079834,-0.8122043609619141,-0.25276103615760803,-0.3215865194797516,0.4648878574371338,-0.8249008059501648
21,0.2018362581729889,-0.09063100814819336,0.08536355197429657,-0.5392993688583374,-0.8034436106681824,-0.25225889682769775,-0.32630640268325806,0.47552621364593506,-0.81694495677948
22,0.19435328245162964,-0.08629465103149414,0.08774414658546448,-0.5484273433685303,-0.799048900604248,-0.24647173285484314,-0.337221622467041,0.48106515407562256,-0.8092329502105713
23,0.18275046348571777,-0.0806417465209961,0.08855822682380676,-0.5452513694763184,-0.804619550704956,-0.23513486981391907,-0.35493767261505127,0.4757137894630432,-0.8048078417778015
24,0.168519526720047,-0.07409954071044922,0.08879110217094421,-0.5286096334457397,-0.8195335865020752,-0.2212161123752594,-0.3758382201194763,0.4596240520477295,-0.8046685457229614
25,0.15488138794898987,-0.06899785995483398,0.08453771471977234,-0.5120553970336914,-0.8352450132369995,-0.2004113495349884,-0.39556974172592163,0.43641263246536255,-0.8081265091896057
26,0.14256525039672852,-0.06467771530151367,0.0776042491197586,-0.49633145332336426,-0.8500465154647827,-0.1762835830450058,-0.4123755097389221,0.4095415472984314,-0.8137703537940979
27,0.12964311242103577,-0.06014394760131836,0.06953071057796478,-0.475549578666687,-0.8667237162590027,-0.1504746824502945,-0.4288966655731201,0.3777856230735779,-0.8205642700195312
28,0.11579495668411255,-0.054802894592285156,0.06301793456077576,-0.45053601264953613,-0.8837066292762756,-0.12680736184120178,-0.4462689757347107,0.3459492325782776,-0.8253260850906372
29,0.09877520799636841,-0.04883146286010742,0.05471009016036987,-0.43600690364837646,-0.8945908546447754,-0.09800730645656586,-0.4683876931667328,0.3185672163963318,-0.8240922689437866
30,0.08273845911026001,-0.04180479049682617,0.049042701721191406,-0.4325469732284546,-0.8986959457397461,-0.0724492147564888,-0.4859183430671692,0.30005139112472534,-0.8208853006362915
31,0.06906759738922119,-0.03286123275756836,0.047980308532714844,-0.4323863983154297,-0.8997751474380493,-0.058709025382995605,-0.4965677261352539,0.2919609546661377,-0.8174223899841309
32,0.05726766586303711,-0.02191448211669922,0.051887109875679016,-0.433974027633667,-0.8991062045097351,-0.05722340941429138,-0.5022374987602234,0.29416942596435547,-0.8131554126739502
33,0.04717564582824707,-0.0093231201171875,0.0597398579120636,-0.4373995065689087,-0.89681077003479,-0.06642282754182816,-0.5031608939170837,0.30528563261032104,-0.8084737658500671
34,0.042004287242889404,0.004925251007080078,0.0701974481344223,-0.44987666606903076,-0.8891321420669556,-0.08399444818496704,-0.4968120753765106,0.32730400562286377,-0.8037722706794739
35,0.04574960470199585,0.021001338958740234,0.08312925696372986,-0.4794882535934448,-0.8706024289131165,-0.11019265651702881,-0.47957494854927063,0.36512261629104614,-0.7979306578636169
36,0.06257659196853638,0.036952972412109375,0.09820318222045898,-0.5224318504333496,-0.8402193188667297,-0.1452464610338211,-0.44552135467529297,0.41421836614608765,-0.7936837077140808
37,0.0891340970993042,0.0459752082824707,0.10933282971382141,-0.553687334060669,-0.8127914667129517,-0.18110935389995575,-0.39655306935310364,0.4486061930656433,-0.8009358644485474
38,0.11684802174568176,0.05299854278564453,0.12180937826633453,-0.5714472532272339,-0.7891397476196289,-0.22518140077590942,-0.34144631028175354,0.47815608978271484,-0.8091855049133301
39,0.14430546760559082,0.05919694900512695,0.1370251625776291,-0.5795965194702148,-0.7668697237968445,-0.2756423056125641,-0.28526434302330017,0.5077831149101257,-0.8128840923309326
40,0.1679973006248474,0.06566572189331055,0.15205425024032593,-0.5714738368988037,-0.7527428269386292,-0.3267964720726013,-0.23301738500595093,0.5306884050369263,-0.8149065375328064
41,0.18614304065704346,0.07294988632202148,0.16562265157699585,-0.5461678504943848,-0.7491376399993896,-0.37482476234436035,-0.18831786513328552,0.5458105206489563,-0.8164724111557007
42,0.1982310712337494,0.08162450790405273,0.18182271718978882,-0.5168324708938599,-0.7459673881530762,-0.4200202226638794,-0.1488441824913025,0.5614563226699829,-0.8140100240707397
43,0.20791277289390564,0.0866999626159668,0.19479593634605408,-0.5164976119995117,-0.7312931418418884,-0.4454667270183563,-0.12191158533096313,0.5777308940887451,-0.8070716857910156
44,0.2153548300266266,0.08696937561035156,0.19788327813148499,-0.5387815237045288,-0.7130281925201416,-0.4486704468727112,-0.10663393139839172,0.5860179662704468,-0.8032510280609131
45,0.22330471873283386,0.08450126647949219,0.19442594051361084,-0.5694015026092529,-0.6941971182823181,-0.4403095245361328,-0.09487663954496384,0.5875332355499268,-0.8036187291145325
46,0.23128634691238403,0.07972145080566406,0.18796545267105103,-0.6026825904846191,-0.6750614047050476,-0.42551857233047485,-0.08542952686548233,0.5847617983818054,-0.8066942095756531
47,0.24020078778266907,0.0718083381652832,0.17811357975006104,-0.6395477056503296,-0.6539502739906311,-0.4041382670402527,-0.0773986354470253,0.5778106451034546,-0.8124926686286926
48,0.24950629472732544,0.06159210205078125,0.1663680374622345,-0.6754789352416992,-0.6321370005607605,-0.3796461820602417,-0.06968984752893448,0.5672821998596191,-0.8205694556236267
49,0.26109379529953003,0.05100822448730469,0.15692481398582458,-0.7057143449783325,-0.6086186766624451,-0.36269909143447876,-0.05531729757785797,0.557697594165802,-0.8281988501548767
50,0.27515992522239685,0.04049968719482422,0.15029805898666382,-0.7317787408828735,-0.5826041102409363,-0.35365569591522217,-0.03426593914628029,0.5496994256973267,-0.8346594572067261
51,0.28932857513427734,0.030259132385253906,0.14380411803722382,-0.7526654005050659,-0.5588263869285583,-0.3481491208076477,-0.010996430180966854,0.5393738150596619,-0.84199458360672
52,0.30381372570991516,0.02073526382446289,0.13813094794750214,-0.7680637836456299,-0.5378243923187256,-0.34759607911109924,0.01564413495361805,0.5268813371658325,-0.849794864654541
53,0.31940844655036926,0.011898994445800781,0.13424566388130188,-0.7787735462188721,-0.5184563398361206,-0.3531498312950134,0.0470736026763916,0.5130764842033386,-0.8570511341094971
54,0.33279600739479065,0.003444671630859375,0.1282481849193573,-0.7864716053009033,-0.5046109557151794,-0.35613271594047546,0.07572384178638458,0.49348384141921997,-0.8664522767066956
55,0.3422268033027649,-0.004108428955078125,0.11855897307395935,-0.7903499603271484,-0.5003781318664551,-0.3535095751285553,0.09754737466573715,0.4668726325035095,-0.8789281249046326
56,0.3485413193702698,-0.010876178741455078,0.10710364580154419,-0.7919125556945801,-0.5020411610603333,-0.34760481119155884,0.11392860114574432,0.43778133392333984,-0.8918339014053345
57,0.352262943983078,-0.016269207000732422,0.09526368975639343,-0.7898296117782593,-0.5100821256637573,-0.3405667543411255,0.12629027664661407,0.40812182426452637,-0.9041501879692078
58,0.3519009053707123,-0.01826763153076172,0.08369758725166321,-0.7801110744476318,-0.5299144983291626,-0.3325917720794678,0.13273954391479492,0.379310667514801,-0.9156984686851501
59,0.3474823534488678,-0.014898300170898438,0.07436247169971466,-0.7574669122695923,-0.5658408999443054,-0.32568076252937317,0.1336311250925064,0.35390937328338623,-0.9256840348243713
60,0.3386160135269165,-0.006658077239990234,0.06790101528167725,-0.7222568988800049,-0.6143175959587097,-0.31774070858955383,0.12891192734241486,0.331787109375,-0.9345047473907471
61,0.3268945515155792,0.003972053527832031,0.06440120935440063,-0.6780694723129272,-0.6673176884651184,-0.3080729842185974,0.12130703032016754,0.3117936849594116,-0.9423742890357971
62,0.3119927942752838,0.012503623962402344,0.058913618326187134,-0.6303682327270508,-0.7206102013587952,-0.28871583938598633,0.10860078036785126,0.2863970398902893,-0.9519361853599548
63,0.29416221380233765,0.017389297485351562,0.05053098499774933,-0.5811324119567871,-0.7718245387077332,-0.25801587104797363,0.09134989976882935,0.253176748752594,-0.9630975127220154
64,0.27920424938201904,0.023433685302734375,0.04651223123073578,-0.5243732929229736,-0.8189325332641602,-0.2332001030445099,0.08193030953407288,0.224076509475708,-0.971121609210968
65,0.26714542508125305,0.030191421508789062,0.046042799949645996,-0.4652646780014038,-0.8588933944702148,-0.21408149600028992,0.080343097448349,0.19987845420837402,-0.9765211343765259
66,0.2570752203464508,0.03578472137451172,0.04598775506019592,-0.4071846008300781,-0.8923015594482422,-0.19493252038955688,0.08311206102371216,0.17634230852127075,-0.9808138012886047
67,0.24784407019615173,0.040309906005859375,0.045984551310539246,-0.3517218828201294,-0.9196743369102478,-0.17461632192134857,0.08851868659257889,0.1530238389968872,-0.9842500686645508
68,0.2386898696422577,0.04449892044067383,0.04598291218280792,-0.2957112789154053,-0.9429111480712891,-0.15321063995361328,0.09595730900764465,0.13025259971618652,-0.986826479434967
69,0.22821199893951416,0.04937028884887695,0.046127721667289734,-0.23487520217895508,-0.9631147384643555,-0.13131538033485413,0.10412051528692245,0.10938870906829834,-0.9885308146476746
70,0.21705463528633118,0.05525016784667969,0.04779088497161865,-0.17389261722564697,-0.9783405661582947,-0.11229877173900604,0.1131870299577713,0.09342390298843384,-0.9891716837882996
71,0.20810642838478088,0.06223917007446289,0.05292108654975891,-0.11463463306427002,-0.9882976412773132,-0.10063143074512482,0.12638266384601593,0.08596712350845337,-0.9882494211196899
72,0.2019796371459961,0.07030820846557617,0.061505794525146484,-0.05741095542907715,-0.9938146471977234,-0.09506072103977203,0.1440461426973343,0.0859755277633667,-0.9858291149139404
73,0.19813421368598938,0.07813787460327148,0.071886345744133,-0.0043680667877197266,-0.9958465099334717,-0.09094348549842834,0.16457858681678772,0.0889883041381836,-0.9823415279388428
74,0.1941777467727661,0.08365106582641602,0.08024716377258301,0.03552919626235962,-0.9959688782691956,-0.08236220479011536,0.1811956763267517,0.08746826648712158,-0.9795495271682739
