step,box_theta_deg_0
0,126.2242431640625
1,126.22421264648438
2,126.2242431640625
3,126.2242431640625
4,126.22421264648438
5,126.22418212890625
6,126.22418212890625
7,126.22418212890625
8,126.22418212890625
9,126.2242431640625
10,126.22421264648438
11,126.22418212890625
12,126.22418212890625
13,126.22418212890625
14,126.22421264648438
15,126.2242431640625
16,126.22421264648438
17,126.22421264648438
18,126.22421264648438
19,126.22421264648438
20,126.22421264648438
21,126.22421264648438
22,126.22421264648438
23,126.22421264648438
24,126.22421264648438
25,126.22421264648438
26,126.22421264648438
27,126.22418212890625
28,126.22418212890625
29,126.22418212890625
30,126.22421264648438
31,126.22421264648438
32,126.22421264648438
33,126.22421264648438
34,126.22421264648438
35,126.22421264648438
36,126.2242431640625
37,126.22421264648438
38,126.22421264648438
39,126.2242431640625
40,126.22421264648438
41,126.22421264648438
42,126.22418212890625
43,126.22418212890625
44,126.22421264648438
45,126.22425842285156
46,126.2242431640625
47,126.2242431640625
48,126.2242431640625
49,126.22421264648438
50,126.22421264648438
51,126.22421264648438
52,126.22425842285156
53,126.22421264648438
54,126.22425842285156
55,126.22421264648438
56,126.22418212890625
57,126.22418212890625
58,126.22418212890625
59,126.22421264648438
60,126.2242431640625
61,126.22421264648438
62,126.22421264648438
63,126.22421264648438
64,126.2242431640625
65,126.2242431640625
66,126.22421264648438
67,126.22427368164062
68,126.22425842285156
69,126.2242431640625
70,126.22421264648438
71,126.22421264648438
72,126.22421264648438
73,126.22421264648438
74,126.22421264648438
75,126.22421264648438
76,126.22421264648438
77,126.22425842285156
78,126.2242431640625
79,126.22421264648438
80,126.22421264648438
81,126.22421264648438
82,126.22427368164062
83,126.22427368164062
84,126.2242431640625
85,126.22421264648438
86,126.22421264648438
87,126.22427368164062
88,126.2242431640625
89,126.2242431640625
90,126.22421264648438
91,126.2242431640625
92,126.22418212890625
93,126.22418212890625
94,126.22418212890625
95,126.22421264648438
96,126.22425842285156
97,126.2242431640625
98,126.2242431640625
99,126.22421264648438
100,126.22425842285156
101,126.2242431640625
102,126.22421264648438
103,126.22425842285156
104,126.2242431640625
105,126.22421264648438
106,126.22425842285156
107,126.22421264648438
108,126.22427368164062
109,126.2242431640625
110,126.22421264648438
111,126.22427368164062
112,126.22425842285156
113,126.2242431640625
114,126.22421264648438
115,126.22421264648438
116,126.22421264648438
117,126.2242431640625
118,126.22421264648438
119,126.22425842285156
120,126.2242431640625
121,126.22421264648438
122,126.22425842285156
123,126.2242431640625
124,126.2242431640625
125,126.22418212890625
126,126.2242431640625
127,126.22421264648438
128,126.22425842285156
129,126.22421264648438
130,126.22427368164062
131,126.22427368164062
132,126.2242431640625
133,126.22421264648438
134,126.22421264648438
135,126.22421264648438
136,126.22418212890625
137,126.22418212890625
138,126.22421264648438
139,126.22421264648438
140,126.22421264648438
141,126.22421264648438
142,126.22427368164062
143,126.2242431640625
144,126.22421264648438
145,126.2242431640625
146,126.22418212890625
147,126.22418212890625
148,126.22421264648438
149,126.22421264648438
150,126.22421264648438
151,126.22425842285156
152,126.2242431640625
153,126.22421264648438
154,126.22421264648438
155,126.2242431640625
156,126.22421264648438
157,126.22427368164062
158,126.22425842285156
159,126.2242431640625
160,126.22421264648438
161,126.22421264648438
162,126.22421264648438
163,126.22421264648438
164,126.22421264648438
165,126.22418212890625
166,126.22418212890625
167,126.22421264648438
168,126.22418212890625
169,126.22418212890625
170,126.22421264648438
171,126.22418212890625
172,126.22418212890625
173,126.2242431640625
174,126.22421264648438
175,126.2242431640625
176,126.22421264648438
177,126.22421264648438
178,126.2242431640625
179,126.22421264648438
180,126.22421264648438
181,126.22421264648438
182,126.22421264648438
183,126.22421264648438
184,126.22418212890625
185,126.22421264648438
186,126.22418212890625
187,126.22421264648438
188,126.22418212890625
189,126.22418212890625
190,126.22421264648438
191,126.22418212890625
192,126.22421264648438
193,126.22418212890625
194,126.22418212890625
195,126.22418212890625
196,126.22421264648438
197,126.22418212890625
198,126.22418212890625
