step,next_obs_0,next_obs_1,next_obs_2,next_obs_3,next_obs_4,next_obs_5,next_obs_6,next_obs_7,next_obs_8,next_obs_9,next_obs_10,next_obs_11,next_obs_12,next_obs_13,next_obs_14,next_obs_15,next_obs_16,next_obs_17,next_obs_18,next_obs_19,next_obs_20,next_obs_21,next_obs_22,next_obs_23,next_obs_24,next_obs_25,next_obs_26,next_obs_27,next_obs_28,next_obs_29,next_obs_30,next_obs_31,next_obs_32,next_obs_33,next_obs_34,next_obs_35,next_obs_36,next_obs_37,next_obs_38,next_obs_39,next_obs_40,next_obs_41,next_obs_42,next_obs_43,next_obs_44,next_obs_45,next_obs_46,next_obs_47,next_obs_48,next_obs_49,next_obs_50,next_obs_51,next_obs_52,next_obs_53,next_obs_54,next_obs_55,next_obs_56,next_obs_57,next_obs_58,next_obs_59,next_obs_60,next_obs_61,next_obs_62,next_obs_63,next_obs_64
0,-0.04729653522372246,-0.32822874188423157,0.10319754481315613,1.0088613033294678,0.33889859914779663,1.1423531770706177,0.2045268565416336,0.7312381863594055,-0.6277880668640137,0.5736935138702393,-0.5079200267791748,-0.4239410161972046,-0.29256072640419006,-0.26126575469970703,-0.4015541076660156,-0.01640644483268261,-0.005877290852367878,-0.36673521995544434,0.3991308808326721,1.0338941812515259,0.10558567941188812,1.648502230644226,0.36562106013298035,0.7310495972633362,0.584290087223053,0.5296343564987183,0.49941232800483704,-0.38630935549736023,0.4408045709133148,-0.41350018978118896,0.08569805324077606,-0.018800504505634308,0.45142197608947754,0.4527454376220703,0.21912944316864014,-0.22805559635162354,-0.9192357063293457,-0.32093095779418945,0.19003994762897491,0.2812522053718567,-0.9406286478042603,0.24626755714416504,-0.20270252227783203,0.1874958872795105,-0.006008625030517578,-0.9914913177490234,0.1300341933965683,-0.2411556839942932,-0.12476181983947754,-0.9624335765838623,0.33901047706604004,-0.002933502197265625,-0.03100007399916649,0.34993642568588257,-0.9367734789848328,7.679538498450711e-07,0.9367734789848328,0.34993642568588257,1.0261911711495486e-06,0.40764719247817993,0.13852918148040771,-0.031000040471553802,0.27037376165390015,-0.14439618587493896,-0.031000107526779175
1,-0.07989577203989029,-0.29725801944732666,0.07402768731117249,0.9848499298095703,0.34472236037254333,1.1528409719467163,0.1751488596200943,0.7309750318527222,-0.5821911692619324,0.5424216389656067,-0.46681347489356995,-0.439113974571228,0.0714193806052208,0.16501308977603912,-0.41138792037963867,0.06832243502140045,0.02544827200472355,-0.3372493386268616,0.42367202043533325,1.0236386060714722,0.12244091182947159,1.6188549995422363,0.36723384261131287,0.7310394048690796,0.5144160985946655,0.4346843361854553,0.3881637454032898,-0.14314644038677216,0.24590404331684113,-0.417896032333374,0.02359091490507126,-0.05903253331780434,0.444260835647583,0.4282522201538086,0.19421735405921936,-0.2748757600784302,-0.9074999094009399,-0.3176276683807373,0.14611007273197174,0.2870902419090271,-0.9466948509216309,0.2411024570465088,-0.1821126937866211,0.1748235821723938,0.04428660869598389,-0.9921779632568359,0.11671265959739685,-0.2513522803783417,-0.12413537502288818,-0.9599024057388306,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499358892440796,-0.9367736577987671,3.772497620957438e-07,0.9367736577987671,0.3499358892440796,7.46713567423285e-07,0.4076472818851471,0.13852915167808533,-0.03099999576807022,0.270373672246933,-0.14439615607261658,-0.031000085175037384
2,-0.10953040421009064,-0.2652837634086609,0.045795734971761703,0.9690209627151489,0.3422766327857971,1.1609351634979248,0.14564664661884308,0.7309858202934265,-0.587108850479126,0.5241516828536987,-0.46877631545066833,-0.2683580815792084,-0.04630632326006889,0.11490073055028915,-0.4130198061466217,0.05021391436457634,0.05733330175280571,-0.30969294905662537,0.4370501637458801,1.0221666097640991,0.12310215085744858,1.5891538858413696,0.37569040060043335,0.7310689091682434,0.47986942529678345,0.42407482862472534,0.20845431089401245,-0.027010327205061913,0.013980253599584103,-0.4197385311126709,0.11962869763374329,-0.10344552248716354,0.4376366138458252,0.4041938781738281,0.17297154664993286,-0.3126453161239624,-0.8978996872901917,-0.30988597869873047,0.10977764427661896,0.28989845514297485,-0.9507407546043396,0.24127888679504395,-0.16736173629760742,0.1659942865371704,0.08056843280792236,-0.9904245138168335,0.11210742592811584,-0.24746322631835938,-0.12882745265960693,-0.9602944850921631,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499372601509094,-0.9367732405662537,-6.420808773555109e-08,0.9367732405662537,0.3499372601509094,6.141395942904637e-07,0.4076470732688904,0.13852925598621368,-0.030999962240457535,0.2703738808631897,-0.14439626038074493,-0.03100011870265007
3,-0.1382337361574173,-0.2333303689956665,0.01661328785121441,0.9634346961975098,0.34215354919433594,1.154921531677246,0.11599194258451462,0.7309335470199585,-0.5878191590309143,0.5042232275009155,-0.4809715449810028,-0.09404150396585464,-0.012464690953493118,-0.09082595258951187,-0.4153040647506714,0.09760865569114685,0.09072910994291306,-0.28386345505714417,0.42883455753326416,1.0210572481155396,0.10756411403417587,1.5594704151153564,0.3872300386428833,0.7310771346092224,0.39165160059928894,0.4111056327819824,-0.14654412865638733,-0.03250114619731903,-0.22405856847763062,-0.4191644787788391,0.16256599128246307,-0.023056678473949432,0.43801045417785645,0.37987422943115234,0.1581530123949051,-0.3468207120895386,-0.885570764541626,-0.30899789929389954,0.09764586389064789,0.29356497526168823,-0.9509389400482178,0.24666094779968262,-0.16154861450195312,0.15857449173927307,0.09838688373565674,-0.9883770942687988,0.11589096486568451,-0.23744988441467285,-0.13640844821929932,-0.9617745876312256,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499365448951721,-0.936773419380188,4.1459531985310605e-07,0.936773419380188,0.3499365448951721,8.660487083034241e-07,0.40764719247817993,0.1385291963815689,-0.030999988317489624,0.27037376165390015,-0.14439620077610016,-0.03100009262561798
4,-0.1664939671754837,-0.20162661373615265,-0.012982992455363274,0.96794593334198,0.34638968110084534,1.1364305019378662,0.0863092765212059,0.7308973670005798,-0.592105507850647,0.4867627024650574,-0.483194500207901,0.06688757985830307,0.04958859458565712,-0.26983642578125,-0.4157637357711792,0.13982562720775604,0.11984162032604218,-0.25779247283935547,0.4070552885532379,1.013222098350525,0.0887218490242958,1.5297902822494507,0.3978341519832611,0.731054425239563,0.3280625343322754,0.4487104117870331,-0.32880035042762756,-0.16115809977054596,-0.2684618830680847,-0.41357889771461487,0.14919333159923553,-0.006440174765884876,0.445387601852417,0.35440635681152344,0.14900529384613037,-0.37863075733184814,-0.8704208135604858,-0.3146532475948334,0.10863165557384491,0.29582148790359497,-0.9490463733673096,0.25287318229675293,-0.1619710922241211,0.14920523762702942,0.10118579864501953,-0.9874060153961182,0.1216173768043518,-0.23441913723945618,-0.14246618747711182,-0.9616397619247437,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499358296394348,-0.9367737174034119,3.2216092904491234e-07,0.9367737174034119,0.3499358296394348,5.841887400492851e-07,0.4076473116874695,0.13852913677692413,-0.031000010669231415,0.2703736424446106,-0.14439614117145538,-0.03100007027387619
5,-0.1941281110048294,-0.1705993413925171,-0.04276876896619797,0.979180634021759,0.35537657141685486,1.116339921951294,0.05661538243293762,0.7308836579322815,-0.583071768283844,0.4782291054725647,-0.4788101613521576,0.15630048513412476,0.11682754755020142,-0.28987279534339905,-0.415896475315094,0.15385478734970093,0.14322775602340698,-0.2299371212720871,0.3807264566421509,1.0012774467468262,0.06811745464801788,1.5005838871002197,0.40744805335998535,0.7310513854026794,0.24375925958156586,0.4754604697227478,-0.3915240466594696,-0.21873942017555237,-0.29310938715934753,-0.4066542387008667,0.13502652943134308,0.003320493269711733,0.45485997200012207,0.32848024368286133,0.14317777752876282,-0.4089711904525757,-0.8530082702636719,-0.3242211639881134,0.12946069240570068,0.2974647283554077,-0.9459146857261658,0.25889086723327637,-0.1664729118347168,0.13783472776412964,0.09641802310943604,-0.9867836833000183,0.13023631274700165,-0.23766300082206726,-0.14988553524017334,-0.9597138166427612,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.34993618726730347,-0.9367735981941223,8.566827318645664e-07,0.9367735981941223,0.34993618726730347,6.329050847853068e-07,0.4076472520828247,0.13852916657924652,-0.031000062823295593,0.27037370204925537,-0.14439617097377777,-0.03100001811981201
6,-0.2203546166419983,-0.14032167196273804,-0.07251040637493134,0.9914277195930481,0.36826199293136597,1.101159930229187,0.02691774070262909,0.7308822274208069,-0.5570695996284485,0.4798722267150879,-0.470540851354599,0.15201427042484283,0.17163921892642975,-0.2161390334367752,-0.4159424304962158,0.16810563206672668,0.16093261539936066,-0.20107266306877136,0.35269373655319214,0.9873592853546143,0.04407849162817001,1.4725972414016724,0.4148138165473938,0.7310689091682434,0.14453372359275818,0.49010080099105835,-0.41998589038848877,-0.2479262351989746,-0.3422579765319824,-0.38865628838539124,0.10372866690158844,0.0020320897456258535,0.46201300621032715,0.30359458923339844,0.13765546679496765,-0.43840479850769043,-0.8339545726776123,-0.33514317870140076,0.14850765466690063,0.3005479574203491,-0.9421339631080627,0.2648632526397705,-0.17479324340820312,0.12529776990413666,0.0889277458190918,-0.9856876134872437,0.14321930706501007,-0.24409925937652588,-0.1609712839126587,-0.9562969207763672,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499358892440796,-0.9367736577987671,3.434241762079182e-07,0.9367736577987671,0.3499358892440796,6.550611146849405e-07,0.4076472818851471,0.13852915167808533,-0.031000003218650818,0.270373672246933,-0.14439615607261658,-0.031000077724456787
7,-0.24522247910499573,-0.11129199713468552,-0.1008751392364502,0.9937220215797424,0.37622156739234924,1.0891715288162231,-0.002774408319965005,0.7309457063674927,-0.5358697772026062,0.500976026058197,-0.44617950916290283,-0.03577014431357384,0.10060063749551773,-0.16180045902729034,-0.4157293736934662,0.09311014413833618,0.17998991906642914,-0.17184337973594666,0.32347118854522705,0.9702401757240295,0.021468641236424446,1.4455747604370117,0.4150415062904358,0.7310876250267029,0.2222576141357422,0.5008494257926941,-0.4140894114971161,-0.3025502562522888,-0.31703510880470276,-0.3725832402706146,0.0037218760699033737,0.008936665020883083,0.46213793754577637,0.2797393798828125,0.12721899151802063,-0.46671199798583984,-0.8170238733291626,-0.33860281109809875,0.15443865954875946,0.3016858696937561,-0.940815806388855,0.26825404167175293,-0.18371152877807617,0.11141785979270935,0.08967649936676025,-0.9837421774864197,0.15559424459934235,-0.25507745146751404,-0.1736983060836792,-0.9511910676956177,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499372601509094,-0.9367732405662537,3.797694958507236e-08,0.9367732405662537,0.3499372601509094,8.797240411695384e-07,0.4076470732688904,0.13852925598621368,-0.030999943614006042,0.2703738808631897,-0.14439626038074493,-0.031000137329101562
8,-0.269191175699234,-0.08199293166399002,-0.12668615579605103,0.9854505658149719,0.37061163783073425,1.0790098905563354,-0.03230869770050049,0.7310442924499512,-0.5196295976638794,0.5178344249725342,-0.4061455726623535,-0.2005774974822998,-0.08885252475738525,-0.13233499228954315,-0.41322118043899536,0.02172788418829441,0.1987464278936386,-0.14255334436893463,0.29462623596191406,0.9508042335510254,0.007691677659749985,1.4194034337997437,0.4156234562397003,0.7310452461242676,0.2029542624950409,0.5025658011436462,-0.41425594687461853,-0.33639296889305115,-0.19275720417499542,-0.3600355386734009,0.008744408376514912,0.004523300565779209,0.4538881778717041,0.25631237030029297,0.1104772537946701,-0.49170422554016113,-0.806637167930603,-0.3279688358306885,0.1421542465686798,0.2972319722175598,-0.9441637992858887,0.2681305408477783,-0.1907510757446289,0.09655998647212982,0.08840537071228027,-0.9826531410217285,0.16302543878555298,-0.27278539538383484,-0.18129336833953857,-0.9448390603065491,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499365448951721,-0.936773419380188,3.9205417579069035e-07,0.936773419380188,0.3499365448951721,7.739101874904009e-07,0.40764719247817993,0.1385291963815689,-0.03099999576807022,0.27037376165390015,-0.14439620077610016,-0.031000085175037384
9,-0.29260772466659546,-0.05219075083732605,-0.14960740506649017,0.9685302376747131,0.3548825979232788,1.0630180835723877,-0.061415158212184906,0.7311111688613892,-0.5085878968238831,0.5288282632827759,-0.3628709614276886,-0.32511842250823975,-0.22826358675956726,-0.21356159448623657,-0.40697336196899414,-0.11838248372077942,0.21037819981575012,-0.11373778432607651,0.2660551071166992,0.9263272881507874,-0.0020575877279043198,1.393595576286316,0.42301425337791443,0.731018602848053,0.029848512262105942,0.5081974864006042,-0.4294668734073639,-0.4246051013469696,-0.1396242380142212,-0.35098734498023987,0.1031525656580925,0.007780344225466251,0.44043564796447754,0.23325777053833008,0.08947126567363739,-0.5132572650909424,-0.8013993501663208,-0.3071255385875702,0.12005522847175598,0.28729569911956787,-0.9502884149551392,0.26523280143737793,-0.19984865188598633,0.08033475279808044,0.07359898090362549,-0.9822715520858765,0.1724119782447815,-0.29752159118652344,-0.18663465976715088,-0.9362951517105103,0.33901047706604004,-0.002933502197265625,-0.031000040471553802,0.3499358296394348,-0.9367737174034119,4.1770184111555864e-07,0.9367737174034119,0.3499358296394348,8.303046570290462e-07,0.4076473116874695,0.13852913677692413,-0.030999992042779922,0.2703736424446106,-0.14439614117145538,-0.031000088900327682
