step,pushpoint_left_distance_0
0,0.4400056302547455
1,0.4412294924259186
2,0.44328638911247253
3,0.44668278098106384
4,0.4513365626335144
5,0.45703014731407166
6,0.4635491669178009
7,0.4705052375793457
8,0.4778914749622345
9,0.48603183031082153
10,0.4950839877128601
11,0.5045949816703796
12,0.5142998695373535
13,0.5241062641143799
14,0.5337154269218445
15,0.5426731109619141
16,0.5509569048881531
17,0.5587097406387329
18,0.5661285519599915
19,0.5732433795928955
20,0.5800900459289551
21,0.586807906627655
22,0.5934053659439087
23,0.5998854637145996
24,0.6062888503074646
25,0.6126495599746704
26,0.6189413666725159
27,0.6252676248550415
28,0.6316506862640381
29,0.6380782127380371
30,0.6444488167762756
31,0.6507090330123901
32,0.6568514704704285
33,0.6628746390342712
34,0.6688330769538879
35,0.6747670769691467
36,0.6806276440620422
37,0.6864202618598938
38,0.6921380758285522
39,0.6978557705879211
40,0.7036248445510864
41,0.7094301581382751
42,0.7152795791625977
43,0.7211565375328064
44,0.7271074056625366
45,0.7334271669387817
46,0.7402145266532898
47,0.7473750114440918
48,0.7548115849494934
49,0.7624970078468323
50,0.7704004049301147
51,0.7784108519554138
52,0.7864952683448792
53,0.7948235869407654
54,0.8033638000488281
55,0.8119962811470032
56,0.8205096125602722
57,0.828800618648529
58,0.8367748260498047
59,0.8444486856460571
60,0.8517976999282837
61,0.8588083386421204
62,0.8654710054397583
63,0.871753454208374
64,0.877750813961029
65,0.883522093296051
66,0.8891350030899048
67,0.8946101665496826
68,0.8999610543251038
69,0.905209481716156
70,0.9103859663009644
71,0.915730357170105
72,0.9215070605278015
73,0.9275789260864258
74,0.9338242411613464
75,0.940194845199585
76,0.9466904997825623
77,0.9531911015510559
78,0.959572434425354
79,0.9657596349716187
80,0.9717887043952942
81,0.9775435924530029
82,0.9827119708061218
83,0.9873096942901611
84,0.9914488792419434
85,0.9952875375747681
86,0.9989714622497559
87,1.0026901960372925
88,1.0064759254455566
89,1.0103306770324707
90,1.0142475366592407
91,1.0182030200958252
92,1.0221776962280273
93,1.0261895656585693
94,1.030253529548645
95,1.034367561340332
96,1.0385260581970215
97,1.0427242517471313
98,1.0469536781311035
99,1.051207184791565
100,1.0555109977722168
101,1.0598474740982056
102,1.0641686916351318
103,1.068853735923767
104,1.074101209640503
105,1.0798404216766357
106,1.0859708786010742
107,1.092389702796936
108,1.098970890045166
109,1.1056336164474487
110,1.1122950315475464
111,1.1189342737197876
112,1.1255223751068115
113,1.131959319114685
114,1.1384254693984985
115,1.1447023153305054
116,1.1506215333938599
117,1.1559858322143555
118,1.1607918739318848
119,1.1650264263153076
120,1.1687613725662231
121,1.1720902919769287
122,1.1752474308013916
123,1.1782656908035278
124,1.1812084913253784
125,1.1841747760772705
126,1.1872738599777222
127,1.19010329246521
128,1.1925655603408813
129,1.194671630859375
130,1.1963673830032349
131,1.1974867582321167
132,1.1983435153961182
133,1.1990399360656738
134,1.1995058059692383
135,1.2000547647476196
136,1.201088309288025
137,1.202727198600769
138,1.204823613166809
139,1.2074007987976074
140,1.2101309299468994
141,1.2128247022628784
142,1.215538501739502
143,1.2182002067565918
144,1.220627784729004
145,1.2227256298065186
146,1.2243931293487549
147,1.225522518157959
148,1.2260969877243042
149,1.2261598110198975
150,1.2259442806243896
151,1.225559949874878
152,1.2249443531036377
153,1.2240662574768066
154,1.2228928804397583
155,1.2214138507843018
156,1.2196528911590576
157,1.2176963090896606
158,1.2158511877059937
159,1.2142434120178223
160,1.212836742401123
161,1.21163010597229
162,1.2106561660766602
163,1.2096295356750488
164,1.208444595336914
165,1.2070785760879517
166,1.2055085897445679
167,1.2038394212722778
168,1.2020995616912842
169,1.2002885341644287
170,1.198409914970398
171,1.1965017318725586
172,1.194584608078003
173,1.1927043199539185
174,1.1909579038619995
175,1.189335823059082
176,1.1878880262374878
177,1.186691164970398
178,1.1856980323791504
179,1.1847116947174072
180,1.1835761070251465
181,1.1822227239608765
182,1.1807072162628174
183,1.1790709495544434
184,1.1771223545074463
185,1.1747733354568481
186,1.1717830896377563
187,1.168310284614563
188,1.1644415855407715
189,1.1603683233261108
190,1.1561801433563232
191,1.1519038677215576
192,1.1475117206573486
193,1.1431488990783691
194,1.139472484588623
195,1.1367026567459106
196,1.1347235441207886
197,1.1334437131881714
198,1.1327482461929321
