step,box_rotation_progress_0
0,0.0
1,3.0517578125e-05
2,3.0517578125e-05
3,0.0
4,9.1552734375e-05
5,6.103515625e-05
6,6.103515625e-05
7,3.0517578125e-05
8,6.103515625e-05
9,3.0517578125e-05
10,6.103515625e-05
11,6.103515625e-05
12,3.0517578125e-05
13,3.0517578125e-05
14,0.0
15,9.1552734375e-05
16,0.071746826171875
17,1.4141845703125
18,3.36431884765625
19,5.960601806640625
20,9.110260009765625
21,11.67681884765625
22,14.178131103515625
23,16.253067016601562
24,17.404205322265625
25,18.020111083984375
26,18.128662109375
27,19.872970581054688
28,22.646148681640625
29,27.396759033203125
30,30.90936279296875
31,32.101409912109375
32,32.16743469238281
33,32.0068359375
34,32.15428161621094
35,32.15325927734375
36,32.63360595703125
37,33.78746032714844
38,34.953460693359375
39,35.276885986328125
40,35.27685546875
41,35.27685546875
42,35.276824951171875
43,35.276824951171875
44,35.27685546875
45,35.276824951171875
46,35.276824951171875
47,35.27685546875
48,35.27685546875
49,35.27685546875
50,35.27685546875
51,35.27685546875
52,35.276824951171875
53,35.276824951171875
54,35.27685546875
55,35.276824951171875
56,35.276824951171875
57,35.27685546875
58,35.276824951171875
59,35.276824951171875
60,35.276885986328125
61,35.276885986328125
62,35.276824951171875
63,35.27685546875
64,35.27685546875
65,35.27685546875
66,35.27685546875
67,35.27685546875
68,35.276824951171875
69,35.276824951171875
70,35.27685546875
71,35.276824951171875
72,35.276824951171875
73,35.276885986328125
74,35.276885986328125
75,35.276824951171875
76,35.276885986328125
77,35.276885986328125
78,35.276824951171875
79,35.276885986328125
80,35.276885986328125
81,35.27680969238281
82,35.27680969238281
83,35.27680969238281
84,35.276824951171875
85,35.276824951171875
86,35.27684020996094
87,35.27684020996094
88,35.27684020996094
89,35.27684020996094
90,35.27827453613281
91,35.34318542480469
92,35.34318542480469
93,35.343170166015625
94,35.343170166015625
95,35.343170166015625
96,35.3431396484375
97,35.34318542480469
98,35.34318542480469
99,35.343170166015625
100,35.34320068359375
101,35.34318542480469
102,35.34318542480469
103,35.34318542480469
104,35.34321594238281
105,35.34320068359375
106,35.3431396484375
107,35.34320068359375
108,35.34318542480469
109,35.34318542480469
110,35.486663818359375
111,35.48663330078125
112,35.48663330078125
113,35.48663330078125
114,35.4866943359375
115,35.48667907714844
116,35.48667907714844
117,35.486663818359375
118,35.48663330078125
119,35.48661804199219
120,35.48667907714844
121,35.486663818359375
122,35.486663818359375
123,35.48664855957031
124,35.486663818359375
125,35.48663330078125
126,35.48667907714844
127,35.48667907714844
128,35.48667907714844
129,35.96885681152344
130,36.88432312011719
131,36.88427734375
132,36.884307861328125
133,36.884246826171875
134,37.01316833496094
135,39.200103759765625
136,39.446990966796875
137,39.446990966796875
138,39.44697570800781
139,39.446990966796875
140,39.44697570800781
141,39.44703674316406
142,39.44696044921875
143,39.44696044921875
144,39.44703674316406
145,39.44697570800781
146,39.446990966796875
147,39.44697570800781
148,39.44697570800781
149,39.446990966796875
150,39.446929931640625
151,39.446929931640625
152,39.446990966796875
153,39.446929931640625
154,39.44691467285156
155,39.44697570800781
156,39.446990966796875
157,39.44697570800781
158,39.44697570800781
159,39.446929931640625
160,39.446929931640625
161,39.44694519042969
162,39.447021484375
163,39.44696044921875
164,39.446990966796875
165,39.44700622558594
166,39.446929931640625
167,39.446990966796875
168,39.446990966796875
169,39.44700622558594
170,39.44696044921875
171,39.44696044921875
172,39.44697570800781
173,39.44696044921875
174,39.44696044921875
175,39.44696044921875
176,39.44696044921875
177,39.44696044921875
178,39.44696044921875
179,39.44696044921875
180,39.44697570800781
181,39.44696044921875
182,39.44694519042969
183,39.446929931640625
184,39.446929931640625
185,39.446990966796875
186,39.446929931640625
187,39.44696044921875
188,39.44696044921875
189,39.44700622558594
190,39.446990966796875
191,39.446990966796875
192,39.446990966796875
193,39.44703674316406
194,39.44696044921875
195,39.44696044921875
196,39.44696044921875
197,39.44696044921875
198,39.44700622558594
