step,box_rotation_progress_0
0,7.85906982421875
1,7.85906982421875
2,7.85906982421875
3,7.85906982421875
4,7.85906982421875
5,7.85906982421875
6,7.85906982421875
7,7.85906982421875
8,7.85906982421875
9,7.85906982421875
10,7.85906982421875
11,7.85906982421875
12,7.85906982421875
13,7.85906982421875
14,7.85906982421875
15,7.85906982421875
16,7.85906982421875
17,7.85906982421875
18,7.85906982421875
19,7.85906982421875
20,7.85906982421875
21,7.85906982421875
22,7.85906982421875
23,7.85906982421875
24,7.85906982421875
25,7.85906982421875
26,7.85906982421875
27,7.85906982421875
28,7.85906982421875
29,7.85906982421875
30,7.85906982421875
31,7.85906982421875
32,7.85906982421875
33,7.85906982421875
34,7.85906982421875
35,7.85906982421875
36,7.85906982421875
37,7.85906982421875
38,7.85906982421875
39,7.85906982421875
40,7.85906982421875
41,7.85906982421875
42,7.85906982421875
43,7.85906982421875
44,7.85906982421875
45,7.85906982421875
46,7.85906982421875
47,7.85906982421875
48,7.85906982421875
49,7.85906982421875
50,7.85906982421875
51,7.85906982421875
52,7.85906982421875
53,7.85906982421875
54,7.85906982421875
55,7.85906982421875
56,7.85906982421875
57,7.85906982421875
58,7.85906982421875
59,7.85906982421875
60,7.85906982421875
61,7.85906982421875
62,7.85906982421875
63,7.85906982421875
64,7.85906982421875
65,7.85906982421875
66,7.856597900390625
67,7.793609619140625
68,7.79364013671875
69,7.793609619140625
70,7.793609619140625
71,7.79364013671875
72,7.793609619140625
73,7.793609619140625
74,7.7935791015625
75,7.793609619140625
76,7.79364013671875
77,7.793609619140625
78,7.79364013671875
79,7.793609619140625
80,7.793609619140625
81,7.79364013671875
82,7.793609619140625
83,7.7935791015625
84,7.793609619140625
85,7.79364013671875
86,7.793609619140625
87,7.793609619140625
88,7.793609619140625
89,7.793609619140625
90,7.79364013671875
91,7.793609619140625
92,7.793609619140625
93,7.7935791015625
94,7.79364013671875
95,7.793609619140625
96,7.7935791015625
97,7.7935791015625
98,7.793609619140625
99,7.793609619140625
100,7.793609619140625
101,7.793609619140625
102,7.793609619140625
103,7.793609619140625
104,7.79364013671875
105,7.793609619140625
106,7.79364013671875
107,7.793609619140625
108,7.79364013671875
109,7.793609619140625
110,7.7935791015625
111,7.79364013671875
112,7.793609619140625
113,7.793609619140625
114,7.79364013671875
115,7.7935791015625
116,7.79364013671875
117,7.793609619140625
118,7.793609619140625
119,7.79364013671875
120,7.793609619140625
121,7.793609619140625
122,7.79364013671875
123,7.793609619140625
124,7.793609619140625
125,7.793609619140625
126,7.793609619140625
127,7.79364013671875
128,7.79364013671875
129,7.793609619140625
130,7.793609619140625
131,7.7935791015625
132,7.79364013671875
133,7.793609619140625
134,7.793609619140625
135,7.79364013671875
136,7.79364013671875
137,7.79364013671875
138,7.793609619140625
139,7.7935791015625
140,7.79364013671875
141,7.793609619140625
142,7.793609619140625
143,7.79364013671875
144,7.793609619140625
145,7.793609619140625
146,7.79364013671875
147,7.793609619140625
148,7.793609619140625
149,7.793609619140625
150,7.79364013671875
151,7.79364013671875
152,7.79364013671875
153,7.793609619140625
154,7.7935791015625
155,7.793609619140625
156,7.793609619140625
157,7.793609619140625
158,7.79364013671875
159,7.793609619140625
160,7.79364013671875
161,7.79364013671875
162,7.793609619140625
163,7.7935791015625
164,7.79364013671875
165,7.793609619140625
166,7.793609619140625
167,7.79364013671875
168,7.793609619140625
169,7.79364013671875
170,7.793609619140625
171,7.7935791015625
172,7.793609619140625
173,7.79364013671875
174,7.793609619140625
175,7.793609619140625
176,7.793609619140625
177,7.79364013671875
178,7.79364013671875
179,7.793609619140625
180,7.793609619140625
181,7.79364013671875
182,7.793609619140625
183,7.79364013671875
184,7.793609619140625
185,7.79364013671875
186,7.793609619140625
187,7.793609619140625
188,7.79364013671875
189,7.793609619140625
190,7.7935791015625
191,7.79364013671875
192,7.793609619140625
193,7.793609619140625
194,7.79364013671875
195,7.7935791015625
196,7.79364013671875
197,7.79364013671875
198,7.79364013671875
