step,obs/agent/xarm7_ball_ee-0/qpos_0,obs/agent/xarm7_ball_ee-0/qpos_1,obs/agent/xarm7_ball_ee-0/qpos_2,obs/agent/xarm7_ball_ee-0/qpos_3,obs/agent/xarm7_ball_ee-0/qpos_4,obs/agent/xarm7_ball_ee-0/qpos_5,obs/agent/xarm7_ball_ee-0/qpos_6,obs/agent/xarm7_ball_ee-0/qpos_7
0,0.16463908553123474,-0.5664531588554382,0.35972198843955994,0.9039308428764343,0.21413248777389526,1.6641980409622192,-0.17264820635318756,0.7309979796409607
1,0.15161673724651337,-0.5810593366622925,0.3487969934940338,0.9260225892066956,0.20940057933330536,1.679524540901184,-0.17183898389339447,0.7310417890548706
2,0.14076513051986694,-0.5952953100204468,0.34073406457901,0.946658730506897,0.20517611503601074,1.6959333419799805,-0.17015959322452545,0.7310537099838257
3,0.13302534818649292,-0.6100843548774719,0.33511486649513245,0.9664610028266907,0.2020137757062912,1.7135004997253418,-0.16719403862953186,0.7310726046562195
4,0.12841099500656128,-0.6254386901855469,0.33186474442481995,0.985500693321228,0.19982032477855682,1.732134461402893,-0.1632307469844818,0.7310875058174133
5,0.12655754387378693,-0.6412623524665833,0.330631285905838,1.0038024187088013,0.19850635528564453,1.7516788244247437,-0.15843285620212555,0.731099545955658
6,0.1270572394132614,-0.657468855381012,0.3311087191104889,1.021442174911499,0.19794932007789612,1.7719416618347168,-0.15293876826763153,0.7311094403266907
7,0.12960167229175568,-0.6737406253814697,0.3332659900188446,1.0381910800933838,0.19762954115867615,1.7926914691925049,-0.1460244357585907,0.731119692325592
8,0.13414908945560455,-0.6899945139884949,0.336965948343277,1.0539065599441528,0.19798435270786285,1.813738226890564,-0.13788217306137085,0.7311255931854248
9,0.14134672284126282,-0.706537663936615,0.34246325492858887,1.0685205459594727,0.19983960688114166,1.835256814956665,-0.1290154606103897,0.731131911277771
10,0.15159296989440918,-0.7236167788505554,0.35004496574401855,1.0820099115371704,0.2036474198102951,1.8572971820831299,-0.1196034848690033,0.7311384677886963
11,0.1643579602241516,-0.7409795522689819,0.35959601402282715,1.094186544418335,0.20877917110919952,1.879648208618164,-0.10903927683830261,0.7311445474624634
12,0.1788468211889267,-0.7583286166191101,0.3707180619239807,1.105269432067871,0.21502947807312012,1.9017716646194458,-0.09728045016527176,0.7311495542526245
13,0.19504114985466003,-0.7756286263465881,0.38333359360694885,1.115005373954773,0.22255298495292664,1.9236946105957031,-0.08430012315511703,0.7311522960662842
14,0.21155716478824615,-0.7929465174674988,0.39654064178466797,1.1248587369918823,0.2300052046775818,1.9455163478851318,-0.07110659033060074,0.731160044670105
15,0.22794128954410553,-0.8084923028945923,0.4087531864643097,1.1364537477493286,0.2352941334247589,1.9654027223587036,-0.058813292533159256,0.7311621904373169
16,0.2440444678068161,-0.8219276666641235,0.4198145568370819,1.1493667364120483,0.23870548605918884,1.9830573797225952,-0.04723577946424484,0.7311616539955139
17,0.25982582569122314,-0.8336867094039917,0.42996856570243835,1.1632121801376343,0.2407299429178238,1.9988336563110352,-0.03618435561656952,0.7311592102050781
18,0.27549102902412415,-0.844332218170166,0.4396422505378723,1.1774239540100098,0.24213846027851105,2.013237476348877,-0.025264468044042587,0.7311553955078125
19,0.2912950813770294,-0.8537631630897522,0.4488305449485779,1.1918398141860962,0.24299407005310059,2.0263473987579346,-0.014578396454453468,0.731149435043335
20,0.30738210678100586,-0.8619184494018555,0.4575444757938385,1.2060357332229614,0.24372568726539612,2.0382609367370605,-0.003983709961175919,0.7311398386955261
21,0.32410725951194763,-0.8689030408859253,0.46628251671791077,1.2193551063537598,0.24515488743782043,2.0488131046295166,0.007152746897190809,0.7311278581619263
22,0.34143397212028503,-0.8747638463973999,0.47509270906448364,1.231699824333191,0.24736936390399933,2.0580012798309326,0.018835444003343582,0.7311158180236816
23,0.3591657280921936,-0.879635214805603,0.4838874936103821,1.242945909500122,0.2505403757095337,2.0658581256866455,0.031105168163776398,0.7311033606529236
24,0.37677064538002014,-0.8839172720909119,0.49252352118492126,1.2530031204223633,0.25499358773231506,2.072272777557373,0.04413384199142456,0.7310869693756104
25,0.394596129655838,-0.8863469958305359,0.500559389591217,1.2614903450012207,0.2608296275138855,2.075266122817993,0.05798548087477684,0.7310587763786316
26,0.41253918409347534,-0.8866544961929321,0.5080679059028625,1.2682157754898071,0.26774364709854126,2.0741500854492188,0.07274787127971649,0.7310332655906677
27,0.43053480982780457,-0.8854877352714539,0.5154921412467957,1.273850917816162,0.27491793036460876,2.069288969039917,0.08827073872089386,0.7310195565223694
28,0.4482789933681488,-0.8837985396385193,0.5227271914482117,1.2784626483917236,0.2826288938522339,2.0623488426208496,0.1043485626578331,0.7310070395469666
29,0.46593979001045227,-0.8820884227752686,0.5300007462501526,1.2817883491516113,0.2912139296531677,2.054387092590332,0.12100642174482346,0.7310092449188232
30,0.4834175109863281,-0.8809902667999268,0.537405788898468,1.284408450126648,0.3001440465450287,2.0468406677246094,0.13783547282218933,0.7310084104537964
31,0.5009576082229614,-0.8795043230056763,0.5442050695419312,1.2878068685531616,0.307678759098053,2.0394198894500732,0.1539461463689804,0.7309983372688293
32,0.5186566710472107,-0.8771089315414429,0.5502407550811768,1.2920719385147095,0.31364038586616516,2.031824827194214,0.16931600868701935,0.7310014367103577
33,0.5366582870483398,-0.8740800023078918,0.5558874011039734,1.296688199043274,0.31865760684013367,2.024449586868286,0.18424586951732635,0.7310048937797546
34,0.5550447702407837,-0.8706157803535461,0.5613878965377808,1.300854206085205,0.3239629566669464,2.0175323486328125,0.19914796948432922,0.7309978008270264
35,0.5738551616668701,-0.8662378787994385,0.5666008591651917,1.3043551445007324,0.32990050315856934,2.0106542110443115,0.214074045419693,0.730998694896698
36,0.5928241014480591,-0.8610715866088867,0.5714442729949951,1.3070433139801025,0.33663177490234375,2.003870964050293,0.22905510663986206,0.7309995293617249
37,0.6116465926170349,-0.8551901578903198,0.5756015777587891,1.3091579675674438,0.34397172927856445,1.9970418214797974,0.24393613636493683,0.7309750914573669
38,0.6303113102912903,-0.8486843705177307,0.5791404843330383,1.3107188940048218,0.35185864567756653,1.990179419517517,0.25874054431915283,0.7309516072273254
39,0.6487902402877808,-0.8413008451461792,0.5818806886672974,1.3121064901351929,0.35993969440460205,1.982919454574585,0.27333885431289673,0.7309297323226929
40,0.6670554280281067,-0.8327840566635132,0.5836784839630127,1.3135395050048828,0.36799514293670654,1.9749809503555298,0.2876676023006439,0.7309181094169617
41,0.6849631071090698,-0.8233351707458496,0.584536075592041,1.3149170875549316,0.37618064880371094,1.96651029586792,0.30177992582321167,0.7309073209762573
42,0.7024563550949097,-0.8131067752838135,0.5844921469688416,1.3162420988082886,0.3845381438732147,1.9575791358947754,0.3157023787498474,0.7308971881866455
