step,box_rotation_reward_0
0,0.291897714138031
1,1.7081022262573242
2,1.7081022262573242
3,1.7081018686294556
4,1.7081022262573242
5,1.7081022262573242
6,1.7081022262573242
7,1.7081022262573242
8,1.7081018686294556
9,1.7081022262573242
10,1.7081018686294556
11,1.7081018686294556
12,1.7081022262573242
13,1.7081022262573242
14,1.7081022262573242
15,1.7081022262573242
16,1.7081022262573242
17,1.7081022262573242
18,1.7081022262573242
19,1.7081022262573242
20,1.7081022262573242
21,1.7081022262573242
22,1.7081022262573242
23,1.7081022262573242
24,1.7081022262573242
25,1.7081022262573242
26,1.7081022262573242
27,1.7081018686294556
28,1.7081022262573242
29,1.7081018686294556
30,1.7081022262573242
31,1.7081018686294556
32,1.7081022262573242
33,1.7081022262573242
34,1.7081022262573242
35,1.7081022262573242
36,1.715059518814087
37,1.7330231666564941
38,1.7344555854797363
39,1.7329787015914917
40,1.7322654724121094
41,1.7307435274124146
42,1.7336790561676025
43,1.7409796714782715
44,1.7553863525390625
45,1.779587745666504
46,1.8127107620239258
47,1.847240686416626
48,1.8733794689178467
49,1.8867814540863037
50,1.8884482383728027
51,1.8884479999542236
52,1.8884482383728027
53,1.8884482383728027
54,1.8884479999542236
55,1.8884482383728027
56,1.8884479999542236
57,1.8884479999542236
58,1.8884479999542236
59,1.8884479999542236
60,1.8884479999542236
61,1.8884479999542236
62,1.8884482383728027
63,1.8884482383728027
64,1.8884479999542236
65,1.8884479999542236
66,1.8884479999542236
67,1.8884479999542236
68,1.8884482383728027
69,1.8884482383728027
70,1.8884479999542236
71,1.8884479999542236
72,1.8884482383728027
73,1.8884482383728027
74,1.8884482383728027
75,1.8884479999542236
76,1.8884479999542236
77,1.8884479999542236
78,1.8884479999542236
79,1.8884479999542236
80,1.8884482383728027
81,1.8884482383728027
82,1.8884479999542236
83,1.8884479999542236
84,1.8884479999542236
85,1.8884479999542236
86,1.8884482383728027
87,1.8884479999542236
88,1.8884479999542236
89,1.8884479999542236
90,1.8884479999542236
91,1.8884482383728027
92,1.8884482383728027
93,1.8884482383728027
94,1.8884479999542236
95,1.8884482383728027
96,1.8884479999542236
97,1.8884482383728027
98,1.8884482383728027
99,1.8884482383728027
100,1.8884479999542236
101,1.8884482383728027
102,1.8884482383728027
103,1.8884479999542236
104,1.8884479999542236
105,1.8884479999542236
106,1.8884479999542236
107,1.8884482383728027
108,1.8884479999542236
109,1.8884482383728027
110,1.8884479999542236
111,1.8884479999542236
112,1.8884479999542236
113,1.8884479999542236
114,1.8884482383728027
115,1.8884479999542236
116,1.8884482383728027
117,1.8884479999542236
118,1.8884479999542236
119,1.8884482383728027
120,1.8884479999542236
121,1.8884479999542236
122,1.8884479999542236
123,1.8884479999542236
124,1.8884482383728027
125,1.8884482383728027
126,1.8884482383728027
127,1.8884479999542236
128,1.8884479999542236
129,1.8884479999542236
130,1.8884482383728027
131,1.8884482383728027
132,1.8884482383728027
133,1.8884482383728027
134,1.8884479999542236
135,1.8884479999542236
136,1.8884479999542236
137,1.8884479999542236
138,1.8884479999542236
139,1.8884479999542236
140,1.8884482383728027
141,1.8884479999542236
142,1.8884482383728027
143,1.8884479999542236
144,1.8884482383728027
145,1.8884479999542236
146,1.8884479999542236
147,1.8884482383728027
148,1.8884479999542236
149,1.8884479999542236
150,1.8884479999542236
151,1.8884479999542236
152,1.8884479999542236
153,1.8884479999542236
154,1.8884479999542236
155,1.8884479999542236
156,1.8884479999542236
157,1.8884482383728027
158,1.8884479999542236
159,1.8884482383728027
160,1.8884479999542236
161,1.8884482383728027
162,1.8884479999542236
163,1.8884479999542236
164,1.8884479999542236
165,1.8884479999542236
166,1.8884479999542236
167,1.8884479999542236
168,1.8884482383728027
169,1.8884479999542236
170,1.8884479999542236
171,1.8884479999542236
172,1.8884482383728027
173,1.8884479999542236
174,1.8884482383728027
175,1.8884479999542236
176,1.8884479999542236
177,1.8884479999542236
178,1.8884479999542236
179,1.8884479999542236
180,1.8884479999542236
181,1.8884479999542236
182,1.8884479999542236
183,1.8884479999542236
184,1.8884482383728027
185,1.8884482383728027
186,1.8884479999542236
187,1.8884479999542236
188,1.8884479999542236
189,1.8884479999542236
190,1.8884479999542236
191,1.8884482383728027
192,1.8884479999542236
193,1.8884482383728027
194,1.8884482383728027
195,1.8884482383728027
196,1.8884479999542236
197,1.8884479999542236
198,1.8884482383728027
