step,obs/agent/xarm7_ball_ee-1/qpos_0,obs/agent/xarm7_ball_ee-1/qpos_1,obs/agent/xarm7_ball_ee-1/qpos_2,obs/agent/xarm7_ball_ee-1/qpos_3,obs/agent/xarm7_ball_ee-1/qpos_4,obs/agent/xarm7_ball_ee-1/qpos_5,obs/agent/xarm7_ball_ee-1/qpos_6,obs/agent/xarm7_ball_ee-1/qpos_7
0,0.3817000091075897,-0.7144286632537842,-0.21577677130699158,0.925220787525177,0.44311943650245667,1.702124834060669,0.24357807636260986,0.7310563325881958
1,0.371366411447525,-0.684061586856842,-0.19422529637813568,0.8947948217391968,0.472044974565506,1.7308082580566406,0.2680560052394867,0.7310767769813538
2,0.35939982533454895,-0.6540980935096741,-0.17357218265533447,0.8647860884666443,0.5010119080543518,1.759253978729248,0.29333701729774475,0.7310560345649719
3,0.3491716980934143,-0.6241257190704346,-0.15227103233337402,0.8349116444587708,0.5300646424293518,1.7868516445159912,0.3173232674598694,0.7310764193534851
4,0.34222185611724854,-0.5941094160079956,-0.13008973002433777,0.805209755897522,0.5592312216758728,1.8132573366165161,0.3396352529525757,0.7310972213745117
5,0.34019362926483154,-0.5640113353729248,-0.10631944239139557,0.7761923670768738,0.5882993936538696,1.8373953104019165,0.36158740520477295,0.731139600276947
6,0.3407827615737915,-0.5337362885475159,-0.08180557936429977,0.7484354972839355,0.617247462272644,1.8585867881774902,0.3846610486507416,0.7311538457870483
7,0.34241044521331787,-0.503400444984436,-0.057284820824861526,0.7228173017501831,0.6459321975708008,1.8763536214828491,0.4087279438972473,0.7311553359031677
8,0.3440319001674652,-0.4730220139026642,-0.03229330852627754,0.7015461921691895,0.6741327047348022,1.890030860900879,0.43394020199775696,0.731152355670929
9,0.34531089663505554,-0.4426663815975189,-0.00749266566708684,0.685840904712677,0.7014607787132263,1.9012428522109985,0.45995548367500305,0.7311476469039917
10,0.3448025584220886,-0.41241157054901123,0.01594916731119156,0.6747299432754517,0.7274028062820435,1.9117834568023682,0.48651576042175293,0.7311282157897949
