step,rewards_0
0,-2.2454850673675537
1,-0.1402968466281891
2,-0.11495409905910492
3,-0.08952808380126953
4,-0.0669766217470169
5,-0.05002204328775406
6,-0.03952738642692566
7,-0.034221991896629333
8,-0.030571818351745605
9,-0.023688584566116333
10,-0.01364891231060028
11,-0.0031000967137515545
12,0.0060046021826565266
13,0.013690963387489319
14,0.02054603397846222
15,0.026009351015090942
16,0.028217166662216187
17,0.025202676653862
18,0.017092689871788025
19,0.006592572201043367
20,-0.0033148671500384808
21,-0.012341126799583435
22,-0.01975443959236145
23,-0.027330681681632996
24,-0.03732524812221527
25,-0.042693912982940674
26,-0.04591307044029236
27,-0.050827667117118835
28,-0.06098301708698273
29,-0.07540857791900635
30,-0.09226421266794205
31,-0.10952796041965485
32,-0.12668867409229279
33,-0.14270809292793274
34,-0.15490008890628815
35,-0.1622355878353119
36,-0.16394127905368805
37,-0.15897047519683838
38,-0.15649384260177612
39,-0.15895645320415497
40,-0.16559651494026184
41,-0.17424607276916504
42,-0.18543867766857147
43,-0.193155437707901
44,-0.19476917386054993
45,-0.19263415038585663
46,-0.1882537454366684
47,-0.18070560693740845
48,-0.17044253647327423
49,-0.1607709676027298
50,-0.15326356887817383
51,-0.14660272002220154
52,-0.14195118844509125
53,-0.1406470537185669
54,-0.13827724754810333
55,-0.1325189471244812
56,-0.12460227310657501
57,-0.11561734229326248
58,-0.10513129830360413
59,-0.09522835910320282
60,-0.08632473647594452
61,-0.07995541393756866
62,-0.06961948424577713
63,-0.05353355407714844
64,-0.04721347987651825
65,-0.05212991312146187
66,-0.05466148257255554
67,-0.058798111975193024
68,-0.08091478794813156
69,-0.07176518440246582
70,-0.07607816159725189
71,-0.08940337598323822
72,-0.10523106157779694
73,-0.1204090267419815
74,-0.1313006579875946
75,-0.13701847195625305
76,-0.1375637799501419
77,-0.1354716271162033
78,-0.13186046481132507
79,-0.1295730471611023
80,-0.13266105949878693
81,-0.146286740899086
82,-0.1649044156074524
83,-0.1824411004781723
84,-0.1969129592180252
85,-0.20787180960178375
86,-0.21689173579216003
87,-0.22478872537612915
88,-0.23161086440086365
89,-0.23744608461856842
90,-0.24211661517620087
91,-0.24558484554290771
92,-0.24792832136154175
93,-0.2493114024400711
94,-0.24998857080936432
95,-0.25025612115859985
96,-0.25033581256866455
97,-0.21316151320934296
98,-0.03396162390708923
99,-0.0003599296323955059
100,-0.00027893437072634697
101,-0.00015222374349832535
102,1.3179145753383636e-05
103,0.0002084900625050068
104,0.0004331921227276325
105,0.0006669093854725361
106,0.0008922284469008446
107,0.001064426265656948
108,-0.056145764887332916
109,-0.2401297241449356
110,-0.24937884509563446
111,-0.24990680813789368
112,-0.25053462386131287
113,-0.2510281503200531
114,-0.25141412019729614
115,-0.25167131423950195
116,-0.25181910395622253
117,-0.2518872022628784
118,-0.25189653038978577
119,-0.25189608335494995
120,-0.2518981099128723
121,-0.2518957853317261
122,-0.2518974840641022
123,-0.25190725922584534
124,-0.2519308924674988
125,-0.25195571780204773
126,-0.2519766688346863
127,-0.25199568271636963
128,-0.252005010843277
129,-0.2520033121109009
130,-0.25198882818222046
131,-0.251958966255188
132,-0.2519024908542633
133,-0.7518116235733032
134,-0.7516824007034302
135,-0.7515162229537964
136,-0.751305103302002
137,-0.751056969165802
138,-0.750781774520874
139,-0.7505279779434204
140,-0.75032639503479
141,-0.7502093315124512
142,-0.750188410282135
143,-0.7502161264419556
144,-0.7502909898757935
145,-0.25037309527397156
146,-0.2504333555698395
147,-0.250472754240036
148,-0.25049591064453125
149,-0.7505332231521606
150,-0.7506251335144043
151,-0.7507693767547607
152,-0.7509660124778748
153,-0.751206636428833
154,-0.25146931409835815
155,-0.2517252564430237
156,-0.25196143984794617
157,-0.2521769106388092
158,-0.20677125453948975
159,-0.07623560726642609
160,-0.002693846356123686
161,-0.002809845842421055
162,-0.0028965407982468605
163,-0.0029520164243876934
164,-0.002983159851282835
165,-0.0029880041256546974
166,-0.02004566788673401
167,-0.02833627164363861
168,-0.012536026537418365
169,-0.0026120776310563087
170,-0.0023223096504807472
171,-0.0018679271452128887
172,-0.0011690701358020306
173,-0.0005524987354874611
174,-0.0005378061905503273
175,-0.0005140970461070538
176,-0.0004974077455699444
177,-0.0005008350126445293
178,-0.000501059927046299
179,-0.0004988247528672218
180,-0.0004837880842387676
181,-0.00044860783964395523
182,-0.0003739232197403908
183,-0.00025532348081469536
184,-0.00012931926175951958
185,-1.3604294508695602e-05
186,7.090624421834946e-05
187,0.00012356694787740707
188,0.00015925662592053413
189,0.00021066563203930855
190,0.0003014868125319481
191,0.0004050498828291893
192,0.0005077351815998554
193,0.0006202226504683495
194,0.0007556742057204247
195,0.0009203185327351093
196,0.001108043361455202
197,0.0013261591084301472
198,-0.4984038472175598
199,-0.4980417788028717
