step,rewards_t_0
0,-1.9894577264785767
1,0.2493797093629837
2,0.3496999144554138
3,0.3441486358642578
4,0.33611488342285156
5,0.32715171575546265
6,0.31852030754089355
7,0.3111952543258667
8,0.3057243824005127
9,0.3023948669433594
10,0.30177611112594604
11,0.3028591275215149
12,0.30483442544937134
13,0.3082106113433838
14,0.31306231021881104
15,0.3195260167121887
16,0.3282550573348999
17,0.34305810928344727
18,0.3614603877067566
19,0.3768121004104614
20,0.3876037001609802
21,0.3923879861831665
22,0.39034080505371094
23,0.38365840911865234
24,0.37688201665878296
25,0.37553608417510986
26,0.37701529264450073
27,0.37680917978286743
28,0.3737117648124695
29,0.36600226163864136
30,0.35326236486434937
31,0.33496832847595215
32,0.3196510076522827
33,0.31134819984436035
34,0.3059881925582886
35,0.3013511896133423
36,0.29759544134140015
37,0.2958308458328247
38,0.29539453983306885
39,0.29619526863098145
40,0.298248827457428
41,0.3014323115348816
42,0.3064591884613037
43,0.31363046169281006
44,0.3198755979537964
45,0.32317638397216797
46,0.3275125026702881
47,0.33259111642837524
48,0.3367462158203125
49,0.33916330337524414
50,0.3399900197982788
51,0.3385220170021057
52,0.3363373875617981
53,0.33399349451065063
54,0.3321072459220886
55,0.33032500743865967
56,0.3282850980758667
57,0.3253929018974304
58,0.32261788845062256
59,0.319874107837677
60,0.3216288089752197
61,0.3209296464920044
62,0.32034337520599365
63,0.3197099566459656
64,0.3191598653793335
65,0.31895917654037476
66,0.31678494811058044
67,0.2717881202697754
68,0.3176722824573517
69,0.3174324333667755
70,0.3183492124080658
71,0.31801366806030273
72,0.31646230816841125
73,0.31495532393455505
74,0.3138008415699005
75,0.31289541721343994
76,0.31228309869766235
77,0.3121320903301239
78,0.31292805075645447
79,0.31509825587272644
80,0.31782266497612
81,0.3206980228424072
82,0.32421138882637024
83,0.3287273347377777
84,0.33391594886779785
85,0.3406711220741272
86,0.3480382263660431
87,0.35202330350875854
88,0.3556795120239258
89,0.35890862345695496
90,0.3614802956581116
91,0.3633557856082916
92,0.36133766174316406
93,0.3584985136985779
94,0.35568392276763916
95,0.352125883102417
96,0.3465520143508911
97,0.33978673815727234
98,0.3327900469303131
99,0.32644206285476685
100,0.32050415873527527
101,0.3146001994609833
102,0.30883705615997314
103,0.303472638130188
104,0.2981259226799011
105,0.29287418723106384
106,0.28795644640922546
107,0.28343531489372253
108,0.2795891761779785
109,0.2763061225414276
110,0.2737922966480255
111,0.2720370292663574
112,0.27113717794418335
113,0.2711767554283142
114,0.2720719873905182
115,0.2737065553665161
116,0.275889128446579
117,0.2783614993095398
118,0.2810618281364441
119,0.28400373458862305
120,0.28710684180259705
121,0.29004383087158203
122,0.29263174533843994
123,0.2947789430618286
124,0.29659438133239746
125,0.29779544472694397
126,0.2982463836669922
127,0.2981843948364258
128,0.29817891120910645
129,0.298300176858902
130,0.2987130582332611
131,0.29928088188171387
132,0.2999567687511444
133,0.3008002042770386
134,0.301721453666687
135,0.302662193775177
136,0.30362749099731445
137,0.30435436964035034
138,0.30485737323760986
139,0.3050418198108673
140,0.30486124753952026
141,0.3043023943901062
142,0.3032836318016052
143,0.3017468750476837
144,0.2997837960720062
145,0.297486811876297
146,0.2948240041732788
147,0.2921275794506073
148,0.28966712951660156
149,0.28730690479278564
150,0.28503352403640747
151,0.28314876556396484
152,0.2814023494720459
153,0.2799144387245178
154,0.2787141799926758
155,0.2767498791217804
156,0.27593153715133667
157,0.2752271592617035
158,0.27444976568222046
159,0.2739463746547699
160,0.27355214953422546
161,0.2731172442436218
162,0.2727775573730469
163,0.2725090980529785
164,0.27218344807624817
165,0.2717489004135132
166,0.27109044790267944
167,0.2702014446258545
168,0.26918432116508484
169,0.26799890398979187
170,0.266664057970047
171,0.2652106285095215
172,0.26369401812553406
173,0.26216864585876465
174,0.26071909070014954
175,0.2593781352043152
176,0.25809913873672485
177,0.2568672001361847
178,0.25574514269828796
179,0.25467056035995483
180,0.2537728250026703
181,0.2529432475566864
182,0.2523479759693146
183,0.2519441246986389
184,0.2517149746417999
185,0.25162580609321594
186,0.25157007575035095
187,0.25152453780174255
188,0.25141477584838867
189,0.25137194991111755
190,0.2513885200023651
191,0.16140145063400269
192,0.0015851127682253718
193,0.0017982806311920285
194,0.0020349975675344467
195,0.0023367521353065968
196,0.002724618883803487
197,0.0032057487405836582
198,0.0036658309400081635
