step,pushpoint_left_distance_0
0,0.4261636734008789
1,0.4063621461391449
2,0.3916302025318146
3,0.379291296005249
4,0.36947840452194214
5,0.3620077967643738
6,0.3566887676715851
7,0.3527465760707855
8,0.34916144609451294
9,0.34241580963134766
10,0.33096110820770264
11,0.3176419734954834
12,0.30310294032096863
13,0.2875326871871948
14,0.27474871277809143
15,0.2660788893699646
16,0.25370556116104126
17,0.23691247403621674
18,0.21921977400779724
19,0.21102578938007355
20,0.21476618945598602
21,0.21769443154335022
22,0.2176736742258072
23,0.21716217696666718
24,0.2166648656129837
25,0.21611060202121735
26,0.21556268632411957
27,0.21486033499240875
28,0.21360521018505096
29,0.2100105881690979
30,0.20672918856143951
31,0.2049219012260437
32,0.20370270311832428
33,0.20322437584400177
34,0.20230905711650848
35,0.20182110369205475
36,0.20039671659469604
37,0.19991186261177063
38,0.19880837202072144
39,0.19838841259479523
40,0.19762572646141052
41,0.19737347960472107
42,0.19569875299930573
43,0.19524505734443665
44,0.19474844634532928
45,0.19466939568519592
46,0.1941116750240326
47,0.19410191476345062
48,0.19391287863254547
49,0.19382356107234955
50,0.19377602636814117
51,0.1935940831899643
52,0.1934136152267456
53,0.19308756291866302
54,0.19220003485679626
55,0.19184726476669312
56,0.190182626247406
57,0.18955104053020477
58,0.18839696049690247
59,0.18683089315891266
60,0.18527203798294067
61,0.18391203880310059
62,0.1829952597618103
63,0.18256597220897675
64,0.1814291924238205
65,0.1812005341053009
66,0.1809595376253128
67,0.18069516122341156
68,0.1805116832256317
69,0.18035927414894104
70,0.18043288588523865
71,0.18063238263130188
72,0.18074244260787964
73,0.18086378276348114
74,0.1810242384672165
75,0.17272236943244934
76,0.16050201654434204
77,0.15116259455680847
78,0.14499616622924805
79,0.14052912592887878
80,0.13386818766593933
81,0.12575721740722656
82,0.11775155365467072
83,0.11079014837741852
84,0.10610812902450562
85,0.10403796285390854
86,0.10574308782815933
87,0.10905866324901581
88,0.11388391256332397
89,0.12068554759025574
90,0.13162311911582947
91,0.14329013228416443
92,0.15101371705532074
93,0.15984056890010834
94,0.17164038121700287
95,0.17974579334259033
96,0.18305782973766327
97,0.18812724947929382
98,0.1929200440645218
99,0.19824646413326263
100,0.20226266980171204
101,0.20523212850093842
102,0.20656435191631317
103,0.20764952898025513
104,0.2027619630098343
105,0.19827012717723846
106,0.19312241673469543
107,0.18667757511138916
108,0.17993290722370148
109,0.17195694148540497
110,0.163954958319664
111,0.1561555713415146
112,0.14966097474098206
113,0.14772486686706543
114,0.1479526162147522
115,0.1480972021818161
116,0.14818280935287476
117,0.14819134771823883
118,0.14828932285308838
119,0.1484128087759018
120,0.14855456352233887
121,0.14882995188236237
122,0.14931100606918335
123,0.14989282190799713
124,0.15055234730243683
125,0.1512177288532257
126,0.1519142985343933
127,0.1525634229183197
128,0.15331123769283295
129,0.15401312708854675
130,0.15470083057880402
131,0.1554333120584488
132,0.15617036819458008
133,0.15694624185562134
134,0.1577850580215454
135,0.15725333988666534
136,0.15438489615917206
137,0.1554902195930481
138,0.1576879620552063
139,0.15363894402980804
140,0.14981290698051453
141,0.15003995597362518
142,0.15022490918636322
143,0.1504044532775879
144,0.1506672203540802
145,0.1508844941854477
146,0.15125352144241333
147,0.1463480442762375
148,0.1372521072626114
149,0.12723931670188904
150,0.11275207251310349
151,0.10807466506958008
152,0.1053014025092125
153,0.10379470884799957
154,0.10553859174251556
155,0.10832807421684265
156,0.11159760504961014
157,0.11527669429779053
158,0.1194780096411705
159,0.12372808158397675
160,0.12886792421340942
161,0.13433688879013062
162,0.1408192366361618
163,0.14771491289138794
164,0.15423665940761566
165,0.16072645783424377
166,0.16730527579784393
167,0.1745452880859375
168,0.1828317493200302
169,0.19265420734882355
170,0.20359809696674347
171,0.21537065505981445
172,0.22764651477336884
173,0.24072067439556122
174,0.2550681233406067
175,0.27049216628074646
176,0.28605517745018005
177,0.30341506004333496
178,0.32184821367263794
179,0.3392883241176605
180,0.34332606196403503
181,0.3372575342655182
182,0.3322230279445648
183,0.32641053199768066
184,0.3195604681968689
185,0.31215834617614746
186,0.305615097284317
187,0.30358344316482544
188,0.3069446384906769
189,0.3112684488296509
190,0.31034788489341736
191,0.31098508834838867
192,0.31059548258781433
193,0.31022194027900696
194,0.3101780116558075
195,0.31042394042015076
196,0.3108864724636078
197,0.3116435408592224
198,0.3125958740711212
