step,pushpoint_left_world_0,pushpoint_left_world_1,pushpoint_left_world_2
0,-0.3868018090724945,-0.09323754906654358,0.056999966502189636
1,-0.16385333240032196,0.12853878736495972,0.05699988082051277
2,-0.16385327279567719,0.1285383105278015,0.05699978768825531
3,-0.16385331749916077,0.12853878736495972,0.056999947875738144
4,-0.163853257894516,0.12853828072547913,0.056999776512384415
5,-0.163853257894516,0.12853828072547913,0.056999873369932175
6,-0.16385331749916077,0.12853878736495972,0.05699993297457695
7,-0.16385334730148315,0.12853875756263733,0.05699992924928665
8,-0.16385334730148315,0.12853878736495972,0.056999847292900085
9,-0.16385328769683838,0.1285383105278015,0.05699979141354561
10,-0.163853257894516,0.12853878736495972,0.05699985474348068
11,-0.16385331749916077,0.12853878736495972,0.056999851018190384
12,-0.163853257894516,0.12853828072547913,0.056999869644641876
13,-0.16385331749916077,0.12853878736495972,0.05699984356760979
14,-0.163853257894516,0.1285383105278015,0.05699979141354561
15,-0.16385331749916077,0.12853875756263733,0.05699992552399635
16,-0.16385331749916077,0.12853878736495972,0.05699984356760979
17,-0.163853257894516,0.12853828072547913,0.05699978396296501
18,-0.163853257894516,0.12853878736495972,0.05699986591935158
19,-0.16385331749916077,0.12853878736495972,0.05699986591935158
20,-0.16385334730148315,0.12853875756263733,0.05699983239173889
21,-0.16385333240032196,0.12853878736495972,0.05699984356760979
22,-0.163853257894516,0.12853828072547913,0.05699978768825531
23,-0.163853257894516,0.12853878736495972,0.056999869644641876
24,-0.16385331749916077,0.12853878736495972,0.05699986591935158
25,-0.16385334730148315,0.12853878736495972,0.0569998137652874
26,-0.163853257894516,0.1285383105278015,0.05699979513883591
27,-0.163853257894516,0.12853878736495972,0.05699985474348068
28,-0.16385331749916077,0.12853878736495972,0.05699988827109337
29,-0.16385331749916077,0.12853878736495972,0.05699986591935158
30,-0.16385331749916077,0.12853878736495972,0.0569998137652874
31,-0.16385328769683838,0.1285383105278015,0.05699979141354561
32,-0.163853257894516,0.12853878736495972,0.05699985474348068
33,-0.16385331749916077,0.12853878736495972,0.056999851018190384
34,-0.163853257894516,0.12853828072547913,0.056999869644641876
35,-0.16385331749916077,0.12853878736495972,0.05699984356760979
36,-0.163853257894516,0.1285383105278015,0.05699979141354561
37,-0.16385331749916077,0.12853875756263733,0.05699992552399635
38,-0.16385331749916077,0.12853878736495972,0.056999847292900085
39,-0.163853257894516,0.12853828072547913,0.05699978396296501
40,-0.163853257894516,0.12853878736495972,0.05699986591935158
41,-0.16385331749916077,0.12853878736495972,0.05699986591935158
42,-0.15974971652030945,0.12330838292837143,0.056999992579221725
43,-0.1541813313961029,0.11070350557565689,0.05699998140335083
44,-0.15340401232242584,0.10531634092330933,0.05699998140335083
45,-0.15217149257659912,0.10047093033790588,0.06066456437110901
46,-0.14993998408317566,0.08973322063684464,0.05699998885393143
47,-0.14990010857582092,0.08866797387599945,0.056999970227479935
48,-0.14990004897117615,0.08866802603006363,0.05699998885393143
49,-0.14990004897117615,0.08866802603006363,0.056999970227479935
50,-0.14990001916885376,0.08866802603006363,0.05699998140335083
51,-0.14990004897117615,0.08866802603006363,0.056999992579221725
52,-0.14990004897117615,0.08866802603006363,0.056999970227479935
53,-0.14990004897117615,0.08866802603006363,0.05699998140335083
54,-0.14990004897117615,0.08866802603006363,0.05699998885393143
55,-0.14990004897117615,0.08866802603006363,0.056999992579221725
56,-0.14990004897117615,0.08866802603006363,0.05699997767806053
57,-0.14990001916885376,0.08866802603006363,0.05699998140335083
58,-0.14990004897117615,0.08866802603006363,0.056999992579221725
59,-0.14990004897117615,0.08866802603006363,0.056999970227479935
60,-0.14990001916885376,0.08866802603006363,0.05699998140335083
61,-0.14990004897117615,0.08866802603006363,0.056999992579221725
62,-0.14990004897117615,0.08866802603006363,0.05699997395277023
63,-0.14990001916885376,0.08866802603006363,0.05699998140335083
64,-0.14990004897117615,0.08866802603006363,0.056999992579221725
65,-0.14990004897117615,0.08866802603006363,0.05699997395277023
66,-0.14990004897117615,0.08866802603006363,0.056999947875738144
67,-0.14990004897117615,0.08866802603006363,0.05699998885393143
68,-0.14990004897117615,0.08866802603006363,0.05699998885393143
69,-0.14990004897117615,0.08866802603006363,0.056999970227479935
70,-0.14990004897117615,0.08866802603006363,0.05699998512864113
71,-0.14990004897117615,0.08866802603006363,0.056999992579221725
72,-0.14990004897117615,0.08866802603006363,0.05699997395277023
73,-0.14990004897117615,0.08866802603006363,0.05699998140335083
74,-0.14990004897117615,0.08866802603006363,0.05699998885393143
75,-0.14990004897117615,0.08866802603006363,0.056999992579221725
76,-0.14990004897117615,0.08866802603006363,0.05699997767806053
77,-0.14990001916885376,0.08866802603006363,0.05699998140335083
78,-0.14990004897117615,0.08866802603006363,0.056999992579221725
79,-0.14990004897117615,0.08866802603006363,0.056999970227479935
80,-0.14990004897117615,0.08866802603006363,0.056999947875738144
81,-0.14990004897117615,0.08866802603006363,0.05699998885393143
82,-0.14990004897117615,0.08866802603006363,0.056999992579221725
83,-0.14990004897117615,0.08866802603006363,0.05699997395277023
84,-0.14990007877349854,0.08866803348064423,0.05699997767806053
85,-0.14990004897117615,0.08866802603006363,0.056999996304512024
86,-0.14990004897117615,0.08866802603006363,0.05699997395277023
87,-0.14990004897117615,0.08866802603006363,0.05699998512864113
88,-0.14990007877349854,0.08866802603006363,0.05699995905160904
89,-0.14990004897117615,0.08866802603006363,0.05699998885393143
90,-0.14990004897117615,0.08866802603006363,0.05699997767806053
91,-0.14990007877349854,0.08866803348064423,0.05699998140335083
92,-0.14990004897117615,0.08866802603006363,0.056999992579221725
93,-0.14990004897117615,0.08866802603006363,0.056999970227479935
94,-0.14990001916885376,0.08866802603006363,0.05699998140335083
95,-0.14990004897117615,0.08866802603006363,0.056999992579221725
96,-0.14990004897117615,0.08866802603006363,0.05699997395277023
97,-0.14990001916885376,0.08866802603006363,0.05699998140335083
98,-0.14990004897117615,0.08866802603006363,0.056999992579221725
99,-0.14990004897117615,0.08866802603006363,0.05699997395277023
100,-0.14990004897117615,0.08866802603006363,0.056999947875738144
101,-0.14990004897117615,0.08866802603006363,0.05699998885393143
102,-0.14990004897117615,0.08866802603006363,0.056999970227479935
103,-0.14990004897117615,0.08866802603006363,0.05699997395277023
104,-0.14990004897117615,0.08866802603006363,0.05699998885393143
105,-0.14990004897117615,0.08866802603006363,0.05699998885393143
106,-0.14990004897117615,0.08866802603006363,0.056999970227479935
107,-0.14990007877349854,0.08866803348064423,0.05699998140335083
108,-0.14990004897117615,0.08866802603006363,0.056999992579221725
109,-0.14990004897117615,0.08866802603006363,0.05699997395277023
110,-0.14990004897117615,0.08866802603006363,0.056999947875738144
111,-0.14990004897117615,0.08866802603006363,0.056999992579221725
112,-0.14990004897117615,0.08866802603006363,0.056999970227479935
113,-0.14990004897117615,0.08866802603006363,0.056999947875738144
114,-0.14990007877349854,0.08866802603006363,0.05699995532631874
115,-0.14990004897117615,0.08866802603006363,0.056999992579221725
116,-0.14990004897117615,0.08866802603006363,0.05699997767806053
117,-0.14990001916885376,0.08866802603006363,0.05699998512864113
118,-0.14990004897117615,0.08866802603006363,0.05699998885393143
119,-0.14990004897117615,0.08866802603006363,0.05699997395277023
120,-0.14990001916885376,0.08866802603006363,0.05699997767806053
121,-0.14990004897117615,0.08866802603006363,0.056999992579221725
122,-0.14990004897117615,0.08866802603006363,0.056999970227479935
123,-0.14990004897117615,0.08866802603006363,0.05699998512864113
124,-0.14990007877349854,0.08866802603006363,0.05699995532631874
125,-0.14990004897117615,0.08866802603006363,0.056999992579221725
126,-0.14990004897117615,0.08866802603006363,0.05699997395277023
127,-0.14990001916885376,0.08866802603006363,0.05699998512864113
128,-0.14990004897117615,0.08866802603006363,0.05699998885393143
129,-0.14990004897117615,0.08866802603006363,0.056999970227479935
130,-0.14990001916885376,0.08866802603006363,0.05699998140335083
131,-0.14990004897117615,0.08866802603006363,0.056999996304512024
132,-0.14990004897117615,0.08866802603006363,0.056999970227479935
133,-0.14990004897117615,0.08866802603006363,0.05699998140335083
134,-0.14990004897117615,0.08866802603006363,0.05699998885393143
135,-0.14990004897117615,0.08866802603006363,0.056999970227479935
136,-0.14990004897117615,0.08866802603006363,0.05699997395277023
137,-0.14990004897117615,0.08866802603006363,0.05699998885393143
138,-0.14990004897117615,0.08866802603006363,0.05699998885393143
139,-0.14990004897117615,0.08866802603006363,0.056999970227479935
140,-0.14990007877349854,0.08866803348064423,0.05699998140335083
141,-0.14990004897117615,0.08866802603006363,0.056999996304512024
142,-0.14990004897117615,0.08866802603006363,0.056999970227479935
143,-0.14990004897117615,0.08866802603006363,0.056999947875738144
144,-0.14990004897117615,0.08866802603006363,0.056999992579221725
145,-0.14990004897117615,0.08866802603006363,0.056999966502189636
146,-0.14990004897117615,0.08866802603006363,0.056999944150447845
147,-0.14990004897117615,0.08866802603006363,0.05699998885393143
148,-0.14990004897117615,0.08866802603006363,0.056999992579221725
149,-0.14990004897117615,0.08866802603006363,0.05699997767806053
150,-0.14990001916885376,0.08866802603006363,0.05699998512864113
151,-0.14990004897117615,0.08866802603006363,0.05699998885393143
152,-0.14990004897117615,0.08866802603006363,0.05699997395277023
153,-0.14990001916885376,0.08866802603006363,0.05699997767806053
154,-0.14990004897117615,0.08866802603006363,0.056999992579221725
155,-0.14990004897117615,0.08866802603006363,0.056999970227479935
156,-0.14990004897117615,0.08866802603006363,0.05699998512864113
157,-0.14990007877349854,0.08866802603006363,0.05699995532631874
158,-0.14990004897117615,0.08866802603006363,0.056999992579221725
159,-0.14990004897117615,0.08866802603006363,0.05699997395277023
160,-0.14990001916885376,0.08866802603006363,0.05699998512864113
161,-0.14990004897117615,0.08866802603006363,0.05699998885393143
162,-0.14990004897117615,0.08866802603006363,0.056999970227479935
163,-0.14990001916885376,0.08866802603006363,0.05699998140335083
164,-0.14990004897117615,0.08866802603006363,0.056999996304512024
165,-0.14990004897117615,0.08866802603006363,0.05699997395277023
166,-0.14990004897117615,0.08866802603006363,0.05699998512864113
167,-0.14990004897117615,0.08866802603006363,0.05699998885393143
168,-0.14990004897117615,0.08866802603006363,0.056999966502189636
169,-0.14990004897117615,0.08866802603006363,0.05699997395277023
170,-0.14990004897117615,0.08866802603006363,0.05699998885393143
171,-0.14990004897117615,0.08866802603006363,0.05699998885393143
172,-0.14990004897117615,0.08866802603006363,0.05699997395277023
173,-0.14990007877349854,0.08866803348064423,0.05699998140335083
174,-0.14990004897117615,0.08866802603006363,0.056999996304512024
175,-0.14990004897117615,0.08866802603006363,0.056999970227479935
176,-0.14990004897117615,0.08866802603006363,0.056999947875738144
177,-0.14990004897117615,0.08866802603006363,0.056999992579221725
178,-0.14990004897117615,0.08866802603006363,0.056999966502189636
179,-0.14990004897117615,0.08866802603006363,0.056999944150447845
180,-0.14990004897117615,0.08866802603006363,0.05699998885393143
181,-0.14990004897117615,0.08866802603006363,0.056999992579221725
182,-0.14990004897117615,0.08866802603006363,0.05699997767806053
183,-0.14990007877349854,0.08866803348064423,0.05699998140335083
184,-0.14990004897117615,0.08866802603006363,0.056999992579221725
185,-0.14990004897117615,0.08866802603006363,0.05699997395277023
186,-0.14990004897117615,0.08866802603006363,0.056999947875738144
187,-0.14990004897117615,0.08866802603006363,0.056999992579221725
188,-0.14990004897117615,0.08866802603006363,0.056999970227479935
189,-0.14990004897117615,0.08866802603006363,0.056999947875738144
190,-0.14990007877349854,0.08866802603006363,0.05699995905160904
191,-0.14990004897117615,0.08866802603006363,0.056999992579221725
192,-0.14990004897117615,0.08866802603006363,0.05699997767806053
193,-0.14990001916885376,0.08866802603006363,0.05699998512864113
194,-0.14990004897117615,0.08866802603006363,0.05699998885393143
195,-0.14990004897117615,0.08866802603006363,0.05699997395277023
196,-0.14990001916885376,0.08866802603006363,0.05699997767806053
197,-0.14990004897117615,0.08866802603006363,0.056999992579221725
198,-0.14990004897117615,0.08866802603006363,0.056999970227479935
