step,reward_pushpoint_0
0,0.010130316019058228
1,0.07108178734779358
2,0.0785677433013916
3,0.08228009939193726
4,0.08129924535751343
5,0.07750475406646729
6,0.07282140851020813
7,0.06817680597305298
8,0.0637357234954834
9,0.059800297021865845
10,0.056473225355148315
11,0.054664164781570435
12,0.05469062924385071
13,0.056260138750076294
14,0.05893075466156006
15,0.06227070093154907
16,0.06589475274085999
17,0.06949084997177124
18,0.07449468970298767
19,0.0818045437335968
20,0.09117081761360168
21,0.1000385582447052
22,0.10348847508430481
23,0.10330536961555481
24,0.0927996039390564
25,0.0760742723941803
26,0.06311038136482239
27,0.052868783473968506
28,0.04512143135070801
29,0.03846931457519531
30,0.03286010026931763
31,0.02738088369369507
32,0.02307644486427307
33,0.01949179172515869
34,0.01659974455833435
35,0.013744503259658813
36,0.01110154390335083
37,0.008835166692733765
38,0.007146626710891724
39,0.006046772003173828
40,0.005401402711868286
41,0.005063414573669434
42,0.0048875510692596436
43,0.004718691110610962
44,0.00460439920425415
45,0.004550278186798096
46,0.004596620798110962
47,0.004732578992843628
48,0.004988491535186768
49,0.005526810884475708
50,0.006466031074523926
51,0.007790207862854004
52,0.009480863809585571
53,0.01154416799545288
54,0.014138638973236084
55,0.01758784055709839
56,0.021608829498291016
57,0.02609086036682129
58,0.030420750379562378
59,0.03354966640472412
60,0.03852725028991699
61,0.04980754852294922
62,0.052467405796051025
63,0.048643261194229126
64,0.046494901180267334
65,0.05025148391723633
66,0.05848321318626404
67,0.06874588131904602
68,0.07862165570259094
69,0.08280524611473083
70,0.0837348997592926
71,0.08425503969192505
72,0.08422315120697021
73,0.08403605222702026
74,0.0838712751865387
75,0.08376550674438477
76,0.08362609148025513
77,0.08330142498016357
78,0.08316263556480408
79,0.08318695425987244
80,0.0833229124546051
81,0.08383044600486755
82,0.08435651659965515
83,0.08425292372703552
84,0.0845399796962738
85,0.08517515659332275
86,0.08532905578613281
87,0.08518537878990173
88,0.08255895972251892
89,0.07482707500457764
90,0.06141975522041321
91,0.04737573862075806
92,0.035281360149383545
93,0.032657116651535034
94,0.03240138292312622
95,0.032241493463516235
96,0.03211212158203125
97,0.03202536702156067
98,0.03197586536407471
99,0.03191518783569336
100,0.03189206123352051
101,0.03188541531562805
102,0.0318969190120697
103,0.031928032636642456
104,0.03187662363052368
105,0.03159335255622864
106,0.03136342763900757
107,0.03117510676383972
108,0.0311582088470459
109,0.031155645847320557
110,0.031176835298538208
111,0.03119075298309326
112,0.03123071789741516
113,0.03126317262649536
114,0.03133520483970642
115,0.03138318657875061
116,0.031472980976104736
117,0.03153696656227112
118,0.03165775537490845
119,0.03173890709877014
120,0.03188607096672058
121,0.031981587409973145
122,0.032152414321899414
123,0.032245248556137085
124,0.03244653344154358
125,0.03255167603492737
126,0.032739728689193726
127,0.032863765954971313
128,0.033050358295440674
129,0.03316909074783325
130,0.03334474563598633
131,0.03344541788101196
132,0.033613741397857666
133,0.033671826124191284
134,0.033880382776260376
135,0.03394097089767456
136,0.03411760926246643
137,0.034244924783706665
138,0.03433641791343689
139,0.03443574905395508
140,0.034526288509368896
141,0.03460735082626343
142,0.03463539481163025
143,0.03463202714920044
144,0.03461441397666931
145,0.03454366326332092
146,0.034455180168151855
147,0.03436988592147827
148,0.03427967429161072
149,0.034185707569122314
150,0.03352442383766174
151,0.029797106981277466
152,0.024927914142608643
153,0.020779162645339966
154,0.017215967178344727
155,0.014205396175384521
156,0.011693120002746582
157,0.009617269039154053
158,0.00791826844215393
159,0.00652506947517395
160,0.00536760687828064
161,0.004447519779205322
162,0.003724128007888794
163,0.0031867623329162598
164,0.002786189317703247
165,0.0024813711643218994
166,0.0022428929805755615
167,0.002045929431915283
168,0.0018745958805084229
169,0.001718759536743164
170,0.0015811026096343994
171,0.0014522969722747803
172,0.0013158321380615234
173,0.0011720657348632812
174,0.0010264813899993896
175,0.0008875131607055664
176,0.0007506012916564941
177,0.0006262362003326416
178,0.0005183517932891846
179,0.00043070316314697266
180,0.00036200881004333496
181,0.00030803680419921875
182,0.00026673078536987305
183,0.00023555755615234375
184,0.00021311640739440918
185,0.00019720196723937988
186,0.00018584728240966797
187,0.0001767575740814209
188,0.00016880035400390625
189,0.00016185641288757324
190,0.00015607476234436035
191,0.00015160441398620605
192,0.00014865398406982422
193,0.00014713406562805176
194,0.00014674663543701172
195,0.00014740228652954102
196,0.00014895200729370117
197,0.0001506507396697998
198,0.00015288591384887695
