step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.3741801381111145,0.15617825090885162,-0.031000006943941116
1,0.3741801381111145,0.1561783254146576,-0.030999988317489624
2,0.3741801083087921,0.15617823600769043,-0.030999869108200073
3,0.3741801083087921,0.15617835521697998,-0.031000006943941116
4,0.3741801381111145,0.1561783254146576,-0.03099999949336052
5,0.3741801381111145,0.15617837011814117,-0.031000036746263504
6,0.3741801381111145,0.1561783254146576,-0.03099997341632843
7,0.3741801381111145,0.1561783254146576,-0.030999965965747833
8,0.3741801381111145,0.15617838501930237,-0.03099995106458664
9,0.3741801083087921,0.15617837011814117,-0.030999962240457535
10,0.3741801083087921,0.15617835521697998,-0.03100002557039261
11,0.3741801083087921,0.15617835521697998,-0.03100002557039261
12,0.3741801083087921,0.15617835521697998,-0.03100002184510231
13,0.3741801381111145,0.1561783254146576,-0.030999943614006042
14,0.3741801381111145,0.15617826581001282,-0.030999936163425446
15,0.3741801381111145,0.15617838501930237,-0.031000003218650818
16,0.3741801381111145,0.15617835521697998,-0.03100009262561798
17,0.3741801381111145,0.15617838501930237,-0.03099997341632843
18,0.3741801381111145,0.1561783254146576,-0.03100001811981201
19,0.3741801381111145,0.15617825090885162,-0.031000006943941116
20,0.3741801381111145,0.15617826581001282,-0.030999939888715744
21,0.3741801083087921,0.15617826581001282,-0.030999936163425446
22,0.3741801381111145,0.15617826581001282,-0.030999932438135147
23,0.3741800785064697,0.15617837011814117,-0.03099997341632843
24,0.3741800785064697,0.15617835521697998,-0.031000006943941116
25,0.3741801083087921,0.15617835521697998,-0.031000003218650818
26,0.3741801083087921,0.15617835521697998,-0.031000003218650818
27,0.3741801381111145,0.15617825090885162,-0.031000014394521713
28,0.374610960483551,0.15576201677322388,-0.030999962240457535
29,0.3777311444282532,0.1543697565793991,-0.030999716371297836
30,0.3777311146259308,0.15436984598636627,-0.030999962240457535
31,0.3777311444282532,0.15436989068984985,-0.030999988317489624
32,0.3777311444282532,0.15436984598636627,-0.030999965965747833
33,0.3777311146259308,0.1543697863817215,-0.030999906361103058
34,0.3777311146259308,0.15436989068984985,-0.030999984592199326
35,0.3777311146259308,0.1543698012828827,-0.030999891459941864
36,0.3777311146259308,0.15436989068984985,-0.030999992042779922
37,0.3777311146259308,0.15436984598636627,-0.030999943614006042
38,0.3777311146259308,0.1543697863817215,-0.030999913811683655
39,0.3777311146259308,0.1543697714805603,-0.030999932438135147
40,0.3777311146259308,0.15436984598636627,-0.03099996969103813
41,0.3777311146259308,0.1543697714805603,-0.030999936163425446
42,0.3777311146259308,0.15436984598636627,-0.030999943614006042
