step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.3661147952079773,0.15594319999217987,-0.03099995106458664
1,0.3661147356033325,0.15594319999217987,-0.030999936163425446
2,0.36611485481262207,0.15594272315502167,-0.030999869108200073
3,0.3661147356033325,0.15594319999217987,-0.030999910086393356
4,0.36611485481262207,0.15594319999217987,-0.030999965965747833
5,0.3661147952079773,0.15594319999217987,-0.03099992871284485
6,0.36611467599868774,0.15594319999217987,-0.030999932438135147
7,0.3661147952079773,0.15594319999217987,-0.030999958515167236
8,0.3661147356033325,0.15594321489334106,-0.030999932438135147
9,0.36611485481262207,0.15594272315502167,-0.030999980866909027
10,0.3661147952079773,0.15594272315502167,-0.030999895185232162
11,0.36611488461494446,0.15594272315502167,-0.03099997714161873
12,0.3661147654056549,0.15594319999217987,-0.030999943614006042
13,0.3661147356033325,0.15594319999217987,-0.030999932438135147
14,0.3661148250102997,0.15594319999217987,-0.030999895185232162
15,0.3661147356033325,0.15594319999217987,-0.03099995106458664
16,0.36611485481262207,0.15594319999217987,-0.03099997341632843
17,0.3661147952079773,0.15594319999217987,-0.03099992871284485
18,0.36611467599868774,0.15594319999217987,-0.03099995106458664
19,0.3661147952079773,0.15594319999217987,-0.03099995106458664
20,0.3661147356033325,0.15594321489334106,-0.030999939888715744
21,0.36611485481262207,0.15594272315502167,-0.030999865382909775
22,0.3661147356033325,0.15594321489334106,-0.030999958515167236
23,0.36611488461494446,0.15594272315502167,-0.03099997714161873
24,0.3661147654056549,0.15594319999217987,-0.030999943614006042
25,0.3661147356033325,0.15594319999217987,-0.03099995106458664
26,0.3661148250102997,0.15594319999217987,-0.030999895185232162
27,0.3661147356033325,0.15594319999217987,-0.030999939888715744
28,0.36611485481262207,0.15594319999217987,-0.03099996969103813
29,0.3661147952079773,0.15594319999217987,-0.030999958515167236
30,0.36611467599868774,0.15594319999217987,-0.03099995106458664
31,0.3661147952079773,0.15594319999217987,-0.03099995106458664
32,0.3661147356033325,0.15594321489334106,-0.030999939888715744
33,0.36611485481262207,0.15594272315502167,-0.030999865382909775
34,0.3661147356033325,0.15594321489334106,-0.030999958515167236
35,0.36611485481262207,0.15594272315502167,-0.03099997714161873
36,0.3661147654056549,0.15594319999217987,-0.03099994733929634
37,0.36611470580101013,0.15594319999217987,-0.03099994733929634
38,0.3661147952079773,0.15594319999217987,-0.030999895185232162
39,0.3661147356033325,0.15594321489334106,-0.030999939888715744
40,0.36611485481262207,0.15594319999217987,-0.03099997341632843
41,0.3661147654056549,0.15594319999217987,-0.030999958515167236
42,0.36611467599868774,0.15594321489334106,-0.030999954789876938
43,0.3661147952079773,0.15594319999217987,-0.03099995106458664
44,0.3661147356033325,0.15594319999217987,-0.030999939888715744
45,0.3661148250102997,0.15594272315502167,-0.030999865382909775
46,0.3661147356033325,0.15594321489334106,-0.030999958515167236
47,0.36611485481262207,0.15594272315502167,-0.03099997714161873
48,0.3661147654056549,0.15594321489334106,-0.03099994733929634
49,0.36611488461494446,0.15594272315502167,-0.030999962240457535
50,0.3661147952079773,0.15594319999217987,-0.030999954789876938
51,0.3661147356033325,0.15594319999217987,-0.030999936163425446
52,0.36611485481262207,0.15594318509101868,-0.03099997341632843
53,0.3661147356033325,0.15594319999217987,-0.030999958515167236
54,0.36611467599868774,0.15594321489334106,-0.03099995106458664
55,0.3661147952079773,0.15594319999217987,-0.03099995106458664
56,0.36611467599868774,0.15594319999217987,-0.030999939888715744
57,0.3661147952079773,0.15594319999217987,-0.03099995106458664
58,0.3661147356033325,0.15594321489334106,-0.030999958515167236
59,0.36611485481262207,0.15594272315502167,-0.03099997714161873
60,0.3661147654056549,0.15594321489334106,-0.03099994733929634
61,0.36611470580101013,0.15594321489334106,-0.03099995106458664
62,0.3661147952079773,0.15594319999217987,-0.030999895185232162
63,0.3661147356033325,0.15594319999217987,-0.030999936163425446
64,0.36611485481262207,0.15594318509101868,-0.03099997341632843
65,0.3661147356033325,0.15594319999217987,-0.030999954789876938
66,0.36611467599868774,0.15594321489334106,-0.03099995106458664
67,0.3661147952079773,0.15594319999217987,-0.03099995106458664
68,0.3661147356033325,0.15594319999217987,-0.030999939888715744
69,0.3661148250102997,0.15594272315502167,-0.030999869108200073
70,0.3661147356033325,0.15594321489334106,-0.030999958515167236
71,0.36611485481262207,0.15594272315502167,-0.03099997714161873
72,0.3661147654056549,0.15594321489334106,-0.030999943614006042
73,0.36611470580101013,0.15594321489334106,-0.03099995106458664
74,0.3661147952079773,0.15594319999217987,-0.030999895185232162
75,0.3661147356033325,0.15594319999217987,-0.030999939888715744
