step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.18281009793281555,-0.03184173256158829,-0.03100033849477768
1,0.18281012773513794,-0.03184182941913605,-0.031000394374132156
2,0.18281009793281555,-0.031841713935136795,-0.03100018948316574
3,0.18281009793281555,-0.03184168040752411,-0.031000185757875443
4,0.18281012773513794,-0.03184172511100769,-0.03100018948316574
5,0.18281012773513794,-0.03184187412261963,-0.031000379472970963
6,0.18281009793281555,-0.03184187412261963,-0.03100033476948738
7,0.18281012773513794,-0.03184187412261963,-0.031000323593616486
8,0.18281009793281555,-0.03184186667203903,-0.03100041300058365
9,0.18281009793281555,-0.03184168040752411,-0.03100016340613365
10,0.18281009793281555,-0.03184174373745918,-0.031000174582004547
11,0.18281012773513794,-0.031841881573200226,-0.031000342220067978
12,0.18281009793281555,-0.03184187412261963,-0.031000357121229172
13,0.18281012773513794,-0.03184189274907112,-0.031000405550003052
14,0.18281012773513794,-0.031841736286878586,-0.031000196933746338
15,0.18281012773513794,-0.0318416953086853,-0.031000375747680664
16,0.18281012773513794,-0.031841814517974854,-0.03100040927529335
17,0.18281009793281555,-0.03184184059500694,-0.03100040927529335
18,0.18281012773513794,-0.03184172511100769,-0.031000174582004547
19,0.18281009793281555,-0.031841784715652466,-0.031000379472970963
20,0.18281012773513794,-0.031841810792684555,-0.031000394374132156
21,0.18281012773513794,-0.03184180334210396,-0.031000372022390366
22,0.18281009793281555,-0.03184184804558754,-0.031000398099422455
23,0.18281012773513794,-0.03184172138571739,-0.03100019320845604
24,0.18281009793281555,-0.03184179961681366,-0.03100033476948738
25,0.18281012773513794,-0.03184185177087784,-0.031000420451164246
26,0.18281012773513794,-0.03184172511100769,-0.031000178307294846
27,0.18281012773513794,-0.03184187412261963,-0.031000379472970963
28,0.18281012773513794,-0.03184186667203903,-0.031000357121229172
29,0.18281009793281555,-0.03184187784790993,-0.031000405550003052
30,0.18281012773513794,-0.03184174373745918,-0.031000196933746338
31,0.18281009793281555,-0.03184179961681366,-0.031000375747680664
32,0.18281012773513794,-0.03184180334210396,-0.03100038692355156
33,0.18281012773513794,-0.03184182196855545,-0.03100033849477768
34,0.18281012773513794,-0.03184184432029724,-0.031000420451164246
35,0.18281012773513794,-0.031841740012168884,-0.031000178307294846
36,0.18281012773513794,-0.0318417027592659,-0.031000390648841858
37,0.18281012773513794,-0.031841814517974854,-0.031000394374132156
38,0.18281009793281555,-0.03184180706739426,-0.03100017085671425
39,0.18281012773513794,-0.031841713935136795,-0.031000379472970963
40,0.18281012773513794,-0.03184182941913605,-0.031000420451164246
41,0.18281012773513794,-0.03184172511100769,-0.031000174582004547
42,0.18281012773513794,-0.03184186667203903,-0.031000368297100067
43,0.18281009793281555,-0.03184187784790993,-0.03100040927529335
44,0.18281012773513794,-0.031841736286878586,-0.03100016713142395
45,0.18281006813049316,-0.031841691583395004,-0.031000375747680664
46,0.18281009793281555,-0.03184172138571739,-0.031000394374132156
47,0.18281009793281555,-0.031841736286878586,-0.03100041300058365
48,0.18281012773513794,-0.03184174746274948,-0.031000394374132156
49,0.18281012773513794,-0.03184176981449127,-0.031000200659036636
50,0.18281012773513794,-0.03184184804558754,-0.03100033849477768
51,0.18281012773513794,-0.031841788440942764,-0.031000208109617233
52,0.18281006813049316,-0.0318416953086853,-0.03100038319826126
53,0.18281012773513794,-0.03184182569384575,-0.031000420451164246
54,0.18281006813049316,-0.03184162825345993,-0.031000208109617233
55,0.18281012773513794,-0.031841740012168884,-0.031000178307294846
56,0.18281012773513794,-0.03184187784790993,-0.031000379472970963
