step,initial_forward_side_center_0,initial_forward_side_center_1,initial_forward_side_center_2
44,-0.34637895226478577,0.07266007363796234,0.05700000002980232
45,-0.34637895226478577,0.07266007363796234,0.05700000002980232
46,-0.34637895226478577,0.07266007363796234,0.05700000002980232
47,-0.34637895226478577,0.07266007363796234,0.05700000002980232
48,-0.34637895226478577,0.07266007363796234,0.05700000002980232
49,-0.34637895226478577,0.07266007363796234,0.05700000002980232
50,-0.34637895226478577,0.07266007363796234,0.05700000002980232
51,-0.34637895226478577,0.07266007363796234,0.05700000002980232
52,-0.34637895226478577,0.07266007363796234,0.05700000002980232
53,-0.34637895226478577,0.07266007363796234,0.05700000002980232
54,-0.34637895226478577,0.07266007363796234,0.05700000002980232
55,-0.34637895226478577,0.07266007363796234,0.05700000002980232
56,-0.34637895226478577,0.07266007363796234,0.05700000002980232
57,-0.34637895226478577,0.07266007363796234,0.05700000002980232
58,-0.34637895226478577,0.07266007363796234,0.05700000002980232
59,-0.34637895226478577,0.07266007363796234,0.05700000002980232
60,-0.34637895226478577,0.07266007363796234,0.05700000002980232
61,-0.34637895226478577,0.07266007363796234,0.05700000002980232
62,-0.34637895226478577,0.07266007363796234,0.05700000002980232
63,-0.34637895226478577,0.07266007363796234,0.05700000002980232
64,-0.34637895226478577,0.07266007363796234,0.05700000002980232
65,-0.34637895226478577,0.07266007363796234,0.05700000002980232
66,-0.34637895226478577,0.07266007363796234,0.05700000002980232
67,-0.34637895226478577,0.07266007363796234,0.05700000002980232
68,-0.34637895226478577,0.07266007363796234,0.05700000002980232
69,-0.34637895226478577,0.07266007363796234,0.05700000002980232
70,-0.34637895226478577,0.07266007363796234,0.05700000002980232
71,-0.34637895226478577,0.07266007363796234,0.05700000002980232
72,-0.34637895226478577,0.07266007363796234,0.05700000002980232
73,-0.34637895226478577,0.07266007363796234,0.05700000002980232
74,-0.34637895226478577,0.07266007363796234,0.05700000002980232
75,-0.34637895226478577,0.07266007363796234,0.05700000002980232
76,-0.34637895226478577,0.07266007363796234,0.05700000002980232
77,-0.34637895226478577,0.07266007363796234,0.05700000002980232
78,-0.34637895226478577,0.07266007363796234,0.05700000002980232
79,-0.34637895226478577,0.07266007363796234,0.05700000002980232
80,-0.34637895226478577,0.07266007363796234,0.05700000002980232
81,-0.34637895226478577,0.07266007363796234,0.05700000002980232
82,-0.34637895226478577,0.07266007363796234,0.05700000002980232
83,-0.34637895226478577,0.07266007363796234,0.05700000002980232
84,-0.34637895226478577,0.07266007363796234,0.05700000002980232
85,-0.34637895226478577,0.07266007363796234,0.05700000002980232
86,-0.34637895226478577,0.07266007363796234,0.05700000002980232
87,-0.34637895226478577,0.07266007363796234,0.05700000002980232
88,-0.34637895226478577,0.07266007363796234,0.05700000002980232
89,-0.34637895226478577,0.07266007363796234,0.05700000002980232
90,-0.34637895226478577,0.07266007363796234,0.05700000002980232
91,-0.34637895226478577,0.07266007363796234,0.05700000002980232
92,-0.34637895226478577,0.07266007363796234,0.05700000002980232
93,-0.34637895226478577,0.07266007363796234,0.05700000002980232
94,-0.34637895226478577,0.07266007363796234,0.05700000002980232
95,-0.34637895226478577,0.07266007363796234,0.05700000002980232
96,-0.34637895226478577,0.07266007363796234,0.05700000002980232
97,-0.34637895226478577,0.07266007363796234,0.05700000002980232
98,-0.34637895226478577,0.07266007363796234,0.05700000002980232
99,-0.34637895226478577,0.07266007363796234,0.05700000002980232
100,-0.34637895226478577,0.07266007363796234,0.05700000002980232
101,-0.34637895226478577,0.07266007363796234,0.05700000002980232
102,-0.34637895226478577,0.07266007363796234,0.05700000002980232
103,-0.34637895226478577,0.07266007363796234,0.05700000002980232
104,-0.34637895226478577,0.07266007363796234,0.05700000002980232
105,-0.34637895226478577,0.07266007363796234,0.05700000002980232
106,-0.34637895226478577,0.07266007363796234,0.05700000002980232
107,-0.34637895226478577,0.07266007363796234,0.05700000002980232
108,-0.34637895226478577,0.07266007363796234,0.05700000002980232
109,-0.34637895226478577,0.07266007363796234,0.05700000002980232
110,-0.34637895226478577,0.07266007363796234,0.05700000002980232
111,-0.34637895226478577,0.07266007363796234,0.05700000002980232
112,-0.34637895226478577,0.07266007363796234,0.05700000002980232
113,-0.34637895226478577,0.07266007363796234,0.05700000002980232
114,-0.34637895226478577,0.07266007363796234,0.05700000002980232
115,-0.34637895226478577,0.07266007363796234,0.05700000002980232
116,-0.34637895226478577,0.07266007363796234,0.05700000002980232
117,-0.34637895226478577,0.07266007363796234,0.05700000002980232
118,-0.34637895226478577,0.07266007363796234,0.05700000002980232
119,-0.34637895226478577,0.07266007363796234,0.05700000002980232
120,-0.34637895226478577,0.07266007363796234,0.05700000002980232
121,-0.34637895226478577,0.07266007363796234,0.05700000002980232
122,-0.34637895226478577,0.07266007363796234,0.05700000002980232
123,-0.34637895226478577,0.07266007363796234,0.05700000002980232
124,-0.34637895226478577,0.07266007363796234,0.05700000002980232
125,-0.34637895226478577,0.07266007363796234,0.05700000002980232
126,-0.34637895226478577,0.07266007363796234,0.05700000002980232
127,-0.34637895226478577,0.07266007363796234,0.05700000002980232
128,-0.34637895226478577,0.07266007363796234,0.05700000002980232
129,-0.34637895226478577,0.07266007363796234,0.05700000002980232
130,-0.34637895226478577,0.07266007363796234,0.05700000002980232
131,-0.34637895226478577,0.07266007363796234,0.05700000002980232
132,-0.34637895226478577,0.07266007363796234,0.05700000002980232
133,-0.34637895226478577,0.07266007363796234,0.05700000002980232
134,-0.34637895226478577,0.07266007363796234,0.05700000002980232
135,-0.34637895226478577,0.07266007363796234,0.05700000002980232
136,-0.34637895226478577,0.07266007363796234,0.05700000002980232
137,-0.34637895226478577,0.07266007363796234,0.05700000002980232
138,-0.34637895226478577,0.07266007363796234,0.05700000002980232
139,-0.34637895226478577,0.07266007363796234,0.05700000002980232
140,-0.34637895226478577,0.07266007363796234,0.05700000002980232
141,-0.34637895226478577,0.07266007363796234,0.05700000002980232
142,-0.34637895226478577,0.07266007363796234,0.05700000002980232
143,-0.34637895226478577,0.07266007363796234,0.05700000002980232
144,-0.34637895226478577,0.07266007363796234,0.05700000002980232
145,-0.34637895226478577,0.07266007363796234,0.05700000002980232
146,-0.34637895226478577,0.07266007363796234,0.05700000002980232
147,-0.34637895226478577,0.07266007363796234,0.05700000002980232
148,-0.34637895226478577,0.07266007363796234,0.05700000002980232
149,-0.34637895226478577,0.07266007363796234,0.05700000002980232
150,-0.34637895226478577,0.07266007363796234,0.05700000002980232
151,-0.34637895226478577,0.07266007363796234,0.05700000002980232
152,-0.34637895226478577,0.07266007363796234,0.05700000002980232
153,-0.34637895226478577,0.07266007363796234,0.05700000002980232
154,-0.34637895226478577,0.07266007363796234,0.05700000002980232
155,-0.34637895226478577,0.07266007363796234,0.05700000002980232
156,-0.34637895226478577,0.07266007363796234,0.05700000002980232
157,-0.34637895226478577,0.07266007363796234,0.05700000002980232
158,-0.34637895226478577,0.07266007363796234,0.05700000002980232
159,-0.34637895226478577,0.07266007363796234,0.05700000002980232
160,-0.34637895226478577,0.07266007363796234,0.05700000002980232
161,-0.34637895226478577,0.07266007363796234,0.05700000002980232
162,-0.34637895226478577,0.07266007363796234,0.05700000002980232
163,-0.34637895226478577,0.07266007363796234,0.05700000002980232
164,-0.34637895226478577,0.07266007363796234,0.05700000002980232
165,-0.34637895226478577,0.07266007363796234,0.05700000002980232
166,-0.34637895226478577,0.07266007363796234,0.05700000002980232
167,-0.34637895226478577,0.07266007363796234,0.05700000002980232
168,-0.34637895226478577,0.07266007363796234,0.05700000002980232
169,-0.34637895226478577,0.07266007363796234,0.05700000002980232
170,-0.34637895226478577,0.07266007363796234,0.05700000002980232
171,-0.34637895226478577,0.07266007363796234,0.05700000002980232
172,-0.34637895226478577,0.07266007363796234,0.05700000002980232
173,-0.34637895226478577,0.07266007363796234,0.05700000002980232
174,-0.34637895226478577,0.07266007363796234,0.05700000002980232
175,-0.34637895226478577,0.07266007363796234,0.05700000002980232
176,-0.34637895226478577,0.07266007363796234,0.05700000002980232
177,-0.34637895226478577,0.07266007363796234,0.05700000002980232
178,-0.34637895226478577,0.07266007363796234,0.05700000002980232
179,-0.34637895226478577,0.07266007363796234,0.05700000002980232
180,-0.34637895226478577,0.07266007363796234,0.05700000002980232
181,-0.34637895226478577,0.07266007363796234,0.05700000002980232
182,-0.34637895226478577,0.07266007363796234,0.05700000002980232
183,-0.34637895226478577,0.07266007363796234,0.05700000002980232
184,-0.34637895226478577,0.07266007363796234,0.05700000002980232
185,-0.34637895226478577,0.07266007363796234,0.05700000002980232
186,-0.34637895226478577,0.07266007363796234,0.05700000002980232
187,-0.34637895226478577,0.07266007363796234,0.05700000002980232
188,-0.34637895226478577,0.07266007363796234,0.05700000002980232
189,-0.34637895226478577,0.07266007363796234,0.05700000002980232
190,-0.34637895226478577,0.07266007363796234,0.05700000002980232
191,-0.34637895226478577,0.07266007363796234,0.05700000002980232
192,-0.34637895226478577,0.07266007363796234,0.05700000002980232
193,-0.34637895226478577,0.07266007363796234,0.05700000002980232
194,-0.34637895226478577,0.07266007363796234,0.05700000002980232
195,-0.34637895226478577,0.07266007363796234,0.05700000002980232
196,-0.34637895226478577,0.07266007363796234,0.05700000002980232
197,-0.34637895226478577,0.07266007363796234,0.05700000002980232
198,-0.34637895226478577,0.07266007363796234,0.05700000002980232
