step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.12056166678667068,-0.820389986038208,-0.27006322145462036,0.7826713919639587,-0.23466132581233978,1.4193601608276367,-0.3583314120769501,0.7311545610427856,0.007449938450008631,-0.2984442710876465,-0.3683921992778778,0.5196837782859802,-0.022420773282647133,0.8576409220695496,0.05702197924256325,0.7310337424278259
1,0.1507679969072342,-0.7889130711555481,-0.24762539565563202,0.7522454857826233,-0.2358510047197342,1.3959232568740845,-0.3295813500881195,0.7310365438461304,0.02003433182835579,-0.27289921045303345,-0.34223586320877075,0.4922599196434021,0.007272424176335335,0.8379870653152466,0.06423678249120712,0.7310082316398621
2,0.1806173473596573,-0.7583684921264648,-0.22172106802463531,0.7225302457809448,-0.21190807223320007,1.3695368766784668,-0.30065086483955383,0.7309945821762085,0.020059814676642418,-0.2636778950691223,-0.31325092911720276,0.4656684696674347,0.03695036470890045,0.8289332389831543,0.07341304421424866,0.7309677004814148
3,0.21094807982444763,-0.7277967929840088,-0.19497466087341309,0.6927306056022644,-0.18432730436325073,1.3421258926391602,-0.27161720395088196,0.7310011386871338,0.011607274413108826,-0.2672587037086487,-0.2833884060382843,0.44035038352012634,0.06666400283575058,0.8240857124328613,0.08069388568401337,0.730927586555481
4,0.24125312268733978,-0.6975674629211426,-0.1675337553024292,0.6633234620094299,-0.155343160033226,1.3140360116958618,-0.24256473779678345,0.7309906482696533,0.01317780464887619,-0.28629326820373535,-0.2542174458503723,0.4225892424583435,0.0963214561343193,0.8230695128440857,0.08175745606422424,0.7309139370918274
5,0.2715117037296295,-0.6676149964332581,-0.14033560454845428,0.6346632838249207,-0.12617765367031097,1.2858614921569824,-0.2131498008966446,0.7309931516647339,0.01860065385699272,-0.3093412220478058,-0.2243279218673706,0.41067224740982056,0.12590350210666656,0.8278588056564331,0.07519510388374329,0.7309310436248779
6,0.30162912607192993,-0.6376698017120361,-0.11664893478155136,0.606894850730896,-0.09715654700994492,1.2576502561569214,-0.1836426705121994,0.7309975624084473,0.030659088864922523,-0.3318365514278412,-0.19467175006866455,0.4041735529899597,0.15535227954387665,0.8343970775604248,0.06266259402036667,0.7309494614601135
7,0.33110904693603516,-0.6075353622436523,-0.09555864334106445,0.5804579257965088,-0.06949282437562943,1.2300708293914795,-0.15408940613269806,0.7310054898262024,0.04916086420416832,-0.35245463252067566,-0.16492395102977753,0.40084442496299744,0.1847192347049713,0.8419430255889893,0.04468905180692673,0.7309720516204834
8,0.3595849871635437,-0.5770009160041809,-0.07830576598644257,0.5571441650390625,-0.04793667048215866,1.2023426294326782,-0.12466960400342941,0.7309964895248413,0.0716635137796402,-0.3714766204357147,-0.13529834151268005,0.4022592008113861,0.21409901976585388,0.8463930487632751,0.022907182574272156,0.7309716939926147
9,0.38478702306747437,-0.546527087688446,-0.06749900430440903,0.5356809496879578,-0.039345744997262955,1.1759698390960693,-0.09543342888355255,0.7310048937797546,0.09375322610139847,-0.3866448402404785,-0.10674990713596344,0.3993423879146576,0.24353575706481934,0.8498699069023132,-0.0019538330379873514,0.7309861779212952
10,0.4013948142528534,-0.5163081884384155,-0.05840455740690231,0.5118877291679382,-0.05037955567240715,1.1530174016952515,-0.06609930098056793,0.7311157584190369,0.108912393450737,-0.3941890001296997,-0.08307705074548721,0.3897835910320282,0.27234071493148804,0.8563535809516907,-0.028659163042902946,0.7309666275978088
11,0.40733596682548523,-0.4858553111553192,-0.054255787283182144,0.4879855215549469,-0.06427568942308426,1.1337025165557861,-0.03668806329369545,0.7310845851898193,0.11540701985359192,-0.4037701487541199,-0.06235921010375023,0.38243958353996277,0.3002539277076721,0.8686673641204834,-0.05684005096554756,0.7309234738349915
12,0.4073996841907501,-0.4553304612636566,-0.05865096673369408,0.4661385118961334,-0.08148645609617233,1.1154953241348267,-0.0072711450047791,0.7310499548912048,0.10917729139328003,-0.41260582208633423,-0.04523713141679764,0.37789642810821533,0.326169490814209,0.8821883201599121,-0.08533389866352081,0.730894148349762
13,0.41461867094039917,-0.4249357581138611,-0.05684640258550644,0.45156100392341614,-0.10070254653692245,1.1087064743041992,0.022177327424287796,0.7311581969261169,0.09399917721748352,-0.42106127738952637,-0.03510066866874695,0.37285879254341125,0.3479200303554535,0.8992871642112732,-0.11432019621133804,0.7308640480041504
14,0.4288637936115265,-0.3948362171649933,-0.04710739105939865,0.4444509446620941,-0.1213732361793518,1.114403486251831,0.05144235119223595,0.7312567830085754,0.07601889967918396,-0.4306926727294922,-0.035067182034254074,0.3651919960975647,0.36394113302230835,0.9198251366615295,-0.14366525411605835,0.7308341264724731
15,0.4495176672935486,-0.3648380637168884,-0.02680119127035141,0.44690465927124023,-0.14448785781860352,1.1294054985046387,0.08018016815185547,0.7313891649246216,0.05474435165524483,-0.4406053423881531,-0.041098594665527344,0.35778799653053284,0.3700420558452606,0.9419415593147278,-0.17323851585388184,0.7308492064476013
16,0.4733749330043793,-0.3356175720691681,-0.003719195257872343,0.4550946354866028,-0.16546423733234406,1.1453914642333984,0.10761771351099014,0.7314079403877258,0.031984537839889526,-0.4508165717124939,-0.04686428979039192,0.3546159863471985,0.3682171404361725,0.9643610119819641,-0.20283901691436768,0.7308986186981201
17,0.49578195810317993,-0.3075428307056427,0.015782758593559265,0.46369194984436035,-0.183037668466568,1.1575239896774292,0.1331789195537567,0.7313540577888489,0.009706606157124043,-0.45685431361198425,-0.04985007271170616,0.34810078144073486,0.367898166179657,0.9866313934326172,-0.23242531716823578,0.7308967113494873
18,0.5136962532997131,-0.280178040266037,0.027738183736801147,0.4744313061237335,-0.1992129236459732,1.1630301475524902,0.15708337724208832,0.7312697768211365,-0.010354318656027317,-0.45996344089508057,-0.04728974774479866,0.339426189661026,0.369261234998703,1.0091310739517212,-0.2620301842689514,0.7309078574180603
19,0.5252685546875,-0.253462016582489,0.030848603695631027,0.4870769679546356,-0.2148590385913849,1.1602274179458618,0.17825478315353394,0.7311692833900452,-0.02693093568086624,-0.4629298448562622,-0.038133054971694946,0.331179678440094,0.3735896050930023,1.0310941934585571,-0.29164254665374756,0.730928361415863
20,0.5294957160949707,-0.22701366245746613,0.024540692567825317,0.4983395040035248,-0.22742041945457458,1.1465895175933838,0.19570322334766388,0.7310422658920288,-0.03799028694629669,-0.46496474742889404,-0.024442380294203758,0.3228886127471924,0.3833584785461426,1.0494585037231445,-0.32121801376342773,0.7309324145317078
21,0.5276729464530945,-0.20193098485469818,0.0121686439961195,0.5117354393005371,-0.23831450939178467,1.1282039880752563,0.20926932990550995,0.7309956550598145,-0.045988306403160095,-0.46660950779914856,-0.008035852573812008,0.3172920048236847,0.39520514011383057,1.0652616024017334,-0.3507292568683624,0.7309567928314209
22,0.5214030146598816,-0.18050064146518707,-0.005370574537664652,0.5287429690361023,-0.2474411129951477,1.1084909439086914,0.2193998396396637,0.7309914231300354,-0.05213058739900589,-0.46829530596733093,0.00980012770742178,0.31767842173576355,0.4073443114757538,1.0775954723358154,-0.3801564574241638,0.7309971451759338
23,0.5116189122200012,-0.16492170095443726,-0.026548583060503006,0.549142599105835,-0.2551874816417694,1.0879709720611572,0.22543570399284363,0.7309827208518982,-0.057302989065647125,-0.4685842990875244,0.028288450092077255,0.3239739239215851,0.41847944259643555,1.0863608121871948,-0.4094828963279724,0.7310121655464172
24,0.499166339635849,-0.1562013477087021,-0.05063648149371147,0.5722424983978271,-0.2617446482181549,1.0673117637634277,0.2270590364933014,0.7309423685073853,-0.06260710209608078,-0.4661729037761688,0.04702475666999817,0.3358994126319885,0.42673200368881226,1.0914565324783325,-0.43876078724861145,0.7310509085655212
