step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,0.3028098940849304,-0.025271723046898842,0.4315454661846161,1.2814332246780396,0.4868125021457672,1.100831389427185,0.27834418416023254,0.7310806512832642,0.15765094757080078,-0.10927758365869522,0.12847858667373657,0.7112392783164978,-0.3424147963523865,1.2528687715530396,0.32742834091186523,0.7310152053833008
1,0.2888646125793457,-0.012209746055305004,0.4092426002025604,1.2741096019744873,0.48240840435028076,1.0909680128097534,0.2960139214992523,0.7310659289360046,0.1757216602563858,-0.09547748416662216,0.12827667593955994,0.6874865889549255,-0.3190234899520874,1.270488977432251,0.32147645950317383,0.7310217618942261
2,0.2692873477935791,0.010743863880634308,0.3831677734851837,1.2737458944320679,0.47327256202697754,1.0743944644927979,0.3174815773963928,0.731037437915802,0.19999480247497559,-0.0861274003982544,0.12214197218418121,0.6664412617683411,-0.2969152629375458,1.2908408641815186,0.31009188294410706,0.73101407289505
3,0.2457839995622635,0.037204232066869736,0.3552088737487793,1.269927740097046,0.46068674325942993,1.0554192066192627,0.3365798890590668,0.7310909032821655,0.21924357116222382,-0.07611129432916641,0.12035802006721497,0.652985692024231,-0.27335551381111145,1.3045506477355957,0.3062150776386261,0.7309987545013428
4,0.21990802884101868,0.06593900173902512,0.3263384997844696,1.2618935108184814,0.4463210105895996,1.0370277166366577,0.3516298234462738,0.7311134338378906,0.23899631202220917,-0.06643152981996536,0.12224246561527252,0.6509670615196228,-0.24906811118125916,1.3102459907531738,0.30601516366004944,0.7309933304786682
5,0.19211792945861816,0.09503424167633057,0.2968459129333496,1.2490299940109253,0.430029034614563,1.0248692035675049,0.36035704612731934,0.7311611175537109,0.2596096098423004,-0.055069997906684875,0.12104333937168121,0.660234272480011,-0.2250690460205078,1.3081382513046265,0.3070255219936371,0.730980634689331
6,0.16298282146453857,0.12466716766357422,0.2669464349746704,1.23297119140625,0.41075390577316284,1.0227805376052856,0.3619302809238434,0.7312071323394775,0.2788463234901428,-0.04074862226843834,0.11044656485319138,0.6772024631500244,-0.20189709961414337,1.3039919137954712,0.3042469024658203,0.7309540510177612
7,0.13310506939888,0.15462175011634827,0.23677875101566315,1.2145894765853882,0.3897929787635803,1.0287407636642456,0.35932010412216187,0.7312299013137817,0.2920067608356476,-0.02360156737267971,0.09481016546487808,0.6973735094070435,-0.18011166155338287,1.301987886428833,0.3014780282974243,0.7308911085128784
8,0.10311231017112732,0.18522152304649353,0.2063884437084198,1.1973683834075928,0.36920788884162903,1.039859414100647,0.3462074100971222,0.7312083840370178,0.30262723565101624,-0.007490186486393213,0.07935565710067749,0.7207565903663635,-0.15993312001228333,1.2998172044754028,0.3004660904407501,0.73089599609375
9,0.07305009663105011,0.21547101438045502,0.1758904755115509,1.1803274154663086,0.34838488698005676,1.0588229894638062,0.3263643682003021,0.7312037944793701,0.3144857585430145,0.007525235880166292,0.06302011758089066,0.7463846802711487,-0.14090585708618164,1.2957572937011719,0.3026820123195648,0.7308985590934753
10,0.04330623522400856,0.2461288869380951,0.1453871876001358,1.1655216217041016,0.3258431553840637,1.081937551498413,0.3015036880970001,0.7311809062957764,0.3272719979286194,0.0200868621468544,0.04545436054468155,0.7735130786895752,-0.12100213766098022,1.2881280183792114,0.30842915177345276,0.7308804392814636
11,0.01675945147871971,0.2756030261516571,0.11419562250375748,1.1700690984725952,0.3045284152030945,1.1102955341339111,0.28327032923698425,0.7310771346092224,0.3331463038921356,0.0323655791580677,0.02290118858218193,0.8023461699485779,-0.10424528270959854,1.275974988937378,0.3225661516189575,0.7307869791984558
12,-0.002721262164413929,0.29215848445892334,0.08243397623300552,1.1876649856567383,0.28575828671455383,1.1391428709030151,0.27433300018310547,0.731015682220459,0.3257806897163391,0.044267889112234116,-0.0008314837468788028,0.831654965877533,-0.09118982404470444,1.2661088705062866,0.3409850299358368,0.7307518720626831
13,-0.011571332812309265,0.2914300560951233,0.050027552992105484,1.2088842391967773,0.2767811417579651,1.1671397686004639,0.2713109254837036,0.7309918403625488,0.31314340233802795,0.05756064131855965,-0.022855563089251518,0.8605507612228394,-0.07881756871938705,1.2618132829666138,0.3635822534561157,0.7307842373847961
14,-0.014452129602432251,0.28649285435676575,0.019327905029058456,1.2309150695800781,0.2717263400554657,1.1923848390579224,0.26946890354156494,0.7310025095939636,0.30231940746307373,0.07220671325922012,-0.038223281502723694,0.8877161145210266,-0.06030357629060745,1.2596102952957153,0.38767457008361816,0.7308021783828735
15,-0.010470782406628132,0.2865782678127289,-0.01204940676689148,1.2528116703033447,0.2730834484100342,1.2150031328201294,0.26992371678352356,0.7309996485710144,0.29755958914756775,0.08728707581758499,-0.04792772978544235,0.914588987827301,-0.042602408677339554,1.2600849866867065,0.4123308062553406,0.7308861613273621
16,0.0013443495845422149,0.29481035470962524,-0.0432865135371685,1.2750861644744873,0.2765296995639801,1.233497142791748,0.27157828211784363,0.7310118079185486,0.2989170551300049,0.10212530940771103,-0.055655110627412796,0.9413806200027466,-0.02628895454108715,1.2633436918258667,0.4373382031917572,0.7309672236442566
17,0.01786181516945362,0.30531078577041626,-0.07371067255735397,1.2979168891906738,0.27930209040641785,1.2479398250579834,0.2764720916748047,0.7310031652450562,0.30455145239830017,0.11624009907245636,-0.06731569021940231,0.9669834971427917,-0.012528013437986374,1.2707107067108154,0.4615645408630371,0.7309823632240295
18,0.036591462790966034,0.31220513582229614,-0.10376829653978348,1.3201059103012085,0.28290438652038574,1.259627103805542,0.2857433557510376,0.7309972643852234,0.3087657690048218,0.1287698894739151,-0.08535856753587723,0.9884199500083923,-0.0003986246301792562,1.2798956632614136,0.4840015769004822,0.7309985160827637
19,0.05577370896935463,0.31203383207321167,-0.1334463357925415,1.3399561643600464,0.290528804063797,1.2702722549438477,0.2951052784919739,0.7309601902961731,0.30812928080558777,0.14056308567523956,-0.10595609247684479,1.003609538078308,0.011103319004178047,1.2900538444519043,0.5051687359809875,0.7309862375259399
20,0.07447084039449692,0.3049921989440918,-0.16285474598407745,1.356644630432129,0.30400004982948303,1.2807081937789917,0.3025035262107849,0.7308632135391235,0.3038841784000397,0.1513129025697708,-0.12726549804210663,1.0150774717330933,0.021226808428764343,1.2996463775634766,0.525492787361145,0.7309972643852234
21,0.09170589596033096,0.2939247488975525,-0.1919214427471161,1.3669081926345825,0.32379016280174255,1.2917156219482422,0.304668128490448,0.7308269143104553,0.2964351773262024,0.1610056459903717,-0.14673659205436707,1.026679277420044,0.03136239945888519,1.306512475013733,0.5459237098693848,0.7309820652008057
22,0.10557182133197784,0.2859380543231964,-0.22058606147766113,1.3714288473129272,0.3467186391353607,1.2986246347427368,0.3040178716182709,0.730829656124115,0.29051220417022705,0.1712685227394104,-0.15740962326526642,1.042701244354248,0.04604369029402733,1.3071010112762451,0.5686779618263245,0.7309203743934631
23,0.11559491604566574,0.2833116054534912,-0.2493949830532074,1.3719176054000854,0.37046781182289124,1.3036136627197266,0.30518609285354614,0.7308386564254761,0.291763573884964,0.17854097485542297,-0.16399122774600983,1.0618762969970703,0.06311600655317307,1.304858684539795,0.5917330384254456,0.7308856248855591
24,0.12235011905431747,0.28342995047569275,-0.27824166417121887,1.3662683963775635,0.3944655954837799,1.311353087425232,0.3065016567707062,0.7308565974235535,0.29752418398857117,0.1827189326286316,-0.1729200929403305,1.080730676651001,0.08248098939657211,1.3012654781341553,0.6137658357620239,0.7308554649353027
25,0.1276966631412506,0.28699803352355957,-0.30741405487060547,1.3531038761138916,0.41839340329170227,1.3289214372634888,0.30651432275772095,0.730941891670227,0.307232141494751,0.18774361908435822,-0.1881464719772339,1.0986814498901367,0.10262730717658997,1.2941100597381592,0.6327896118164062,0.7308493256568909
26,0.1313239336013794,0.2913505434989929,-0.33597105741500854,1.3365676403045654,0.4425804018974304,1.3493813276290894,0.30343982577323914,0.7309107184410095,0.31946754455566406,0.1930331438779831,-0.20051057636737823,1.1153634786605835,0.12585444748401642,1.2843023538589478,0.6488097310066223,0.7308336496353149
