step,mesured_q_0,mesured_q_1,mesured_q_2,mesured_q_3,mesured_q_4,mesured_q_5,mesured_q_6,mesured_q_7,mesured_q_8,mesured_q_9,mesured_q_10,mesured_q_11,mesured_q_12,mesured_q_13,mesured_q_14,mesured_q_15
0,-0.09555003046989441,-0.436939537525177,0.030093910172581673,1.31014883518219,0.47967466711997986,1.0398995876312256,0.03886551409959793,0.7312498688697815,0.11823215335607529,-0.02942490763962269,0.011036074720323086,1.2585474252700806,-0.4096079468727112,1.2647554874420166,-0.39330947399139404,0.7304992079734802
1,-0.10375417768955231,-0.4067471921443939,0.003408722346648574,1.3394110202789307,0.4727482497692108,1.0099011659622192,0.05181046947836876,0.7311357855796814,0.1394912600517273,0.0005819851066917181,0.03745558485388756,1.22811758518219,-0.3815365135669708,1.2927546501159668,-0.40625640749931335,0.730539858341217
2,-0.11715510487556458,-0.37688109278678894,-0.02287673018872738,1.3673571348190308,0.472670316696167,0.9800461530685425,0.07163139432668686,0.7311646342277527,0.1662265807390213,0.030478406697511673,0.06445679813623428,1.1978819370269775,-0.3528231382369995,1.3210415840148926,-0.4178241193294525,0.7305814027786255
3,-0.13595622777938843,-0.3471248149871826,-0.05020739510655403,1.392210602760315,0.4757080376148224,0.9501258730888367,0.09783783555030823,0.7311921119689941,0.1932065486907959,0.059814587235450745,0.09160386025905609,1.167588233947754,-0.3240978717803955,1.349660873413086,-0.42399823665618896,0.7306123375892639
4,-0.15769349038600922,-0.3174337148666382,-0.07810904085636139,1.4126839637756348,0.47629332542419434,0.9201725125312805,0.12574559450149536,0.7312473654747009,0.21911834180355072,0.08811601251363754,0.11837892234325409,1.1372759342193604,-0.296063095331192,1.3783249855041504,-0.4208914339542389,0.730646014213562
5,-0.18152707815170288,-0.28787705302238464,-0.10602579265832901,1.4272493124008179,0.4707983434200287,0.8902121782302856,0.15399169921875,0.7313256859779358,0.2433251142501831,0.11512432992458344,0.14460456371307373,1.1069685220718384,-0.2688242793083191,1.4070734977722168,-0.4133915305137634,0.7306772470474243
6,-0.20786790549755096,-0.2586701810359955,-0.1339379847049713,1.4330198764801025,0.45663323998451233,0.8602492213249207,0.18254245817661285,0.7314375042915344,0.2637633681297302,0.1415509730577469,0.17037205398082733,1.0767587423324585,-0.2419443130493164,1.4358330965042114,-0.40511348843574524,0.7306823134422302
7,-0.23615050315856934,-0.2301737666130066,-0.1623615175485611,1.4245771169662476,0.438641756772995,0.8302192091941833,0.21159471571445465,0.7315347194671631,0.27732667326927185,0.1675458699464798,0.1926669180393219,1.0464725494384766,-0.21816320717334747,1.464716911315918,-0.40130725502967834,0.7306517362594604
8,-0.2649925649166107,-0.20063675940036774,-0.19143447279930115,1.4059330224990845,0.422899454832077,0.8004158139228821,0.24094606935977936,0.7315564155578613,0.2799503803253174,0.19336485862731934,0.20854440331459045,1.0161705017089844,-0.1984667032957077,1.4933249950408936,-0.4024026393890381,0.7305665612220764
9,-0.2934001386165619,-0.1699763536453247,-0.22084207832813263,1.3834400177001953,0.40658289194107056,0.7714278697967529,0.2698497474193573,0.7315653562545776,0.27233418822288513,0.21862757205963135,0.21020464599132538,0.9859578609466553,-0.17972581088542938,1.5214807987213135,-0.4007231593132019,0.7304022312164307
10,-0.32130005955696106,-0.1395723521709442,-0.2505621612071991,1.3573373556137085,0.3880625367164612,0.7500373125076294,0.2951352596282959,0.7316082715988159,0.2557070255279541,0.240247905254364,0.19300949573516846,0.9569087028503418,-0.16184523701667786,1.5481446981430054,-0.3900412619113922,0.7302467823028564
11,-0.3485279381275177,-0.10836995393037796,-0.2803502082824707,1.3305654525756836,0.36889755725860596,0.7304387092590332,0.3027251958847046,0.7316051125526428,0.22932147979736328,0.25010761618614197,0.16968974471092224,0.9364942908287048,-0.13896511495113373,1.570961594581604,-0.3729659616947174,0.7302670478820801
12,-0.3749927580356598,-0.07731838524341583,-0.3101275861263275,1.3029100894927979,0.3450023829936981,0.7118721604347229,0.27999961376190186,0.7316306233406067,0.20019574463367462,0.2422063946723938,0.1554531753063202,0.9471049308776855,-0.11157695204019547,1.5762553215026855,-0.3504749834537506,0.7306327819824219
13,-0.40106654167175293,-0.04640369117259979,-0.3399259150028229,1.2745147943496704,0.319648802280426,0.6994293928146362,0.25479426980018616,0.7316432595252991,0.1754426509141922,0.23338302969932556,0.1424093097448349,0.9646087884902954,-0.08336169272661209,1.570375680923462,-0.3243006467819214,0.7306244969367981
14,-0.4249974489212036,-0.015326065011322498,-0.37022531032562256,1.2473126649856567,0.29486948251724243,0.695439875125885,0.2286856770515442,0.7316145896911621,0.1475580930709839,0.22033393383026123,0.1322324424982071,0.987485408782959,-0.056648753583431244,1.5688772201538086,-0.297055721282959,0.7306820750236511
15,-0.44390252232551575,0.015891756862401962,-0.4012102782726288,1.2252212762832642,0.27231931686401367,0.7059309482574463,0.20226897299289703,0.7315493226051331,0.11911089718341827,0.20657671988010406,0.12350162863731384,1.0134186744689941,-0.033829402178525925,1.5755728483200073,-0.2704037129878998,0.7306907773017883
16,-0.4529536962509155,0.048240114003419876,-0.43314582109451294,1.217613697052002,0.2554280161857605,0.723642885684967,0.17689092457294464,0.7313933372497559,0.09126969426870346,0.199248805642128,0.12191447615623474,1.0410882234573364,-0.011897018179297447,1.5778847932815552,-0.24480926990509033,0.7307491302490234
17,-0.4502560496330261,0.08003774285316467,-0.4651471972465515,1.227141261100769,0.24355646967887878,0.7466244697570801,0.15383696556091309,0.7312714457511902,0.06903089582920074,0.19431158900260925,0.12394066154956818,1.069264531135559,0.006419983692467213,1.5808322429656982,-0.21991129219532013,0.7308235764503479
18,-0.43712013959884644,0.10963912308216095,-0.4966937303543091,1.2481982707977295,0.23696136474609375,0.7734047174453735,0.13336217403411865,0.7311897873878479,0.0523797944188118,0.19157230854034424,0.12354499846696854,1.0975830554962158,0.016799814999103546,1.5920377969741821,-0.19581882655620575,0.7308667898178101
19,-0.41861262917518616,0.13242052495479584,-0.5266788005828857,1.2724896669387817,0.23273319005966187,0.8015268445014954,0.11524318903684616,0.731138288974762,0.039434414356946945,0.19482095539569855,0.11651801317930222,1.123896837234497,0.027033766731619835,1.6034252643585205,-0.17317365109920502,0.7308191657066345
20,-0.3983934223651886,0.14019159972667694,-0.5554211735725403,1.2974404096603394,0.2282394915819168,0.830495297908783,0.09957420825958252,0.7310386300086975,0.028484951704740524,0.20304787158966064,0.10368672758340836,1.1460834741592407,0.03908310830593109,1.6153775453567505,-0.1519356667995453,0.7307631373405457
21,-0.37978655099868774,0.1372639536857605,-0.5838438868522644,1.3245480060577393,0.22422350943088531,0.8594610095024109,0.08661944419145584,0.7310100793838501,0.019670942798256874,0.215425044298172,0.08627574145793915,1.1651164293289185,0.05278632789850235,1.6280959844589233,-0.13208132982254028,0.7307257652282715
22,-0.36322882771492004,0.13063952326774597,-0.6126722097396851,1.3528746366500854,0.2207123190164566,0.8885111212730408,0.07227311283349991,0.7310055494308472,0.010957219637930393,0.22843219339847565,0.06526421010494232,1.1830493211746216,0.06475299596786499,1.6443116664886475,-0.11402932554483414,0.7307116389274597
23,-0.34778478741645813,0.12440937012434006,-0.6418210864067078,1.3816107511520386,0.21832075715065002,0.9175947308540344,0.056810811161994934,0.7310095429420471,-0.000699768541380763,0.24176740646362305,0.04206772893667221,1.1991758346557617,0.07515843212604523,1.6638013124465942,-0.10024254769086838,0.7306825518608093
24,-0.332974374294281,0.12095817923545837,-0.6711026430130005,1.4104795455932617,0.21533164381980896,0.9465425610542297,0.03960684686899185,0.7310364246368408,-0.014223427511751652,0.2561001181602478,0.019115034490823746,1.213094711303711,0.08792158216238022,1.6845757961273193,-0.0916164293885231,0.7306571006774902
25,-0.3183840811252594,0.123040571808815,-0.7007522583007812,1.4393941164016724,0.21122927963733673,0.9754296541213989,0.021103329956531525,0.7310813665390015,-0.027377160266041756,0.27203986048698425,-0.0028153483290225267,1.2255576848983765,0.10328077524900436,1.7055916786193848,-0.08711913973093033,0.7306420803070068
26,-0.3024088144302368,0.1304529309272766,-0.7307238578796387,1.4675594568252563,0.20582664012908936,1.0044656991958618,0.0010482417419552803,0.7311104536056519,-0.039947591722011566,0.2905389368534088,-0.02375807985663414,1.2364519834518433,0.12118152529001236,1.7257691621780396,-0.08626113831996918,0.7306277751922607
27,-0.28470420837402344,0.14353591203689575,-0.760711669921875,1.4946966171264648,0.20053765177726746,1.0335322618484497,-0.020309701561927795,0.7311388850212097,-0.0508955754339695,0.31172075867652893,-0.043491851538419724,1.2447059154510498,0.14103297889232635,1.7443304061889648,-0.08804232627153397,0.7306296825408936
28,-0.2648761570453644,0.16198520362377167,-0.7905539870262146,1.5202968120574951,0.19606804847717285,1.0625964403152466,-0.04158605635166168,0.7311554551124573,-0.05826827883720398,0.33557966351509094,-0.06135563179850578,1.2476803064346313,0.1626591980457306,1.7617686986923218,-0.09244463592767715,0.7306483387947083
29,-0.242481991648674,0.18375229835510254,-0.819915771484375,1.5442460775375366,0.18959172070026398,1.0915114879608154,-0.06254146993160248,0.7311810851097107,-0.05988004803657532,0.3613669276237488,-0.07494234293699265,1.2457730770111084,0.18694964051246643,1.7762328386306763,-0.09635858237743378,0.7307030558586121
30,-0.21822117269039154,0.20815274119377136,-0.8489675521850586,1.5667448043823242,0.17900590598583221,1.1193079948425293,-0.08303959667682648,0.7312285900115967,-0.05289894714951515,0.3881531357765198,-0.07773410528898239,1.2373188734054565,0.21364334225654602,1.7860255241394043,-0.09828589856624603,0.7308884263038635
31,-0.19245778024196625,0.2350691705942154,-0.877534806728363,1.5866819620132446,0.16115956008434296,1.1453535556793213,-0.10238596051931381,0.7312975525856018,-0.04161262884736061,0.4154987335205078,-0.06979720294475555,1.2222232818603516,0.24145063757896423,1.7968310117721558,-0.09621242433786392,0.7309511303901672
32,-0.16534774005413055,0.26303672790527344,-0.9048761129379272,1.6043819189071655,0.14320765435695648,1.1663916110992432,-0.11549292504787445,0.7312999963760376,-0.030010100454092026,0.44259998202323914,-0.05109241604804993,1.2016921043395996,0.2694527506828308,1.8114020824432373,-0.09387797117233276,0.7309959530830383
33,-0.13696593046188354,0.29129013419151306,-0.9308640956878662,1.618288278579712,0.1291462481021881,1.1767159700393677,-0.11961502581834793,0.731285810470581,-0.015789739787578583,0.46927982568740845,-0.02505659870803356,1.179510474205017,0.29759642481803894,1.8246890306472778,-0.0881744846701622,0.7310189604759216
34,-0.10805126279592514,0.3199153244495392,-0.9558094143867493,1.6283537149429321,0.12327084690332413,1.178809642791748,-0.11372599750757217,0.7312393188476562,0.001730316667817533,0.4941282570362091,0.0032500966917723417,1.1596475839614868,0.3256604075431824,1.8340942859649658,-0.08237878978252411,0.731057345867157
35,-0.07893300801515579,0.348845899105072,-0.9797505140304565,1.6350412368774414,0.12685401737689972,1.1785904169082642,-0.10283895581960678,0.7311781048774719,0.01881992816925049,0.5158020853996277,0.032419972121715546,1.1459178924560547,0.3533507287502289,1.8357181549072266,-0.07665641605854034,0.7310665845870972
36,-0.04966454207897186,0.37812766432762146,-1.0026249885559082,1.6393725872039795,0.1382378488779068,1.1777585744857788,-0.09086283296346664,0.7311282157897949,0.03336882218718529,0.533404529094696,0.06168542802333832,1.1407421827316284,0.3808278441429138,1.8290395736694336,-0.07069461047649384,0.7310677170753479
37,-0.020138831809163094,0.40689414739608765,-1.0241200923919678,1.6399343013763428,0.1579192578792572,1.1811082363128662,-0.08006587624549866,0.7310689091682434,0.043543070554733276,0.5463740229606628,0.0908706933259964,1.1423419713974,0.40861043334007263,1.8173929452896118,-0.06892214715480804,0.731039822101593
38,0.009264647029340267,0.4349907636642456,-1.0429871082305908,1.6374552249908447,0.18306292593479156,1.192641258239746,-0.07406600564718246,0.7310195565223694,0.048279035836458206,0.5571494102478027,0.11964017152786255,1.1490561962127686,0.4363134801387787,1.8027490377426147,-0.07398628443479538,0.7310085892677307
39,0.03853032737970352,0.4617977738380432,-1.0577443838119507,1.632521152496338,0.21107831597328186,1.2114759683609009,-0.07716087251901627,0.7309973835945129,0.045273177325725555,0.5666869282722473,0.1481810361146927,1.1590584516525269,0.4639827609062195,1.7862268686294556,-0.08666251599788666,0.7309357523918152
40,0.06832610815763474,0.4863438308238983,-1.0698169469833374,1.6272412538528442,0.23980839550495148,1.2345070838928223,-0.0861717164516449,0.7310065627098083,0.031829994171857834,0.5765175223350525,0.176181361079216,1.1661250591278076,0.4919756054878235,1.7683180570602417,-0.10347720980644226,0.7308101654052734
41,0.09991464018821716,0.5034558176994324,-1.0843853950500488,1.6231037378311157,0.26873016357421875,1.2600390911102295,-0.09439615160226822,0.7310099601745605,0.012028844095766544,0.5893399715423584,0.20130960643291473,1.170956015586853,0.5203180909156799,1.7458919286727905,-0.12148070335388184,0.7307249307632446
42,0.13179944455623627,0.5092480182647705,-1.1026661396026611,1.6217548847198486,0.2976604998111725,1.2863123416900635,-0.10032545030117035,0.7309343814849854,-0.009305351413786411,0.6030126810073853,0.2239244431257248,1.1797267198562622,0.5489880442619324,1.7199769020080566,-0.13992542028427124,0.7307207584381104
43,0.16345413029193878,0.5044240355491638,-1.1251020431518555,1.6251949071884155,0.3255486488342285,1.3130005598068237,-0.10401426255702972,0.730840265750885,-0.028287595137953758,0.6148213744163513,0.24485649168491364,1.1964926719665527,0.5771349668502808,1.6934573650360107,-0.1569727063179016,0.7307770848274231
44,0.19404947757720947,0.4980381727218628,-1.1516671180725098,1.628524661064148,0.34703192114830017,1.3379087448120117,-0.10969845205545425,0.730937123298645,-0.03863254189491272,0.6256273984909058,0.26665326952934265,1.2179425954818726,0.6046112179756165,1.667217493057251,-0.1706712394952774,0.7308875322341919
45,0.22042307257652283,0.49786490201950073,-1.179534912109375,1.6323254108428955,0.35370907187461853,1.3569127321243286,-0.11730744689702988,0.7310041189193726,-0.03523067757487297,0.630901575088501,0.29058343172073364,1.241716980934143,0.6317852735519409,1.642041802406311,-0.18051031231880188,0.7310242056846619
46,0.2398310899734497,0.5007849931716919,-1.2067614793777466,1.6383742094039917,0.346946120262146,1.3720518350601196,-0.12463054805994034,0.7311224341392517,-0.022586936131119728,0.6310750246047974,0.31637731194496155,1.266373634338379,0.6588380932807922,1.6190557479858398,-0.18851061165332794,0.7310972213745117
47,0.2608194053173065,0.49796852469444275,-1.2314614057540894,1.6448520421981812,0.34269529581069946,1.3913743495941162,-0.13352234661579132,0.7312667965888977,-0.008773432113230228,0.6308125853538513,0.33897456526756287,1.2889500856399536,0.6834790706634521,1.597349762916565,-0.19533397257328033,0.7308673858642578
48,0.2879565954208374,0.49195417761802673,-1.2482798099517822,1.6543184518814087,0.34347042441368103,1.410429835319519,-0.14469172060489655,0.7315381169319153,0.0011238943552598357,0.6310974359512329,0.3531365990638733,1.3077397346496582,0.70476895570755,1.574577808380127,-0.20142748951911926,0.730639636516571
49,0.31575244665145874,0.4914587438106537,-1.2629653215408325,1.6627676486968994,0.3408313989639282,1.426257610321045,-0.15545423328876495,0.7317937016487122,0.010628831572830677,0.6306094527244568,0.360355019569397,1.3224886655807495,0.7235499620437622,1.553304672241211,-0.2001969814300537,0.7304800748825073
50,0.3398998975753784,0.48904746770858765,-1.2751281261444092,1.6716681718826294,0.33892616629600525,1.4361140727996826,-0.16491568088531494,0.7317842245101929,0.018014682456851006,0.6279078722000122,0.3644983470439911,1.33633553981781,0.7421121597290039,1.5336965322494507,-0.1957819014787674,0.7303884029388428
51,0.3595057427883148,0.4916204512119293,-1.2855709791183472,1.6901901960372925,0.3389907777309418,1.4330556392669678,-0.17081864178180695,0.7318710684776306,0.016053346917033195,0.6199772953987122,0.36508193612098694,1.355357050895691,0.7620154023170471,1.5147311687469482,-0.18645033240318298,0.7305277585983276
52,0.38101649284362793,0.49054399132728577,-1.2989033460617065,1.709307074546814,0.3414212763309479,1.4341189861297607,-0.17705033719539642,0.7316934466362,0.01562526449561119,0.6128777861595154,0.368570476770401,1.3768887519836426,0.7835384607315063,1.4951509237289429,-0.17714224755764008,0.7305774688720703
