step,obs/extra/pushpoint_left_from_bimanual_center_0,obs/extra/pushpoint_left_from_bimanual_center_1,obs/extra/pushpoint_left_from_bimanual_center_2
0,0.20326197147369385,-0.07028663158416748,-0.03099970519542694
1,0.20326155424118042,-0.07028675824403763,-0.030999694019556046
2,0.20326152443885803,-0.07028670608997345,-0.03099970892071724
3,0.20326149463653564,-0.07028665393590927,-0.03099963441491127
4,0.20326197147369385,-0.07028661668300629,-0.030999716371297836
5,0.20326194167137146,-0.07028660178184509,-0.030999701470136642
6,0.20326152443885803,-0.07028669118881226,-0.030999716371297836
7,0.20326149463653564,-0.07028671354055405,-0.030999645590782166
8,0.20326149463653564,-0.07028664648532867,-0.03099963068962097
9,0.20326155424118042,-0.07028672844171524,-0.03099968284368515
10,0.20326152443885803,-0.07028669863939285,-0.030999697744846344
11,0.20326155424118042,-0.07028674334287643,-0.030999723821878433
12,0.20326149463653564,-0.07028671354055405,-0.030999623239040375
13,0.20326149463653564,-0.07028666883707047,-0.03099963814020157
14,0.20326152443885803,-0.07028669863939285,-0.030999716371297836
15,0.20326155424118042,-0.07028674334287643,-0.03099968656897545
16,0.20326155424118042,-0.07028671354055405,-0.030999701470136642
17,0.20326149463653564,-0.07028665393590927,-0.03099963068962097
18,0.20326155424118042,-0.07028672099113464,-0.03099968284368515
19,0.20326152443885803,-0.07028669118881226,-0.030999697744846344
20,0.20326155424118042,-0.07028675079345703,-0.03099972754716873
21,0.20326149463653564,-0.07028672099113464,-0.030999649316072464
22,0.20326149463653564,-0.07028666883707047,-0.03099963814020157
23,0.20326155424118042,-0.07028672099113464,-0.030999716371297836
24,0.20326152443885803,-0.07028673589229584,-0.03099970519542694
25,0.20326149463653564,-0.07028666138648987,-0.030999626964330673
26,0.20326155424118042,-0.07028671354055405,-0.030999712646007538
27,0.20326152443885803,-0.07028672844171524,-0.03099972754716873
28,0.20326197147369385,-0.07028660923242569,-0.030999694019556046
29,0.20326155424118042,-0.07028674334287643,-0.03099970892071724
30,0.20326152443885803,-0.07028672844171524,-0.030999720096588135
31,0.20326149463653564,-0.07028671354055405,-0.030999623239040375
32,0.20326149463653564,-0.07028664648532867,-0.03099963441491127
33,0.20326155424118042,-0.07028670608997345,-0.030999716371297836
34,0.20326149463653564,-0.07028672099113464,-0.030999645590782166
35,0.20326155424118042,-0.07028674334287643,-0.030999697744846344
36,0.20326149463653564,-0.07028667628765106,-0.030999690294265747
37,0.20326194167137146,-0.0702865943312645,-0.03099970892071724
38,0.20326152443885803,-0.07028671354055405,-0.030999694019556046
39,0.20326155424118042,-0.07028673589229584,-0.030999720096588135
40,0.20326152443885803,-0.07028671354055405,-0.03099970519542694
41,0.20326152443885803,-0.07028672844171524,-0.03099968656897545
42,0.20326152443885803,-0.07028671354055405,-0.030999716371297836
43,0.20326149463653564,-0.07028671354055405,-0.030999645590782166
44,0.20326149463653564,-0.07028664648532867,-0.03099963068962097
45,0.20326155424118042,-0.07028672844171524,-0.030999712646007538
46,0.20326152443885803,-0.07028672844171524,-0.03099972754716873
47,0.20326152443885803,-0.07028672844171524,-0.030999690294265747
48,0.20326152443885803,-0.07028669863939285,-0.03099970892071724
49,0.20326152443885803,-0.07028673589229584,-0.030999720096588135
50,0.20326152443885803,-0.07028669118881226,-0.03099970519542694
51,0.20326149463653564,-0.07028667628765106,-0.030999694019556046
52,0.20326155424118042,-0.07028672099113464,-0.030999712646007538
53,0.20326152443885803,-0.07028671354055405,-0.030999701470136642
54,0.20326152443885803,-0.07028672844171524,-0.03099972754716873
55,0.20326152443885803,-0.07028672844171524,-0.030999694019556046
56,0.20326149463653564,-0.07028667628765106,-0.030999623239040375
57,0.20326194167137146,-0.0702865943312645,-0.03099970519542694
58,0.20326155424118042,-0.07028672844171524,-0.03099968656897545
59,0.20326155424118042,-0.07028674334287643,-0.03099970519542694
60,0.20326152443885803,-0.07028669863939285,-0.030999716371297836
61,0.20326149463653564,-0.07028671354055405,-0.030999645590782166
62,0.20326155424118042,-0.07028673589229584,-0.030999671667814255
63,0.20326155424118042,-0.07028675079345703,-0.03099968284368515
64,0.20326152443885803,-0.07028672844171524,-0.030999697744846344
65,0.20326149463653564,-0.07028669118881226,-0.030999623239040375
66,0.20326152443885803,-0.07028670608997345,-0.03099970892071724
67,0.20326152443885803,-0.07028671354055405,-0.03099970519542694
68,0.20326152443885803,-0.07028670608997345,-0.03099970519542694
69,0.20326152443885803,-0.07028671354055405,-0.030999701470136642
70,0.20326152443885803,-0.07028672099113464,-0.03099972754716873
71,0.20326155424118042,-0.07028675079345703,-0.030999694019556046
72,0.20326152443885803,-0.07028670608997345,-0.03099970892071724
73,0.20326152443885803,-0.07028671354055405,-0.03099970519542694
74,0.20326152443885803,-0.07028673589229584,-0.030999720096588135
75,0.20326152443885803,-0.07028669118881226,-0.03099970519542694
76,0.20326149463653564,-0.07028668373823166,-0.030999697744846344
77,0.20326155424118042,-0.07028672844171524,-0.030999716371297836
78,0.19584670662879944,-0.07160024344921112,-0.031000252813100815
79,0.18286490440368652,-0.07294303178787231,-0.031000077724456787
80,0.16612058877944946,-0.07264053821563721,-0.031000133603811264
81,0.1453961431980133,-0.07031591236591339,-0.031000107526779175
82,0.13012266159057617,-0.06901612877845764,-0.031000085175037384
83,0.12062817811965942,-0.0673503503203392,-0.031000081449747086
84,0.1171337366104126,-0.06551807373762131,-0.03099992871284485
