step,box_translation_distance_0
0,0.007369296625256538
1,0.007369296625256538
2,0.007369296625256538
3,0.007369296625256538
4,0.007369308732450008
5,0.007369296625256538
6,0.007369308732450008
7,0.007369296625256538
8,0.007369296625256538
9,0.007369296625256538
10,0.007369308732450008
11,0.007369296625256538
12,0.007369296625256538
13,0.007369296625256538
14,0.007369296625256538
15,0.007369296625256538
16,0.007369308732450008
17,0.007369296625256538
18,0.007369296625256538
19,0.007369296625256538
20,0.007369308732450008
21,0.007369296625256538
22,0.007369308732450008
23,0.007369296625256538
24,0.007369296625256538
25,0.007369296625256538
26,0.007369308732450008
27,0.007369296625256538
28,0.007369296625256538
29,0.007369296625256538
30,0.007369296625256538
31,0.007369296625256538
32,0.007369308732450008
33,0.007369296625256538
34,0.007369296625256538
35,0.007369296625256538
36,0.007369296625256538
37,0.007369296625256538
38,0.007369308732450008
39,0.007369296625256538
40,0.007369296625256538
41,0.007369296625256538
42,0.007369296625256538
43,0.007369296625256538
44,0.007369308732450008
45,0.007369296625256538
46,0.007369296625256538
47,0.007369296625256538
48,0.007369296625256538
49,0.007369296625256538
50,0.007369308732450008
51,0.007369296625256538
52,0.007369296625256538
53,0.007369296625256538
54,0.007369308732450008
55,0.007369296625256538
56,0.007369296625256538
57,0.007369296625256538
58,0.007369308732450008
59,0.007369296625256538
60,0.007369308732450008
61,0.007369296625256538
62,0.007369296625256538
63,0.007369296625256538
64,0.007369308732450008
65,0.007369296625256538
66,0.007369296625256538
67,0.007369296625256538
68,0.007369296625256538
69,0.007369296625256538
70,0.007369308732450008
71,0.007369296625256538
72,0.007369296625256538
73,0.007369296625256538
74,0.007369296625256538
75,0.007369296625256538
76,0.007369308732450008
77,0.007369296625256538
78,0.007369296625256538
79,0.007369296625256538
80,0.007369308732450008
81,0.007369296625256538
82,0.007369308732450008
83,0.007369296625256538
84,0.007369296625256538
85,0.007369296625256538
86,0.007369308732450008
87,0.007369296625256538
88,0.007369296625256538
89,0.007369296625256538
90,0.007369296625256538
91,0.007369296625256538
92,0.007369308732450008
93,0.007369296625256538
94,0.007369296625256538
95,0.007369296625256538
96,0.007369296625256538
97,0.007369296625256538
98,0.007369308732450008
99,0.007369296625256538
100,0.007369296625256538
101,0.007369296625256538
102,0.007369308732450008
103,0.007369296625256538
104,0.007369308732450008
105,0.007369296625256538
106,0.007369296625256538
107,0.007369296625256538
108,0.007369308732450008
109,0.007369296625256538
110,0.007369296625256538
111,0.007369296625256538
112,0.007369308732450008
113,0.007369296625256538
114,0.007369296625256538
115,0.007369296625256538
116,0.007369296625256538
117,0.007369296625256538
118,0.007369308732450008
119,0.007369296625256538
120,0.007369296625256538
121,0.007172442972660065
122,0.007577233482152224
123,0.008174015209078789
124,0.008580541238188744
125,0.009000149555504322
126,0.009973539039492607
127,0.010270394384860992
128,0.010646583512425423
129,0.011062772013247013
130,0.011455003172159195
131,0.011911638081073761
132,0.012232610955834389
133,0.012250399217009544
134,0.012250766158103943
135,0.012250766158103943
136,0.012250766158103943
137,0.012250766158103943
138,0.01225079596042633
139,0.012250766158103943
140,0.012250766158103943
141,0.012250766158103943
142,0.01225079596042633
143,0.012250766158103943
144,0.01225079596042633
145,0.012250766158103943
146,0.012250766158103943
147,0.012250766158103943
148,0.012250766158103943
149,0.012250766158103943
150,0.012250766158103943
151,0.012250766158103943
152,0.012250766158103943
153,0.012250766158103943
154,0.012250766158103943
155,0.012250766158103943
156,0.012250766158103943
157,0.012250766158103943
158,0.012250766158103943
159,0.012250766158103943
160,0.012250766158103943
161,0.012250766158103943
162,0.012250766158103943
163,0.012250766158103943
164,0.012250766158103943
165,0.01225079596042633
166,0.012250766158103943
167,0.012250766158103943
168,0.012250766158103943
169,0.012250766158103943
170,0.012250766158103943
171,0.012250766158103943
172,0.012250766158103943
173,0.012250766158103943
174,0.012250766158103943
175,0.012250766158103943
176,0.012250766158103943
177,0.012250766158103943
178,0.012250766158103943
179,0.012250766158103943
180,0.012250766158103943
181,0.012250766158103943
182,0.012250766158103943
183,0.012250766158103943
184,0.012250766158103943
185,0.012250766158103943
186,0.012250766158103943
187,0.012250766158103943
188,0.012250766158103943
189,0.012250766158103943
190,0.012250766158103943
191,0.012250766158103943
192,0.012250766158103943
193,0.01225079596042633
194,0.012250766158103943
195,0.01225079596042633
196,0.012250766158103943
197,0.012250766158103943
198,0.012250766158103943
