step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,0.7108950614929199,0.3819853663444519,0.1856754869222641,-0.10393895208835602,-0.561259388923645,0.29168590903282166,0.16950538754463196,0.5337428450584412
1,0.49546656012535095,0.40226811170578003,-0.15183809399604797,-0.15109430253505707,-0.4433225989341736,-0.1500702202320099,0.5348126888275146,0.43982750177383423
2,0.508652925491333,0.33740463852882385,0.16102805733680725,0.03589470311999321,-0.22894427180290222,-0.10222762823104858,2.951122283935547,0.23738327622413635
3,0.4465193748474121,0.3259499669075012,0.5189061760902405,0.008461236953735352,-0.5426327586174011,-0.10778488218784332,2.8253989219665527,0.6421125531196594
4,0.5336625576019287,0.2747354507446289,0.37201327085494995,-0.0028105322271585464,-0.6732394695281982,0.01156846433877945,-0.047100454568862915,0.7672790288925171
5,0.5088129043579102,0.20857465267181396,0.187563955783844,0.00681426702067256,-0.5808592438697815,0.02745092660188675,0.34853076934814453,0.696808934211731
6,0.2946792244911194,0.13607542216777802,0.30620235204696655,-0.03759905323386192,-0.564185380935669,-0.1647009551525116,3.2720518112182617,0.6324193477630615
7,0.4713582396507263,0.007004600949585438,0.3537001609802246,-0.08689448237419128,-0.6388092041015625,-0.2660052180290222,4.814942359924316,0.6168199181556702
8,0.5105804800987244,-0.020290974527597427,0.3798608183860779,-0.11608584970235825,-0.6377577781677246,-0.29295337200164795,5.379640579223633,0.5438109040260315
9,0.48569080233573914,-0.015742996707558632,0.3832053542137146,-0.10726694017648697,-0.6089356541633606,-0.27666765451431274,5.362513065338135,0.5244529843330383
10,0.5343061685562134,0.03921279311180115,0.2958623766899109,-0.07630649954080582,-0.4618913531303406,-0.2876954674720764,5.619542598724365,0.29829928278923035
11,0.5048388242721558,0.047515615820884705,0.2831403911113739,-0.06263862550258636,-0.44235119223594666,-0.2634459137916565,5.464034557342529,0.27812424302101135
12,0.4868805706501007,0.12834829092025757,0.21196912229061127,-0.01752280630171299,-0.3717595040798187,-0.25497937202453613,5.302302360534668,0.23825660347938538
13,0.41889265179634094,0.18907597661018372,0.1810755431652069,-0.007471134886145592,-0.37031102180480957,-0.22271095216274261,5.092731475830078,0.2640603482723236
14,0.3016965687274933,0.15471245348453522,-0.03619350492954254,0.010121097788214684,-0.33580324053764343,-0.19476082921028137,5.049351692199707,0.16846714913845062
15,0.07079146802425385,-0.012537043541669846,-0.13201530277729034,0.0023260265588760376,-0.26761317253112793,-0.24461862444877625,5.991910934448242,0.06823281198740005
16,-0.025752313435077667,-0.15027104318141937,-0.1899721622467041,-0.02919173799455166,-0.17898032069206238,-0.26719552278518677,6.349966049194336,0.27706196904182434
17,-0.4172942042350769,-0.3311886191368103,-0.3059207499027252,-0.09769447892904282,-0.16354148089885712,-0.19900013506412506,5.504221439361572,0.5510178208351135
18,-0.5426791310310364,-0.41210025548934937,-0.40025103092193604,-0.2611660361289978,-0.32770997285842896,-0.04842817783355713,3.228104829788208,0.35951340198516846
19,-0.6208908557891846,-0.4219021499156952,-0.4624815881252289,-0.4466448724269867,-0.39277976751327515,-0.1484001874923706,0.2560121417045593,0.4259035587310791
20,-0.6074137687683105,-0.4393759071826935,-0.4592549502849579,-0.41944700479507446,-0.3751011788845062,-0.20730991661548615,0.3434412181377411,0.43712329864501953
21,-0.5940790176391602,-0.4423871338367462,-0.45861172676086426,-0.4303474724292755,-0.3403453826904297,-0.33909398317337036,0.31982719898223877,0.5224243402481079
22,-0.5727372765541077,-0.4422498643398285,-0.4578649699687958,-0.43468400835990906,-0.22153769433498383,-0.39539510011672974,0.243334099650383,0.6199727058410645
23,-0.5844530463218689,-0.4113727807998657,-0.38899776339530945,-0.21463558077812195,-0.394861102104187,-0.3128650188446045,0.7524667978286743,0.9425641298294067
24,-0.5363399982452393,-0.4201277494430542,-0.36530354619026184,-0.17802771925926208,-0.4792296886444092,-0.24725261330604553,0.620263934135437,0.7967891097068787
25,-0.532586395740509,-0.42007511854171753,-0.37598955631256104,-0.15229369699954987,-0.4151730239391327,-0.2644774913787842,0.6650713682174683,0.7736697793006897
26,-0.4916156828403473,-0.46128785610198975,-0.44394803047180176,-0.027018757537007332,-0.13360407948493958,-0.417910635471344,0.4077439308166504,0.8382149338722229
27,-0.4773191213607788,-0.46564769744873047,-0.43530264496803284,0.15620535612106323,-0.1649058312177658,-0.4180866479873657,0.40653717517852783,0.8840230107307434
28,-0.47636428475379944,-0.45721280574798584,-0.4401805102825165,0.08875536173582077,-0.19398565590381622,-0.4146803617477417,0.40463027358055115,0.797213077545166
29,-0.3874721825122833,-0.3691246807575226,-0.2983021140098572,0.11133786290884018,-0.15627992153167725,0.09941183775663376,0.07117084413766861,-0.20676758885383606
30,-0.3463280200958252,-0.41867828369140625,-0.2480563074350357,0.06581905484199524,-0.16295792162418365,0.08948862552642822,0.046932343393564224,-0.4330061674118042
31,-0.32789477705955505,-0.4221818447113037,-0.20346921682357788,0.04813080281019211,-0.10365953296422958,-0.012280628085136414,0.07961124181747437,-0.8350093364715576
32,-0.31367945671081543,-0.3864029049873352,-0.17006582021713257,0.04876939207315445,-0.07596900314092636,-0.04917682707309723,0.12472192943096161,-0.8829365372657776
33,-0.29663926362991333,-0.3312118649482727,-0.14247208833694458,0.05360039323568344,-0.09000396728515625,-0.0102606862783432,0.18713068962097168,-0.6147175431251526
34,-0.2886197865009308,-0.3005595803260803,-0.10249115526676178,0.06776315718889236,-0.08028532564640045,-0.10896827280521393,0.4010564386844635,-0.8362480998039246
35,-0.2895765006542206,-0.2735291123390198,-0.09233788400888443,0.051538653671741486,-0.1319308876991272,-0.04600440710783005,0.530076265335083,-0.45701244473457336
36,-0.2919802665710449,-0.28402701020240784,-0.06616126000881195,0.06579069048166275,-0.17360204458236694,-0.07898452877998352,0.7159016728401184,-0.5034098625183105
37,-0.3121471107006073,-0.2737181484699249,-0.08437130600214005,0.060821738094091415,-0.14716951549053192,-0.033270299434661865,0.6016203165054321,-0.320587158203125
38,-0.3124654293060303,-0.28525733947753906,-0.06330963224172592,0.07710374891757965,-0.16793011128902435,-0.07135875523090363,0.7121816873550415,-0.5036464333534241
39,-0.3179416358470917,-0.24255065619945526,-0.08220448344945908,0.06753072887659073,-0.0641111209988594,0.07357998192310333,0.299707293510437,0.00747522572055459
40,-0.325445294380188,-0.2564663290977478,-0.008187094703316689,0.06153300404548645,-0.10571499168872833,-0.06892798095941544,0.5659770965576172,-0.46942073106765747
41,-0.3404020667076111,-0.1966954618692398,0.007496869191527367,0.05264058709144592,-0.050285711884498596,-0.05514346808195114,0.35334718227386475,-0.2751424014568329
42,-0.3158244788646698,-0.17701244354248047,0.0495748333632946,0.05607370287179947,-0.0013691205531358719,-0.11384640634059906,0.31179288029670715,-0.5948762893676758
43,-0.2732149660587311,-0.1049535796046257,0.08963208645582199,0.016588347032666206,0.02797459438443184,-0.03640659898519516,0.019385579973459244,-0.1658708155155182
44,-0.23109455406665802,0.0018893545493483543,0.20564347505569458,0.016168247908353806,0.17009904980659485,-0.2376243621110916,-0.01850919798016548,-0.8412869572639465
45,-0.23689916729927063,-0.004740777425467968,0.15944832563400269,0.027911417186260223,0.06540574133396149,-0.14870066940784454,-0.057143837213516235,-0.4555814266204834
46,-0.19241991639137268,0.0494229756295681,0.2613541781902313,-0.0140535868704319,0.1056765615940094,-0.20005768537521362,-0.12692725658416748,-0.5240879654884338
47,-0.27313923835754395,0.1494802087545395,0.1250307410955429,-0.20539253950119019,-0.31716635823249817,-0.2700399160385132,0.18615339696407318,0.011101500131189823
48,-0.17699474096298218,0.21242748200893402,0.22596722841262817,-0.276084840297699,-0.33197811245918274,-0.3561328053474426,0.2007068544626236,-0.009272721596062183
49,-0.1026136502623558,0.1425703465938568,0.24593175947666168,-0.29782935976982117,-0.31026214361190796,-0.32446423172950745,0.2156212031841278,-0.14180287718772888
50,-0.1280142217874527,0.00912385992705822,0.27386385202407837,-0.25595545768737793,-0.27991336584091187,-0.20650683343410492,0.18614144623279572,-0.0789271667599678
51,-0.11015720665454865,-0.028926527127623558,0.3047875165939331,-0.2177116870880127,-0.20256929099559784,-0.124239981174469,0.10217253118753433,-0.0076739052310585976
52,-0.09018046408891678,-0.07790926843881607,0.30757078528404236,-0.23009507358074188,-0.18351627886295319,-0.08925562351942062,0.09209305047988892,0.006094171199947596
53,-0.15294118225574493,-0.16173666715621948,0.3103466033935547,-0.27405864000320435,-0.22313731908798218,-0.10783454030752182,0.19209790229797363,0.015250044874846935
54,-0.1847681701183319,-0.197485089302063,0.28447088599205017,-0.23658877611160278,-0.1865796595811844,-0.07147406786680222,0.18736842274665833,0.0876634269952774
55,-0.20367319881916046,-0.1997867226600647,0.2573978304862976,-0.1890534609556198,-0.1455288678407669,-0.044388171285390854,0.13179928064346313,0.1098204255104065
56,-0.2351042479276657,-0.22240135073661804,0.23390498757362366,-0.11648882180452347,0.06829578429460526,0.015621118247509003,-0.17085696756839752,-0.19524601101875305
57,-0.27992790937423706,-0.23067282140254974,0.22345823049545288,-0.09336747974157333,0.06479129195213318,0.020031794905662537,-0.1593669056892395,-0.074479840695858
58,-0.3161505162715912,-0.23452907800674438,0.21072588860988617,-0.07477714866399765,0.05576295778155327,0.013330208137631416,-0.1460449993610382,-0.06163565069437027
59,-0.2839610278606415,-0.21032381057739258,0.1708260327577591,-0.05448383837938309,0.1717870831489563,0.001238255761563778,-0.35636427998542786,-0.2734053432941437
60,-0.30672621726989746,-0.20787957310676575,0.1533215045928955,-0.040659114718437195,0.0996728241443634,0.019280940294265747,-0.28762978315353394,-0.007381625473499298
61,-0.35088643431663513,-0.21045948565006256,0.13933135569095612,-0.04255489259958267,0.03855547308921814,-0.016031265258789062,-0.19994643330574036,-0.031267307698726654
62,-0.391530305147171,-0.210349902510643,0.1265380084514618,-0.03696955740451813,0.03573739528656006,-0.04181598871946335,-0.2080278992652893,-0.1007826179265976
63,-0.3284553289413452,-0.20016704499721527,0.12047610431909561,-0.038940925151109695,0.04710536450147629,-0.024492010474205017,-0.1921679973602295,-0.10545377433300018
64,-0.2004988193511963,-0.1560802310705185,0.09315440058708191,-0.027526624500751495,0.22365356981754303,0.02852456457912922,-0.5334391593933105,-0.2780008316040039
65,-0.12041213363409042,-0.11269113421440125,0.0628499835729599,-0.028970811516046524,0.028859702870249748,0.022182870656251907,-0.20663852989673615,0.038900505751371384
66,-0.054703909903764725,-0.034041278064250946,0.004261733032763004,0.017039740458130836,0.21073028445243835,0.03568978235125542,-0.604178249835968,-0.0035029668360948563
67,-0.05368319898843765,0.03906462341547012,-0.05001034587621689,0.03787188231945038,-0.0060778893530368805,-0.031950220465660095,-0.36647093296051025,-0.03802727907896042
68,-0.12348480522632599,0.07481765002012253,-0.06370912492275238,0.06743034720420837,-0.03326166793704033,-0.06956956535577774,-0.36058661341667175,-0.03301021084189415
69,-0.23226656019687653,0.08046717196702957,-0.019349459558725357,0.08597502112388611,-0.043262165039777756,-0.10452704131603241,-0.4221259653568268,-0.024362586438655853
70,-0.29990050196647644,0.12162970751523972,0.023315897211432457,0.10564207285642624,-0.10548574477434158,-0.15324988961219788,-0.42777061462402344,0.14560508728027344
71,-0.3711491823196411,0.0841241404414177,0.08560558408498764,0.09359192848205566,-0.10713198781013489,-0.1695317029953003,-0.4577244818210602,0.121731236577034
72,-0.32128679752349854,0.10953798145055771,0.11974168568849564,0.08366688340902328,-0.10944851487874985,-0.16486312448978424,-0.41635385155677795,0.06245335564017296
73,-0.21609044075012207,0.19029489159584045,0.1352628469467163,0.09591330587863922,-0.13867466151714325,-0.1612350344657898,-0.37653064727783203,-0.007494189776480198
74,-0.15294529497623444,0.19207952916622162,0.15395385026931763,0.07909862697124481,-0.14034432172775269,-0.14110685884952545,-0.3913636803627014,-0.022619623690843582
75,-0.12152230739593506,0.18726205825805664,0.1758614331483841,0.07449813187122345,-0.15789072215557098,-0.12728279829025269,-0.389171302318573,-0.009298380464315414
76,-0.09411347657442093,0.16004714369773865,0.2035721242427826,0.08116837590932846,-0.20327670872211456,-0.10245386511087418,-0.33355385065078735,0.006598965264856815
77,0.00996076874434948,0.10757839679718018,0.2699940502643585,0.14034102857112885,-0.26553869247436523,-0.03320193290710449,-0.16512230038642883,0.040065377950668335
