step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.14563022553920746,0.08438307046890259,0.05699979513883591
1,-0.43232598900794983,-0.0448312945663929,0.057000186294317245
2,-0.43232598900794983,-0.044831275939941406,0.05700018256902695
3,-0.43232598900794983,-0.0448312982916832,0.05700017884373665
4,-0.43232598900794983,-0.044831275939941406,0.05700017511844635
5,-0.43232598900794983,-0.0448312908411026,0.05700019747018814
6,-0.43232598900794983,-0.044831275939941406,0.05700019374489784
7,-0.43232598900794983,-0.0448312908411026,0.057000190019607544
8,-0.43232598900794983,-0.044831275939941406,0.057000186294317245
9,-0.43232598900794983,-0.0448312908411026,0.05700018256902695
10,-0.43232598900794983,-0.044831275939941406,0.05700017884373665
11,-0.43232598900794983,-0.044831283390522,0.05700020119547844
12,-0.43232598900794983,-0.044831275939941406,0.05700019374489784
13,-0.43232598900794983,-0.0448312908411026,0.05700019374489784
14,-0.43232598900794983,-0.044831283390522,0.057000186294317245
15,-0.43232598900794983,-0.0448312908411026,0.05700018256902695
16,-0.43232598900794983,-0.04483126103878021,0.05700017884373665
17,-0.43232598900794983,-0.044831275939941406,0.05700017511844635
18,-0.43232598900794983,-0.04483126848936081,0.05700019747018814
19,-0.43232598900794983,-0.044831275939941406,0.05700019374489784
20,-0.43232598900794983,-0.0448312908411026,0.057000190019607544
21,-0.43232598900794983,-0.04483127221465111,0.057000186294317245
22,-0.43232598900794983,-0.0448312908411026,0.05700017884373665
23,-0.43232598900794983,-0.044831279665231705,0.05700017511844635
24,-0.43232598900794983,-0.0448312945663929,0.05700017139315605
25,-0.43232598900794983,-0.0448312871158123,0.05700019374489784
26,-0.43232598900794983,-0.044831283390522,0.05700019374489784
27,-0.43232598900794983,-0.044831275939941406,0.057000186294317245
28,-0.43232598900794983,-0.0448312908411026,0.05700018256902695
29,-0.43232598900794983,-0.044831275939941406,0.05700017884373665
30,-0.43232598900794983,-0.044831283390522,0.05700017511844635
31,-0.43232598900794983,-0.044831275939941406,0.05700019747018814
32,-0.43232598900794983,-0.04483127221465111,0.05700019374489784
33,-0.43232598900794983,-0.0448312871158123,0.057000190019607544
34,-0.43232598900794983,-0.04483127221465111,0.057000186294317245
35,-0.43232598900794983,-0.0448312908411026,0.05700017884373665
36,-0.43232598900794983,-0.044831283390522,0.05700017884373665
37,-0.43232598900794983,-0.044831283390522,0.05700017139315605
38,-0.43232598900794983,-0.04483127221465111,0.05700019374489784
39,-0.43232598900794983,-0.0448312871158123,0.05700019374489784
40,-0.43232598900794983,-0.044831275939941406,0.057000186294317245
41,-0.43232598900794983,-0.0448312908411026,0.05700018256902695
42,-0.43232598900794983,-0.044831275939941406,0.05700017884373665
43,-0.43232598900794983,-0.044831283390522,0.05700017511844635
44,-0.43232598900794983,-0.044831275939941406,0.05700019747018814
45,-0.43232598900794983,-0.044831275939941406,0.05700019374489784
46,-0.43232598900794983,-0.044831283390522,0.057000190019607544
47,-0.43232598900794983,-0.044831275939941406,0.057000186294317245
48,-0.43232598900794983,-0.0448312908411026,0.05700017884373665
49,-0.43232598900794983,-0.044831283390522,0.05700017511844635
50,-0.43232598900794983,-0.044831275939941406,0.05700020119547844
51,-0.43232598900794983,-0.044831279665231705,0.05700019374489784
52,-0.43232598900794983,-0.0448312871158123,0.05700019374489784
53,-0.43232598900794983,-0.044831275939941406,0.057000190019607544
54,-0.43232598900794983,-0.0448312982916832,0.05700018256902695
55,-0.43232598900794983,-0.044831275939941406,0.05700017511844635
56,-0.43232598900794983,-0.044831283390522,0.05700017511844635
57,-0.43232598900794983,-0.044831275939941406,0.05700019747018814
58,-0.43232598900794983,-0.0448312908411026,0.05700019374489784
59,-0.43232598900794983,-0.044831275939941406,0.057000190019607544
60,-0.43232598900794983,-0.044831279665231705,0.05700018256902695
61,-0.43232598900794983,-0.0448312982916832,0.05700017884373665
62,-0.43232598900794983,-0.044831275939941406,0.05700017511844635
63,-0.43232598900794983,-0.044831283390522,0.05700019747018814
64,-0.43232598900794983,-0.04483126848936081,0.05700019374489784
65,-0.43232598900794983,-0.044831283390522,0.057000190019607544
66,-0.43232598900794983,-0.04483126848936081,0.057000186294317245
67,-0.43232598900794983,-0.0448312982916832,0.05700017884373665
68,-0.43232598900794983,-0.04483126103878021,0.05700017884373665
69,-0.43232598900794983,-0.044831279665231705,0.05700017511844635
70,-0.43232598900794983,-0.04483127221465111,0.05700019747018814
71,-0.43232598900794983,-0.0448312908411026,0.05700019374489784
72,-0.43232598900794983,-0.044831275939941406,0.057000186294317245
73,-0.43232598900794983,-0.044831275939941406,0.05700018256902695
74,-0.43232598900794983,-0.0448312908411026,0.05700018256902695
75,-0.43232598900794983,-0.044831283390522,0.05700017139315605
