step,pushpoint_right_world_0,pushpoint_right_world_1,pushpoint_right_world_2
0,-0.1168559342622757,0.02230394259095192,0.05700022727251053
1,-0.42421355843544006,-0.04419653117656708,0.05699966475367546
2,-0.42421308159828186,-0.04419662058353424,0.056999582797288895
3,-0.4242130517959595,-0.044196635484695435,0.05699964612722397
4,-0.42421358823776245,-0.04419650882482529,0.05699969083070755
5,-0.42421308159828186,-0.04419657215476036,0.056999653577804565
6,-0.42421308159828186,-0.04419662058353424,0.056999608874320984
7,-0.42421308159828186,-0.04419652372598648,0.05699982866644859
8,-0.42421358823776245,-0.04419650882482529,0.056999653577804565
9,-0.42421308159828186,-0.04419657960534096,0.05699982866644859
10,-0.4242130517959595,-0.04419665038585663,0.056999605149030685
11,-0.4242130517959595,-0.044196657836437225,0.05699968710541725
12,-0.42421308159828186,-0.04419653117656708,0.05699961259961128
13,-0.4242130517959595,-0.044196564704179764,0.0569998063147068
14,-0.42421308159828186,-0.04419662803411484,0.0569998063147068
15,-0.42421355843544006,-0.04419655352830887,0.05699971690773964
16,-0.42421308159828186,-0.04419659450650215,0.05699964612722397
17,-0.42421358823776245,-0.044196467846632004,0.05699969083070755
18,-0.42421311140060425,-0.044196516275405884,0.05699978768825531
19,-0.42421355843544006,-0.04419654607772827,0.05699972063302994
20,-0.4242130517959595,-0.044196613132953644,0.05699970945715904
21,-0.4242130517959595,-0.044196613132953644,0.0569998137652874
22,-0.42421358823776245,-0.04419650882482529,0.05699970945715904
23,-0.42421308159828186,-0.04419657960534096,0.05699969828128815
24,-0.4242130517959595,-0.04419660568237305,0.05699983239173889
25,-0.42421358823776245,-0.04419650882482529,0.05699969455599785
26,-0.42421308159828186,-0.04419655352830887,0.05699978768825531
27,-0.42421308159828186,-0.04419659450650215,0.05699961259961128
28,-0.4242130517959595,-0.04419665038585663,0.05699979141354561
29,-0.42421311140060425,-0.044196516275405884,0.05699978396296501
30,-0.42421308159828186,-0.04419655352830887,0.0569998063147068
31,-0.42421308159828186,-0.04419659450650215,0.056999705731868744
32,-0.42421308159828186,-0.04419662058353424,0.05699959024786949
33,-0.4242130517959595,-0.04419664293527603,0.056999702006578445
34,-0.4242130517959595,-0.044196564704179764,0.056999798864126205
35,-0.42421358823776245,-0.04419646039605141,0.05699970945715904
36,-0.42421308159828186,-0.04419650137424469,0.056999776512384415
37,-0.4242130517959595,-0.044196564704179764,0.0569998100399971
38,-0.4242130517959595,-0.044196613132953644,0.05699970945715904
39,-0.42421308159828186,-0.04419650137424469,0.0569998063147068
40,-0.42421358823776245,-0.044196538627147675,0.05699966475367546
41,-0.42421358823776245,-0.04419646039605141,0.056999705731868744
42,-0.42421308159828186,-0.04419650137424469,0.05699969083070755
43,-0.42421308159828186,-0.04419655352830887,0.05699983239173889
44,-0.4242130517959595,-0.04419659823179245,0.05699969828128815
45,-0.4242130517959595,-0.04419660568237305,0.05699983239173889
46,-0.4242130517959595,-0.04419666901230812,0.05699964985251427
47,-0.42421308159828186,-0.04419657960534096,0.056999798864126205
48,-0.42421355843544006,-0.04419649392366409,0.05699971318244934
49,-0.4242130517959595,-0.04419666528701782,0.056999705731868744
50,-0.42421308159828186,-0.04419655352830887,0.0569998137652874
51,-0.42421308159828186,-0.04419659450650215,0.05699970945715904
52,-0.42421355843544006,-0.04419649392366409,0.05699971690773964
53,-0.42421358823776245,-0.04419650882482529,0.05699964612722397
54,-0.4242130517959595,-0.044196564704179764,0.05699974298477173
55,-0.4242130517959595,-0.04419660568237305,0.056999821215867996
56,-0.42421358823776245,-0.04419652372598648,0.05699971318244934
57,-0.42421308159828186,-0.04419659450650215,0.056999702006578445
58,-0.4242130517959595,-0.04419660568237305,0.0569998100399971
59,-0.42421311140060425,-0.044196516275405884,0.05699979141354561
60,-0.42421308159828186,-0.04419655352830887,0.056999821215867996
61,-0.4242130517959595,-0.04419662803411484,0.05699969828128815
62,-0.42421308159828186,-0.04419650137424469,0.05699969083070755
63,-0.42421308159828186,-0.04419655352830887,0.05699983239173889
64,-0.4242130517959595,-0.04419659823179245,0.056999702006578445
65,-0.4242130517959595,-0.04419660568237305,0.0569998063147068
66,-0.42421311140060425,-0.04419650882482529,0.05699979141354561
67,-0.4242130517959595,-0.044196564704179764,0.05699959024786949
68,-0.42421308159828186,-0.04419662058353424,0.05699968710541725
69,-0.42421308159828186,-0.04419652372598648,0.05699978023767471
70,-0.42421308159828186,-0.04419652372598648,0.05699979513883591
71,-0.42421308159828186,-0.04419657960534096,0.05699964612722397
72,-0.42421308159828186,-0.04419662803411484,0.056999605149030685
73,-0.42421308159828186,-0.04419655352830887,0.05699959769845009
74,-0.42421308159828186,-0.04419657960534096,0.05699978768825531
75,-0.42421308159828186,-0.04419662803411484,0.05699970945715904
76,-0.42421311140060425,-0.04419650882482529,0.056999802589416504
77,-0.4242135286331177,-0.044196564704179764,0.05699966475367546
78,-0.42421308159828186,-0.04419657960534096,0.05699973925948143
79,-0.4242130517959595,-0.044196613132953644,0.05699964240193367
80,-0.42421358823776245,-0.044196490198373795,0.05699969455599785
81,-0.42421308159828186,-0.04419654607772827,0.05699978768825531
82,-0.42421355843544006,-0.04419655352830887,0.05699972063302994
83,-0.42421308159828186,-0.04419659450650215,0.05699978023767471
84,-0.4242130517959595,-0.044196635484695435,0.05699964985251427
85,-0.42421358823776245,-0.04419650882482529,0.05699968338012695
86,-0.42421308159828186,-0.04419655352830887,0.05699970945715904
87,-0.4242130517959595,-0.04419660568237305,0.0569998174905777
88,-0.4242130517959595,-0.04419666528701782,0.0569998174905777
89,-0.42421308159828186,-0.04419657215476036,0.05699964985251427
90,-0.42421308159828186,-0.04419662058353424,0.05699961259961128
91,-0.42421311140060425,-0.04419650882482529,0.056999824941158295
92,-0.42421358823776245,-0.04419650882482529,0.05699968338012695
93,-0.42421308159828186,-0.04419659450650215,0.056999582797288895
94,-0.4242130517959595,-0.04419660568237305,0.05699963867664337
95,-0.4242130517959595,-0.04419666901230812,0.05699966102838516
96,-0.4242130517959595,-0.044196564704179764,0.056999798864126205
97,-0.4242130517959595,-0.044196613132953644,0.05699964985251427
98,-0.42421355843544006,-0.04419649392366409,0.056999653577804565
99,-0.42421308159828186,-0.04419655352830887,0.05699982866644859
100,-0.4242130517959595,-0.04419662803411484,0.056999605149030685
101,-0.4242130517959595,-0.04419664293527603,0.05699968710541725
102,-0.42421308159828186,-0.04419655352830887,0.05699978023767471
103,-0.42421308159828186,-0.04419655352830887,0.05699979513883591
104,-0.4242130517959595,-0.04419660568237305,0.05699964240193367
105,-0.42421358823776245,-0.0441964827477932,0.05699969083070755
106,-0.42421311140060425,-0.04419652372598648,0.05699978768825531
107,-0.42421355843544006,-0.04419655352830887,0.05699972063302994
108,-0.4242130517959595,-0.044196613132953644,0.05699970945715904
109,-0.4242130517959595,-0.044196613132953644,0.0569998137652874
110,-0.42421358823776245,-0.04419650882482529,0.05699966102838516
111,-0.42421308159828186,-0.04419655352830887,0.05699979141354561
112,-0.42421308159828186,-0.04419657960534096,0.05699973925948143
113,-0.4242130517959595,-0.04419660568237305,0.05699970945715904
114,-0.4242130517959595,-0.04419662803411484,0.056999798864126205
115,-0.42421355843544006,-0.04419652372598648,0.05699970945715904
116,-0.4242130517959595,-0.044196564704179764,0.05699973925948143
117,-0.42421308159828186,-0.04419662803411484,0.05699969455599785
118,-0.42421308159828186,-0.04419650137424469,0.05699969083070755
119,-0.42421311140060425,-0.044196538627147675,0.05699983239173889
120,-0.42421308159828186,-0.04419659450650215,0.05699969828128815
121,-0.4242130517959595,-0.04419660568237305,0.05699983611702919
122,-0.42421358823776245,-0.044196516275405884,0.05699969455599785
123,-0.42421355843544006,-0.04419653117656708,0.056999627500772476
124,-0.42421308159828186,-0.04419659450650215,0.056999821215867996
125,-0.42421311140060425,-0.04419645294547081,0.056999631226062775
126,-0.42421308159828186,-0.04419649392366409,0.056999824941158295
127,-0.42421308159828186,-0.04419652372598648,0.05699978023767471
128,-0.4242130517959595,-0.044196564704179764,0.056999702006578445
129,-0.42421308159828186,-0.04419657960534096,0.0569998063147068
130,-0.4242130517959595,-0.04419662803411484,0.05699969828128815
131,-0.42421311140060425,-0.044196516275405884,0.0569998063147068
132,-0.4242135286331177,-0.044196564704179764,0.05699966475367546
133,-0.42421308159828186,-0.04419657960534096,0.05699973925948143
134,-0.4242130517959595,-0.04419660568237305,0.05699971318244934
135,-0.42421355843544006,-0.04419650137424469,0.05699971690773964
136,-0.42421355843544006,-0.04419654607772827,0.05699961259961128
137,-0.4242130517959595,-0.04419659078121185,0.05699978768825531
138,-0.42421355843544006,-0.04419650137424469,0.05699968338012695
139,-0.4242130517959595,-0.044196564704179764,0.056999824941158295
140,-0.4242135286331177,-0.044196564704179764,0.05699969455599785
141,-0.42421308159828186,-0.04419662058353424,0.056999653577804565
142,-0.42421355843544006,-0.04419650137424469,0.056999657303094864
143,-0.4242130517959595,-0.044196564704179764,0.05699983239173889
144,-0.4242130517959595,-0.04419659078121185,0.05699962005019188
145,-0.4242130517959595,-0.04419665038585663,0.056999798864126205
146,-0.42421355843544006,-0.04419652372598648,0.056999631226062775
147,-0.42421308159828186,-0.04419657960534096,0.056999824941158295
148,-0.4242130517959595,-0.044196613132953644,0.056999653577804565
149,-0.42421355843544006,-0.04419649392366409,0.056999657303094864
150,-0.42421308159828186,-0.04419655352830887,0.05699982866644859
151,-0.4242130517959595,-0.04419662803411484,0.056999605149030685
152,-0.42421308159828186,-0.04419653117656708,0.05699978396296501
153,-0.42421358823776245,-0.044196538627147675,0.05699972063302994
154,-0.4242130517959595,-0.044196613132953644,0.056999705731868744
155,-0.42421308159828186,-0.04419665038585663,0.05699959024786949
156,-0.42421308159828186,-0.04419655352830887,0.05699963867664337
157,-0.42421355843544006,-0.04419649392366409,0.056999657303094864
158,-0.42421355843544006,-0.04419655352830887,0.05699964240193367
159,-0.4242130517959595,-0.044196564704179764,0.05699974298477173
160,-0.42421308159828186,-0.04419662058353424,0.05699964240193367
161,-0.42421355843544006,-0.04419650137424469,0.05699969083070755
162,-0.42421308159828186,-0.04419655352830887,0.05699978396296501
163,-0.42421355843544006,-0.04419655352830887,0.05699972063302994
164,-0.42421308159828186,-0.04419659450650215,0.05699978023767471
165,-0.4242130517959595,-0.044196635484695435,0.05699964985251427
166,-0.42421358823776245,-0.04419650882482529,0.056999679654836655
167,-0.4242130517959595,-0.044196564704179764,0.05699964240193367
168,-0.4242130517959595,-0.04419659823179245,0.056999802589416504
169,-0.4242130517959595,-0.044196635484695435,0.05699974298477173
170,-0.42421311140060425,-0.044196516275405884,0.056999798864126205
171,-0.4242130517959595,-0.044196564704179764,0.05699973925948143
172,-0.42421308159828186,-0.04419659450650215,0.05699964612722397
173,-0.42421311140060425,-0.0441964827477932,0.05699966102838516
174,-0.42421311140060425,-0.04419650882482529,0.056999824941158295
175,-0.42421358823776245,-0.04419650882482529,0.056999653577804565
176,-0.42421308159828186,-0.04419657215476036,0.056999824941158295
177,-0.42421358823776245,-0.04419646039605141,0.05699969828128815
178,-0.42421308159828186,-0.04419650137424469,0.05699968710541725
179,-0.42421308159828186,-0.04419655352830887,0.05699982866644859
180,-0.42421308159828186,-0.04419657215476036,0.05699966475367546
181,-0.4242130517959595,-0.04419660568237305,0.05699978768825531
182,-0.4242130517959595,-0.044196657836437225,0.05699964985251427
183,-0.42421358823776245,-0.04419652372598648,0.05699968338012695
184,-0.4242130517959595,-0.04419659078121185,0.05699964612722397
185,-0.42421311140060425,-0.04419646039605141,0.05699966102838516
186,-0.4242130517959595,-0.044196657836437225,0.05699979141354561
187,-0.42421308159828186,-0.04419654607772827,0.05699978396296501
188,-0.42421308159828186,-0.04419655352830887,0.0569998063147068
189,-0.4242130517959595,-0.04419659823179245,0.05699969828128815
190,-0.4242130517959595,-0.044196613132953644,0.05699983239173889
191,-0.42421311140060425,-0.04419650882482529,0.056999705731868744
192,-0.4242130517959595,-0.044196564704179764,0.05699978768825531
193,-0.42421308159828186,-0.04419657960534096,0.05699959769845009
194,-0.4242130517959595,-0.04419662803411484,0.0569998063147068
195,-0.42421311140060425,-0.044196516275405884,0.05699969083070755
196,-0.4242130517959595,-0.044196564704179764,0.05699983239173889
197,-0.42421308159828186,-0.04419659450650215,0.05699966475367546
198,-0.4242130517959595,-0.04419665038585663,0.05699979141354561
