step,initial_pushpoint_by_right_0,initial_pushpoint_by_right_1,initial_pushpoint_by_right_2
157,-0.11759430170059204,0.040931932628154755,0.05700000002980232
158,-0.11759430170059204,0.040931932628154755,0.05700000002980232
159,-0.11759430170059204,0.040931932628154755,0.05700000002980232
160,-0.11759430170059204,0.040931932628154755,0.05700000002980232
161,-0.11759430170059204,0.040931932628154755,0.05700000002980232
162,-0.11759430170059204,0.040931932628154755,0.05700000002980232
163,-0.11759430170059204,0.040931932628154755,0.05700000002980232
164,-0.11759430170059204,0.040931932628154755,0.05700000002980232
165,-0.11759430170059204,0.040931932628154755,0.05700000002980232
166,-0.11759430170059204,0.040931932628154755,0.05700000002980232
167,-0.11759430170059204,0.040931932628154755,0.05700000002980232
168,-0.11759430170059204,0.040931932628154755,0.05700000002980232
169,-0.11759430170059204,0.040931932628154755,0.05700000002980232
170,-0.11759430170059204,0.040931932628154755,0.05700000002980232
171,-0.11759430170059204,0.040931932628154755,0.05700000002980232
172,-0.11759430170059204,0.040931932628154755,0.05700000002980232
173,-0.11759430170059204,0.040931932628154755,0.05700000002980232
174,-0.11759430170059204,0.040931932628154755,0.05700000002980232
175,-0.11759430170059204,0.040931932628154755,0.05700000002980232
176,-0.11759430170059204,0.040931932628154755,0.05700000002980232
177,-0.11759430170059204,0.040931932628154755,0.05700000002980232
178,-0.11759430170059204,0.040931932628154755,0.05700000002980232
179,-0.11759430170059204,0.040931932628154755,0.05700000002980232
180,-0.11759430170059204,0.040931932628154755,0.05700000002980232
181,-0.11759430170059204,0.040931932628154755,0.05700000002980232
182,-0.11759430170059204,0.040931932628154755,0.05700000002980232
183,-0.11759430170059204,0.040931932628154755,0.05700000002980232
184,-0.11759430170059204,0.040931932628154755,0.05700000002980232
185,-0.11759430170059204,0.040931932628154755,0.05700000002980232
186,-0.11759430170059204,0.040931932628154755,0.05700000002980232
187,-0.11759430170059204,0.040931932628154755,0.05700000002980232
188,-0.11759430170059204,0.040931932628154755,0.05700000002980232
189,-0.11759430170059204,0.040931932628154755,0.05700000002980232
190,-0.11759430170059204,0.040931932628154755,0.05700000002980232
191,-0.11759430170059204,0.040931932628154755,0.05700000002980232
192,-0.11759430170059204,0.040931932628154755,0.05700000002980232
193,-0.11759430170059204,0.040931932628154755,0.05700000002980232
194,-0.11759430170059204,0.040931932628154755,0.05700000002980232
195,-0.11759430170059204,0.040931932628154755,0.05700000002980232
196,-0.11759430170059204,0.040931932628154755,0.05700000002980232
197,-0.11759430170059204,0.040931932628154755,0.05700000002980232
198,-0.11759430170059204,0.040931932628154755,0.05700000002980232
