step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.03300130367279053,0.41400671005249023,0.025132253766059875,-0.12575602531433105,-0.9881749749183655,0.08772594481706619,-0.6202529668807983,0.009302854537963867,-0.7843468189239502
1,0.06477516889572144,0.42612123489379883,0.02620398998260498,-0.1433570384979248,-0.9879738092422485,0.0579342246055603,-0.5507211685180664,0.030998945236206055,-0.8341134190559387
2,0.0938834547996521,0.43814706802368164,0.029500998556613922,-0.14166605472564697,-0.9894633293151855,0.029883865267038345,-0.48217645287513733,0.04260742664337158,-0.875037431716919
3,0.12224128842353821,0.4505453109741211,0.03524258732795715,-0.13897407054901123,-0.990293025970459,-0.0024524927139282227,-0.4149850904941559,0.06048572063446045,-0.9078154563903809
4,0.14968618750572205,0.4635281562805176,0.0430414080619812,-0.13846957683563232,-0.9895070195198059,-0.0412558913230896,-0.35177773237228394,0.08808231353759766,-0.9319302439689636
5,0.1764858067035675,0.47559356689453125,0.05214184522628784,-0.1514073610305786,-0.9846920967102051,-0.08635623008012772,-0.2965105175971985,0.12858402729034424,-0.9463338255882263
6,0.20160889625549316,0.484161376953125,0.06008213758468628,-0.18057680130004883,-0.9747505187988281,-0.13135284185409546,-0.25492948293685913,0.17536896467208862,-0.9509242177009583
7,0.22537612915039062,0.4865884780883789,0.06594888865947723,-0.21403419971466064,-0.9620975255966187,-0.16899092495441437,-0.21995508670806885,0.21602511405944824,-0.9512902498245239
8,0.24788793921470642,0.48287057876586914,0.06969818472862244,-0.2444319725036621,-0.9490419626235962,-0.1989280879497528,-0.18735241889953613,0.24750828742980957,-0.9505991339683533
9,0.26850223541259766,0.47354888916015625,0.0712360143661499,-0.26480019092559814,-0.9387730360031128,-0.22042223811149597,-0.1573045402765274,0.26757270097732544,-0.9506103992462158
10,0.2860506474971771,0.45905447006225586,0.06989814341068268,-0.2808856964111328,-0.930993914604187,-0.23313835263252258,-0.13180434703826904,0.2780357599258423,-0.9514849781990051
11,0.29928332567214966,0.43972349166870117,0.06510969996452332,-0.2960928678512573,-0.9256480932235718,-0.23559412360191345,-0.11320343613624573,0.27892398834228516,-0.9536175727844238
12,0.3083752393722534,0.41817522048950195,0.05799053609371185,-0.30965209007263184,-0.9222192764282227,-0.23157557845115662,-0.10139980912208557,0.27418434619903564,-0.9563164114952087
13,0.3159095346927643,0.39628171920776367,0.05071786046028137,-0.3169248104095459,-0.9218998551368713,-0.222843736410141,-0.0923585295677185,0.2638365626335144,-0.9601354598999023
