step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,0.9551315307617188,0.9848574995994568,0.15079964697360992,-0.9994449615478516,0.19919879734516144,0.9209575653076172,0.9970895051956177,0.9004019498825073,-0.8078983426094055,0.9797855019569397,0.9612459540367126,0.6351225972175598,0.6283656358718872,-0.9990658164024353,-0.08790446817874908,-0.9901483058929443
1,0.8571454882621765,0.9762734174728394,-0.5412420034408569,-0.9980971217155457,0.352567195892334,-0.10227161645889282,0.997430145740509,0.8341851234436035,-0.6088061332702637,0.961613118648529,0.9667100310325623,0.21760636568069458,0.8353632092475891,-0.9915632009506226,0.1693083941936493,-0.9868862628936768
2,0.942887544631958,0.9365560412406921,0.0005761384381912649,-0.9991950988769531,0.38051825761795044,0.8189153075218201,0.9994361996650696,0.8823599815368652,-0.7843096256256104,0.978958785533905,0.9097426533699036,0.37930288910865784,0.2782495617866516,-0.9959263801574707,-0.15910178422927856,-0.9874286651611328
3,0.9743258357048035,0.7667651176452637,0.662119448184967,-0.999686598777771,0.8752387166023254,0.7537451982498169,0.9999464154243469,0.8613265752792358,-0.7651283144950867,0.9584426283836365,0.961117148399353,0.08383183181285858,0.2097558081150055,-0.9906972050666809,-0.21239778399467468,-0.993634819984436
4,0.9685173034667969,0.6889764666557312,0.6706223487854004,-0.9994370341300964,0.935387134552002,0.42933833599090576,0.9999600648880005,0.7884746789932251,-0.838469922542572,0.8733575344085693,0.9380006790161133,-0.12021921575069427,0.1543431431055069,-0.9476776123046875,-0.00218446203507483,-0.9902980923652649
5,0.9439489245414734,0.576595664024353,0.2727043330669403,-0.998174250125885,0.86043781042099,0.4633892774581909,0.9999352693557739,0.7949577569961548,-0.8139156103134155,0.7284395694732666,0.8079066276550293,-0.03805561363697052,0.14344073832035065,-0.9008641242980957,0.03729463741183281,-0.9827470183372498
6,0.9530433416366577,0.3450070321559906,0.20635303854942322,-0.9990220665931702,0.9006829857826233,0.7408554553985596,0.9999654293060303,0.8371816873550415,-0.866930365562439,0.6029074788093567,0.7182872295379639,0.35165441036224365,-0.3211779296398163,-0.9580047130584717,0.21737608313560486,-0.984940230846405
7,0.9889256954193115,-0.004521219991147518,0.7138939499855042,-0.9998773336410522,0.9815391302108765,0.828376829624176,0.9999959468841553,0.8343442678451538,-0.9456830620765686,0.656751811504364,0.7693422436714172,0.027732590213418007,-0.4915134906768799,-0.9266653060913086,0.4769856929779053,-0.988188624382019
8,0.9933454990386963,-0.08101627230644226,0.8712046146392822,-0.9998925924301147,0.9881508946418762,0.8106551170349121,0.9999980926513672,0.7298507690429688,-0.9765757918357849,0.4110563397407532,0.7911207675933838,0.008950098417699337,-0.5520998239517212,-0.892775297164917,0.3709624111652374,-0.9846107363700867
9,0.9898936152458191,-0.04898397624492645,0.7925080060958862,-0.9998893737792969,0.987653374671936,0.7789270877838135,0.9999963045120239,0.7301117777824402,-0.9882405996322632,0.3659076392650604,0.7715397477149963,0.03716535493731499,-0.6741499900817871,-0.858504593372345,0.4080844521522522,-0.9818416833877563
