step,pushpoint_left_distance_0
0,0.5345115661621094
1,0.31671854853630066
2,0.3062959313392639
3,0.2950984835624695
4,0.2815948724746704
5,0.265560507774353
6,0.2508527636528015
7,0.23937442898750305
8,0.22796474397182465
9,0.21852275729179382
10,0.21002261340618134
11,0.20187368988990784
12,0.19373467564582825
13,0.18587259948253632
14,0.17787966132164001
15,0.1694929003715515
16,0.15968634188175201
17,0.14414329826831818
18,0.1285673826932907
19,0.11467930674552917
20,0.10393280535936356
21,0.09585773944854736
22,0.08629943430423737
23,0.07720136642456055
24,0.08030842244625092
25,0.09678994864225388
26,0.11203893274068832
27,0.11975512653589249
28,0.12200569361448288
29,0.13116614520549774
30,0.1406555473804474
31,0.13355880975723267
32,0.12575046718120575
33,0.11457624286413193
34,0.09780485928058624
35,0.08366326987743378
36,0.08473917096853256
37,0.07196246832609177
38,0.06068652495741844
39,0.0453534871339798
40,0.04419228807091713
41,0.05002337321639061
42,0.05020841583609581
43,0.05515284091234207
44,0.06370849162340164
45,0.07202187180519104
46,0.08324232697486877
47,0.10255550593137741
48,0.13284356892108917
49,0.17554382979869843
50,0.2120164930820465
51,0.24799787998199463
52,0.27715638279914856
53,0.27894869446754456
54,0.2657269239425659
55,0.2571659982204437
56,0.24992798268795013
57,0.23088988661766052
58,0.2064913809299469
59,0.18298926949501038
60,0.15385498106479645
61,0.11907391995191574
62,0.08273883163928986
63,0.04686957225203514
64,0.0288535263389349
65,0.033622872084379196
66,0.051176998764276505
67,0.08550012111663818
68,0.12365289777517319
69,0.16828683018684387
70,0.213515043258667
71,0.2569546401500702
72,0.2984045445919037
73,0.3405515253543854
74,0.38351085782051086
75,0.4175727963447571
76,0.4423782229423523
77,0.46216949820518494
78,0.4713352620601654
79,0.47369274497032166
80,0.4730573296546936
81,0.4661974012851715
82,0.4559234380722046
83,0.44588497281074524
84,0.4432680308818817
85,0.4354846477508545
86,0.4275952875614166
87,0.4209741950035095
88,0.4121848940849304
89,0.3980978727340698
90,0.3870832920074463
91,0.37278494238853455
92,0.36038413643836975
93,0.35012680292129517
94,0.3443065285682678
95,0.3282088339328766
96,0.3054840564727783
97,0.28478217124938965
98,0.259890615940094
99,0.23565469682216644
100,0.2133316546678543
101,0.21247828006744385
102,0.2354467660188675
103,0.2679537534713745
104,0.30193766951560974
105,0.32832810282707214
106,0.3433530032634735
107,0.35777372121810913
108,0.37929078936576843
109,0.3971640169620514
110,0.41159331798553467
111,0.42379462718963623
112,0.4337875545024872
113,0.43827903270721436
114,0.43633195757865906
115,0.43357449769973755
116,0.43764060735702515
117,0.4531733989715576
118,0.4604785442352295
119,0.46291399002075195
120,0.45380687713623047
121,0.4323977828025818
122,0.414061576128006
123,0.39996781945228577
124,0.39950448274612427
125,0.40441539883613586
126,0.412801593542099
127,0.4142681062221527
128,0.4164518117904663
129,0.4230442941188812
130,0.43347567319869995
131,0.44690442085266113
132,0.4620312750339508
133,0.47913190722465515
134,0.5023426413536072
135,0.5319331884384155
136,0.5574320554733276
137,0.5760583877563477
138,0.5933163166046143
139,0.6117705702781677
140,0.6311044692993164
141,0.6525169014930725
142,0.6646397113800049
143,0.6650189161300659
144,0.6649922132492065
145,0.6648458242416382
146,0.652327835559845
147,0.6473286151885986
148,0.6446802020072937
149,0.6444243788719177
150,0.64776211977005
151,0.6533341407775879
152,0.6553904414176941
153,0.6553807258605957
154,0.6553763747215271
155,0.6553552746772766
156,0.6552325487136841
157,0.6553516387939453
158,0.6584955453872681
159,0.660695493221283
160,0.663909375667572
161,0.6654600501060486
162,0.6693587303161621
163,0.6782399415969849
164,0.6885210275650024
165,0.6990124583244324
166,0.7080891132354736
167,0.7123891711235046
168,0.7044010162353516
169,0.6952238082885742
170,0.6879062056541443
171,0.6796929240226746
172,0.6724986433982849
173,0.6656464338302612
174,0.6595221161842346
175,0.6538129448890686
176,0.6491894125938416
177,0.6455480456352234
178,0.6420079469680786
179,0.6390730738639832
180,0.6366479992866516
181,0.6351020336151123
182,0.6334018111228943
183,0.6306414008140564
184,0.6274570822715759
185,0.6242213249206543
186,0.6217828392982483
187,0.619534432888031
188,0.6165309548377991
189,0.6129505038261414
190,0.6100913286209106
191,0.6054691076278687
192,0.5936133861541748
193,0.5848004817962646
194,0.5729177594184875
195,0.5531960129737854
196,0.52162766456604
197,0.48469266295433044
198,0.4478805959224701
