step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,0.9973297715187073,-0.8022293448448181,-0.9720227718353271,0.9999501705169678,0.9003747701644897,-0.9912487268447876,0.9779836535453796,0.3087644577026367,-0.8572611808776855,0.9915021061897278,0.2455988973379135,-0.9313384294509888,-0.9973158836364746,-0.4104512631893158,-0.9944973587989807,0.5856115818023682
1,0.5762614011764526,0.9811825156211853,-0.8609649538993835,0.9498580098152161,-0.4821752905845642,-0.998461127281189,0.9309978485107422,-0.08654845505952835,-0.5218498110771179,-0.30247393250465393,-0.47371581196784973,-0.14877158403396606,-0.9977406859397888,-0.5114375948905945,-0.9261406064033508,-0.29062241315841675
2,0.02620895393192768,0.957245945930481,-0.7996268272399902,0.9781532883644104,-0.8152958750724792,-0.9970433115959167,0.933316707611084,0.35012295842170715,-0.3427354395389557,0.2886938452720642,-0.4703366756439209,-0.8052554130554199,-0.9783384799957275,-0.24764597415924072,-0.9529864192008972,0.025578953325748444
3,0.106354258954525,0.9685137867927551,-0.514268159866333,0.990131139755249,-0.9221367835998535,-0.9958301782608032,0.9283140897750854,0.48261168599128723,0.3004286587238312,0.21015384793281555,0.21582506597042084,-0.6071726083755493,-0.9591213464736938,-0.656804084777832,-0.9325953722000122,0.1767374873161316
4,0.1325989067554474,0.9526427388191223,-0.19112983345985413,0.9960048794746399,-0.9438105821609497,-0.9897127747535706,0.9411362409591675,0.6280115842819214,0.32631152868270874,0.41990163922309875,0.291849285364151,-0.5737894177436829,-0.9293349385261536,-0.8255998492240906,-0.9227465391159058,0.3633423447608948
5,0.1913236528635025,0.844918966293335,0.4952370226383209,0.9936683177947998,-0.9333356618881226,-0.979152262210846,0.8888965845108032,0.6928341388702393,0.02792728692293167,0.32599157094955444,0.12511663138866425,-0.6536370515823364,-0.9047330617904663,-0.7939412593841553,-0.9273831844329834,0.40791255235671997
6,0.1975197196006775,0.8517960906028748,0.4912283718585968,0.98235023021698,-0.9663230776786804,-0.8929145336151123,0.6608102321624756,0.6891739964485168,0.18107189238071442,0.2717744708061218,0.03509010002017021,-0.5366159081459045,-0.881371021270752,-0.8450551629066467,-0.9472623467445374,0.4440956115722656
7,0.46953439712524414,0.8068599700927734,0.7921736240386963,0.9605596661567688,-0.9730813503265381,-0.7470126152038574,0.24969473481178284,0.6271865367889404,-0.031123477965593338,-0.10434960573911667,0.24667218327522278,-0.09055840969085693,-0.9120890498161316,-0.8173539638519287,-0.9341334104537964,0.41724759340286255
8,0.572248637676239,0.7399090528488159,0.8483827114105225,0.8261834979057312,-0.9529520869255066,-0.6485488414764404,0.03599289432168007,0.5500970482826233,0.17600266635417938,-0.2932031750679016,0.6059432029724121,-0.3915342688560486,-0.9011569023132324,-0.47331446409225464,-0.8707690834999084,0.23176488280296326
9,0.5763381123542786,0.721072793006897,0.7653294205665588,0.5862614512443542,-0.8668268918991089,-0.6861553192138672,0.18011954426765442,0.5042919516563416,0.6924044489860535,-0.3902934789657593,0.8079804182052612,-0.6688894629478455,-0.8881945610046387,-0.33028459548950195,-0.6205686330795288,-0.013406367972493172
10,0.6762828826904297,0.7421003580093384,0.634864330291748,0.6445622444152832,-0.5857399106025696,-0.8465437889099121,0.3983859419822693,0.3405730724334717,0.8846320509910583,-0.6195094585418701,0.87266606092453,-0.628484845161438,-0.9541677832603455,-0.007849189452826977,-0.06338061392307281,-0.1526818871498108
