step,pushpoint_right_distance_0
0,0.41432303190231323
1,0.41712725162506104
2,0.4226086139678955
3,0.42929786443710327
4,0.43591803312301636
5,0.44223085045814514
6,0.44853565096855164
7,0.45377975702285767
8,0.45724183320999146
9,0.45774462819099426
10,0.4542427957057953
11,0.4484841823577881
12,0.4457160234451294
13,0.43767422437667847
14,0.4217364192008972
15,0.40601736307144165
16,0.38581952452659607
17,0.3640269339084625
18,0.34334972500801086
19,0.3244929909706116
20,0.3088279366493225
21,0.29986727237701416
22,0.2984480857849121
23,0.29786306619644165
24,0.296371728181839
25,0.29504096508026123
26,0.29442670941352844
27,0.29623496532440186
28,0.29819291830062866
29,0.3016929626464844
30,0.3064418137073517
31,0.3091665506362915
32,0.30725380778312683
33,0.3005693852901459
34,0.2905387282371521
35,0.2788752019405365
36,0.26648351550102234
37,0.25309109687805176
38,0.2420891523361206
39,0.22922486066818237
40,0.21798236668109894
41,0.2031278908252716
42,0.19348612427711487
43,0.18318355083465576
44,0.17475898563861847
45,0.16626155376434326
46,0.1622600257396698
47,0.15379762649536133
48,0.14689280092716217
49,0.14268894493579865
50,0.13613028824329376
51,0.13245058059692383
52,0.12902581691741943
53,0.12092717736959457
54,0.11770335584878922
55,0.11398275941610336
56,0.11530113220214844
57,0.11298778653144836
58,0.11334206908941269
59,0.11700529605150223
60,0.12144313752651215
61,0.12816864252090454
62,0.13532930612564087
63,0.1391243189573288
64,0.14669567346572876
65,0.14579592645168304
66,0.14138701558113098
67,0.127314031124115
68,0.10828932374715805
69,0.09375829249620438
70,0.08763723075389862
71,0.0975867211818695
72,0.12148217856884003
73,0.1495717465877533
74,0.18582724034786224
75,0.2242392897605896
76,0.26705750823020935
77,0.3102759122848511
78,0.35187849402427673
79,0.38414523005485535
80,0.4029746949672699
81,0.4072134494781494
82,0.4087371528148651
83,0.4065150320529938
84,0.4005201458930969
85,0.39188653230667114
86,0.38183489441871643
87,0.37286603450775146
88,0.36728009581565857
89,0.3640315532684326
90,0.3589310944080353
91,0.3490719795227051
92,0.34791436791419983
93,0.3537859618663788
94,0.36756056547164917
95,0.37817949056625366
96,0.3844165802001953
97,0.39097654819488525
98,0.39830660820007324
99,0.4041828513145447
100,0.4089040756225586
101,0.41225409507751465
102,0.4171640872955322
103,0.42221200466156006
104,0.4253038763999939
105,0.4320022761821747
106,0.44132092595100403
107,0.4492114782333374
108,0.45714911818504333
109,0.46655598282814026
110,0.47522807121276855
111,0.48153790831565857
112,0.48150601983070374
113,0.47033753991127014
114,0.45552557706832886
115,0.4394528269767761
116,0.4211913049221039
117,0.4025819003582001
118,0.38766011595726013
119,0.3770509958267212
120,0.3701760172843933
121,0.36265966296195984
122,0.35479268431663513
123,0.34784942865371704
124,0.3421834707260132
125,0.3349210023880005
126,0.3282757103443146
127,0.31845343112945557
128,0.3103844225406647
129,0.3048902750015259
130,0.2990005910396576
131,0.2962144911289215
132,0.29874396324157715
133,0.3042455315589905
134,0.3120895028114319
135,0.32019928097724915
136,0.3266049027442932
137,0.331376314163208
138,0.33679336309432983
139,0.34109511971473694
140,0.34156832098960876
141,0.341210275888443
142,0.3531063497066498
143,0.3646102845668793
144,0.3804519772529602
145,0.39215779304504395
146,0.40884077548980713
147,0.43930721282958984
148,0.4742400050163269
149,0.5071935653686523
150,0.5226852297782898
151,0.5188760757446289
152,0.5155028104782104
153,0.5125837922096252
154,0.510650098323822
155,0.5082903504371643
156,0.5060721039772034
157,0.5047726631164551
158,0.5030635595321655
159,0.5040973424911499
160,0.5037925839424133
161,0.5035909414291382
162,0.5032589435577393
163,0.5019655823707581
164,0.49941474199295044
165,0.4940929412841797
166,0.4862239956855774
167,0.4762880504131317
168,0.47002947330474854
169,0.4688056409358978
170,0.4669399857521057
171,0.4643460810184479
172,0.4608299434185028
173,0.4572008550167084
174,0.45348474383354187
175,0.4494577646255493
176,0.44568201899528503
177,0.4428460896015167
178,0.44131216406822205
179,0.4409521818161011
180,0.44186559319496155
181,0.4442756772041321
182,0.44670459628105164
183,0.4488687813282013
184,0.4514850378036499
185,0.45406612753868103
186,0.4566362202167511
187,0.4590144455432892
188,0.46122023463249207
189,0.463614821434021
190,0.46558877825737
191,0.4670794606208801
192,0.4693041145801544
193,0.47050583362579346
194,0.47237318754196167
195,0.47631508111953735
196,0.48311319947242737
197,0.4919072985649109
198,0.5017561912536621
