step,pushpoint_right_distance_0
0,0.4256018102169037
1,0.15112407505512238
2,0.14508937299251556
3,0.14111992716789246
4,0.139028862118721
5,0.13446807861328125
6,0.12192592769861221
7,0.1049923524260521
8,0.08740150928497314
9,0.0717664510011673
10,0.0597061812877655
11,0.051064953207969666
12,0.04539893940091133
13,0.041688840836286545
14,0.034483350813388824
15,0.030058279633522034
16,0.028733232989907265
17,0.028326330706477165
18,0.02820936217904091
19,0.028035586699843407
20,0.028601331636309624
21,0.033909328281879425
22,0.0361332893371582
23,0.0335351936519146
24,0.028436196967959404
25,0.02380031906068325
26,0.02214808017015457
27,0.02157582715153694
28,0.02162971720099449
29,0.023549441248178482
30,0.022659122943878174
31,0.024529874324798584
32,0.029253393411636353
33,0.03067256137728691
34,0.029671158641576767
35,0.031579770147800446
36,0.032221339643001556
37,0.03322072699666023
38,0.34538960456848145
39,0.35656946897506714
40,0.33769121766090393
41,0.32018160820007324
42,0.32177263498306274
43,0.3309021294116974
44,0.33216533064842224
45,0.3310399055480957
46,0.3412167727947235
47,0.34912019968032837
48,0.3514617383480072
49,0.34779348969459534
50,0.3398517370223999
51,0.3466687500476837
52,0.3601076602935791
53,0.3703423738479614
54,0.37761691212654114
55,0.3793385922908783
56,0.40289610624313354
57,0.4192979335784912
58,0.4139273762702942
59,0.399972140789032
60,0.3907562494277954
61,0.38368695974349976
62,0.3766796290874481
63,0.3830578029155731
64,0.39753538370132446
65,0.3994121551513672
66,0.39052796363830566
67,0.39784500002861023
68,0.4075791537761688
69,0.39085355401039124
70,0.3807666301727295
71,0.39705419540405273
72,0.40489861369132996
73,0.3869815766811371
74,0.38079869747161865
75,0.40471792221069336
76,0.4116092622280121
77,0.3893110454082489
78,0.38189804553985596
79,0.39628371596336365
80,0.39968180656433105
81,0.3847721219062805
82,0.3875139653682709
83,0.4050726592540741
84,0.40307652950286865
85,0.3847326934337616
86,0.38702601194381714
87,0.39945146441459656
88,0.3947158455848694
89,0.39339518547058105
90,0.39993375539779663
91,0.3984018862247467
92,0.40595918893814087
93,0.4190860986709595
94,0.41505637764930725
95,0.40434205532073975
96,0.41362473368644714
97,0.42220696806907654
98,0.3989165425300598
99,0.389271080493927
100,0.4105170667171478
101,0.4199052155017853
102,0.3979147970676422
103,0.3979969322681427
104,0.41999122500419617
105,0.41996872425079346
106,0.3998783230781555
107,0.40014493465423584
108,0.4169497787952423
109,0.4116884171962738
110,0.3918359875679016
111,0.4029946029186249
112,0.42573973536491394
113,0.4196447730064392
114,0.39589983224868774
115,0.40635064244270325
116,0.42031246423721313
117,0.39992403984069824
118,0.3967478275299072
119,0.4211774468421936
120,0.4193285405635834
121,0.4047568440437317
122,0.4207642376422882
123,0.42582258582115173
124,0.4228067100048065
125,0.40675967931747437
126,0.41780781745910645
127,0.41387468576431274
128,0.3981817066669464
129,0.3991948068141937
130,0.42672911286354065
131,0.43799471855163574
132,0.4357110857963562
133,0.4098404049873352
134,0.4017046093940735
135,0.39210429787635803
136,0.3857116997241974
137,0.4077216386795044
138,0.40222036838531494
139,0.37763112783432007
140,0.3707023561000824
141,0.378081351518631
142,0.39373141527175903
143,0.4060075581073761
144,0.41606733202934265
145,0.4231942892074585
146,0.42852625250816345
147,0.4306689500808716
148,0.4285360276699066
149,0.43222543597221375
150,0.4357217848300934
151,0.43986889719963074
152,0.4448432922363281
153,0.45142802596092224
154,0.4535117745399475
155,0.4554406702518463
156,0.45953211188316345
157,0.45338767766952515
158,0.45187655091285706
159,0.44682514667510986
160,0.4504256844520569
161,0.4428856074810028
162,0.4350554049015045
163,0.4229186475276947
164,0.4150143265724182
165,0.40987491607666016
166,0.4026086926460266
167,0.38871800899505615
168,0.37792205810546875
169,0.380295991897583
170,0.38256901502609253
171,0.38989368081092834
172,0.39779430627822876
173,0.408949613571167
174,0.4114467203617096
175,0.41038376092910767
176,0.4110562205314636
177,0.41822123527526855
178,0.40729156136512756
179,0.4100974202156067
180,0.4214729964733124
181,0.44170594215393066
182,0.46612802147865295
183,0.4925462007522583
184,0.517612874507904
185,0.5218108892440796
186,0.527923583984375
187,0.5346338152885437
188,0.5331271290779114
189,0.5281198620796204
190,0.5210860371589661
191,0.5154513716697693
192,0.5106862187385559
193,0.504775881767273
194,0.49726250767707825
195,0.48481646180152893
196,0.47434696555137634
197,0.46752116084098816
198,0.4643752872943878
