step,pushpoint_left_world_0,pushpoint_left_world_1,pushpoint_left_world_2
0,-0.3821110725402832,-0.12463301420211792,0.05699979141354561
1,-0.19529391825199127,0.12832964956760406,0.0570000484585762
2,-0.19529391825199127,0.12832967936992645,0.05699996277689934
3,-0.19529393315315247,0.12832966446876526,0.05699998885393143
4,-0.19529390335083008,0.12832964956760406,0.05700000748038292
5,-0.19529390335083008,0.12832961976528168,0.05700003355741501
6,-0.19529391825199127,0.12832964956760406,0.057000044733285904
7,-0.19529391825199127,0.12832967936992645,0.05699995905160904
8,-0.19529393315315247,0.12832966446876526,0.05699998140335083
9,-0.19529390335083008,0.12832963466644287,0.05700000748038292
10,-0.19529393315315247,0.12832966446876526,0.05700000748038292
11,-0.19529393315315247,0.12832966446876526,0.05699998512864113
12,-0.19529390335083008,0.12832961976528168,0.05700003355741501
13,-0.19529391825199127,0.12832964956760406,0.05700002983212471
14,-0.19529391825199127,0.12832964956760406,0.05700002610683441
15,-0.19529391825199127,0.12832964956760406,0.05700002610683441
16,-0.19529390335083008,0.12832963466644287,0.05700002610683441
17,-0.19529391825199127,0.12832964956760406,0.05700002983212471
18,-0.19529390335083008,0.12832963466644287,0.05700002983212471
19,-0.19529390335083008,0.12832964956760406,0.05699998512864113
20,-0.19529390335083008,0.12832961976528168,0.0570000521838665
21,-0.19529391825199127,0.12832963466644287,0.05700002983212471
22,-0.19529391825199127,0.12832964956760406,0.05699998512864113
23,-0.19529391825199127,0.12832963466644287,0.05700002983212471
24,-0.19529390335083008,0.12832963466644287,0.05699996277689934
25,-0.19529391825199127,0.12832964956760406,0.0570000484585762
26,-0.19529391825199127,0.12832966446876526,0.056999966502189636
27,-0.19529393315315247,0.12832967936992645,0.05699997767806053
28,-0.19529391825199127,0.12832969427108765,0.05699995905160904
29,-0.19529393315315247,0.12832966446876526,0.05699998140335083
30,-0.19529391825199127,0.12832966446876526,0.056999966502189636
31,-0.19529393315315247,0.12832967936992645,0.056999947875738144
32,-0.19529391825199127,0.12832964956760406,0.05700002983212471
33,-0.19529390335083008,0.12832963466644287,0.05700002983212471
34,-0.19529391825199127,0.12832963466644287,0.05700003355741501
35,-0.19529390335083008,0.12832963466644287,0.05700003355741501
36,-0.19477272033691406,0.12853717803955078,0.05700041353702545
37,-0.19216495752334595,0.13434560596942902,0.05699954554438591
38,-0.18992388248443604,0.14378996193408966,0.056999191641807556
39,-0.188018798828125,0.15224240720272064,0.05700436234474182
40,-0.18707489967346191,0.1565982550382614,0.0570000559091568
41,-0.18634869158267975,0.1607142686843872,0.05699985474348068
42,-0.1853572130203247,0.164202481508255,0.05699240416288376
43,-0.18505609035491943,0.16487367451190948,0.05700764060020447
44,-0.18474042415618896,0.16390790045261383,0.05702035129070282
45,-0.18556547164916992,0.161804661154747,0.05702810361981392
46,-0.18589213490486145,0.15884310007095337,0.05702177435159683
47,-0.1877649575471878,0.15426966547966003,0.057022105902433395
48,-0.19047054648399353,0.15046560764312744,0.057000190019607544
49,-0.19271816313266754,0.14821970462799072,0.057000018656253815
50,-0.19316910207271576,0.14793165028095245,0.056999966502189636
51,-0.19316865503787994,0.14793163537979126,0.056999873369932175
52,-0.19316911697387695,0.14793160557746887,0.05699992924928665
53,-0.19316864013671875,0.14793162047863007,0.056999944150447845
54,-0.19316866993904114,0.14793163537979126,0.056999944150447845
55,-0.19316913187503815,0.14793160557746887,0.056999899446964264
56,-0.19316914677619934,0.14793163537979126,0.056999944150447845
