step,rewards_0
0,-1.7346569299697876
1,0.4532473683357239
2,0.4682077169418335
3,0.48142746090888977
4,0.4937243163585663
5,0.5127012729644775
6,0.5501964092254639
7,0.6043606400489807
8,0.6678513288497925
9,0.7337756752967834
10,0.79904705286026
11,0.8672096133232117
12,0.9467979669570923
13,1.0183337926864624
14,2.9107556343078613
15,2.9412286281585693
16,2.9568865299224854
17,2.9725639820098877
18,2.9902493953704834
19,3.0118651390075684
20,3.0318400859832764
21,2.033515214920044
22,2.044112205505371
23,2.063448429107666
24,2.0833675861358643
25,3.0958001613616943
26,2.093938112258911
27,2.0942535400390625
28,2.095754384994507
29,3.0978190898895264
30,3.110823154449463
31,3.099973440170288
32,3.0894551277160645
33,2.9598114490509033
34,2.09832763671875
35,2.078679323196411
36,2.0745270252227783
37,2.049921989440918
38,2.668724775314331
39,3.280350923538208
40,3.522979974746704
41,3.5300002098083496
42,3.531837224960327
43,3.5274734497070312
44,3.5262529850006104
45,3.528099536895752
46,3.5230369567871094
47,3.5236074924468994
48,3.520859718322754
49,3.5225558280944824
50,3.5258066654205322
51,3.5240371227264404
52,3.5262739658355713
53,3.521230936050415
54,3.523033380508423
55,3.520754814147949
56,3.5135066509246826
57,3.510612964630127
58,3.5125677585601807
59,3.5133118629455566
60,3.5132789611816406
61,3.5132880210876465
62,3.516615152359009
63,3.5164167881011963
64,3.5156333446502686
65,3.517502784729004
66,3.5177016258239746
67,3.513530969619751
68,3.514491081237793
69,3.5162758827209473
70,3.5164477825164795
71,3.5141093730926514
72,3.5142805576324463
73,3.5200281143188477
74,3.5178890228271484
75,3.512934446334839
76,3.513277292251587
77,3.516911745071411
78,3.517481803894043
79,3.5148909091949463
80,3.5156826972961426
81,3.5192630290985107
82,3.5163588523864746
83,3.513427734375
84,3.5163135528564453
85,3.519070863723755
86,3.5173964500427246
87,3.514965295791626
88,3.5173566341400146
89,3.5169453620910645
90,2.51589298248291
91,3.4633164405822754
92,3.513300657272339
93,3.51012921333313
94,3.510080099105835
95,3.5111682415008545
96,3.5085411071777344
97,3.5065293312072754
98,3.5149662494659424
99,3.516909122467041
100,3.510788679122925
101,3.512500762939453
102,3.5159566402435303
103,3.516000270843506
104,3.5089495182037354
105,3.5104336738586426
106,3.5138418674468994
107,3.5120787620544434
108,3.5074663162231445
109,3.513486623764038
110,3.4072349071502686
111,3.511449098587036
112,3.5076088905334473
113,3.510826587677002
114,3.512326240539551
115,3.5114223957061768
116,3.508831024169922
117,3.5154502391815186
118,3.5163042545318604
119,3.509122371673584
120,3.50846004486084
121,3.5116467475891113
122,3.5066967010498047
123,3.5065276622772217
124,3.506852626800537
125,3.509227991104126
126,3.506061315536499
127,3.5093603134155273
128,3.5160372257232666
129,3.1597580909729004
130,2.829916477203369
131,3.5014214515686035
132,3.5075981616973877
133,3.512828826904297
134,3.4165468215942383
135,1.8902143239974976
136,3.3207623958587646
137,3.501715898513794
138,3.5072076320648193
139,3.5119125843048096
140,3.5100109577178955
141,3.505692958831787
142,3.5017151832580566
143,3.501415252685547
144,3.5034096240997314
145,3.5023536682128906
146,3.498891592025757
147,3.494110345840454
148,3.4920341968536377
149,3.4902472496032715
150,3.488463878631592
151,3.4868106842041016
152,3.487476348876953
153,3.489675760269165
154,3.485746383666992
155,3.482664108276367
156,3.481431245803833
157,3.4798622131347656
158,3.478851556777954
159,3.478036642074585
160,3.477877140045166
161,3.47845721244812
162,3.479177951812744
163,3.481391429901123
164,3.482394218444824
165,3.4841177463531494
166,3.486772298812866
167,3.4905316829681396
168,3.4941773414611816
169,3.4963252544403076
170,3.497745990753174
171,3.4976866245269775
172,3.4970057010650635
173,3.496746301651001
174,3.496124029159546
175,3.494847059249878
176,3.4919281005859375
177,3.4866228103637695
178,3.4855198860168457
179,3.4824137687683105
180,3.4782376289367676
181,3.473893642425537
182,3.4704997539520264
183,3.4680731296539307
184,3.466020107269287
185,3.465075731277466
186,2.9644229412078857
187,2.96431040763855
188,3.464946746826172
189,3.4660086631774902
190,3.467003107070923
191,3.467437267303467
192,3.467667579650879
193,3.4680898189544678
194,3.4680778980255127
195,2.9680702686309814
196,2.968069553375244
197,2.967895984649658
198,2.967735767364502
199,3.4671859741210938
