step,obs/extra/right_tcp_pose_6d_from_bimanual_center_0,obs/extra/right_tcp_pose_6d_from_bimanual_center_1,obs/extra/right_tcp_pose_6d_from_bimanual_center_2,obs/extra/right_tcp_pose_6d_from_bimanual_center_3,obs/extra/right_tcp_pose_6d_from_bimanual_center_4,obs/extra/right_tcp_pose_6d_from_bimanual_center_5,obs/extra/right_tcp_pose_6d_from_bimanual_center_6,obs/extra/right_tcp_pose_6d_from_bimanual_center_7,obs/extra/right_tcp_pose_6d_from_bimanual_center_8
0,0.0049512386322021484,-0.1643103063106537,0.10722899436950684,0.0411413311958313,-0.9989627003669739,-0.01951555907726288,-0.8579228520393372,-0.025307774543762207,-0.5131547451019287
1,0.003458261489868164,-0.15599681437015533,0.10248354077339172,0.03655964136123657,-0.999082624912262,-0.02230161428451538,-0.8596137166023254,-0.02005946636199951,-0.5105506777763367
2,-0.0034754276275634766,-0.1478918343782425,0.09647825360298157,0.04423201084136963,-0.998857855796814,-0.0180684644728899,-0.8623878955841064,-0.029046177864074707,-0.5054141879081726
3,-0.015551328659057617,-0.14028885960578918,0.08954302966594696,0.057852864265441895,-0.9983063340187073,-0.0061358073726296425,-0.8674502968788147,-0.04722559452056885,-0.4952774941921234
4,-0.030469655990600586,-0.13343589007854462,0.08247387409210205,0.07506412267684937,-0.9971467852592468,0.007978694513440132,-0.8734815120697021,-0.0696103572845459,-0.4818551540374756
5,-0.046575307846069336,-0.12708228826522827,0.07580491900444031,0.0924338698387146,-0.9954118728637695,0.024722635746002197,-0.8787364959716797,-0.09322571754455566,-0.46811434626579285
6,-0.06490397453308105,-0.12303966283798218,0.07026422023773193,0.10857576131820679,-0.9929673075675964,0.04719362407922745,-0.8852190375328064,-0.11817741394042969,-0.44991254806518555
7,-0.08338189125061035,-0.11996575444936752,0.06621569395065308,0.12348145246505737,-0.9897647500038147,0.07154057174921036,-0.8916860222816467,-0.14230453968048096,-0.429703950881958
8,-0.09810662269592285,-0.11405932158231735,0.06373000144958496,0.13627898693084717,-0.9866199493408203,0.08949299901723862,-0.8955862522125244,-0.16131281852722168,-0.4146122932434082
9,-0.11064648628234863,-0.10646016895771027,0.0615382194519043,0.1455678939819336,-0.9839024543762207,0.10366322100162506,-0.8974976539611816,-0.1754159927368164,-0.4046321511268616
10,-0.11987757682800293,-0.09518297761678696,0.06126430630683899,0.15326839685440063,-0.9821727871894836,0.10883702337741852,-0.8958938717842102,-0.18458473682403564,-0.4041072130203247
11,-0.1270439624786377,-0.0794844701886177,0.0634232610464096,0.1616951823234558,-0.9816985130310059,0.10061101615428925,-0.887500524520874,-0.1892402172088623,-0.42015573382377625
12,-0.135664701461792,-0.06470592319965363,0.07024364173412323,0.1726323962211609,-0.9811639785766602,0.08669117838144302,-0.8785964250564575,-0.19317543506622314,-0.43675142526626587
13,-0.14505553245544434,-0.05062747001647949,0.07870425283908844,0.18237251043319702,-0.9807015657424927,0.07046083360910416,-0.8694690465927124,-0.19431805610656738,-0.4541630148887634
