step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.4768447279930115,0.5973199605941772,0.5092491507530212,0.6401082873344421,-0.7672833204269409,-0.03921329975128174,0.5870319604873657,0.5213842391967773,-0.6193156838417053
1,0.48008033633232117,0.6153386235237122,0.4905662536621094,0.6443631052970886,-0.7635546326637268,-0.042196620255708694,0.5704340934753418,0.5166733264923096,-0.6384775638580322
2,0.4785430431365967,0.6378242373466492,0.46990448236465454,0.6561368703842163,-0.7536802887916565,-0.0380859449505806,0.5501744747161865,0.5122931599617004,-0.659442126750946
3,0.47454097867012024,0.6606134176254272,0.4470580816268921,0.6698800325393677,-0.7418183088302612,-0.03108491376042366,0.5285547971725464,0.5058640241622925,-0.6817120909690857
4,0.46861252188682556,0.682687520980835,0.42362868785858154,0.6844822764396667,-0.7286962270736694,-0.022040577605366707,0.5075246095657349,0.4979981780052185,-0.7031475901603699
5,0.4608490467071533,0.7047377824783325,0.40160128474235535,0.7006193995475769,-0.7134392857551575,-0.01169604156166315,0.4880322515964508,0.49109190702438354,-0.7215630412101746
6,0.451190322637558,0.7258736491203308,0.3790283501148224,0.7173455953598022,-0.6967170238494873,-0.0008502902346663177,0.4689127802848816,0.48369836807250977,-0.7390241622924805
7,0.4396052360534668,0.7469953298568726,0.3569376766681671,0.735327959060669,-0.6776512265205383,0.009036779403686523,0.44962936639785767,0.47783488035202026,-0.7546570897102356
8,0.4261362552642822,0.7687086462974548,0.33784371614456177,0.7545426487922668,-0.6560124754905701,0.017694760113954544,0.4318278431892395,0.476021945476532,-0.7661121487617493
9,0.41079989075660706,0.7899544835090637,0.32071453332901,0.7742421627044678,-0.6323416233062744,0.026327839121222496,0.41561245918273926,0.47662466764450073,-0.7746581435203552
10,0.3946388363838196,0.8101323246955872,0.3053944706916809,0.7934195399284363,-0.6076406836509705,0.03547106683254242,0.40155309438705444,0.4787473678588867,-0.7807407379150391
11,0.3785541355609894,0.8296642899513245,0.2932387590408325,0.8114782571792603,-0.5826877951622009,0.04447512701153755,0.3904132544994354,0.4839285612106323,-0.7831926941871643
12,0.3628222346305847,0.8490163087844849,0.285613089799881,0.8281023502349854,-0.5580876469612122,0.052770838141441345,0.38263776898384094,0.4939384460449219,-0.7807772755622864
13,0.34693142771720886,0.8682459592819214,0.2822127640247345,0.843329668045044,-0.5340965390205383,0.05946383625268936,0.3769502639770508,0.5090459585189819,-0.7738093137741089
14,0.330763041973114,0.8868565559387207,0.2817677855491638,0.857042133808136,-0.5112300515174866,0.06420757621526718,0.372041255235672,0.5278042554855347,-0.7635496854782104
15,0.31490930914878845,0.9044257998466492,0.2850528657436371,0.8687781691551208,-0.4905517101287842,0.0677018091082573,0.3689626157283783,0.5500409603118896,-0.7492138743400574
