step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.09539103507995605,0.3577156066894531,0.03435209393501282,-0.4949413537979126,-0.867072343826294,0.056733205914497375,-0.4929952025413513,0.22644609212875366,-0.8400463461875916
1,0.10953640937805176,0.3421454429626465,0.030234411358833313,-0.5203466415405273,-0.8525256514549255,0.04939190298318863,-0.46649813652038574,0.23533260822296143,-0.8526418805122375
2,0.12289166450500488,0.32527732849121094,0.02625751495361328,-0.5480650663375854,-0.8352832794189453,0.04389232397079468,-0.4389234781265259,0.24253350496292114,-0.8651726245880127
3,0.1318824291229248,0.3079867362976074,0.021126851439476013,-0.5761420726776123,-0.8162243962287903,0.04287329316139221,-0.41657620668411255,0.24810636043548584,-0.8745899200439453
4,0.13425230979919434,0.2918262481689453,0.01396910846233368,-0.6002793312072754,-0.7985244393348694,0.04498574510216713,-0.4035227298736572,0.2538195848464966,-0.8790591955184937
5,0.12822794914245605,0.2851243019104004,0.004067778587341309,-0.639034628868103,-0.7676419615745544,0.048588432371616364,-0.4002441167831421,0.277915894985199,-0.8732510805130005
6,0.1209862232208252,0.2830805778503418,-0.005796566605567932,-0.6800012588500977,-0.7314496040344238,0.05079135298728943,-0.3967711627483368,0.3088397979736328,-0.8644019365310669
7,0.11371970176696777,0.28170299530029297,-0.014904923737049103,-0.7156153917312622,-0.6957554221153259,0.06179846078157425,-0.3962631821632385,0.33152544498443604,-0.8561930060386658
8,0.10527253150939941,0.28316640853881836,-0.02276061475276947,-0.733356237411499,-0.674737274646759,0.08317586034536362,-0.409508615732193,0.3407636880874634,-0.8462758660316467
9,0.10257554054260254,0.28503942489624023,-0.02884596213698387,-0.7385199069976807,-0.6657248139381409,0.10676576942205429,-0.42377421259880066,0.33516067266464233,-0.841476559638977
10,0.1078636646270752,0.28255701065063477,-0.033561356365680695,-0.7340642213821411,-0.666713535785675,0.1290077567100525,-0.43093547224998474,0.31052249670028687,-0.8472723364830017
11,0.11928820610046387,0.27654504776000977,-0.036645371466875076,-0.7196290493011475,-0.6784142255783081,0.1479463130235672,-0.43033549189567566,0.2685409188270569,-0.8617987632751465
12,0.13265156745910645,0.2678818702697754,-0.038113899528980255,-0.7013372182846069,-0.693491518497467,0.16491124033927917,-0.4235197603702545,0.2193000316619873,-0.8789417743682861
