step,obs/extra/left_tcp_pose_6d_from_bimanual_center_0,obs/extra/left_tcp_pose_6d_from_bimanual_center_1,obs/extra/left_tcp_pose_6d_from_bimanual_center_2,obs/extra/left_tcp_pose_6d_from_bimanual_center_3,obs/extra/left_tcp_pose_6d_from_bimanual_center_4,obs/extra/left_tcp_pose_6d_from_bimanual_center_5,obs/extra/left_tcp_pose_6d_from_bimanual_center_6,obs/extra/left_tcp_pose_6d_from_bimanual_center_7,obs/extra/left_tcp_pose_6d_from_bimanual_center_8
0,0.36174625158309937,0.29291772842407227,0.061663106083869934,0.6462576389312744,-0.6685504913330078,0.3679555058479309,0.08348506689071655,-0.41733992099761963,-0.9049075245857239
1,0.3901548683643341,0.31666994094848633,0.07981723546981812,0.6548985838890076,-0.6284268498420715,0.4197469651699066,0.17438215017318726,-0.41477489471435547,-0.8930580019950867
2,0.4153156280517578,0.35355520248413086,0.10436628758907318,0.6414452195167542,-0.6159428358078003,0.45734286308288574,0.2690810561180115,-0.37763655185699463,-0.885994553565979
3,0.4352916181087494,0.39476442337036133,0.13121208548545837,0.6253529787063599,-0.6110041737556458,0.4853942394256592,0.35834577679634094,-0.32770776748657227,-0.8741831183433533
4,0.449672132730484,0.4383125305175781,0.15966717898845673,0.6104878187179565,-0.6094074845314026,0.5058924555778503,0.4406246244907379,-0.26944220066070557,-0.8563007712364197
5,0.45979034900665283,0.4816622734069824,0.19070962071418762,0.5987850427627563,-0.6018334031105042,0.5284439325332642,0.5197246670722961,-0.21003758907318115,-0.8281124830245972
6,0.46513938903808594,0.5243492126464844,0.22213000059127808,0.589287519454956,-0.5924549698829651,0.5493062138557434,0.5902454257011414,-0.1485598087310791,-0.7934359312057495
7,0.4666941463947296,0.5643706321716309,0.24826890230178833,0.5854575634002686,-0.5814693570137024,0.5649183988571167,0.6441255211830139,-0.08949923515319824,-0.759665846824646
8,0.4656488299369812,0.6006555557250977,0.2632614076137543,0.5908863544464111,-0.5737330317497253,0.5671716332435608,0.67413729429245,-0.035044193267822266,-0.737774133682251
9,0.46061092615127563,0.6364684104919434,0.2696446180343628,0.6062418818473816,-0.5706445574760437,0.5539273619651794,0.6850996613502502,0.02102208137512207,-0.7281458973884583
10,0.45166224241256714,0.6729521751403809,0.27380508184432983,0.6268620491027832,-0.5652807950973511,0.5361917018890381,0.6883237361907959,0.07936513423919678,-0.7210489511489868
11,0.4381837248802185,0.7103629112243652,0.27774545550346375,0.6511408686637878,-0.5566373467445374,0.5159170627593994,0.6859789490699768,0.1407942771911621,-0.7138696908950806
12,0.4221728444099426,0.7430171966552734,0.2758420407772064,0.6776443719863892,-0.5359168648719788,0.5035783648490906,0.6786249279975891,0.19190120697021484,-0.7089725732803345
13,0.4035566449165344,0.7742409706115723,0.2716505825519562,0.7060997486114502,-0.514159619808197,0.4868912100791931,0.6639904379844666,0.2418346405029297,-0.7075539231300354
14,0.380131334066391,0.8099002838134766,0.27192938327789307,0.7382581830024719,-0.5005515217781067,0.4521317183971405,0.6389870047569275,0.3043096661567688,-0.7064639925956726
15,0.35251539945602417,0.8464102745056152,0.2747251093387604,0.7726878523826599,-0.49265342950820923,0.40030744671821594,0.6028483510017395,0.3719974160194397,-0.705826997756958
16,0.32318422198295593,0.881258487701416,0.27985498309135437,0.8058174252510071,-0.4853323996067047,0.33927977085113525,0.5600776672363281,0.43861472606658936,-0.7028016448020935
17,0.29416224360466003,0.912804126739502,0.28856444358825684,0.8341407179832458,-0.4767889976501465,0.2772752046585083,0.5170707702636719,0.5010336637496948,-0.6939762830734253
18,0.27212074398994446,0.937863826751709,0.302574098110199,0.8525693416595459,-0.4730600416660309,0.22212554514408112,0.48415473103523254,0.5549066662788391,-0.6765151619911194
19,0.2570480704307556,0.9565844535827637,0.3157063126564026,0.8648189306259155,-0.4716821014881134,0.1720588654279709,0.45695725083351135,0.5974401831626892,-0.6589804291725159
20,0.2498125433921814,0.9691667556762695,0.3261799216270447,0.8722577691078186,-0.4702511429786682,0.13427673280239105,0.4377272129058838,0.6282790899276733,-0.643164336681366
21,0.24785882234573364,0.9785704612731934,0.33829569816589355,0.8761057257652283,-0.4712327718734741,0.10187456756830215,0.4250800609588623,0.6553127765655518,-0.6243974566459656
