step,obs/agent/xarm7_ball_ee-0/qpos_0,obs/agent/xarm7_ball_ee-0/qpos_1,obs/agent/xarm7_ball_ee-0/qpos_2,obs/agent/xarm7_ball_ee-0/qpos_3,obs/agent/xarm7_ball_ee-0/qpos_4,obs/agent/xarm7_ball_ee-0/qpos_5,obs/agent/xarm7_ball_ee-0/qpos_6,obs/agent/xarm7_ball_ee-0/qpos_7
0,0.45495113730430603,-0.5662297010421753,0.07092370837926865,0.4681040942668915,0.09873023629188538,0.7921513319015503,0.18861360847949982,0.7310894727706909
1,0.42416083812713623,-0.5358774662017822,0.04098529741168022,0.44435080885887146,0.06904157251119614,0.7714370489120483,0.17390590906143188,0.731080949306488
2,0.3937681019306183,-0.5057151317596436,0.011265313252806664,0.4182368814945221,0.0397026464343071,0.7557540535926819,0.15365499258041382,0.7310919761657715
3,0.36325085163116455,-0.4755818545818329,-0.01814478076994419,0.39120566844940186,0.010786968283355236,0.7397956848144531,0.1317615956068039,0.731063187122345
4,0.3328171372413635,-0.44762006402015686,-0.045773833990097046,0.3647228479385376,-0.0159243606030941,0.7200970649719238,0.10905805230140686,0.7310291528701782
5,0.3021813631057739,-0.4352545738220215,-0.06391188502311707,0.337975412607193,-0.03792892396450043,0.7007349729537964,0.08680831640958786,0.7310125827789307
6,0.27244850993156433,-0.44394323229789734,-0.07798143476247787,0.3141205608844757,-0.04678894579410553,0.6818212866783142,0.07007546722888947,0.7309705018997192
7,0.24423299729824066,-0.448159784078598,-0.09812969714403152,0.2921750843524933,-0.036341868340969086,0.667285144329071,0.05824169144034386,0.7308441996574402
8,0.2330949306488037,-0.4606820046901703,-0.12093709409236908,0.2763364017009735,-0.011459882371127605,0.6602174639701843,0.05561850965023041,0.7307676076889038
9,0.24544326961040497,-0.4662574827671051,-0.14620812237262726,0.2624891400337219,0.01388454344123602,0.6580261588096619,0.06886052340269089,0.7307921051979065
10,0.2703172266483307,-0.4690086245536804,-0.17387786507606506,0.2564355731010437,0.03509813919663429,0.6641044020652771,0.07266518473625183,0.7308592796325684
11,0.2992289066314697,-0.47417593002319336,-0.20214693248271942,0.25930818915367126,0.05503490939736366,0.6669832468032837,0.07223092764616013,0.730884313583374
12,0.3285692036151886,-0.47541114687919617,-0.23008911311626434,0.25977686047554016,0.07033530622720718,0.6758535504341125,0.06504987180233002,0.7309650778770447
13,0.3578922152519226,-0.48175498843193054,-0.2584005296230316,0.24988676607608795,0.08368449658155441,0.6926339864730835,0.05197057127952576,0.7309730052947998
14,0.3871844410896301,-0.49123385548591614,-0.28722620010375977,0.24198675155639648,0.09743470698595047,0.7098510265350342,0.039949942380189896,0.7309253811836243
15,0.41561970114707947,-0.5052273869514465,-0.3161728084087372,0.23050366342067719,0.1113893911242485,0.7301186919212341,0.02768705040216446,0.7309098839759827
16,0.443903386592865,-0.5263271331787109,-0.34546276926994324,0.2206004112958908,0.1368766576051712,0.7451115250587463,0.01233141403645277,0.7307631969451904
17,0.4709511995315552,-0.5504619479179382,-0.3745899796485901,0.21120427548885345,0.16521678864955902,0.7490560412406921,-0.0075962841510772705,0.7307255268096924
18,0.49320632219314575,-0.5756860375404358,-0.4031042754650116,0.1945098340511322,0.19066496193408966,0.7620499134063721,-0.031104471534490585,0.7307390570640564
19,0.5134252309799194,-0.6036849021911621,-0.4294573664665222,0.1738877147436142,0.2077512890100479,0.7854492664337158,-0.052177395671606064,0.730761706829071
20,0.5370014309883118,-0.6326549649238586,-0.45245346426963806,0.15545654296875,0.21769076585769653,0.8093892931938171,-0.06860999017953873,0.7308303713798523
21,0.564083993434906,-0.6617032289505005,-0.47109779715538025,0.14094701409339905,0.2271030694246292,0.8313243985176086,-0.08076027780771255,0.7308754324913025
22,0.5926785469055176,-0.6904369592666626,-0.4804600775241852,0.13335669040679932,0.23107624053955078,0.8484722375869751,-0.08067387342453003,0.7309913039207458
23,0.6207846999168396,-0.7191776037216187,-0.48400306701660156,0.12108862400054932,0.23080968856811523,0.8615223169326782,-0.06979144364595413,0.730993926525116
24,0.6492218375205994,-0.7474437952041626,-0.4845387935638428,0.11562241613864899,0.23111818730831146,0.8646664023399353,-0.054191332310438156,0.7310039401054382
25,0.6766206622123718,-0.775238037109375,-0.48274290561676025,0.11068227142095566,0.23369847238063812,0.8601177930831909,-0.03680012375116348,0.7310000061988831
26,0.7034903764724731,-0.8012070059776306,-0.4784015417098999,0.10389667749404907,0.2423863708972931,0.8494776487350464,-0.021137937903404236,0.7309777140617371
