step,obs/agent/xarm7_ball_ee-0/qpos_0,obs/agent/xarm7_ball_ee-0/qpos_1,obs/agent/xarm7_ball_ee-0/qpos_2,obs/agent/xarm7_ball_ee-0/qpos_3,obs/agent/xarm7_ball_ee-0/qpos_4,obs/agent/xarm7_ball_ee-0/qpos_5,obs/agent/xarm7_ball_ee-0/qpos_6,obs/agent/xarm7_ball_ee-0/qpos_7
0,0.10494387149810791,-0.7419964671134949,0.41313636302948,1.0248199701309204,-0.22557562589645386,1.3015865087509155,-0.36452600359916687,0.7309718728065491
1,0.08214405179023743,-0.7108297944068909,0.3894652724266052,1.004493236541748,-0.2538410425186157,1.2731412649154663,-0.3448517322540283,0.730869710445404
2,0.0755876898765564,-0.6797183156013489,0.3686128258705139,0.984354555606842,-0.2800842523574829,1.2454197406768799,-0.31997185945510864,0.730871856212616
3,0.08272894471883774,-0.6492262482643127,0.3500094413757324,0.9634715914726257,-0.30512353777885437,1.2185981273651123,-0.29269522428512573,0.7308731079101562
4,0.0953013077378273,-0.6195924282073975,0.333383172750473,0.940986156463623,-0.3297343850135803,1.1932437419891357,-0.26421210169792175,0.7308777570724487
5,0.11066190153360367,-0.5906583070755005,0.31877538561820984,0.917151927947998,-0.35360968112945557,1.1692326068878174,-0.234979048371315,0.7308856248855591
6,0.13330361247062683,-0.562346339225769,0.30196574330329895,0.8939144611358643,-0.37488988041877747,1.1513447761535645,-0.2054220288991928,0.7308761477470398
7,0.16084027290344238,-0.5347388982772827,0.2853122353553772,0.8705825805664062,-0.39279502630233765,1.1487656831741333,-0.17576387524604797,0.7308632135391235
8,0.1890679895877838,-0.5095254778862,0.2737478017807007,0.8478123545646667,-0.4081108570098877,1.1532119512557983,-0.1460488736629486,0.7309473752975464
9,0.21793951094150543,-0.4882366359233856,0.2668552100658417,0.8248188495635986,-0.4173873960971832,1.16187584400177,-0.11632218211889267,0.73097825050354
10,0.24722899496555328,-0.47284573316574097,0.26215752959251404,0.8004752993583679,-0.41558605432510376,1.1735663414001465,-0.08658044040203094,0.7309948205947876
11,0.27686288952827454,-0.46526429057121277,0.25720280408859253,0.7753583192825317,-0.40428805351257324,1.1869838237762451,-0.05682933330535889,0.7309901118278503
12,0.3064520061016083,-0.46529388427734375,0.25410208106040955,0.7492213845252991,-0.38863810896873474,1.2051029205322266,-0.02707727439701557,0.7309839129447937
13,0.33617937564849854,-0.46582746505737305,0.25370559096336365,0.722780704498291,-0.3698522746562958,1.2235753536224365,0.002676613861694932,0.7310035228729248
14,0.36643660068511963,-0.45188552141189575,0.2538454830646515,0.6968629360198975,-0.35869693756103516,1.2395011186599731,0.03242223709821701,0.7309921383857727
15,0.3956770896911621,-0.4296412467956543,0.2587011754512787,0.6701028347015381,-0.3539270758628845,1.2508838176727295,0.06216758117079735,0.7310028076171875
16,0.4243621230125427,-0.4039266109466553,0.2689136266708374,0.6426345109939575,-0.34714141488075256,1.2527885437011719,0.09191269427537918,0.7310352325439453
17,0.4517536461353302,-0.37545046210289,0.28431570529937744,0.6145234107971191,-0.3375189006328583,1.2397879362106323,0.12165259569883347,0.7310462594032288
18,0.47857820987701416,-0.3457356095314026,0.30285000801086426,0.5857904553413391,-0.32531434297561646,1.2216235399246216,0.1513909250497818,0.7310510873794556
19,0.5034977197647095,-0.31564632058143616,0.32151761651039124,0.5565329790115356,-0.31379517912864685,1.2043472528457642,0.1811244934797287,0.7310604453086853
20,0.5246780514717102,-0.28585657477378845,0.34120896458625793,0.5270366072654724,-0.2988339960575104,1.189042091369629,0.2108597755432129,0.7310481071472168
21,0.545103907585144,-0.2583698332309723,0.3647741377353668,0.49732744693756104,-0.2767118513584137,1.1800462007522583,0.24059639871120453,0.7310616374015808
22,0.5607273578643799,-0.2408285290002823,0.38976773619651794,0.46732306480407715,-0.25457531213760376,1.194007158279419,0.2703133821487427,0.7311187982559204
23,0.5687390565872192,-0.24485929310321808,0.4134163558483124,0.4363333284854889,-0.23287102580070496,1.2204716205596924,0.30001503229141235,0.7311432957649231
24,0.5871401429176331,-0.25281915068626404,0.43482738733291626,0.4066087007522583,-0.21126672625541687,1.2485138177871704,0.32970041036605835,0.7312329411506653
25,0.6086276173591614,-0.2600553631782532,0.4526229798793793,0.37726688385009766,-0.19216075539588928,1.2778210639953613,0.3593646287918091,0.7312409281730652
26,0.6250722408294678,-0.27182164788246155,0.4609120488166809,0.34764260053634644,-0.1718815565109253,1.3073256015777588,0.3890387713909149,0.7311384677886963
27,0.6359656453132629,-0.28401029109954834,0.46850714087486267,0.3223888576030731,-0.1517934948205948,1.3298739194869995,0.42704784870147705,0.7311236262321472
28,0.6520283818244934,-0.2969211935997009,0.4853633642196655,0.31494197249412537,-0.146083801984787,1.3335249423980713,0.4827529489994049,0.7311923503875732
29,0.6742225289344788,-0.3102542757987976,0.5073267221450806,0.3064381778240204,-0.13920307159423828,1.3372927904129028,0.5410090088844299,0.7312424182891846
30,0.6997531056404114,-0.3244135081768036,0.5338452458381653,0.2968223989009857,-0.13080233335494995,1.3454914093017578,0.5954552888870239,0.7312817573547363
31,0.7257101535797119,-0.3357330858707428,0.5634331703186035,0.2852633595466614,-0.12154144048690796,1.3610941171646118,0.6400036811828613,0.7313427329063416
32,0.749057948589325,-0.34547749161720276,0.5935494899749756,0.27699902653694153,-0.11520260572433472,1.3790338039398193,0.6697108149528503,0.7312091588973999
33,0.7673234343528748,-0.34987545013427734,0.6247057318687439,0.27623096108436584,-0.11425305902957916,1.3917359113693237,0.6946696043014526,0.7311969995498657
34,0.7812122702598572,-0.34531936049461365,0.6554010510444641,0.2742335796356201,-0.12164276093244553,1.4058393239974976,0.7175208330154419,0.7312355637550354
35,0.7922292351722717,-0.3330742418766022,0.6850634217262268,0.2648165225982666,-0.1370391994714737,1.425438642501831,0.7369315028190613,0.7312262654304504
36,0.8020887970924377,-0.31874343752861023,0.7082175612449646,0.2702874541282654,-0.15499766170978546,1.4378992319107056,0.7499332427978516,0.7318587899208069
37,0.7963292598724365,-0.30627310276031494,0.7211304306983948,0.275285005569458,-0.17498931288719177,1.4536244869232178,0.7599000930786133,0.7316791415214539
38,0.7788386940956116,-0.29446086287498474,0.7288110852241516,0.27649977803230286,-0.20050735771656036,1.4719793796539307,0.7662144899368286,0.7314796447753906
39,0.7599559426307678,-0.2826492488384247,0.7296893000602722,0.27770206332206726,-0.22835466265678406,1.4907517433166504,0.7650238871574402,0.731520414352417
40,0.7406400442123413,-0.27040305733680725,0.7239851355552673,0.28100255131721497,-0.25674161314964294,1.5095351934432983,0.757926881313324,0.7314015030860901
41,0.7234876751899719,-0.25690796971321106,0.7123240828514099,0.28074339032173157,-0.2884206771850586,1.5311945676803589,0.7406877279281616,0.7312549352645874
42,0.7038115859031677,-0.24136115610599518,0.6984493136405945,0.2721439301967621,-0.3214157819747925,1.5566338300704956,0.7199814915657043,0.7310115694999695
43,0.6884656548500061,-0.2245940864086151,0.6806026101112366,0.26424849033355713,-0.34932729601860046,1.5821330547332764,0.6969354748725891,0.7313232421875
44,0.6760819554328918,-0.20894566178321838,0.6574392318725586,0.25397932529449463,-0.37653064727783203,1.609986662864685,0.6706144213676453,0.7306709885597229
45,0.6589774489402771,-0.1917821764945984,0.6316109895706177,0.2539680600166321,-0.39532729983329773,1.6266112327575684,0.6482222080230713,0.7316721677780151
46,0.6286938190460205,-0.1772969663143158,0.6068230271339417,0.2613673806190491,-0.4017862379550934,1.6318143606185913,0.6301340460777283,0.7311622500419617
47,0.5947980880737305,-0.16169850528240204,0.583247184753418,0.26859092712402344,-0.4085865020751953,1.6354334354400635,0.618144154548645,0.731201708316803
48,0.5618264079093933,-0.1450721025466919,0.557711124420166,0.2764168679714203,-0.4155472218990326,1.6386812925338745,0.604319155216217,0.7312105298042297
