step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.20735280215740204,0.13852918148040771,0.05699995905160904
1,-0.3446263372898102,-0.14439615607261658,0.05699991434812546
2,-0.34462612867355347,-0.14439626038074493,0.05699988082051277
3,-0.344626247882843,-0.14439620077610016,0.05699990689754486
4,-0.34462636709213257,-0.14439614117145538,0.05699992924928665
5,-0.3446263074874878,-0.14439617097377777,0.05699998140335083
6,-0.3446263372898102,-0.14439615607261658,0.056999921798706055
7,-0.34462612867355347,-0.14439626038074493,0.05699986219406128
8,-0.344626247882843,-0.14439620077610016,0.05699991434812546
9,-0.34462636709213257,-0.14439614117145538,0.05699991062283516
10,-0.3446263074874878,-0.14439617097377777,0.05699998885393143
11,-0.34462636709213257,-0.14439614117145538,0.05699992552399635
12,-0.3446263074874878,-0.14439617097377777,0.05699997767806053
13,-0.3446263372898102,-0.14439615607261658,0.056999921798706055
14,-0.34462612867355347,-0.14439626038074493,0.05699986219406128
15,-0.344626247882843,-0.14439620077610016,0.05699991062283516
16,-0.34462636709213257,-0.14439614117145538,0.05699991062283516
17,-0.34462615847587585,-0.14439624547958374,0.05699992924928665
18,-0.344626247882843,-0.14439618587493896,0.05699992552399635
19,-0.34462636709213257,-0.1443961262702942,0.056999921798706055
20,-0.3446263074874878,-0.14439617097377777,0.05699992552399635
21,-0.3446263372898102,-0.14439615607261658,0.05699992552399635
22,-0.34462612867355347,-0.14439626038074493,0.05699986591935158
23,-0.344626247882843,-0.14439620077610016,0.056999918073415756
24,-0.3446263372898102,-0.14439615607261658,0.05699991062283516
25,-0.34462612867355347,-0.14439626038074493,0.05699988082051277
26,-0.344626247882843,-0.14439620077610016,0.05699992924928665
27,-0.34462636709213257,-0.14439614117145538,0.056999921798706055
28,-0.3446263074874878,-0.14439617097377777,0.05699997767806053
29,-0.3446263372898102,-0.14439615607261658,0.056999921798706055
30,-0.34462612867355347,-0.14439626038074493,0.05699986219406128
31,-0.344626247882843,-0.14439620077610016,0.05699991434812546
32,-0.3446263372898102,-0.14439615607261658,0.05699990689754486
33,-0.34462612867355347,-0.14439624547958374,0.056999873369932175
34,-0.344626247882843,-0.14439618587493896,0.056999921798706055
35,-0.34462636709213257,-0.1443961262702942,0.056999921798706055
36,-0.34462615847587585,-0.14439624547958374,0.05699990689754486
