step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.34910473227500916,0.14209245145320892,0.057000208646059036
1,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
2,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
3,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
4,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
5,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
6,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
7,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
8,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
9,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
10,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
11,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
12,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
13,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
14,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
15,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
16,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
17,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
18,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
19,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
20,-0.21747642755508423,-0.14350295066833496,0.056999754160642624
21,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
22,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
23,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
24,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
25,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
26,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
27,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
28,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
29,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
30,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
31,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
32,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
33,-0.21747645735740662,-0.14350295066833496,0.056999754160642624
34,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
35,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
36,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
37,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
38,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
39,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
40,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
41,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
42,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
43,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
44,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
45,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
46,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
47,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
48,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
49,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
50,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
51,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
52,-0.21747642755508423,-0.14350295066833496,0.056999754160642624
53,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
54,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
55,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
56,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
57,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
58,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
59,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
60,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
61,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
62,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
63,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
64,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
65,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
66,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
67,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
68,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
69,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
70,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
71,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
72,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
73,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
74,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
75,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
76,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
77,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
78,-0.21747642755508423,-0.14350295066833496,0.056999754160642624
79,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
80,-0.21747642755508423,-0.14350295066833496,0.056999754160642624
81,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
82,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
83,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
84,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
85,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
86,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
87,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
88,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
89,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
90,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
91,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
92,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
93,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
94,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
95,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
96,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
97,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
98,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
99,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
100,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
101,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
102,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
103,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
104,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
105,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
106,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
107,-0.21747642755508423,-0.14350295066833496,0.05699976161122322
108,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
109,-0.21747645735740662,-0.14350295066833496,0.05699976533651352
110,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
111,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
112,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
113,-0.21747645735740662,-0.14350295066833496,0.05699976906180382
114,-0.21747642755508423,-0.14350295066833496,0.056999754160642624
115,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
116,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
117,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
118,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
119,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
120,-0.21747642755508423,-0.14350295066833496,0.05699975788593292
121,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
122,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
123,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
124,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
125,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
126,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
127,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
128,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
129,-0.21747642755508423,-0.14350295066833496,0.05699978023767471
130,-0.21747642755508423,-0.14350295066833496,0.05699976533651352
131,-0.21747642755508423,-0.14350295066833496,0.056999776512384415
132,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
133,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
134,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
135,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
136,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
137,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
138,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
139,-0.21747645735740662,-0.14350295066833496,0.05699975788593292
140,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
141,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
142,-0.21747644245624542,-0.14350296556949615,0.056999772787094116
143,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
144,-0.21747642755508423,-0.14350295066833496,0.05699976906180382
145,-0.21747645735740662,-0.14350295066833496,0.05699976161122322
146,-0.21747642755508423,-0.14350295066833496,0.056999772787094116
