step,box_theta_deg_0
0,292.9222412109375
1,292.92218017578125
2,292.9222106933594
3,292.9222412109375
4,292.9222412109375
5,292.9222412109375
6,292.9222106933594
7,292.9222106933594
8,292.9222412109375
9,292.9222106933594
10,292.9222106933594
11,292.92218017578125
12,292.9222106933594
13,292.9222412109375
14,292.9222106933594
15,292.9222106933594
16,292.9222106933594
17,292.9222412109375
18,292.9222106933594
19,292.9222106933594
20,292.92218017578125
21,292.9222106933594
22,292.9222412109375
23,292.9222106933594
24,292.9222106933594
25,292.9222412109375
26,292.9222106933594
27,292.9222106933594
28,292.9222412109375
29,292.92218017578125
30,292.9222106933594
31,292.9222106933594
32,292.9222412109375
33,292.9222106933594
34,292.9222106933594
35,292.9222106933594
36,292.9222412109375
37,292.9222717285156
38,292.9222106933594
39,292.9222106933594
40,292.9222106933594
41,292.9222106933594
42,292.9222106933594
43,292.9222106933594
44,292.9222412109375
45,292.9222106933594
46,292.9222106933594
47,292.9222106933594
48,292.9222106933594
49,292.9222106933594
50,292.9222106933594
51,292.9222412109375
52,292.9222106933594
53,292.9222106933594
54,292.9222106933594
55,292.9222106933594
56,292.9222412109375
57,292.9222717285156
58,292.9222106933594
59,292.92218017578125
60,292.9222106933594
61,292.9222106933594
62,292.9222106933594
63,292.9222106933594
64,292.9222106933594
65,292.9222106933594
66,292.9222106933594
67,292.9222106933594
68,292.9222106933594
69,292.9222106933594
70,292.9222106933594
71,292.9222106933594
72,292.9222106933594
73,292.9222106933594
74,292.9222106933594
75,292.9222106933594
76,292.9222412109375
77,292.9222106933594
78,293.98651123046875
79,296.0730285644531
80,299.43701171875
81,304.8406677246094
82,308.2532958984375
83,310.28643798828125
84,311.26690673828125
85,311.2733459472656
86,311.2734069824219
87,311.2733154296875
88,311.2733459472656
89,311.2734375
90,311.2733459472656
91,311.27337646484375
92,311.2733459472656
93,311.27337646484375
94,311.2733459472656
95,311.2733154296875
96,311.2733459472656
97,311.2733459472656
98,311.2733459472656
99,311.2733459472656
100,311.2733459472656
101,311.2733459472656
102,311.2733459472656
103,311.2733459472656
104,311.27337646484375
105,311.2733459472656
106,311.2733459472656
107,311.2734069824219
108,311.2733459472656
109,311.2733154296875
110,311.2733459472656
111,311.27337646484375
112,311.27337646484375
113,311.2733459472656
114,311.27337646484375
115,311.2734375
116,311.2733459472656
117,311.27337646484375
118,311.27337646484375
119,311.2734069824219
120,311.2733459472656
121,311.2733459472656
122,311.2733154296875
123,311.27337646484375
124,311.27337646484375
125,311.2733459472656
126,311.2733459472656
127,311.27337646484375
128,311.27337646484375
129,311.2734069824219
130,311.27337646484375
131,311.2734069824219
132,311.27337646484375
133,311.2733459472656
134,311.27337646484375
135,311.2733459472656
136,311.2734375
137,311.2733459472656
138,311.2733459472656
139,311.2733459472656
140,311.2733459472656
141,311.27337646484375
142,311.2733154296875
143,311.27337646484375
144,311.27337646484375
145,311.2733459472656
146,311.27337646484375
147,311.2733459472656
148,311.27337646484375
149,311.2734375
150,311.2733459472656
151,311.27337646484375
152,311.2734375
153,311.2733459472656
154,311.2734069824219
155,311.27337646484375
156,311.27337646484375
157,311.2734069824219
158,311.2733154296875
159,311.2733459472656
160,311.2733459472656
161,311.2733459472656
162,311.2733459472656
163,311.2733459472656
164,311.2733459472656
165,311.2733459472656
166,311.2733459472656
167,311.2733459472656
168,311.2733459472656
169,311.2733154296875
170,311.2734069824219
171,311.2733459472656
172,311.2733459472656
173,311.2733459472656
174,311.2733459472656
175,311.27337646484375
176,311.27337646484375
177,311.2734069824219
178,311.2733154296875
179,311.2733459472656
180,311.2734375
181,311.27337646484375
182,311.2733459472656
183,311.27337646484375
184,311.27337646484375
185,311.2733459472656
186,311.27337646484375
187,311.2734069824219
188,311.2733154296875
189,311.2733459472656
190,311.2734069824219
191,311.27337646484375
192,311.27337646484375
193,311.2734069824219
194,311.2733459472656
195,311.2733154296875
196,311.2734069824219
197,311.2734375
198,311.2733459472656
