step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.19078689813613892,-0.044196490198373795,-0.031000196933746338
1,0.1907864511013031,-0.04419653117656708,-0.03100033476948738
2,0.1907869279384613,-0.04419662058353424,-0.031000416725873947
3,0.1907869577407837,-0.044196635484695435,-0.031000353395938873
4,0.1907864212989807,-0.04419650882482529,-0.031000308692455292
5,0.1907869279384613,-0.04419657215476036,-0.031000345945358276
6,0.1907869279384613,-0.04419662058353424,-0.031000390648841858
7,0.1907869279384613,-0.04419652372598648,-0.03100017085671425
8,0.1907864212989807,-0.04419650882482529,-0.031000345945358276
9,0.1907869279384613,-0.04419657960534096,-0.03100017085671425
10,0.1907869577407837,-0.04419665038585663,-0.031000394374132156
11,0.1907869577407837,-0.044196657836437225,-0.03100031241774559
12,0.1907869279384613,-0.04419653117656708,-0.03100038692355156
13,0.1907869577407837,-0.044196564704179764,-0.03100019320845604
14,0.1907869279384613,-0.04419662803411484,-0.03100019320845604
15,0.1907864511013031,-0.04419655352830887,-0.031000282615423203
16,0.1907869279384613,-0.04419659450650215,-0.031000353395938873
17,0.1907864212989807,-0.044196467846632004,-0.031000308692455292
18,0.19078689813613892,-0.044196516275405884,-0.031000211834907532
19,0.1907864511013031,-0.04419654607772827,-0.031000278890132904
20,0.1907869577407837,-0.044196613132953644,-0.0310002900660038
21,0.1907869577407837,-0.044196613132953644,-0.031000185757875443
22,0.1907864212989807,-0.04419650882482529,-0.0310002900660038
23,0.1907869279384613,-0.04419657960534096,-0.031000301241874695
24,0.1907869577407837,-0.04419660568237305,-0.03100016713142395
25,0.1907864212989807,-0.04419650882482529,-0.031000304967164993
26,0.1907869279384613,-0.04419655352830887,-0.031000211834907532
27,0.1907869279384613,-0.04419659450650215,-0.03100038692355156
28,0.1907869577407837,-0.04419665038585663,-0.031000208109617233
29,0.19078689813613892,-0.044196516275405884,-0.03100021556019783
30,0.1907869279384613,-0.04419655352830887,-0.03100019320845604
31,0.1907869279384613,-0.04419659450650215,-0.031000293791294098
32,0.1907869279384613,-0.04419662058353424,-0.03100040927529335
33,0.1907869577407837,-0.04419664293527603,-0.031000297516584396
34,0.1907869577407837,-0.044196564704179764,-0.031000200659036636
35,0.1907864212989807,-0.04419646039605141,-0.0310002900660038
36,0.1907869279384613,-0.04419650137424469,-0.031000223010778427
37,0.1907869577407837,-0.044196564704179764,-0.03100018948316574
38,0.1907869577407837,-0.044196613132953644,-0.0310002900660038
39,0.1907869279384613,-0.04419650137424469,-0.03100019320845604
40,0.1907864212989807,-0.044196538627147675,-0.03100033476948738
41,0.1907864212989807,-0.04419646039605141,-0.031000293791294098
42,0.1907869279384613,-0.04419650137424469,-0.031000308692455292
43,0.1907869279384613,-0.04419655352830887,-0.03100016713142395
44,0.1907869577407837,-0.04419659823179245,-0.031000301241874695
45,0.1907869577407837,-0.04419660568237305,-0.03100016713142395
46,0.1907869577407837,-0.04419666901230812,-0.031000349670648575
47,0.1907869279384613,-0.04419657960534096,-0.031000200659036636
48,0.1907864511013031,-0.04419649392366409,-0.0310002863407135
49,0.1907869577407837,-0.04419666528701782,-0.031000293791294098
50,0.1907869279384613,-0.04419655352830887,-0.031000185757875443
51,0.1907869279384613,-0.04419659450650215,-0.0310002900660038
52,0.1907864511013031,-0.04419649392366409,-0.031000282615423203
53,0.1907864212989807,-0.04419650882482529,-0.031000353395938873
54,0.1907869577407837,-0.044196564704179764,-0.031000256538391113
55,0.1907869577407837,-0.04419660568237305,-0.031000178307294846
56,0.1907864212989807,-0.04419652372598648,-0.0310002863407135
57,0.1907869279384613,-0.04419659450650215,-0.031000297516584396
58,0.1907869577407837,-0.04419660568237305,-0.03100018948316574
59,0.19078689813613892,-0.044196516275405884,-0.031000208109617233
60,0.1907869279384613,-0.04419655352830887,-0.031000178307294846
