step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.21297770738601685,0.06954178214073181,-0.03100002184510231
1,0.21297770738601685,0.06954178959131241,-0.030999980866909027
2,0.21297776699066162,0.0695418119430542,-0.030999988317489624
3,0.21297770738601685,0.06954178214073181,-0.030999984592199326
4,0.21297770738601685,0.069541797041893,-0.03099996969103813
5,0.21297770738601685,0.069541797041893,-0.030999962240457535
6,0.21297776699066162,0.06954183429479599,-0.031000036746263504
7,0.21297770738601685,0.0695418044924736,-0.030999984592199326
8,0.21297770738601685,0.06954178214073181,-0.03099997341632843
9,0.21297776699066162,0.0695418044924736,-0.030999984592199326
10,0.21297770738601685,0.069541797041893,-0.03099997341632843
11,0.21297770738601685,0.0695418044924736,-0.030999984592199326
12,0.21297770738601685,0.06954178214073181,-0.030999980866909027
13,0.21297776699066162,0.0695418119430542,-0.030999984592199326
14,0.21297770738601685,0.06954178214073181,-0.030999980866909027
15,0.21297770738601685,0.0695418044924736,-0.030999965965747833
16,0.21297770738601685,0.06954178959131241,-0.030999962240457535
17,0.21297770738601685,0.06954178959131241,-0.031000036746263504
18,0.21297770738601685,0.06954178214073181,-0.030999980866909027
19,0.21297770738601685,0.069541797041893,-0.030999988317489624
20,0.21297770738601685,0.069541797041893,-0.030999988317489624
21,0.21297770738601685,0.069541797041893,-0.030999992042779922
22,0.21297770738601685,0.069541797041893,-0.030999965965747833
23,0.21297776699066162,0.0695418268442154,-0.031000033020973206
24,0.21297776699066162,0.0695418044924736,-0.030999958515167236
25,0.21297770738601685,0.06954178214073181,-0.03099995106458664
26,0.21297770738601685,0.06954178214073181,-0.03100001811981201
27,0.21297770738601685,0.0695418044924736,-0.030999984592199326
28,0.21297770738601685,0.06954178959131241,-0.030999984592199326
29,0.21297770738601685,0.069541797041893,-0.030999962240457535
30,0.21297770738601685,0.06954178959131241,-0.030999958515167236
31,0.21297770738601685,0.069541797041893,-0.031000033020973206
32,0.21297770738601685,0.069541797041893,-0.03099997341632843
33,0.21297776699066162,0.0695418119430542,-0.030999980866909027
34,0.21297770738601685,0.06954178214073181,-0.030999980866909027
35,0.21297770738601685,0.069541797041893,-0.030999962240457535
36,0.21297770738601685,0.069541797041893,-0.03099997714161873
37,0.21297770738601685,0.069541797041893,-0.030999988317489624
38,0.21297770738601685,0.06954178214073181,-0.030999958515167236
39,0.21297770738601685,0.0695418044924736,-0.031000036746263504
40,0.21297770738601685,0.06954178214073181,-0.03099997341632843
41,0.21297776699066162,0.0695418119430542,-0.030999984592199326
42,0.21297770738601685,0.06954178214073181,-0.030999980866909027
43,0.21297770738601685,0.069541797041893,-0.030999988317489624
44,0.21297770738601685,0.069541797041893,-0.030999984592199326
45,0.21297770738601685,0.069541797041893,-0.030999992042779922
46,0.21297770738601685,0.069541797041893,-0.030999988317489624
47,0.21297770738601685,0.069541797041893,-0.030999992042779922
48,0.21297770738601685,0.06954178214073181,-0.030999988317489624
