step,reward_pushpoint_0
0,0.05967018008232117
1,0.05539694428443909
2,0.050199955701828
3,0.044803887605667114
4,0.040080755949020386
5,0.03620919585227966
6,0.033151775598526
7,0.031043827533721924
8,0.030036568641662598
9,0.029756605625152588
10,0.029889434576034546
11,0.03021565079689026
12,0.03060486912727356
13,0.030934661626815796
14,0.031108051538467407
15,0.031192094087600708
16,0.031224757432937622
17,0.031197339296340942
18,0.031594306230545044
19,0.03273686766624451
20,0.03458687663078308
21,0.03691032528877258
22,0.03867936134338379
23,0.039438456296920776
24,0.039397984743118286
25,0.03900668025016785
26,0.03853902220726013
27,0.03816673159599304
28,0.038086891174316406
29,0.03850889205932617
30,0.03951948881149292
31,0.04113316535949707
32,0.042902588844299316
33,0.04475027322769165
34,0.046613603830337524
35,0.0482325553894043
36,0.04942622780799866
37,0.049913495779037476
38,0.05022349953651428
39,0.0502893328666687
40,0.049972981214523315
41,0.04942038655281067
42,0.0488775372505188
43,0.04828876256942749
44,0.047527313232421875
45,0.04656890034675598
46,0.04542821645736694
47,0.04410499334335327
48,0.0426425039768219
49,0.04115542769432068
50,0.039712876081466675
51,0.03825995326042175
52,0.0365639328956604
53,0.03464338183403015
54,0.03250223398208618
55,0.030095189809799194
56,0.027225762605667114
57,0.023983359336853027
58,0.02057608962059021
59,0.017406463623046875
60,0.014583617448806763
61,0.012113481760025024
62,0.01006343960762024
63,0.008423835039138794
64,0.007086306810379028
65,0.006002336740493774
66,0.005121678113937378
67,0.004415154457092285
68,0.0038740038871765137
69,0.003516972064971924
70,0.0033745765686035156
71,0.0035237669944763184
72,0.0038988590240478516
73,0.0044231116771698
74,0.005003154277801514
75,0.005456417798995972
76,0.005673646926879883
77,0.005691021680831909
78,0.0055949389934539795
79,0.0054454803466796875
80,0.005269229412078857
81,0.005076885223388672
82,0.0048749446868896484
83,0.004660516977310181
84,0.004435986280441284
85,0.0042084455490112305
86,0.003993093967437744
87,0.0037941038608551025
88,0.0036111772060394287
89,0.003441035747528076
90,0.0032813549041748047
91,0.0031356513500213623
92,0.003001868724822998
93,0.0028856992721557617
94,0.0027823150157928467
95,0.002688467502593994
96,0.0026011765003204346
97,0.0025221705436706543
98,0.0024518370628356934
99,0.0023929178714752197
100,0.0023411810398101807
101,0.002290666103363037
102,0.0022423267364501953
103,0.0021957755088806152
104,0.002151310443878174
105,0.0021094679832458496
106,0.002070516347885132
107,0.002031385898590088
108,0.00199320912361145
109,0.00195273756980896
110,0.0019053518772125244
111,0.0018477439880371094
112,0.0017749965190887451
113,0.0016961991786956787
114,0.0016185343265533447
115,0.0015417039394378662
116,0.0014657378196716309
117,0.0013910233974456787
118,0.00131949782371521
119,0.0012521743774414062
120,0.0011903941631317139
121,0.0011344552040100098
122,0.0010861456394195557
123,0.0010442733764648438
124,0.0010093450546264648
125,0.0009810328483581543
126,0.0009582638740539551
127,0.0009399056434631348
128,0.000926584005355835
129,0.0009178221225738525
130,0.0009128451347351074
131,0.0009109675884246826
132,0.0009118616580963135
133,0.0009155869483947754
134,0.0009209811687469482
135,0.0009275078773498535
136,0.0009350776672363281
137,0.0009429454803466797
138,0.0009492933750152588
139,0.000956803560256958
140,0.0009651482105255127
141,0.0009739995002746582
142,0.0009832382202148438
143,0.0009929239749908447
144,0.001003563404083252
145,0.0010152459144592285
146,0.0010284483432769775
147,0.0010429024696350098
148,0.0010585784912109375
149,0.00107535719871521
150,0.0010932981967926025
151,0.0011117160320281982
152,0.0011313259601593018
153,0.0011513829231262207
154,0.0011717677116394043
155,0.001192331314086914
156,0.001214444637298584
157,0.0012363791465759277
158,0.0012578368186950684
159,0.0012789368629455566
160,0.0012996494770050049
161,0.0013202130794525146
162,0.001340717077255249
163,0.001360774040222168
164,0.0013803839683532715
165,0.0014001131057739258
166,0.0014206171035766602
167,0.0014421939849853516
168,0.0014646351337432861
169,0.0014886260032653809
170,0.001515120267868042
171,0.0015438199043273926
172,0.0015747547149658203
173,0.0016087591648101807
174,0.0016456842422485352
175,0.0016817152500152588
176,0.0017146468162536621
177,0.0017472803592681885
178,0.0017742812633514404
179,0.0017943382263183594
180,0.0018142759799957275
181,0.0018286705017089844
182,0.0018363893032073975
183,0.001843959093093872
184,0.001855701208114624
185,0.0018723905086517334
186,0.0018891096115112305
187,0.001902848482131958
188,0.0019116699695587158
189,0.0019125938415527344
190,0.0019161403179168701
191,0.0019207000732421875
192,0.0018905103206634521
193,0.0017508864402770996
194,0.0016370117664337158
195,0.0015109479427337646
196,0.0013934671878814697
197,0.0012790262699127197
198,0.0012066364288330078
