step,reward_pushpoint_0
0,0.1905379593372345
1,0.22027897834777832
2,0.24950054287910461
3,0.27580052614212036
4,0.2976188063621521
5,0.3134666681289673
6,0.3232221007347107
7,0.32709401845932007
8,0.32419613003730774
9,0.31365668773651123
10,0.2961164116859436
11,0.27197641134262085
12,0.24487942457199097
13,0.21921813488006592
14,0.19757738709449768
15,0.1809229850769043
16,0.16904598474502563
17,0.16067945957183838
18,0.154371440410614
19,0.14888396859169006
20,0.14373373985290527
21,0.13944768905639648
22,0.13663166761398315
23,0.1359294354915619
24,0.13714775443077087
25,0.1391972303390503
26,0.14216265082359314
27,0.14463433623313904
28,0.1462121605873108
29,0.14657944440841675
30,0.14575457572937012
31,0.14403527975082397
32,0.14165979623794556
33,0.13864997029304504
34,0.1351151466369629
35,0.13128581643104553
36,0.1273621916770935
37,0.12345999479293823
38,0.11956506967544556
39,0.1157008707523346
40,0.11188557744026184
41,0.10822689533233643
42,0.10490921139717102
43,0.10197734832763672
44,0.09943106770515442
45,0.09732341766357422
46,0.09570178389549255
47,0.09454789757728577
48,0.09384170174598694
49,0.09359988570213318
50,0.09386101365089417
51,0.09446734189987183
52,0.09536653757095337
53,0.09640258550643921
54,0.09747794270515442
55,0.0985761284828186
56,0.09961715340614319
57,0.10087275505065918
58,0.10258769989013672
59,0.10501024127006531
60,0.10818123817443848
61,0.11197704076766968
62,0.1162361204624176
63,0.12071004509925842
64,0.1252303123474121
65,0.12954896688461304
66,0.13291621208190918
67,0.13521665334701538
68,0.13608619570732117
69,0.13598600029945374
70,0.13494044542312622
71,0.13313838839530945
72,0.13105913996696472
73,0.12871384620666504
74,0.12593960762023926
75,0.12246453762054443
76,0.11790955066680908
77,0.11266538500785828
78,0.10731270909309387
79,0.10195383429527283
80,0.09609323740005493
81,0.09011009335517883
82,0.08430376648902893
83,0.07861083745956421
84,0.07284876704216003
85,0.07316452264785767
86,0.0755314826965332
87,0.07773560285568237
88,0.0799073576927185
89,0.08174312114715576
90,0.0830947756767273
91,0.08380040526390076
92,0.08384343981742859
93,0.08326375484466553
94,0.08238908648490906
95,0.08150699734687805
96,0.08066219091415405
97,0.07983502745628357
98,0.07891738414764404
99,0.0778704285621643
100,0.07666370272636414
101,0.07529965043067932
102,0.07333171367645264
103,0.07159602642059326
104,0.06973186135292053
105,0.06713247299194336
106,0.06440728902816772
107,0.06139320135116577
108,0.05822435021400452
109,0.05491971969604492
110,0.05120059847831726
111,0.047590553760528564
112,0.0439029335975647
113,0.04011586308479309
114,0.03623822331428528
115,0.03277707099914551
116,0.029590845108032227
117,0.026598185300827026
118,0.023883283138275146
119,0.02121374011039734
120,0.018696308135986328
121,0.0162411630153656
122,0.013923555612564087
123,0.011790424585342407
124,0.009885698556900024
125,0.008188426494598389
126,0.007071495056152344
127,0.006192415952682495
128,0.005355536937713623
129,0.004598170518875122
130,0.003960698843002319
131,0.0034667253494262695
132,0.0031505823135375977
133,0.003051578998565674
134,0.002954155206680298
135,0.0028620660305023193
136,0.002764075994491577
137,0.0026584267616271973
138,0.0025512278079986572
139,0.002447783946990967
140,0.0023475587368011475
141,0.002250075340270996
142,0.002155900001525879
143,0.002065211534500122
144,0.001977980136871338
145,0.0018961727619171143
146,0.0018117129802703857
147,0.0017308294773101807
148,0.0016512572765350342
149,0.0015742182731628418
150,0.0014982521533966064
151,0.0014199912548065186
152,0.0013412535190582275
153,0.0012601017951965332
154,0.0011822283267974854
155,0.0011126399040222168
156,0.001046687364578247
157,0.0009732544422149658
158,0.0008996427059173584
159,0.0008297264575958252
160,0.0007416903972625732
161,0.0006165802478790283
162,0.0004971623420715332
163,0.0003916919231414795
164,0.00034803152084350586
165,0.00028190016746520996
166,0.00022837519645690918
167,0.00018802285194396973
168,0.00015741586685180664
169,0.00013384222984313965
170,0.00011530518531799316
171,0.0001004636287689209
172,8.845329284667969e-05
173,7.888674736022949e-05
174,7.128715515136719e-05
175,6.526708602905273e-05
176,6.0558319091796875e-05
177,5.689263343811035e-05
178,5.409121513366699e-05
179,5.2094459533691406e-05
180,5.075335502624512e-05
181,4.997849464416504e-05
182,4.9740076065063477e-05
183,4.991888999938965e-05
184,5.048513412475586e-05
185,5.131959915161133e-05
186,5.239248275756836e-05
187,5.364418029785156e-05
188,5.492568016052246e-05
189,5.614757537841797e-05
190,5.7071447372436523e-05
191,5.78463077545166e-05
192,5.829334259033203e-05
193,5.838274955749512e-05
194,5.8203935623168945e-05
195,5.78761100769043e-05
196,5.766749382019043e-05
197,5.772709846496582e-05
198,5.805492401123047e-05
