step,obs/agent/xarm7_ball_ee-0/qvel_0,obs/agent/xarm7_ball_ee-0/qvel_1,obs/agent/xarm7_ball_ee-0/qvel_2,obs/agent/xarm7_ball_ee-0/qvel_3,obs/agent/xarm7_ball_ee-0/qvel_4,obs/agent/xarm7_ball_ee-0/qvel_5,obs/agent/xarm7_ball_ee-0/qvel_6,obs/agent/xarm7_ball_ee-0/qvel_7
0,0.18729880452156067,0.03647494688630104,0.44529855251312256,0.48468315601348877,-0.40999022126197815,-0.43268680572509766,0.41525131464004517,-0.332535982131958
1,-0.3312479257583618,-0.07931262999773026,0.401018887758255,0.47484174370765686,-0.4125366806983948,-0.4279079735279083,0.41623175144195557,-0.05071510002017021
2,-0.26448044180870056,-0.04604285582900047,0.40916287899017334,0.47042354941368103,-0.4128062427043915,-0.42885854840278625,0.41630610823631287,-0.04386360943317413
3,-0.19531527161598206,-0.061933424323797226,0.41738423705101013,0.4699431359767914,-0.4126279354095459,-0.4288230538368225,0.41630619764328003,-0.04235105216503143
4,-0.09908740222454071,-0.11763672530651093,0.42498335242271423,0.4710753262042999,-0.41189947724342346,-0.42896485328674316,0.4163408577442169,-0.03975638002157211
5,0.06149854138493538,-0.2035214751958847,0.43561917543411255,0.4797840714454651,-0.4091654419898987,-0.4298337697982788,0.41674283146858215,-0.25546908378601074
6,0.15265196561813354,-0.2426496148109436,0.44453176856040955,0.48710235953330994,-0.4073297083377838,-0.43049708008766174,0.41671788692474365,-0.23043648898601532
7,0.26565858721733093,-0.2838153839111328,0.4536641240119934,0.4946514666080475,-0.4064553380012512,-0.4308765232563019,0.4164957106113434,-0.1647406965494156
8,0.24158650636672974,-0.16379815340042114,0.4586833417415619,0.485909640789032,-0.4058877229690552,-0.43045639991760254,0.41629230976104736,-0.08581501245498657
9,0.0882684513926506,0.015952246263623238,0.44646719098091125,0.47106602787971497,-0.40574339032173157,-0.4298431873321533,0.4161871075630188,-0.06870600581169128
10,-0.19209998846054077,0.06114044785499573,0.40314167737960815,0.469002902507782,-0.40673384070396423,-0.4308773875236511,0.4159955680370331,-0.10411965101957321
11,-0.34720003604888916,0.06683814525604248,0.32565444707870483,0.46752244234085083,-0.406070351600647,-0.4312528073787689,0.4153485596179962,-0.10942375659942627
