step,pushpoint_right_distance_0
0,0.31107038259506226
1,0.2947268784046173
2,0.2797895669937134
3,0.26601341366767883
4,0.2537479102611542
5,0.24262186884880066
6,0.23123517632484436
7,0.22133491933345795
8,0.21324346959590912
9,0.20650431513786316
10,0.201310396194458
11,0.19767844676971436
12,0.19564376771450043
13,0.19143542647361755
14,0.18324527144432068
15,0.1710880696773529
16,0.1581738144159317
17,0.14666497707366943
18,0.1375252902507782
19,0.1331179440021515
20,0.13305862247943878
21,0.1342483013868332
22,0.13062143325805664
23,0.1305350512266159
24,0.13803739845752716
25,0.14921994507312775
26,0.1562103033065796
27,0.15868687629699707
28,0.1574063003063202
29,0.1528247594833374
30,0.14608998596668243
31,0.13840213418006897
32,0.13313917815685272
33,0.13363349437713623
34,0.1394052654504776
35,0.14952534437179565
36,0.15790176391601562
37,0.1659722924232483
38,0.17376726865768433
39,0.1819712519645691
40,0.18947796523571014
41,0.1976274698972702
42,0.20705920457839966
43,0.2174752652645111
44,0.22958338260650635
45,0.23965464532375336
46,0.2500379979610443
47,0.26084819436073303
48,0.27150171995162964
49,0.2821461260318756
50,0.29126647114753723
51,0.2984214723110199
52,0.30376285314559937
53,0.3087296485900879
54,0.3134540617465973
55,0.31841087341308594
56,0.32327568531036377
57,0.32810619473457336
58,0.33275651931762695
59,0.3372862935066223
60,0.3415772616863251
61,0.34638512134552
62,0.35127896070480347
63,0.35526522994041443
64,0.35793939232826233
65,0.3588365316390991
66,0.35701537132263184
67,0.353455126285553
68,0.3489208221435547
69,0.34407150745391846
70,0.3383921980857849
71,0.33136841654777527
72,0.3238247036933899
73,0.31722670793533325
74,0.31123703718185425
75,0.3061721920967102
76,0.30150195956230164
77,0.29639238119125366
78,0.2904394567012787
79,0.28580400347709656
80,0.2828502655029297
81,0.2815309464931488
82,0.281548410654068
83,0.281912237405777
84,0.28216326236724854
85,0.2818789482116699
86,0.28551509976387024
87,0.2847774028778076
88,0.28291386365890503
89,0.2821417450904846
90,0.2781704068183899
91,0.2698184847831726
92,0.25858089327812195
93,0.24506022036075592
94,0.23062269389629364
95,0.2157129943370819
96,0.20013436675071716
97,0.1836237758398056
98,0.16637073457241058
99,0.14888545870780945
100,0.13213326036930084
101,0.11760512739419937
102,0.1066993698477745
103,0.1007557287812233
104,0.1011815294623375
105,0.10875824093818665
106,0.12283257395029068
107,0.13964995741844177
108,0.15320242941379547
109,0.16245248913764954
110,0.1702084243297577
111,0.1790400743484497
112,0.18928778171539307
113,0.2033175528049469
114,0.21959325671195984
115,0.23358237743377686
116,0.24045664072036743
117,0.2389322817325592
118,0.2326085865497589
119,0.22880002856254578
120,0.23068195581436157
121,0.2363560050725937
122,0.24152733385562897
123,0.24438732862472534
124,0.24674290418624878
125,0.25349029898643494
126,0.2639218270778656
127,0.28228673338890076
128,0.30991601943969727
129,0.33402690291404724
130,0.34917718172073364
131,0.3587142825126648
132,0.3600076735019684
133,0.35550981760025024
134,0.34921324253082275
135,0.34290286898612976
136,0.33806756138801575
137,0.335125595331192
138,0.32389986515045166
139,0.31256139278411865
140,0.308045357465744
141,0.31383904814720154
142,0.3302774727344513
143,0.3535849452018738
144,0.37758925557136536
145,0.4013615548610687
146,0.41498586535453796
147,0.4239519238471985
148,0.4304148554801941
149,0.4406045377254486
150,0.45448270440101624
151,0.4637414813041687
152,0.472232460975647
153,0.48534417152404785
154,0.4984082281589508
155,0.5017375946044922
156,0.48941534757614136
157,0.47780841588974
158,0.4741271138191223
159,0.4703438878059387
160,0.4658685326576233
161,0.45165568590164185
162,0.4371454119682312
163,0.4301706850528717
164,0.4422244727611542
165,0.44040703773498535
166,0.43896952271461487
167,0.4403526484966278
168,0.436024010181427
169,0.42591890692710876
170,0.4165939688682556
171,0.4218423366546631
172,0.43492525815963745
173,0.4443124234676361
174,0.45862385630607605
175,0.4689122438430786
176,0.4744514524936676
177,0.4714355170726776
178,0.4657916724681854
179,0.4550243616104126
180,0.444754421710968
181,0.434523344039917
182,0.4255431890487671
183,0.41659823060035706
184,0.4077633023262024
185,0.4025422930717468
186,0.3936707377433777
187,0.3859512209892273
188,0.3819322884082794
189,0.3770948648452759
190,0.37327685952186584
191,0.3704092502593994
192,0.36802640557289124
193,0.36717933416366577
194,0.3696095943450928
195,0.37454691529273987
196,0.3812579810619354
197,0.3899087607860565
198,0.4004996120929718
