step,pushpoint_right_distance_0
0,0.4201691150665283
1,0.17737483978271484
2,0.17025262117385864
3,0.1644558310508728
4,0.16000567376613617
5,0.15747828781604767
6,0.15560360252857208
7,0.15321631729602814
8,0.15068010985851288
9,0.14789631962776184
10,0.14728353917598724
11,0.14804066717624664
12,0.14843250811100006
13,0.14951451122760773
14,0.15051107108592987
15,0.15123644471168518
16,0.15419480204582214
17,0.15789301693439484
18,0.16007769107818604
19,0.16118358075618744
20,0.16243766248226166
21,0.160305917263031
22,0.15714579820632935
23,0.15146514773368835
24,0.1429840475320816
25,0.13435140252113342
26,0.12725722789764404
27,0.1221049502491951
28,0.12025858461856842
29,0.11848625540733337
30,0.11780102550983429
31,0.118008553981781
32,0.11929292231798172
33,0.12472431361675262
34,0.12922890484333038
35,0.13412626087665558
36,0.13928672671318054
37,0.1444721668958664
38,0.14647704362869263
39,0.14526546001434326
40,0.14008355140686035
41,0.13250941038131714
42,0.12952609360218048
43,0.1270897537469864
44,0.12469812482595444
45,0.12255948781967163
46,0.12073032557964325
47,0.1194598451256752
48,0.11812952160835266
49,0.11640922725200653
50,0.11386305838823318
51,0.11325688660144806
52,0.11396540701389313
53,0.1154383197426796
54,0.11715348064899445
55,0.12097428739070892
56,0.12507101893424988
57,0.1294100433588028
58,0.13452689349651337
59,0.14122921228408813
60,0.14994239807128906
61,0.16228872537612915
62,0.17735935747623444
63,0.19655443727970123
64,0.21920296549797058
65,0.244587704539299
66,0.269718736410141
67,0.29636430740356445
68,0.3241032660007477
69,0.35369083285331726
70,0.3825036883354187
71,0.41015133261680603
72,0.436554491519928
73,0.4641745388507843
74,0.4920109808444977
75,0.5189641118049622
76,0.5439231991767883
77,0.5655555725097656
78,0.5863763093948364
79,0.6047607660293579
80,0.6205745339393616
81,0.6352168917655945
82,0.649381697177887
83,0.6638144254684448
84,0.6780918836593628
85,0.6916624307632446
86,0.7035523653030396
87,0.7124813795089722
88,0.7185795307159424
89,0.7227534055709839
90,0.7250118851661682
91,0.7251445055007935
92,0.7238335609436035
93,0.7213214635848999
94,0.7173504829406738
95,0.7106831669807434
96,0.7003641128540039
97,0.6840233206748962
98,0.6604520082473755
99,0.6307110786437988
100,0.5963885188102722
101,0.5591999292373657
102,0.5204761028289795
103,0.48105689883232117
104,0.4261106848716736
105,0.3870181143283844
106,0.3697352111339569
107,0.35513144731521606
108,0.3413589596748352
109,0.3278038501739502
110,0.3151485025882721
111,0.3035832345485687
112,0.29478907585144043
113,0.289260596036911
114,0.2849341928958893
115,0.28244566917419434
116,0.2812260091304779
117,0.28138893842697144
118,0.28156548738479614
119,0.280659556388855
120,0.2782939672470093
121,0.2738117575645447
122,0.26746851205825806
123,0.2611458897590637
124,0.2553810775279999
125,0.24840886890888214
126,0.2404685616493225
127,0.2319064885377884
128,0.22106944024562836
129,0.21171453595161438
130,0.2033405750989914
131,0.19621731340885162
132,0.19087833166122437
133,0.18675988912582397
134,0.18229475617408752
135,0.17663446068763733
136,0.17139896750450134
137,0.16728834807872772
138,0.16355067491531372
139,0.16005633771419525
140,0.15713606774806976
141,0.15698425471782684
142,0.15866997838020325
143,0.1607077568769455
144,0.16253139078617096
145,0.16455891728401184
146,0.16650821268558502
147,0.16770869493484497
148,0.16800887882709503
149,0.16838663816452026
150,0.17030493915081024
151,0.17399458587169647
152,0.17757661640644073
153,0.18084405362606049
154,0.18370133638381958
155,0.18613006174564362
156,0.1873946636915207
157,0.18778075277805328
158,0.18891967833042145
159,0.19191233813762665
160,0.19625450670719147
161,0.20132096111774445
162,0.20753957331180573
163,0.2182147353887558
164,0.2306799441576004
165,0.24237100780010223
166,0.2537652850151062
167,0.26843225955963135
168,0.28143492341041565
169,0.29470035433769226
170,0.30329570174217224
171,0.3090967535972595
172,0.3201247453689575
173,0.3340905010700226
174,0.3502439558506012
175,0.36798128485679626
176,0.38696667551994324
177,0.4068903625011444
178,0.42813000082969666
179,0.4506724774837494
180,0.47307059168815613
181,0.49518850445747375
182,0.5169419646263123
183,0.5381577610969543
184,0.5582002997398376
185,0.5780870318412781
186,0.5973166227340698
187,0.6159436106681824
188,0.6337065100669861
189,0.6481457948684692
190,0.6620803475379944
191,0.6746115684509277
192,0.68654465675354
193,0.6975427865982056
194,0.7097011208534241
195,0.7205744385719299
196,0.7316028475761414
197,0.7415450811386108
198,0.7500532269477844
