step,pushpoint_right_distance_0
0,0.5006770491600037
1,0.24463751912117004
2,0.24264821410179138
3,0.2440142184495926
4,0.2445935308933258
5,0.23904062807559967
6,0.22507444024085999
7,0.20910435914993286
8,0.18956305086612701
9,0.16875362396240234
10,0.15215753018856049
11,0.14704348146915436
12,0.147227942943573
13,0.14328224956989288
14,0.1373549848794937
15,0.1377115249633789
16,0.13768552243709564
17,0.13843479752540588
18,0.1394556164741516
19,0.1387670636177063
20,0.1406594216823578
21,0.14051270484924316
22,0.14324676990509033
23,0.14323388040065765
24,0.14160655438899994
25,0.15116119384765625
26,0.16268542408943176
27,0.18174220621585846
28,0.19882959127426147
29,0.21115994453430176
30,0.22254987061023712
31,0.23326563835144043
32,0.24215619266033173
33,0.24578192830085754
34,0.2536427974700928
35,0.25944775342941284
36,0.26871582865715027
37,0.2817416489124298
38,0.2964727580547333
39,0.3122169077396393
40,0.32658275961875916
41,0.33969593048095703
42,0.3523312211036682
43,0.36234140396118164
44,0.37218940258026123
45,0.3821794390678406
46,0.3857210874557495
47,0.3891060948371887
48,0.3884894847869873
49,0.3928143084049225
50,0.3997100293636322
51,0.41359570622444153
52,0.43019795417785645
53,0.44340991973876953
54,0.45504650473594666
55,0.4659208357334137
56,0.4757736623287201
57,0.48493602871894836
58,0.49527767300605774
59,0.5070632696151733
60,0.5198289752006531
61,0.5332303643226624
62,0.5429889559745789
63,0.5464304685592651
64,0.5435040593147278
65,0.5359879732131958
66,0.5248310565948486
67,0.5146217346191406
68,0.5065048933029175
69,0.499798983335495
70,0.4912611246109009
71,0.4796702563762665
72,0.4675014019012451
73,0.4620814025402069
74,0.4619964361190796
75,0.46002763509750366
76,0.4543440043926239
77,0.4483770430088043
78,0.4401429295539856
79,0.4190862476825714
80,0.3867766857147217
81,0.3514777421951294
82,0.3155057728290558
83,0.2780700623989105
84,0.24213169515132904
85,0.21167829632759094
86,0.21306878328323364
87,0.21246188879013062
88,0.22110828757286072
89,0.22508695721626282
90,0.2279582917690277
91,0.2435062825679779
92,0.2609504461288452
93,0.27555498480796814
94,0.28583309054374695
95,0.2884279191493988
96,0.2860463261604309
97,0.282703697681427
98,0.27850428223609924
99,0.27343058586120605
100,0.2700434625148773
101,0.2685668468475342
102,0.26880723237991333
103,0.2704911530017853
104,0.2732573449611664
105,0.27630317211151123
106,0.278572142124176
107,0.2803240418434143
108,0.27990788221359253
109,0.27914121747016907
110,0.279259592294693
111,0.2793145179748535
112,0.27805617451667786
113,0.2759808897972107
114,0.27470433712005615
115,0.27513331174850464
116,0.27854326367378235
117,0.2829951345920563
118,0.28758740425109863
119,0.2911083996295929
120,0.29582148790359497
121,0.3028959035873413
122,0.309562623500824
123,0.3132937550544739
124,0.3151310086250305
125,0.31771987676620483
126,0.32122930884361267
127,0.3237079083919525
128,0.33109724521636963
129,0.34432199597358704
130,0.35599762201309204
131,0.3631569743156433
132,0.36160603165626526
133,0.3561040461063385
134,0.35453000664711
135,0.36144113540649414
136,0.37220296263694763
137,0.382165789604187
138,0.38827383518218994
139,0.39292752742767334
140,0.39841896295547485
141,0.4025011360645294
142,0.4055681824684143
143,0.4087793827056885
144,0.4124181866645813
145,0.4136386215686798
146,0.4123220145702362
147,0.40895989537239075
148,0.40249788761138916
149,0.3959445059299469
150,0.3915083408355713
151,0.38706669211387634
152,0.3826943337917328
153,0.37981337308883667
154,0.37890300154685974
155,0.38171303272247314
156,0.38710281252861023
157,0.3935742974281311
158,0.40302327275276184
159,0.41623401641845703
160,0.42987170815467834
161,0.44280505180358887
162,0.45193561911582947
163,0.45740807056427
164,0.4624367654323578
165,0.4684305489063263
166,0.47455310821533203
167,0.4793170690536499
168,0.4805101454257965
169,0.47951748967170715
170,0.48086610436439514
171,0.4860664904117584
172,0.49209246039390564
173,0.49726051092147827
174,0.5041226744651794
175,0.5136335492134094
176,0.5249469876289368
177,0.5376599431037903
178,0.5486230850219727
179,0.5572440028190613
180,0.565813422203064
181,0.5772013664245605
182,0.5929903984069824
183,0.6100348830223083
184,0.6261517405509949
185,0.6406514048576355
186,0.6560351848602295
187,0.6748232841491699
188,0.6975852251052856
189,0.724115252494812
190,0.7543284296989441
191,0.7862886786460876
192,0.8187360167503357
193,0.8514618873596191
194,0.8851948380470276
195,0.9191698431968689
196,0.9518718123435974
197,0.9805320501327515
198,1.004189372062683
