step,initial_pushpoint_by_left_0,initial_pushpoint_by_left_1,initial_pushpoint_by_left_2
93,-0.383561372756958,-0.1268504410982132,0.05700000002980232
94,-0.383561372756958,-0.1268504410982132,0.05700000002980232
95,-0.383561372756958,-0.1268504410982132,0.05700000002980232
96,-0.383561372756958,-0.1268504410982132,0.05700000002980232
97,-0.383561372756958,-0.1268504410982132,0.05700000002980232
98,-0.383561372756958,-0.1268504410982132,0.05700000002980232
99,-0.383561372756958,-0.1268504410982132,0.05700000002980232
100,-0.383561372756958,-0.1268504410982132,0.05700000002980232
101,-0.383561372756958,-0.1268504410982132,0.05700000002980232
102,-0.383561372756958,-0.1268504410982132,0.05700000002980232
103,-0.383561372756958,-0.1268504410982132,0.05700000002980232
104,-0.383561372756958,-0.1268504410982132,0.05700000002980232
105,-0.383561372756958,-0.1268504410982132,0.05700000002980232
106,-0.383561372756958,-0.1268504410982132,0.05700000002980232
107,-0.383561372756958,-0.1268504410982132,0.05700000002980232
108,-0.383561372756958,-0.1268504410982132,0.05700000002980232
109,-0.383561372756958,-0.1268504410982132,0.05700000002980232
110,-0.383561372756958,-0.1268504410982132,0.05700000002980232
111,-0.383561372756958,-0.1268504410982132,0.05700000002980232
112,-0.383561372756958,-0.1268504410982132,0.05700000002980232
113,-0.383561372756958,-0.1268504410982132,0.05700000002980232
114,-0.383561372756958,-0.1268504410982132,0.05700000002980232
115,-0.383561372756958,-0.1268504410982132,0.05700000002980232
116,-0.383561372756958,-0.1268504410982132,0.05700000002980232
117,-0.383561372756958,-0.1268504410982132,0.05700000002980232
118,-0.383561372756958,-0.1268504410982132,0.05700000002980232
119,-0.383561372756958,-0.1268504410982132,0.05700000002980232
120,-0.383561372756958,-0.1268504410982132,0.05700000002980232
121,-0.383561372756958,-0.1268504410982132,0.05700000002980232
122,-0.383561372756958,-0.1268504410982132,0.05700000002980232
123,-0.383561372756958,-0.1268504410982132,0.05700000002980232
124,-0.383561372756958,-0.1268504410982132,0.05700000002980232
125,-0.383561372756958,-0.1268504410982132,0.05700000002980232
126,-0.383561372756958,-0.1268504410982132,0.05700000002980232
127,-0.383561372756958,-0.1268504410982132,0.05700000002980232
128,-0.383561372756958,-0.1268504410982132,0.05700000002980232
129,-0.383561372756958,-0.1268504410982132,0.05700000002980232
130,-0.383561372756958,-0.1268504410982132,0.05700000002980232
131,-0.383561372756958,-0.1268504410982132,0.05700000002980232
132,-0.383561372756958,-0.1268504410982132,0.05700000002980232
133,-0.383561372756958,-0.1268504410982132,0.05700000002980232
134,-0.383561372756958,-0.1268504410982132,0.05700000002980232
135,-0.383561372756958,-0.1268504410982132,0.05700000002980232
136,-0.383561372756958,-0.1268504410982132,0.05700000002980232
137,-0.383561372756958,-0.1268504410982132,0.05700000002980232
138,-0.383561372756958,-0.1268504410982132,0.05700000002980232
139,-0.383561372756958,-0.1268504410982132,0.05700000002980232
140,-0.383561372756958,-0.1268504410982132,0.05700000002980232
141,-0.383561372756958,-0.1268504410982132,0.05700000002980232
142,-0.383561372756958,-0.1268504410982132,0.05700000002980232
143,-0.383561372756958,-0.1268504410982132,0.05700000002980232
144,-0.383561372756958,-0.1268504410982132,0.05700000002980232
145,-0.383561372756958,-0.1268504410982132,0.05700000002980232
146,-0.383561372756958,-0.1268504410982132,0.05700000002980232
147,-0.383561372756958,-0.1268504410982132,0.05700000002980232
148,-0.383561372756958,-0.1268504410982132,0.05700000002980232
149,-0.383561372756958,-0.1268504410982132,0.05700000002980232
150,-0.383561372756958,-0.1268504410982132,0.05700000002980232
151,-0.383561372756958,-0.1268504410982132,0.05700000002980232
152,-0.383561372756958,-0.1268504410982132,0.05700000002980232
153,-0.383561372756958,-0.1268504410982132,0.05700000002980232
154,-0.383561372756958,-0.1268504410982132,0.05700000002980232
155,-0.383561372756958,-0.1268504410982132,0.05700000002980232
156,-0.383561372756958,-0.1268504410982132,0.05700000002980232
157,-0.383561372756958,-0.1268504410982132,0.05700000002980232
158,-0.383561372756958,-0.1268504410982132,0.05700000002980232
159,-0.383561372756958,-0.1268504410982132,0.05700000002980232
160,-0.383561372756958,-0.1268504410982132,0.05700000002980232
161,-0.383561372756958,-0.1268504410982132,0.05700000002980232
162,-0.383561372756958,-0.1268504410982132,0.05700000002980232
163,-0.383561372756958,-0.1268504410982132,0.05700000002980232
164,-0.383561372756958,-0.1268504410982132,0.05700000002980232
165,-0.383561372756958,-0.1268504410982132,0.05700000002980232
166,-0.383561372756958,-0.1268504410982132,0.05700000002980232
167,-0.383561372756958,-0.1268504410982132,0.05700000002980232
168,-0.383561372756958,-0.1268504410982132,0.05700000002980232
169,-0.383561372756958,-0.1268504410982132,0.05700000002980232
170,-0.383561372756958,-0.1268504410982132,0.05700000002980232
171,-0.383561372756958,-0.1268504410982132,0.05700000002980232
172,-0.383561372756958,-0.1268504410982132,0.05700000002980232
173,-0.383561372756958,-0.1268504410982132,0.05700000002980232
174,-0.383561372756958,-0.1268504410982132,0.05700000002980232
175,-0.383561372756958,-0.1268504410982132,0.05700000002980232
176,-0.383561372756958,-0.1268504410982132,0.05700000002980232
177,-0.383561372756958,-0.1268504410982132,0.05700000002980232
178,-0.383561372756958,-0.1268504410982132,0.05700000002980232
179,-0.383561372756958,-0.1268504410982132,0.05700000002980232
180,-0.383561372756958,-0.1268504410982132,0.05700000002980232
181,-0.383561372756958,-0.1268504410982132,0.05700000002980232
182,-0.383561372756958,-0.1268504410982132,0.05700000002980232
183,-0.383561372756958,-0.1268504410982132,0.05700000002980232
184,-0.383561372756958,-0.1268504410982132,0.05700000002980232
185,-0.383561372756958,-0.1268504410982132,0.05700000002980232
186,-0.383561372756958,-0.1268504410982132,0.05700000002980232
187,-0.383561372756958,-0.1268504410982132,0.05700000002980232
188,-0.383561372756958,-0.1268504410982132,0.05700000002980232
189,-0.383561372756958,-0.1268504410982132,0.05700000002980232
190,-0.383561372756958,-0.1268504410982132,0.05700000002980232
191,-0.383561372756958,-0.1268504410982132,0.05700000002980232
192,-0.383561372756958,-0.1268504410982132,0.05700000002980232
193,-0.383561372756958,-0.1268504410982132,0.05700000002980232
194,-0.383561372756958,-0.1268504410982132,0.05700000002980232
195,-0.383561372756958,-0.1268504410982132,0.05700000002980232
196,-0.383561372756958,-0.1268504410982132,0.05700000002980232
197,-0.383561372756958,-0.1268504410982132,0.05700000002980232
198,-0.383561372756958,-0.1268504410982132,0.05700000002980232
