step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.1385217010974884,0.08494669944047928,0.05699985474348068
1,-0.4112667739391327,-0.07158095389604568,0.05700007453560829
2,-0.4112667739391327,-0.07158095389604568,0.05700008571147919
3,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
4,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
5,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
6,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
7,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
8,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
9,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
10,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
11,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
12,-0.4112667739391327,-0.07158095389604568,0.05700008571147919
13,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
14,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
15,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
16,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
17,-0.4112667739391327,-0.07158095389604568,0.057000141590833664
18,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
19,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
20,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
21,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
22,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
23,-0.4112667739391327,-0.07158095389604568,0.05700007453560829
24,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
25,-0.4112667739391327,-0.07158095389604568,0.05700012296438217
26,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
27,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
28,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
29,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
30,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
31,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
32,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
33,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
34,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
35,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
36,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
37,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
38,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
39,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
40,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
41,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
42,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
43,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
44,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
45,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
46,-0.4112667739391327,-0.07158095389604568,0.05700008571147919
47,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
48,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
49,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
50,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
51,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
52,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
53,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
54,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
55,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
56,-0.4112667739391327,-0.07158095389604568,0.05700008571147919
57,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
58,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
59,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
60,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
61,-0.4112667739391327,-0.07158095389604568,0.05700007453560829
62,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
63,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
64,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
65,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
66,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
67,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
68,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
69,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
70,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
71,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
72,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
73,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
74,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
75,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
76,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
77,-0.4112667739391327,-0.07158095389604568,0.057000141590833664
78,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
79,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
80,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
81,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
82,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
83,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
84,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
85,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
86,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
87,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
88,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
89,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
90,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
91,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
92,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
93,-0.4112667739391327,-0.07158095389604568,0.057000115513801575
94,-0.4112667739391327,-0.07158095389604568,0.05700008571147919
95,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
96,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
97,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
98,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
99,-0.4112667739391327,-0.07158095389604568,0.057000141590833664
100,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
101,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
102,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
103,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
104,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
105,-0.4112667739391327,-0.07158095389604568,0.05700007826089859
106,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
107,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
108,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
109,-0.4112667739391327,-0.07158095389604568,0.057000141590833664
110,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
111,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
112,-0.4112667441368103,-0.07158095389604568,0.05700009688735008
113,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
114,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
115,-0.4112667739391327,-0.07158095389604568,0.05700008198618889
116,-0.4112667739391327,-0.07158095389604568,0.057000093162059784
117,-0.4112667739391327,-0.07158095389604568,0.05700011923909187
118,-0.4112667441368103,-0.07158095389604568,0.057000093162059784
119,-0.4112667739391327,-0.07158095389604568,0.057000137865543365
120,-0.4112667739391327,-0.07158095389604568,0.057000089436769485
121,-0.4106542468070984,-0.07186073809862137,0.05699988082051277
122,-0.40920162200927734,-0.07210174202919006,0.05699997767806053
123,-0.40841084718704224,-0.07221688330173492,0.05700002238154411
124,-0.40798312425613403,-0.07228526473045349,0.05700017511844635
125,-0.4075506031513214,-0.07239479571580887,0.05700010433793068
126,-0.40680330991744995,-0.07208219170570374,0.05699964985251427
127,-0.4065306484699249,-0.07210921496152878,0.05700007453560829
128,-0.406200110912323,-0.07212550938129425,0.05700007453560829
129,-0.4058395028114319,-0.0721457451581955,0.05700013414025307
130,-0.40549060702323914,-0.0721890851855278,0.057000141590833664
131,-0.4051034450531006,-0.07222031056880951,0.05700009688735008
132,-0.404822438955307,-0.07226913422346115,0.057000141590833664
133,-0.4048062562942505,-0.07227207720279694,0.056999966502189636
134,-0.4048057794570923,-0.0722726508975029,0.05700010806322098
135,-0.4048057794570923,-0.0722726508975029,0.05700011923909187
136,-0.4048057794570923,-0.0722726508975029,0.057000141590833664
137,-0.4048057794570923,-0.0722726508975029,0.05700012668967247
138,-0.4048057794570923,-0.0722726508975029,0.05700008198618889
139,-0.4048057794570923,-0.0722726434469223,0.057000093162059784
140,-0.4048057794570923,-0.0722726434469223,0.05700010433793068
141,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
142,-0.4048057794570923,-0.0722726434469223,0.05700013041496277
143,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
144,-0.4048057794570923,-0.0722726434469223,0.05700012668967247
145,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
146,-0.4048057794570923,-0.0722726434469223,0.05700010061264038
147,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
148,-0.4048057794570923,-0.0722726434469223,0.05700009688735008
149,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
150,-0.4048057794570923,-0.0722726434469223,0.05700012296438217
151,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
152,-0.4048057794570923,-0.0722726434469223,0.05700012296438217
153,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
154,-0.4048057794570923,-0.0722726434469223,0.05700012296438217
155,-0.4048057794570923,-0.0722726434469223,0.05700010806322098
156,-0.4048057794570923,-0.0722726434469223,0.05700012296438217
157,-0.4048057794570923,-0.0722726434469223,0.05700010433793068
158,-0.4048057794570923,-0.0722726434469223,0.05700011923909187
159,-0.4048057794570923,-0.0722726434469223,0.05700010433793068
160,-0.4048057794570923,-0.0722726434469223,0.05700011923909187
161,-0.4048057794570923,-0.0722726434469223,0.05700010061264038
162,-0.4048057794570923,-0.0722726434469223,0.05700011923909187
163,-0.4048057794570923,-0.0722726434469223,0.05700012668967247
164,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
165,-0.4048057794570923,-0.0722726434469223,0.05700013041496277
166,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
167,-0.4048057794570923,-0.0722726434469223,0.05700010061264038
168,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
169,-0.4048057794570923,-0.0722726434469223,0.05700010061264038
170,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
171,-0.4048057794570923,-0.0722726434469223,0.05700010061264038
172,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
173,-0.4048057794570923,-0.0722726434469223,0.05700009688735008
174,-0.4048057794570923,-0.0722726434469223,0.057000115513801575
175,-0.4048057794570923,-0.0722726434469223,0.05700012668967247
176,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
177,-0.4048057794570923,-0.0722726434469223,0.05700012668967247
178,-0.4048057794570923,-0.0722726434469223,0.057000111788511276
179,-0.4048057794570923,-0.0722726434469223,0.05700012668967247
