step,current_pushpoint_by_right_0,current_pushpoint_by_right_1,current_pushpoint_by_right_2
0,-0.29577112197875977,0.1545068919658661,0.05700017884373665
1,-0.2619624137878418,-0.1581394374370575,0.056999657303094864
2,-0.2619624137878418,-0.1581394374370575,0.056999802589416504
3,-0.2619624137878418,-0.1581394374370575,0.05699978023767471
4,-0.2619624435901642,-0.1581394523382187,0.056999657303094864
5,-0.2619624435901642,-0.1581394523382187,0.0569998100399971
6,-0.2619624435901642,-0.1581394523382187,0.056999657303094864
7,-0.2619624733924866,-0.1581394523382187,0.05699978023767471
8,-0.2619624733924866,-0.1581394523382187,0.056999802589416504
9,-0.2619624435901642,-0.1581394523382187,0.05699978023767471
10,-0.2619624435901642,-0.1581394523382187,0.056999772787094116
11,-0.2619624435901642,-0.1581394523382187,0.05699976533651352
12,-0.2619624733924866,-0.1581394523382187,0.05699983239173889
13,-0.2619624733924866,-0.1581394523382187,0.056999776512384415
14,-0.2619624435901642,-0.1581394523382187,0.05699978023767471
15,-0.2619624435901642,-0.1581394523382187,0.05699976906180382
16,-0.2619624435901642,-0.1581394523382187,0.05699976161122322
17,-0.2619624435901642,-0.1581394523382187,0.05699978768825531
18,-0.2619624435901642,-0.1581394523382187,0.056999776512384415
19,-0.2619624435901642,-0.1581394523382187,0.05699976906180382
20,-0.2619624435901642,-0.1581394523382187,0.05699976161122322
21,-0.2619624435901642,-0.1581394523382187,0.0569998100399971
22,-0.2619624435901642,-0.1581394523382187,0.056999657303094864
23,-0.2619624435901642,-0.1581394523382187,0.05699978396296501
24,-0.2619624435901642,-0.1581394523382187,0.056999802589416504
25,-0.2619624435901642,-0.1581394523382187,0.05699978396296501
26,-0.2619624435901642,-0.1581394523382187,0.056999772787094116
27,-0.2619624435901642,-0.1581394523382187,0.056999653577804565
28,-0.2619624435901642,-0.1581394523382187,0.05699978023767471
29,-0.2619624435901642,-0.1581394523382187,0.0569998063147068
30,-0.2619624435901642,-0.1581394523382187,0.05699978023767471
31,-0.2619624435901642,-0.1581394523382187,0.056999772787094116
32,-0.2619624435901642,-0.1581394523382187,0.056999653577804565
33,-0.2619624435901642,-0.1581394374370575,0.05699978023767471
34,-0.2619624435901642,-0.1581394374370575,0.056999776512384415
35,-0.2619624435901642,-0.1581394374370575,0.05699976906180382
36,-0.2619624435901642,-0.1581394374370575,0.05699976161122322
37,-0.2619624435901642,-0.1581394523382187,0.05699978396296501
38,-0.2619624733924866,-0.1581394523382187,0.056999657303094864
39,-0.2619624733924866,-0.1581394523382187,0.05699978396296501
40,-0.2619624733924866,-0.1581394523382187,0.0569998063147068
41,-0.2619624733924866,-0.1581394523382187,0.056999772787094116
42,-0.2619624733924866,-0.1581394523382187,0.056999653577804565
43,-0.2619624733924866,-0.1581394523382187,0.05699978023767471
44,-0.2619624733924866,-0.1581394523382187,0.05699978023767471
45,-0.2619624733924866,-0.1581394523382187,0.05699976906180382
46,-0.2619624733924866,-0.1581394523382187,0.05699976161122322
47,-0.2619624733924866,-0.1581394523382187,0.05699978396296501
48,-0.2619624733924866,-0.1581394523382187,0.056999776512384415
49,-0.2619624733924866,-0.1581394523382187,0.05699976533651352
50,-0.2619624733924866,-0.1581394523382187,0.05699976161122322
51,-0.2619624435901642,-0.1581394374370575,0.05699978023767471
52,-0.2619624733924866,-0.1581394523382187,0.056999657303094864
53,-0.2619624733924866,-0.15813946723937988,0.05699978396296501
54,-0.26196250319480896,-0.1581394523382187,0.05699966475367546
55,-0.26196250319480896,-0.1581394523382187,0.05699983611702919
56,-0.26196253299713135,-0.15813946723937988,0.05699966847896576
57,-0.26196253299713135,-0.1581399291753769,0.05699969455599785
58,-0.26196256279945374,-0.15813946723937988,0.05699967220425606
59,-0.26196256279945374,-0.15813946723937988,0.05699966475367546
60,-0.26196253299713135,-0.15813994407653809,0.05699969828128815
61,-0.26196253299713135,-0.15813994407653809,0.05699972063302994
62,-0.26196253299713135,-0.15813994407653809,0.05699971318244934
63,-0.26196253299713135,-0.15813946723937988,0.05699982866644859
64,-0.26196253299713135,-0.15813994407653809,0.05699969455599785
65,-0.26196253299713135,-0.15813994407653809,0.05699969828128815
66,-0.26196253299713135,-0.15813994407653809,0.05699971690773964
67,-0.26196253299713135,-0.15813994407653809,0.05699971318244934
68,-0.26196253299713135,-0.1581399291753769,0.056999702006578445
69,-0.26196253299713135,-0.1581399291753769,0.05699969455599785
70,-0.26196253299713135,-0.1581399291753769,0.05699971690773964
71,-0.26196250319480896,-0.1581394523382187,0.05699975788593292
72,-0.26196250319480896,-0.1581394523382187,0.05699978396296501
73,-0.26196250319480896,-0.1581394523382187,0.056999653577804565
74,-0.26196250319480896,-0.1581394523382187,0.05699966475367546
75,-0.26242944598197937,-0.15935787558555603,0.05700384080410004
76,-0.2655996084213257,-0.16577190160751343,0.05700184404850006
77,-0.2683172821998596,-0.17159584164619446,0.05701204016804695
78,-0.26533958315849304,-0.18424561619758606,0.05701932683587074
79,-0.2583569884300232,-0.19783152639865875,0.05699993297457695
80,-0.25396573543548584,-0.20699332654476166,0.05699993297457695
81,-0.2520904242992401,-0.2099449187517166,0.05699998885393143
82,-0.2514718174934387,-0.21174342930316925,0.05703506991267204
83,-0.24933430552482605,-0.21546512842178345,0.05703628063201904
84,-0.24528589844703674,-0.21854332089424133,0.057039424777030945
85,-0.24056851863861084,-0.21859201788902283,0.05699992924928665
86,-0.23981958627700806,-0.21859288215637207,0.05699963495135307
87,-0.2398194670677185,-0.21859236061573029,0.05699964240193367
88,-0.2398195117712021,-0.21859285235404968,0.05699971690773964
89,-0.23981955647468567,-0.21859286725521088,0.05699968338012695
90,-0.2398194670677185,-0.21859236061573029,0.056999705731868744
91,-0.2398195117712021,-0.21859285235404968,0.056999675929546356
92,-0.23981955647468567,-0.21859286725521088,0.056999675929546356
93,-0.2398194521665573,-0.21859236061573029,0.05699967220425606
94,-0.2398194968700409,-0.2185928374528885,0.05699967220425606
95,-0.23981955647468567,-0.21859286725521088,0.05699969083070755
96,-0.23981943726539612,-0.2185923457145691,0.05699968710541725
97,-0.2398194670677185,-0.21859236061573029,0.056999675929546356
98,-0.23981952667236328,-0.21859285235404968,0.056999702006578445
99,-0.23981957137584686,-0.21859286725521088,0.05699969083070755
100,-0.2398194670677185,-0.2185923457145691,0.05699966102838516
101,-0.2398195117712021,-0.2185928374528885,0.05699971318244934
102,-0.23981955647468567,-0.21859286725521088,0.056999679654836655
103,-0.2398194521665573,-0.21859236061573029,0.05699966847896576
104,-0.2398194968700409,-0.2185928374528885,0.05699966847896576
105,-0.23981955647468567,-0.21859286725521088,0.05699969083070755
106,-0.23981943726539612,-0.2185923457145691,0.05699968338012695
107,-0.2398194968700409,-0.21859236061573029,0.05699964985251427
108,-0.23981954157352448,-0.21859286725521088,0.05699967220425606
109,-0.23981943726539612,-0.2185923457145691,0.05699964240193367
110,-0.2398194670677185,-0.21859236061573029,0.05699968338012695
111,-0.23981952667236328,-0.21859285235404968,0.05699970945715904
112,-0.23981957137584686,-0.21859286725521088,0.056999702006578445
113,-0.2398194670677185,-0.2185923457145691,0.05699969455599785
114,-0.2398194968700409,-0.21859285235404968,0.05699969455599785
115,-0.23981955647468567,-0.21859286725521088,0.05699970945715904
116,-0.23981943726539612,-0.2185923457145691,0.056999679654836655
117,-0.2398194968700409,-0.21859236061573029,0.05699964612722397
118,-0.23981955647468567,-0.21859286725521088,0.05699969455599785
119,-0.23981943726539612,-0.2185923457145691,0.05699964240193367
120,-0.2398194968700409,-0.21859237551689148,0.056999653577804565
121,-0.23981955647468567,-0.21859286725521088,0.056999705731868744
122,-0.23981958627700806,-0.21859288215637207,0.05699971690773964
123,-0.2398194968700409,-0.21859236061573029,0.05699964240193367
124,-0.23981954157352448,-0.21859285235404968,0.05699971690773964
125,-0.23981943726539612,-0.2185923457145691,0.056999653577804565
126,-0.2398194819688797,-0.2185928374528885,0.05699969828128815
127,-0.2398195117712021,-0.21859237551689148,0.056999679654836655
128,-0.23981955647468567,-0.21859286725521088,0.056999702006578445
129,-0.23981961607933044,-0.21859288215637207,0.05699971690773964
130,-0.2398195117712021,-0.21859236061573029,0.05699966102838516
131,-0.23981955647468567,-0.21859286725521088,0.05699971690773964
132,-0.23981943726539612,-0.2185923457145691,0.05699968338012695
133,-0.2398194670677185,-0.21859236061573029,0.05699967220425606
134,-0.23981952667236328,-0.21859285235404968,0.056999675929546356
135,-0.23981942236423492,-0.2185923308134079,0.05699966847896576
136,-0.23981961607933044,-0.21859288215637207,0.056999724358320236
137,-0.2398194968700409,-0.21859237551689148,0.05699963867664337
138,-0.23981955647468567,-0.21859286725521088,0.05699967220425606
139,-0.23981943726539612,-0.2185923457145691,0.05699966847896576
140,-0.2398194968700409,-0.21859236061573029,0.05699966102838516
141,-0.23981954157352448,-0.21859285235404968,0.05699971318244934
142,-0.23981943726539612,-0.2185923457145691,0.056999679654836655
143,-0.2398194670677185,-0.21859236061573029,0.05699964612722397
144,-0.23981954157352448,-0.21859285235404968,0.05699969455599785
145,-0.23981942236423492,-0.2185923308134079,0.05699964240193367
146,-0.2398194670677185,-0.21859236061573029,0.056999679654836655
147,-0.2398195117712021,-0.21859237551689148,0.05699964985251427
148,-0.23981958627700806,-0.21859286725521088,0.05699969828128815
149,-0.2398194670677185,-0.2185923457145691,0.05699964612722397
150,-0.2398195117712021,-0.2185928374528885,0.05699972063302994
151,-0.23981940746307373,-0.2185923308134079,0.056999653577804565
152,-0.2398194670677185,-0.2185923457145691,0.05699966475367546
153,-0.2398194968700409,-0.2185928374528885,0.05699971690773964
154,-0.23981954157352448,-0.21859286725521088,0.05699970945715904
155,-0.23981958627700806,-0.21859288215637207,0.05699969083070755
156,-0.2398194670677185,-0.21859236061573029,0.056999653577804565
157,-0.23981952667236328,-0.21859285235404968,0.056999705731868744
158,-0.23981942236423492,-0.2185923308134079,0.056999705731868744
159,-0.2398194670677185,-0.21859236061573029,0.05699966475367546
160,-0.2398195117712021,-0.21859285235404968,0.05699971690773964
161,-0.23981955647468567,-0.21859286725521088,0.05699970945715904
162,-0.23981943726539612,-0.2185923457145691,0.056999679654836655
163,-0.2398194968700409,-0.21859236061573029,0.05699966847896576
164,-0.23981954157352448,-0.21859285235404968,0.05699969083070755
165,-0.23981943726539612,-0.2185923457145691,0.05699963867664337
166,-0.2398194819688797,-0.21859236061573029,0.056999675929546356
167,-0.23981952667236328,-0.21859285235404968,0.056999705731868744
168,-0.23981957137584686,-0.21859286725521088,0.05699971690773964
169,-0.2398194670677185,-0.21859236061573029,0.05699966102838516
170,-0.2398195117712021,-0.21859285235404968,0.05699971690773964
171,-0.23981955647468567,-0.21859286725521088,0.056999679654836655
172,-0.2398194670677185,-0.21859236061573029,0.056999705731868744
173,-0.2398195117712021,-0.21859285235404968,0.05699967220425606
174,-0.23981955647468567,-0.21859286725521088,0.056999675929546356
175,-0.2398194521665573,-0.21859236061573029,0.05699967220425606
176,-0.2398194968700409,-0.2185928374528885,0.05699967220425606
177,-0.23981955647468567,-0.21859286725521088,0.05699969083070755
178,-0.23981943726539612,-0.2185923457145691,0.05699968338012695
179,-0.2398194968700409,-0.2185928374528885,0.05699970945715904
180,-0.23981955647468567,-0.21859286725521088,0.05699969828128815
181,-0.23981943726539612,-0.2185923457145691,0.05699969083070755
182,-0.2398194670677185,-0.2185928374528885,0.05699969455599785
183,-0.23981952667236328,-0.21859285235404968,0.05699970945715904
184,-0.23981957137584686,-0.21859286725521088,0.056999705731868744
185,-0.2398194670677185,-0.2185923457145691,0.05699966847896576
186,-0.2398195117712021,-0.2185928374528885,0.05699966847896576
187,-0.23981955647468567,-0.21859286725521088,0.05699968710541725
188,-0.23981943726539612,-0.2185923457145691,0.05699968338012695
189,-0.2398194968700409,-0.21859236061573029,0.05699964985251427
190,-0.23981955647468567,-0.21859286725521088,0.05699969828128815
191,-0.23981943726539612,-0.2185923457145691,0.05699964612722397
192,-0.2398194968700409,-0.21859236061573029,0.056999679654836655
193,-0.23981954157352448,-0.21859286725521088,0.05699970945715904
194,-0.23981958627700806,-0.21859288215637207,0.05699969083070755
195,-0.2398194670677185,-0.21859236061573029,0.056999657303094864
196,-0.23981952667236328,-0.21859285235404968,0.056999705731868744
197,-0.23981942236423492,-0.2185923308134079,0.056999702006578445
198,-0.2398194670677185,-0.21859236061573029,0.05699966475367546
