step,obs/agent/xarm7_ball_ee-0/qpos_0,obs/agent/xarm7_ball_ee-0/qpos_1,obs/agent/xarm7_ball_ee-0/qpos_2,obs/agent/xarm7_ball_ee-0/qpos_3,obs/agent/xarm7_ball_ee-0/qpos_4,obs/agent/xarm7_ball_ee-0/qpos_5,obs/agent/xarm7_ball_ee-0/qpos_6,obs/agent/xarm7_ball_ee-0/qpos_7
0,0.1492699384689331,-0.5170822739601135,-0.34054362773895264,0.3777131140232086,0.00982547365128994,1.4180973768234253,0.42837297916412354,0.7306964993476868
1,0.11974060535430908,-0.48687538504600525,-0.37029507756233215,0.39993780851364136,-0.013981872238218784,1.3883002996444702,0.40363484621047974,0.7307798266410828
2,0.0903821811079979,-0.45715856552124023,-0.4001339375972748,0.42266830801963806,-0.03576406091451645,1.358316421508789,0.3818517029285431,0.7307878732681274
3,0.06085463985800743,-0.42763662338256836,-0.4300259053707123,0.4394352436065674,-0.056786999106407166,1.3282761573791504,0.3627336025238037,0.7308495044708252
4,0.030982069671154022,-0.3980901539325714,-0.4599575102329254,0.4459204375743866,-0.07750092446804047,1.2982121706008911,0.34145092964172363,0.7308673858642578
5,0.001108665717765689,-0.3689117133617401,-0.4899948835372925,0.43388447165489197,-0.08195431530475616,1.2682758569717407,0.33478108048439026,0.7307856678962708
6,-0.02461874671280384,-0.3389022946357727,-0.5198814868927002,0.4188465476036072,-0.07694782316684723,1.2391796112060547,0.3317936062812805,0.7307400107383728
7,-0.04091745615005493,-0.3094525635242462,-0.5468980073928833,0.405256450176239,-0.07413062453269958,1.2120301723480225,0.33925652503967285,0.7308363914489746
8,-0.036736130714416504,-0.2808476984500885,-0.5662110447883606,0.39202725887298584,-0.07382265478372574,1.1913530826568604,0.3556702136993408,0.73105788230896
9,-0.015695011243224144,-0.25327062606811523,-0.5731315016746521,0.3871385157108307,-0.06904412806034088,1.1713160276412964,0.37922772765159607,0.7311698198318481
10,0.010903253220021725,-0.2289956957101822,-0.5672311186790466,0.3939286470413208,-0.06717292964458466,1.1480170488357544,0.40555819869041443,0.7312209010124207
11,0.038478005677461624,-0.2136070728302002,-0.5497881174087524,0.40736040472984314,-0.07420676946640015,1.1236801147460938,0.4333250820636749,0.7312625646591187
12,0.06484965980052948,-0.20629286766052246,-0.5341278910636902,0.42273491621017456,-0.0934009775519371,1.1016684770584106,0.4610148072242737,0.7312406301498413
13,0.08835440874099731,-0.2073758840560913,-0.5143406391143799,0.44508713483810425,-0.11411505937576294,1.0786453485488892,0.48834723234176636,0.7311504483222961
14,0.1115340068936348,-0.20570948719978333,-0.4934590756893158,0.47256362438201904,-0.13162446022033691,1.052440881729126,0.5145101547241211,0.7311161160469055
15,0.13650138676166534,-0.19271087646484375,-0.47413745522499084,0.5013919472694397,-0.14390873908996582,1.026039481163025,0.5371577143669128,0.7311434745788574
16,0.16071176528930664,-0.171929731965065,-0.46522215008735657,0.5287321209907532,-0.16584128141403198,0.9990548491477966,0.555397629737854,0.7311650514602661
17,0.18648314476013184,-0.15632864832878113,-0.463930606842041,0.5554639101028442,-0.18079806864261627,0.9741531610488892,0.5613292455673218,0.7310482859611511
18,0.2121591418981552,-0.15127414464950562,-0.47346851229667664,0.581375777721405,-0.19834144413471222,0.9540403485298157,0.5683631300926208,0.7310211658477783
19,0.23875688016414642,-0.15025967359542847,-0.48915520310401917,0.6077457666397095,-0.21616195142269135,0.9550743699073792,0.5869132876396179,0.7310298085212708
20,0.26956841349601746,-0.13860313594341278,-0.5153595805168152,0.6316033005714417,-0.228303462266922,0.9815424084663391,0.6002050638198853,0.7312150597572327
21,0.2982201874256134,-0.11927510052919388,-0.5416131019592285,0.6436977386474609,-0.2467326819896698,1.010749101638794,0.602098822593689,0.731347918510437
22,0.32634472846984863,-0.10217401385307312,-0.5648941993713379,0.6369651556015015,-0.24212056398391724,1.0402294397354126,0.5867125391960144,0.7312846183776855
23,0.35175442695617676,-0.09415069967508316,-0.5703597068786621,0.627109169960022,-0.26416027545928955,1.0703721046447754,0.5736500024795532,0.7313863039016724
24,0.385040283203125,-0.08416710048913956,-0.5886898636817932,0.6094948053359985,-0.24345779418945312,1.0996953248977661,0.5442848205566406,0.7312033772468567
25,0.4113702178001404,-0.08131571114063263,-0.59467613697052,0.595826268196106,-0.22878259420394897,1.1287912130355835,0.5151964426040649,0.7311500906944275
26,0.44330671429634094,-0.07147249579429626,-0.6083875298500061,0.5889946222305298,-0.201055645942688,1.1538703441619873,0.48580747842788696,0.7310940623283386
27,0.4749335050582886,-0.05395364761352539,-0.628635585308075,0.5771996378898621,-0.17419131100177765,1.1701759099960327,0.45745033025741577,0.731107234954834
28,0.5054707527160645,-0.03120800107717514,-0.6524152755737305,0.5768557786941528,-0.15250003337860107,1.1716302633285522,0.43092218041419983,0.7310258746147156
