step,obs/agent/xarm7_ball_ee-0/qpos_0,obs/agent/xarm7_ball_ee-0/qpos_1,obs/agent/xarm7_ball_ee-0/qpos_2,obs/agent/xarm7_ball_ee-0/qpos_3,obs/agent/xarm7_ball_ee-0/qpos_4,obs/agent/xarm7_ball_ee-0/qpos_5,obs/agent/xarm7_ball_ee-0/qpos_6,obs/agent/xarm7_ball_ee-0/qpos_7
0,0.36490410566329956,-0.5393772125244141,-0.01499485969543457,1.2237610816955566,0.3600183427333832,0.9290865659713745,-0.4163435995578766,0.7308722734451294
1,0.3880883455276489,-0.5081833004951477,0.002589927753433585,1.2109098434448242,0.34053316712379456,0.8996418118476868,-0.38703498244285583,0.7308269739151001
2,0.41342300176620483,-0.47866684198379517,0.028146207332611084,1.194777488708496,0.3177350163459778,0.8701609373092651,-0.3575459122657776,0.7308413982391357
3,0.4379585087299347,-0.44914424419403076,0.05614352971315384,1.1759358644485474,0.29289594292640686,0.8408420085906982,-0.3279866576194763,0.7308521270751953
4,0.4613019824028015,-0.4201148450374603,0.08499430119991302,1.1560627222061157,0.26670631766319275,0.8115800619125366,-0.2983829379081726,0.7308623194694519
5,0.4846651554107666,-0.3912328779697418,0.11416465044021606,1.1382296085357666,0.24003185331821442,0.7822540998458862,-0.2687534689903259,0.7308579087257385
6,0.5067910552024841,-0.3632279634475708,0.14393606781959534,1.1186778545379639,0.21297279000282288,0.7527000904083252,-0.23911426961421967,0.7308626174926758
7,0.5293012857437134,-0.3346160650253296,0.173627108335495,1.1002684831619263,0.18656006455421448,0.723143994808197,-0.2095063179731369,0.7308420538902283
8,0.5523192286491394,-0.30665335059165955,0.20343106985092163,1.085762619972229,0.16149592399597168,0.6936339735984802,-0.17995889484882355,0.7308275699615479
9,0.5751320123672485,-0.2811538577079773,0.2333652675151825,1.0718783140182495,0.13636671006679535,0.6640040874481201,-0.15046170353889465,0.7308254241943359
10,0.5960472822189331,-0.2572827935218811,0.26356980204582214,1.0591931343078613,0.11020306497812271,0.6343938708305359,-0.12098614871501923,0.7308365106582642
11,0.6143813729286194,-0.23450812697410583,0.2938218414783478,1.0502804517745972,0.08333901315927505,0.6048312187194824,-0.0915161669254303,0.730843186378479
12,0.6299454569816589,-0.21398694813251495,0.32405611872673035,1.0461819171905518,0.05649319663643837,0.5753074884414673,-0.06205720081925392,0.7308483719825745
13,0.6433996558189392,-0.19689629971981049,0.354108601808548,1.0452524423599243,0.0307777002453804,0.545726478099823,-0.03262675181031227,0.7308439612388611
14,0.6544209718704224,-0.18323001265525818,0.3841666281223297,1.0455081462860107,0.006580148357897997,0.5160852074623108,-0.003235621377825737,0.7308446764945984
15,0.6621583700180054,-0.1745247095823288,0.41413795948028564,1.0467721223831177,-0.01610259711742401,0.48654302954673767,0.026096412912011147,0.7308582067489624
16,0.6650747060775757,-0.1704929620027542,0.4440310001373291,1.0492675304412842,-0.038386981934309006,0.45698636770248413,0.05531692132353783,0.7308925986289978
17,0.6618824601173401,-0.16896258294582367,0.47317302227020264,1.0501590967178345,-0.059747278690338135,0.4273279905319214,0.08427468687295914,0.7309325933456421
18,0.6533420085906982,-0.16747786104679108,0.5000389814376831,1.048411250114441,-0.08056746423244476,0.3977724015712738,0.11288020759820938,0.7309650778770447
19,0.6410975456237793,-0.16454961895942688,0.5207813382148743,1.0446221828460693,-0.10105737298727036,0.36834657192230225,0.1405259668827057,0.7310295701026917
20,0.6268782615661621,-0.15918324887752533,0.5316393375396729,1.0414636135101318,-0.12037685513496399,0.3390498757362366,0.16665273904800415,0.7310928702354431
21,0.609977126121521,-0.15141251683235168,0.5340148210525513,1.04121994972229,-0.13855315744876862,0.3097994327545166,0.191107839345932,0.7311428189277649
22,0.5909075736999512,-0.14213337004184723,0.5290489196777344,1.043055534362793,-0.15507568418979645,0.2806227505207062,0.2134690135717392,0.7311924695968628
23,0.5698931813240051,-0.1327659636735916,0.5183406472206116,1.0465595722198486,-0.16782353818416595,0.25163689255714417,0.23391437530517578,0.7312310934066772
24,0.5479485988616943,-0.12310649454593658,0.5028518438339233,1.049611210823059,-0.1750638782978058,0.22262325882911682,0.252915620803833,0.7312620282173157
25,0.5230242609977722,-0.11160843819379807,0.48735401034355164,1.0501428842544556,-0.18273356556892395,0.1938709169626236,0.2732031047344208,0.7312653064727783
26,0.49594154953956604,-0.09905198216438293,0.474407434463501,1.0556844472885132,-0.18928535282611847,0.1667051464319229,0.2943512499332428,0.7312456965446472
27,0.4665994346141815,-0.08849331736564636,0.46719855070114136,1.0660847425460815,-0.1954706460237503,0.14271733164787292,0.3162826895713806,0.731205940246582
28,0.43879956007003784,-0.07800024747848511,0.46318331360816956,1.0748928785324097,-0.2012503445148468,0.12303783744573593,0.3375875651836395,0.7311920523643494
29,0.4132324159145355,-0.0650651603937149,0.4614039957523346,1.0818400382995605,-0.20552633702754974,0.11027152091264725,0.3584762513637543,0.7311713099479675
30,0.387921005487442,-0.053664788603782654,0.4648756682872772,1.087959885597229,-0.20730601251125336,0.11029039323329926,0.3777698278427124,0.7311373353004456
31,0.3676598370075226,-0.04497593641281128,0.467968225479126,1.093897819519043,-0.20346492528915405,0.11815956979990005,0.3917578160762787,0.7311404943466187
32,0.3501514196395874,-0.03791504725813866,0.4699786305427551,1.1019642353057861,-0.1970873326063156,0.12961076200008392,0.4013754427433014,0.7311434745788574
33,0.3336314558982849,-0.03176996111869812,0.47167330980300903,1.113240122795105,-0.1893298327922821,0.14187535643577576,0.4083382785320282,0.7311341166496277
34,0.3173413872718811,-0.026701193302869797,0.4723322093486786,1.1268227100372314,-0.18261010944843292,0.151748925447464,0.41280123591423035,0.7311429381370544
35,0.29991739988327026,-0.022256789728999138,0.4720092713832855,1.142091989517212,-0.17847782373428345,0.15949968993663788,0.4145415425300598,0.7311611771583557
36,0.2805704176425934,-0.019161328673362732,0.4720114469528198,1.161881685256958,-0.17568077147006989,0.1623576581478119,0.4171980321407318,0.7311269044876099
37,0.26135674118995667,-0.015805477276444435,0.4718342125415802,1.182930827140808,-0.1727488934993744,0.16186659038066864,0.4213322401046753,0.7311161160469055
38,0.24249421060085297,-0.010635541751980782,0.47111955285072327,1.2033547163009644,-0.171525776386261,0.15990063548088074,0.4262021481990814,0.731126606464386
39,0.22335268557071686,-0.004526582080870867,0.4700685143470764,1.2236348390579224,-0.1717025339603424,0.15605877339839935,0.43260717391967773,0.7311245799064636
40,0.2029416710138321,2.193938234995585e-05,0.4693566560745239,1.2443749904632568,-0.17321915924549103,0.1493309587240219,0.44085368514060974,0.7311093211174011
41,0.18127280473709106,0.0016857964219525456,0.46904727816581726,1.265845775604248,-0.17569416761398315,0.13965293765068054,0.45112374424934387,0.7310946583747864
42,0.1585153490304947,-0.0005599774303846061,0.46873292326927185,1.2883673906326294,-0.17967019975185394,0.12640000879764557,0.46412014961242676,0.7310773730278015
43,0.13364703953266144,-0.007466210518032312,0.46952953934669495,1.3123356103897095,-0.18681572377681732,0.11283683031797409,0.47834935784339905,0.7310748100280762
44,0.10649105161428452,-0.01750773750245571,0.47312501072883606,1.3376981019973755,-0.1981658637523651,0.10024023056030273,0.4938088059425354,0.7310635447502136
45,0.07701781392097473,-0.028856823220849037,0.4823480546474457,1.3632746934890747,-0.21330754458904266,0.08894874900579453,0.5121486783027649,0.7310319542884827
46,0.050840284675359726,-0.03800195828080177,0.4932797849178314,1.3880796432495117,-0.22900472581386566,0.07884299755096436,0.5325247645378113,0.7310162782669067
47,0.027439801022410393,-0.043776508420705795,0.5052984356880188,1.411373496055603,-0.2454584687948227,0.07006137073040009,0.554743230342865,0.7310051918029785
48,0.007076240610331297,-0.04564087837934494,0.5166788697242737,1.4327256679534912,-0.2622886300086975,0.060483381152153015,0.5782375335693359,0.7310030460357666
49,-0.01097073033452034,-0.043911002576351166,0.5262730121612549,1.4519425630569458,-0.2783412039279938,0.04883303493261337,0.6017090678215027,0.7310066819190979
50,-0.026143021881580353,-0.0388297513127327,0.5321388840675354,1.4690595865249634,-0.2917248010635376,0.032913919538259506,0.6251668930053711,0.7310107350349426
51,-0.03875032812356949,-0.03034551814198494,0.5337880253791809,1.4851644039154053,-0.3022922873497009,0.012792722322046757,0.6482625007629395,0.7310155034065247
