step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,-0.9278349280357361,0.6405447721481323,-0.8987776637077332,-0.9089654088020325,0.5760117173194885,-0.8502072095870972,-0.6810888051986694,0.4202081263065338,0.4059127867221832,0.8577065467834473,0.32053476572036743,-0.7562994956970215,0.9522314071655273,-0.5352992415428162,0.6871458292007446,0.2903593182563782
1,-0.9448479413986206,0.7125106453895569,-0.9260018467903137,-0.8782076835632324,0.32789334654808044,-0.8821603655815125,-0.017863072454929352,0.23570816218852997,-0.354873925447464,0.702715277671814,-0.0321822464466095,-0.41028469800949097,0.9653011560440063,-0.28621265292167664,0.7584059238433838,0.1636248528957367
2,-0.96109938621521,0.5742772221565247,-0.948667585849762,-0.796629786491394,0.13050375878810883,-0.9229844808578491,0.799094557762146,-0.007577425334602594,-0.6705135107040405,0.7485895156860352,-0.1184699684381485,-0.7789563536643982,0.9828478097915649,0.18589939177036285,0.6871462464332581,0.21567122638225555
3,-0.9811745882034302,0.2382914423942566,-0.9538776278495789,-0.7535387873649597,0.19209793210029602,-0.9426430463790894,0.9517253637313843,-0.18133901059627533,-0.8583678007125854,0.7406551837921143,-0.06862375885248184,-0.821879506111145,0.9909091591835022,0.3657185733318329,0.6120907068252563,0.2567746043205261
4,-0.993574857711792,-0.8155375123023987,-0.8390719294548035,-0.5289175510406494,0.16745567321777344,-0.9750834703445435,0.98946213722229,-0.19002589583396912,-0.944901168346405,0.808430552482605,0.3919691741466522,-0.790101945400238,0.9918648600578308,0.42400529980659485,0.5699126720428467,0.5183115601539612
5,-0.9966108798980713,-0.9730529189109802,-0.46245837211608887,-0.4259496033191681,0.12338972836732864,-0.9842938184738159,0.9881806373596191,0.041567008942365646,-0.9744192957878113,0.8728792667388916,0.5876524448394775,-0.5771321058273315,0.9864314198493958,0.39616334438323975,0.6009867191314697,0.6923481225967407
6,-0.9986147284507751,-0.985585629940033,-0.015472369268536568,-0.4667114317417145,-0.06047287955880165,-0.9931764006614685,0.9835752844810486,0.09540548175573349,-0.982499361038208,0.8918152451515198,0.7047293782234192,-0.4530094265937805,0.9820762872695923,0.4386187493801117,0.5776106119155884,0.7760530710220337
7,-0.9990614056587219,-0.9826798439025879,-0.110166534781456,-0.3077092468738556,0.0036582783795893192,-0.9976691603660583,0.9685162305831909,0.1242639571428299,-0.9767575263977051,0.8432998657226562,0.8615091443061829,-0.14690563082695007,0.9847633838653564,0.2589549124240875,0.5442715883255005,0.761557936668396
8,-0.9989296197891235,-0.9617531895637512,-0.35166069865226746,-0.16920152306556702,0.07954949885606766,-0.9992296099662781,0.9334517121315002,0.1587589979171753,-0.9632337093353271,0.7787511944770813,0.9382823705673218,0.007128088269382715,0.9887988567352295,0.09421008080244064,0.5512560606002808,0.7141672968864441
9,-0.9972820281982422,-0.8758218288421631,-0.5892834663391113,0.11824876070022583,-0.13553248345851898,-0.9996882081031799,0.875677227973938,0.24949966371059418,-0.9338895082473755,0.6700098514556885,0.9757907390594482,0.19606222212314606,0.9878730773925781,-0.35956236720085144,0.6788410544395447,0.6822270154953003
