step,actions_0,actions_1,actions_2,actions_3,actions_4,actions_5,actions_6,actions_7,actions_8,actions_9,actions_10,actions_11,actions_12,actions_13,actions_14,actions_15
0,-0.6211222410202026,0.9886767864227295,0.9149768948554993,0.8100513815879822,0.21546025574207306,-0.9736467599868774,0.987271249294281,0.1682668924331665,-0.9996013641357422,-0.999531626701355,-0.9984052181243896,0.9999959468841553,-0.9999523162841797,0.3361188769340515,-0.9684279561042786,-0.42260563373565674
1,0.45298370718955994,0.998630166053772,0.8257819414138794,0.8602906465530396,-0.2589533030986786,-0.9801848530769348,0.9237020015716553,0.2732727527618408,-0.9990781545639038,-0.9970235228538513,-0.99433434009552,0.9999498128890991,-0.9999886155128479,0.5023572444915771,-0.9605934619903564,-0.5389623641967773
2,0.363484263420105,0.9995770454406738,0.7013100385665894,0.5185794830322266,-0.3768753707408905,-0.9854754209518433,0.7571271061897278,0.2596556842327118,-0.9976339340209961,-0.9874548316001892,-0.9933698773384094,0.9996675252914429,-0.9999889135360718,0.4338987469673157,-0.9470030069351196,-0.6405894756317139
3,0.36479756236076355,0.9997432827949524,0.13147702813148499,0.13975895941257477,-0.5625623464584351,-0.9852065443992615,0.35513144731521606,0.12627728283405304,-0.9879608750343323,-0.9755826592445374,-0.989564836025238,0.9985678195953369,-0.9999599456787109,-0.08865675330162048,-0.8758019208908081,-0.5423394441604614
4,0.4143271744251251,0.9996787309646606,-0.5336890816688538,0.23437103629112244,-0.7021864652633667,-0.9649511575698853,0.15116581320762634,0.05360761284828186,-0.9665135145187378,-0.9723864793777466,-0.9839925765991211,0.9974160194396973,-0.9998931884765625,-0.10396505147218704,-0.8102407455444336,-0.5890017747879028
5,0.48928871750831604,0.999743640422821,-0.807758629322052,0.532791018486023,-0.8791282773017883,-0.9378730654716492,-0.18169192969799042,-0.2347985953092575,-0.8560155630111694,-0.9740151166915894,-0.9599049091339111,0.9957351684570312,-0.999737560749054,-0.5328156352043152,-0.6499488949775696,-0.5098723769187927
6,0.6564503312110901,0.9999456405639648,-0.7469804286956787,0.38156649470329285,-0.9713380932807922,-0.7499434947967529,-0.2873534858226776,-0.517560601234436,-0.4755869209766388,-0.8914965987205505,-0.7906833291053772,0.982703685760498,-0.9993659853935242,-0.6046679019927979,-0.5427243709564209,-0.4660513401031494
7,0.8562439680099487,0.999977707862854,-0.6935306191444397,0.03922808915376663,-0.974791944026947,-0.4961240291595459,-0.33455589413642883,-0.5797959566116333,-0.07850303500890732,-0.7430747151374817,-0.34540867805480957,0.9694559574127197,-0.9989508390426636,-0.5284774303436279,-0.38962122797966003,-0.5608062744140625
8,0.9245873689651489,0.9999659061431885,-0.5867295265197754,0.045905016362667084,-0.9134961366653442,-0.682727575302124,-0.37750622630119324,-0.6291996240615845,0.2960546910762787,-0.7678636312484741,0.09975795447826385,0.9489933848381042,-0.9961583614349365,-0.10431010276079178,-0.2729659974575043,-0.5339335203170776
9,0.9437990784645081,0.9999504685401917,-0.31578704714775085,-0.15428103506565094,-0.9016691446304321,-0.6063072085380554,-0.20206192135810852,-0.737899124622345,0.45018962025642395,-0.6491042375564575,0.43190300464630127,0.8751434087753296,-0.9904506802558899,0.3388841152191162,-0.28053179383277893,-0.6270517110824585
10,0.9471901059150696,0.9999483823776245,-0.14974772930145264,-0.2403295934200287,-0.9006364345550537,-0.6392583847045898,-0.07103199511766434,-0.7918481826782227,0.3818325102329254,-0.5199183225631714,0.5887315273284912,0.8081917762756348,-0.9862585663795471,0.6218219995498657,-0.34682244062423706,-0.697386622428894
11,0.9159723520278931,0.9999579191207886,-0.18257060647010803,-0.4176340699195862,-0.9208303689956665,-0.7025166749954224,-0.07251891493797302,-0.8179577589035034,0.19041889905929565,-0.32119235396385193,0.5096156597137451,0.7833079695701599,-0.9879894852638245,0.6264145374298096,-0.44220659136772156,-0.7329734563827515
12,0.8892076015472412,0.999968945980072,-0.19172494113445282,-0.5151745080947876,-0.9221824407577515,-0.8169680833816528,-0.14978601038455963,-0.8419702053070068,0.185036763548851,-0.06916643679141998,0.40098837018013,0.6829582452774048,-0.9882059097290039,0.6344280242919922,-0.4047774374485016,-0.7617266178131104
13,0.8426007032394409,0.9999750852584839,-0.08572325855493546,-0.5415512323379517,-0.8678348064422607,-0.9568061828613281,-0.5213965773582458,-0.8295238018035889,0.4508969783782959,0.36542975902557373,0.50859135389328,0.5747662782669067,-0.988822877407074,-0.191156804561615,-0.003916541580110788,-0.7642068266868591
14,0.7668886780738831,0.9999745488166809,-0.3591523766517639,-0.26687565445899963,-0.6620906591415405,-0.991752028465271,-0.8879444003105164,-0.8236230611801147,0.6784999966621399,0.5720999240875244,0.6105780005455017,0.4178006052970886,-0.9897611737251282,-0.5883902311325073,0.5102748870849609,-0.7513116598129272
15,0.6790962219238281,0.9999680519104004,-0.7936527729034424,0.061253421008586884,-0.3111838102340698,-0.997883677482605,-0.9010165333747864,-0.8608235120773315,0.6025255918502808,0.8120553493499756,0.5279743671417236,-0.25350409746170044,-0.9932098388671875,0.04135626554489136,0.5097522735595703,-0.5316122174263
