step,obs/extra/pushpoint_right_from_bimanual_center_0,obs/extra/pushpoint_right_from_bimanual_center_1,obs/extra/pushpoint_right_from_bimanual_center_2
0,0.4950903058052063,0.03584106266498566,-0.031000331044197083
1,0.4950903058052063,0.03584106266498566,-0.031000319868326187
2,0.4950903058052063,0.03584104776382446,-0.031000368297100067
3,0.4950903058052063,0.035841070115566254,-0.031000323593616486
4,0.4950903058052063,0.035841066390275955,-0.03100033849477768
5,0.4950903058052063,0.03584106266498566,-0.031000327318906784
6,0.4950903058052063,0.03584106266498566,-0.03100031614303589
7,0.4950903058052063,0.03584107384085655,-0.031000331044197083
8,0.4950903058052063,0.035841066390275955,-0.031000319868326187
9,0.4950903058052063,0.03584103658795357,-0.03100033476948738
10,0.4950903058052063,0.03584103658795357,-0.031000319868326187
11,0.4950903356075287,0.03584105148911476,-0.031000342220067978
12,0.4950903058052063,0.03584103286266327,-0.031000327318906784
13,0.4950903356075287,0.03584104776382446,-0.03100031241774559
14,0.4950903058052063,0.035841044038534164,-0.031000331044197083
15,0.4950903356075287,0.035841040313243866,-0.03100031614303589
16,0.4950903058052063,0.03584105148911476,-0.03100033476948738
17,0.4950903058052063,0.03584103286266327,-0.031000319868326187
18,0.4950903356075287,0.03584104776382446,-0.03100033849477768
19,0.4950903058052063,0.035841044038534164,-0.031000323593616486
20,0.4950903356075287,0.03584105148911476,-0.03100031614303589
21,0.4950903058052063,0.035841044038534164,-0.031000331044197083
22,0.4952509105205536,0.035430099815130234,-0.03100617602467537
23,0.5014312863349915,0.027199290692806244,-0.031002670526504517
24,0.5047010183334351,0.022561268880963326,-0.03100002557039261
25,0.5047017335891724,0.022561291232705116,-0.03100031614303589
26,0.5047017335891724,0.022561289370059967,-0.031000304967164993
27,0.5047014951705933,0.022561386227607727,-0.031000349670648575
28,0.5047017335891724,0.022561272606253624,-0.03100033476948738
29,0.5047017335891724,0.022561296820640564,-0.031000319868326187
30,0.5047017335891724,0.02256125584244728,-0.031000327318906784
31,0.5047017335891724,0.022561293095350266,-0.031000304967164993
32,0.5047017335891724,0.02256125584244728,-0.031000308692455292
33,0.5047014951705933,0.022561360150575638,-0.03100036084651947
34,0.5047017335891724,0.022561294957995415,-0.031000304967164993
35,0.5047017335891724,0.02256125956773758,-0.031000323593616486
36,0.5047017335891724,0.022561287507414818,-0.031000327318906784
37,0.5047017335891724,0.022561315447092056,-0.031000394374132156
38,0.5047017335891724,0.02256130427122116,-0.031000308692455292
39,0.5047017335891724,0.022561287507414818,-0.031000327318906784
40,0.5047017335891724,0.022561296820640564,-0.031000301241874695
41,0.5047017335891724,0.022561298683285713,-0.031000297516584396
42,0.5047014951705933,0.02256123535335064,-0.031000126153230667
43,0.5047016739845276,0.022561324760317802,-0.031000398099422455
44,0.5047017335891724,0.022561296820640564,-0.031000398099422455
45,0.5047014951705933,0.022561226040124893,-0.031000152230262756
46,0.5047017335891724,0.022561294957995415,-0.031000301241874695
47,0.5047017335891724,0.022561270743608475,-0.031000327318906784
48,0.5047017335891724,0.022561289370059967,-0.031000304967164993
49,0.5047017335891724,0.022561294957995415,-0.031000293791294098
50,0.5047017335891724,0.022561179473996162,-0.031000282615423203
51,0.5047017335891724,0.022561298683285713,-0.031000297516584396
52,0.5047017335891724,0.022561296820640564,-0.031000308692455292
53,0.5047017335891724,0.02256130427122116,-0.03100031614303589
54,0.5047017335891724,0.022561287507414818,-0.031000304967164993
55,0.5047017335891724,0.02256130985915661,-0.031000301241874695
56,0.5047017335891724,0.022561267018318176,-0.031000304967164993
57,0.5047017335891724,0.022561291232705116,-0.03100031614303589
58,0.5047014951705933,0.022561227902770042,-0.031000133603811264
59,0.5047014951705933,0.02256135083734989,-0.03100033476948738
